,Player,Team,Age,Less than 5ft._FGM,Less than 5ft._FGA,Less than 5ft._FG%,5-9 ft._FGM,5-9 ft._FGA,5-9 ft._FG%,10-14 ft._FGM,10-14 ft._FGA,10-14 ft._FG%,15-19 ft._FGM,15-19 ft._FGA,15-19 ft._FG%,20-24 ft._FGM,20-24 ft._FGA,20-24 ft._FG%,25-29 ft._FGM,25-29 ft._FGA,25-29 ft._FG%
65,Chima Moneke,SAC,27,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,25,1.7,2.3,75.8,0.2,0.4,50.0,0.0,0.1,20.0,0.0,0.0,100,0.0,0.2,20.0,0.1,0.5,27.3
67,Chris Boucher,TOR,30,2.2,3.5,62.8,0.2,0.6,36.4,0.1,0.2,41.7,0.1,0.2,33.3,0.6,1.5,40.5,0.3,1.2,27.1
68,Chris Duarte,IND,25,0.8,1.7,49.1,0.2,0.3,80.0,0.2,0.6,27.3,0.1,0.5,22.2,0.6,1.7,32.8,0.6,2.2,25.3
69,Chris Paul,PHX,37,0.2,0.6,42.9,0.5,1.1,45.2,1.3,2.7,47.5,1.1,2.3,46.4,0.4,1.0,36.1,1.3,3.3,39.3
70,Chris Silva,DAL,26,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,21,1.1,1.7,64.7,0.1,0.4,26.3,0.1,0.2,37.5,0.0,0.1,0.0,0.2,0.7,34.4,0.2,0.6,40.7
72,Christian Koloko,TOR,22,1.2,2.2,56.1,0.1,0.3,25.0,0.0,0.1,40.0,0.0,0.0,0.0,0.0,0.1,20.0,0.0,0.1,0.0
73,Christian Wood,DAL,27,3.4,4.9,69.4,0.8,1.4,56.5,0.2,0.6,40.7,0.3,0.6,41.4,0.5,1.6,33.8,1.2,3.0,40.9
74,Chuma Okeke,ORL,24,0.7,1.2,61.9,0.0,0.1,0.0,0.1,0.2,25.0,0.0,0.0,0.0,0.4,1.3,34.8,0.6,2.1,26.3
75,Clint Capela,ATL,28,4.9,7.4,65.5,0.5,1.0,47.5,0.0,0.1,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0
76,Coby White,CHI,22,1.0,1.6,61.8,0.1,0.4,31.6,0.2,0.3,50.0,0.1,0.3,28.6,0.6,1.7,37.2,1.0,2.9,33.8
77,Cody Martin,CHA,27,1.3,2.3,57.1,0.2,0.3,50.0,0.1,0.4,33.3,0.2,0.5,33.3,0.4,1.0,42.9,0.0,1.0,0.0
78,Cole Anthony,ORL,22,1.4,2.4,56.5,0.8,1.5,51.8,0.5,1.0,50.0,0.4,1.0,38.5,0.4,0.9,48.5,0.8,2.7,29.4
79,Cole Swider,LAL,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,100,0.2,1.0,16.7
80,Collin Sexton,UTA,24,2.3,4.0,57.7,0.9,1.9,48.8,0.5,0.9,52.6,0.1,0.3,46.2,0.5,1.1,44.0,0.6,1.5,41.2
81,Corey Kispert,WAS,23,1.2,1.7,72.2,0.2,0.5,30.4,0.0,0.2,28.6,0.0,0.1,0.0,0.7,1.5,47.8,1.1,2.9,38.3
82,Cory Joseph,DET,31,0.5,0.8,60.0,0.2,0.6,33.3,0.2,0.4,56.3,0.1,0.5,27.8,0.2,0.6,26.1,0.4,1.3,34.7
83,D'Angelo Russell,LAL,26,1.5,2.3,66.4,0.5,1.0,48.2,0.7,1.5,45.1,0.8,1.5,54.2,1.0,2.6,37.7,1.8,4.5,39.1
84,Daishen Nix,HOU,20,0.4,0.8,51.5,0.1,0.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,36.0,0.5,1.7,30.4
85,Dalano Banton,TOR,23,1.1,1.5,73.0,0.0,0.4,11.1,0.1,0.3,28.6,0.0,0.2,20.0,0.1,0.7,18.8,0.4,1.1,36.0
86,Dalen Terry,CHI,20,0.3,0.6,50.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,66.7,0.0,0.2,0.0
87,Damian Jones,UTA,27,1.2,2.0,59.4,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,100,0.0,0.0,0.0,0.0,0.1,0.0
88,Damian Lillard,POR,32,3.6,5.8,63.2,0.5,1.0,48.9,0.5,0.9,52.5,0.5,0.9,55.3,0.7,1.8,39.5,2.9,7.5,38.0
89,Damion Lee,PHX,30,0.5,1.0,49.2,0.2,0.6,38.9,0.3,0.7,47.4,0.1,0.4,36.4,1.0,2.1,46.7,0.7,1.8,39.8
90,Daniel Gafford,WAS,24,2.9,3.7,78.6,0.4,0.8,53.7,0.0,0.0,100,0.0,0.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Daniel Theis,IND,30,1.6,2.2,72.7,0.4,0.8,50.0,0.4,0.6,66.7,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.8,25.0
92,Danny Green,HOU,35,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,1.7,20.0,0.7,1.0,66.7
93,Danuel House Jr.,PHI,29,0.7,0.9,75.8,0.1,0.2,57.1,0.0,0.0,100,0.0,0.1,50.0,0.3,1.1,30.0,0.3,0.9,33.3
94,Dario Saric,OKC,28,1.0,1.5,64.3,0.2,0.8,26.7,0.1,0.4,33.3,0.0,0.2,12.5,0.3,0.9,31.3,0.5,1.1,42.5
95,Darius Bazley,PHX,22,1.3,2.6,49.5,0.1,0.2,33.3,0.1,0.3,55.6,0.0,0.2,0.0,0.3,0.6,52.6,0.2,0.7,30.8
96,Darius Days,HOU,23,1.0,1.0,100.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Darius Garland,CLE,23,1.8,3.5,51.8,1.3,2.7,47.3,0.9,1.8,51.8,0.7,1.6,41.6,0.8,1.6,47.4,1.9,4.5,40.8
98,David Duke Jr.,BKN,23,1.4,2.6,53.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0
99,David Roddy,MEM,21,1.2,2.0,60.6,0.2,0.6,37.0,0.1,0.2,55.6,0.0,0.0,0.0,0.5,1.7,29.5,0.3,1.2,29.1
100,Davion Mitchell,SAC,24,1.1,1.6,65.2,0.1,0.3,53.3,0.1,0.2,50.0,0.2,0.5,33.3,0.3,1.0,29.1,0.5,1.4,36.8
101,Davis Bertans,DAL,30,0.2,0.3,63.6,0.0,0.0,100,0.0,0.0,100,0.0,0.0,100,0.6,1.1,51.4,0.5,1.7,32.7
102,Davon Reed,LAL,27,0.1,0.2,37.5,0.0,0.3,10.0,0.0,0.3,12.5,0.1,0.2,57.1,0.2,0.6,33.3,0.3,0.8,34.6
103,Day'Ron Sharpe,BKN,21,1.4,2.5,57.5,0.1,0.5,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,66.7,0.1,0.1,66.7
104,De'Aaron Fox,SAC,25,3.1,4.1,73.9,1.8,3.3,55.8,1.6,3.2,49.1,0.9,2.1,44.8,0.8,2.2,35.1,0.9,3.0,30.9
105,De'Andre Hunter,ATL,25,1.4,2.5,58.4,0.6,1.4,41.5,1.0,2.1,48.4,0.8,1.5,50.7,1.0,2.7,36.8,0.7,2.1,35.8
106,De'Anthony Melton,PHI,24,1.2,2.3,51.7,0.2,0.6,34.4,0.1,0.3,37.5,0.1,0.3,50.0,0.7,2.1,36.2,1.5,3.6,42.9
107,DeAndre Jordan,DEN,34,2.1,2.6,79.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
108,DeMar DeRozan,CHI,33,2.7,4.0,67.8,0.8,1.7,50.6,1.9,3.7,50.8,2.6,5.6,46.5,0.9,2.3,38.3,0.3,0.9,35.6
109,Dean Wade,CLE,26,0.8,1.0,72.4,0.0,0.0,0.0,0.0,0.2,20.0,0.0,0.1,0.0,0.7,1.6,43.2,0.6,1.6,38.6
110,Deandre Ayton,PHX,24,4.5,5.8,77.5,1.7,3.5,48.6,1.0,2.2,42.7,0.7,1.6,45.5,0.0,0.1,16.7,0.1,0.4,35.0
111,Dejounte Murray,ATL,26,2.0,3.2,63.4,1.0,2.2,44.7,1.5,3.4,45.6,1.7,3.4,49.7,1.0,2.4,39.8,1.2,3.6,34.4
112,Delon Wright,WAS,30,0.9,1.4,67.6,0.2,0.7,33.3,0.2,0.5,33.3,0.1,0.2,60.0,0.2,0.8,28.6,0.4,1.5,29.7
113,Deni Avdija,WAS,22,2.0,3.2,61.4,0.3,0.8,34.1,0.1,0.3,18.8,0.0,0.1,0.0,0.3,0.9,29.8,0.7,2.2,30.4
114,Dennis Schroder,LAL,29,1.3,2.7,46.5,0.4,0.9,43.6,0.6,1.2,51.9,0.5,1.1,43.8,0.5,1.4,35.6,0.7,2.2,32.3
115,Dennis Smith Jr.,CHA,25,2.1,3.5,60.2,0.3,1.1,28.9,0.3,0.7,41.7,0.2,0.7,26.1,0.2,0.8,25.0,0.2,1.1,20.5
116,Deonte Burton,SAC,29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
117,Dereon Seabron,NOP,22,0.5,0.8,66.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Derrick Jones Jr.,CHI,25,1.5,2.4,63.5,0.0,0.2,22.2,0.0,0.0,50.0,0.0,0.0,0.0,0.3,0.9,35.0,0.1,0.3,28.6
119,Derrick Rose,NYK,34,0.8,1.7,50.0,0.4,1.0,38.5,0.3,0.5,58.3,0.1,0.4,27.3,0.3,1.0,34.6,0.4,1.4,27.8
120,Derrick White,BOS,28,1.2,2.0,58.9,0.6,1.1,50.0,0.3,0.6,51.4,0.1,0.2,33.3,0.8,1.8,41.2,1.0,2.6,37.7
121,Desmond Bane,MEM,24,2.7,4.7,57.8,0.8,2.4,34.2,0.5,1.1,45.7,0.3,0.7,50.0,1.3,2.3,54.5,1.8,4.7,38.7
122,Devin Booker,PHX,26,2.7,4.3,62.9,1.2,2.5,48.1,1.5,3.2,48.5,1.5,3.0,47.9,1.2,2.7,45.8,1.4,4.4,31.6
123,Devin Vassell,SAS,22,1.6,2.8,56.1,0.2,0.9,28.0,0.8,2.2,38.1,1.4,2.8,51.9,1.1,2.4,46.4,1.8,4.6,39.6
124,Devon Dotson,WAS,23,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.2,0.2,100
125,Devonte' Graham,SAS,27,0.2,0.4,42.9,0.1,0.2,44.4,0.1,0.1,50.0,0.1,0.1,71.4,0.3,0.9,34.0,1.0,2.9,35.5
126,Dewayne Dedmon,MIA,33,1.1,1.9,59.6,0.5,0.8,58.3,0.1,0.3,44.4,0.0,0.0,100,0.1,0.4,36.4,0.2,0.9,25.9
127,Dillon Brooks,MEM,27,1.8,3.3,53.6,0.8,2.1,37.9,0.8,1.7,47.7,0.3,1.1,31.5,0.7,2.2,30.6,1.2,4.0,31.3
128,Domantas Sabonis,SAC,26,5.3,7.6,69.4,0.6,1.3,45.1,0.2,0.4,47.8,0.4,0.7,48.7,0.2,0.5,44.8,0.3,0.8,35.6
129,Dominick Barlow,SAS,19,0.7,1.3,55.6,0.1,0.1,100,0.2,0.2,100,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0
130,Donovan Mitchell,CLE,26,3.1,4.7,66.1,1.0,1.8,52.3,0.7,1.3,50.8,0.7,1.7,42.5,0.8,2.3,34.5,3.0,7.4,40.2
131,Donte DiVincenzo,GSW,26,0.8,1.4,54.7,0.1,0.5,23.8,0.1,0.2,44.4,0.1,0.1,60.0,0.6,1.5,41.8,1.4,3.3,42.2
132,Dorian Finney-Smith,BKN,29,1.3,2.0,64.2,0.1,0.3,27.3,0.0,0.1,0.0,0.0,0.0,50.0,1.1,3.1,37.3,0.7,2.3,32.3
133,Doug McDermott,SAS,31,1.2,1.9,61.1,0.4,0.9,45.5,0.2,0.4,42.9,0.0,0.2,9.1,0.6,1.4,43.1,1.2,3.1,40.5
134,Draymond Green,GSW,32,1.9,2.8,67.2,0.6,1.2,46.6,0.1,0.2,36.4,0.0,0.0,50.0,0.3,0.9,35.7,0.3,1.1,29.6
135,Drew Eubanks,POR,26,1.9,2.4,80.3,0.4,0.8,51.2,0.1,0.2,41.7,0.1,0.1,50.0,0.1,0.1,60.0,0.0,0.0,50.0
136,Dru Smith,BKN,25,0.5,0.7,75.0,0.1,0.4,33.3,0.3,0.5,66.7,0.0,0.0,0.0,0.1,0.6,25.0,0.1,0.9,16.7
137,Duane Washington Jr.,PHX,22,0.7,1.7,39.2,0.4,1.0,36.7,0.4,1.0,37.9,0.3,0.9,32.0,0.6,1.6,40.0,0.8,2.3,35.2
138,Duncan Robinson,MIA,28,0.4,0.5,71.4,0.1,0.4,36.4,0.1,0.1,50.0,0.1,0.2,40.0,0.5,1.6,31.8,1.1,3.4,32.6
139,Dwight Powell,DAL,31,2.5,3.4,74.3,0.1,0.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Dyson Daniels,NOP,19,1.0,1.7,60.9,0.2,0.6,36.4,0.1,0.2,28.6,0.0,0.0,0.0,0.3,0.7,44.4,0.2,0.8,25.0
141,Edmond Sumner,BKN,27,1.5,2.6,57.6,0.1,0.5,26.1,0.1,0.3,25.0,0.1,0.2,62.5,0.5,1.2,37.0,0.2,0.7,36.7
142,Eric Gordon,LAC,34,2.0,3.2,63.1,0.5,1.3,40.0,0.1,0.4,30.0,0.0,0.1,33.3,0.3,0.6,40.0,1.4,4.1,33.8
143,Eugene Omoruyi,OKC,25,1.6,2.6,61.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,28.6,0.1,0.5,20.0
144,Evan Fournier,NYK,30,0.3,0.8,41.2,0.2,0.4,55.6,0.2,0.7,33.3,0.1,0.3,42.9,0.8,2.0,40.9,0.7,2.6,26.3
145,Evan Mobley,CLE,21,4.4,5.7,76.6,1.1,2.8,38.9,0.5,1.4,39.5,0.2,0.5,39.3,0.1,0.6,15.6,0.1,0.6,22.9
146,Facundo Campazzo,DAL,31,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,50.0,0.2,1.4,14.3
147,Frank Kaminsky,HOU,29,0.3,0.5,66.7,0.2,0.3,66.7,0.1,0.1,50.0,0.0,0.0,0.0,0.2,0.3,62.5,0.3,0.7,43.8
148,Frank Ntilikina,DAL,24,0.3,0.7,50.0,0.0,0.2,20.0,0.1,0.2,40.0,0.2,0.2,83.3,0.2,0.8,19.2,0.2,0.7,30.4
149,Franz Wagner,ORL,21,4.0,6.2,64.2,0.8,2.4,33.1,0.4,0.9,41.7,0.2,0.3,50.0,0.5,1.3,41.7,1.1,3.2,35.8
150,Fred VanVleet,TOR,28,1.8,3.3,53.5,0.4,1.1,35.3,0.4,1.2,33.9,0.7,1.7,43.2,0.8,2.0,38.8,2.2,6.3,35.3
151,Furkan Korkmaz,PHI,25,0.6,1.0,60.0,0.0,0.4,11.1,0.1,0.2,66.7,0.1,0.2,33.3,0.3,0.7,42.9,0.3,0.9,30.4
152,Gabe Vincent,MIA,26,0.6,1.2,54.0,0.3,0.8,42.4,0.3,0.5,54.5,0.3,0.7,51.9,0.7,1.9,35.8,1.0,3.2,31.1
153,Garrett Temple,NOP,36,0.3,0.6,60.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.6,36.4,0.3,0.6,45.5
