,Player,Team,Age,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG%,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG%,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG%,Left Corner 3._FGM,Left Corner 3._FGA,Left Corner 3._FG%,Right Corner 3._FGM,Right Corner 3._FGA,Right Corner 3._FG%,Corner 3_FGM,Corner 3_FGA,Corner 3_FG%,Above the Break 3._FGM,Above the Break 3._FGA,Above the Break 3._FG%
39,Bol Bol,ORL,23,8.8,12.1,72.5,2.6,6.6,39.7,2.3,4.8,47.5,1.0,2.7,35.9,1.1,2.4,43.8,2.0,5.1,39.6,4.5,13.7,32.9
40,Bones Hyland,LAC,22,8.0,10.9,73.8,2.7,6.3,43.2,1.4,3.4,40.7,0.9,2.5,35.9,0.7,1.6,45.3,1.5,3.9,39.5,3.8,10.1,37.5
41,Bradley Beal,WAS,29,11.1,16.3,68.2,5.8,14.2,40.8,3.0,7.7,38.7,0.7,2.2,32.9,0.9,2.6,34.4,1.6,4.7,33.7,6.5,17.5,37.4
42,Brandon Boston Jr.,LAC,21,4.5,6.6,68.8,2.2,4.7,45.7,1.2,2.8,41.5,0.4,1.5,26.1,0.6,1.6,37.5,0.7,2.3,30.8,2.5,5.8,43.8
43,Brandon Clarke,MEM,26,6.8,11.1,61.1,2.5,6.6,38.1,1.6,3.7,42.5,0.6,1.6,39.2,0.8,1.8,45.2,1.4,3.3,42.3,4.2,12.4,33.5
44,Brandon Ingram,NOP,25,11.0,16.1,68.4,5.4,11.2,48.6,2.8,7.4,38.2,0.9,2.8,32.8,1.1,2.9,37.9,2.0,5.7,35.4,6.2,17.3,35.8
45,Braxton Key,DET,26,1.3,1.3,100.0,0.3,1.3,25.0,0.5,0.5,100.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,3.7,27.3
46,Brook Lopez,MIL,34,9.3,14.8,62.3,5.6,12.6,44.4,3.7,9.4,39.4,0.8,2.4,32.1,0.7,2.0,33.3,1.4,4.4,32.7,6.1,17.0,36.1
47,Bruce Brown,DEN,26,11.3,15.9,71.0,4.3,10.5,40.6,2.3,5.7,41.2,1.0,3.1,33.3,1.0,2.4,42.4,2.1,5.5,37.3,4.9,14.4,34.4
48,Bruno Fernando,ATL,24,3.3,4.9,66.7,1.8,4.8,37.8,1.0,2.3,44.3,0.6,1.3,45.5,0.4,1.0,40.0,0.8,1.9,43.1,2.8,7.8,35.5
49,Bryce McGowens,CHA,20,5.2,9.2,56.4,2.7,5.8,46.4,1.3,2.4,51.7,0.7,1.4,50.0,1.1,2.3,46.3,1.5,3.2,47.9,3.1,8.2,37.6
50,Bryn Forbes,MIN,29,4.1,6.4,64.8,1.6,3.5,44.8,0.6,1.6,35.9,0.3,0.8,31.3,0.9,2.1,41.5,1.0,2.6,38.6,2.4,6.1,38.8
51,Buddy Boeheim,DET,23,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.0,1.0,0.0
52,Buddy Hield,IND,30,12.2,19.6,62.0,4.8,10.4,46.3,3.1,7.4,42.6,1.3,3.6,36.2,1.2,2.8,43.6,2.5,6.3,39.4,5.7,15.9,35.7
53,CJ McCollum,NOP,31,13.4,18.9,70.7,5.5,11.9,45.9,2.9,7.7,37.3,1.3,3.2,40.1,1.4,3.2,42.1,2.6,6.4,41.1,5.9,19.1,31.1
54,Cade Cunningham,DET,21,15.2,22.5,67.4,5.0,11.8,42.3,3.8,7.4,51.7,0.9,3.3,28.2,0.4,2.3,18.5,1.3,5.5,24.2,6.8,17.8,38.0
55,Caleb Houstan,ORL,20,6.6,9.1,72.4,1.9,4.6,41.3,1.5,3.2,48.1,0.5,1.2,39.0,0.6,1.7,36.5,1.0,2.7,37.6,3.1,9.1,34.1
56,Caleb Martin,MIA,27,9.8,14.2,69.3,4.9,10.0,49.4,2.6,6.0,43.9,1.3,3.3,39.9,1.1,3.0,38.5,2.5,6.3,39.2,5.2,15.7,33.3
57,Cam Reddish,POR,23,8.6,12.8,67.0,3.0,7.5,39.5,1.7,3.8,43.2,1.4,3.0,47.0,0.7,2.1,30.6,2.0,5.0,40.0,4.1,12.2,33.9
58,Cam Thomas,BKN,21,5.8,9.3,62.1,2.5,5.9,41.8,1.2,3.5,34.1,0.8,1.9,40.0,0.8,1.8,43.1,1.3,3.1,41.5,3.0,8.6,35.3
59,Cameron Johnson,BKN,26,8.6,14.1,61.0,3.5,9.5,36.5,2.4,6.4,36.9,1.2,2.7,44.9,0.8,1.7,45.2,1.9,4.2,45.0,4.1,12.5,32.5
60,Cameron Payne,PHX,28,9.5,14.1,67.1,3.6,8.1,44.7,2.1,5.2,39.7,0.5,1.7,29.8,0.8,1.7,48.8,1.3,3.2,38.9,3.9,11.2,35.0
61,Caris LeVert,CLE,28,10.6,16.8,63.4,4.3,9.8,43.9,2.6,6.7,38.8,1.0,2.7,38.2,1.0,2.7,37.2,2.0,5.4,37.7,4.9,13.8,35.5
62,Carlik Jones,CHI,25,0.0,1.0,0.0,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,2.0,2.0,100
63,Cedi Osman,CLE,27,7.5,11.8,63.0,3.0,6.8,44.1,1.7,4.9,34.4,1.0,2.1,45.6,0.7,1.7,40.2,1.5,3.5,43.2,3.1,9.2,33.6
64,Charles Bassey,SAS,22,5.4,8.5,63.5,1.8,3.5,50.6,1.1,3.1,36.5,0.6,1.6,39.3,0.6,1.7,36.4,1.1,2.9,37.7,2.9,7.8,37.6
65,Chima Moneke,SAC,27,1.5,1.5,100.0,0.5,0.5,100,0.0,0.0,0.0,-,-,-,0.0,1.0,0.0,0.0,1.0,0.0,1.5,3.5,42.9
66,Chimezie Metu,SAC,25,4.3,6.5,66.0,1.7,4.0,41.0,0.9,2.5,36.7,0.4,1.2,34.8,0.6,1.2,53.3,1.0,2.2,44.0,1.9,5.3,34.9
67,Chris Boucher,TOR,30,7.3,10.9,66.8,2.9,6.1,47.2,1.5,3.4,43.4,1.0,2.3,45.4,0.8,2.2,37.9,1.8,4.4,41.7,3.6,10.0,35.7
68,Chris Duarte,IND,25,7.9,11.9,66.3,2.4,5.3,45.2,1.7,4.3,39.6,1.0,2.4,43.2,0.7,1.9,35.6,1.6,4.0,40.0,3.7,10.0,37.2
69,Chris Paul,PHX,37,10.6,16.4,64.8,4.3,11.1,39.0,3.2,7.7,42.0,1.1,2.3,48.9,0.8,2.1,37.5,1.9,4.4,43.5,5.9,16.8,35.1
70,Chris Silva,DAL,26,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,-,-,-,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
71,Christian Braun,DEN,21,6.3,8.7,72.3,2.7,6.0,45.4,1.0,2.7,37.6,0.7,2.1,32.6,0.6,1.5,37.5,1.1,3.3,34.6,2.3,7.3,31.9
72,Christian Koloko,TOR,22,4.4,7.1,62.0,2.0,4.5,43.7,1.2,2.9,42.7,0.8,1.9,43.0,0.7,1.9,37.2,1.4,3.6,40.1,2.1,6.8,30.7
73,Christian Wood,DAL,27,9.7,14.8,65.4,4.2,9.4,44.3,2.7,5.9,46.4,1.3,2.8,46.6,0.9,2.3,39.4,2.2,5.1,43.4,4.5,13.4,33.7
74,Chuma Okeke,ORL,24,9.8,14.0,69.9,2.2,5.8,36.9,1.5,3.4,45.3,1.1,2.5,43.8,0.6,1.6,39.3,1.7,4.0,42.1,4.1,13.0,31.2
75,Clint Capela,ATL,28,10.4,15.9,65.3,4.5,9.8,46.4,3.3,7.1,46.2,0.8,2.3,35.4,0.6,2.0,29.8,1.4,4.3,32.8,5.2,13.7,38.2
76,Coby White,CHI,22,8.1,12.3,65.9,2.7,6.3,42.7,1.7,4.2,40.4,0.7,2.1,31.6,0.7,2.2,31.5,1.3,4.2,31.6,4.5,12.8,35.1
77,Cody Martin,CHA,27,9.0,14.2,63.5,2.3,5.0,45.7,1.7,3.0,57.1,1.0,2.4,41.2,1.2,2.0,58.3,2.0,4.1,48.3,3.1,11.4,27.5
78,Cole Anthony,ORL,22,8.7,11.9,73.0,3.1,7.9,39.7,2.4,5.5,43.7,1.2,2.8,41.7,1.2,2.8,42.3,2.4,5.6,42.0,4.4,14.2,31.0
79,Cole Swider,LAL,23,2.4,3.6,66.7,1.2,2.7,43.8,0.7,0.8,80.0,0.5,1.3,40.0,0.7,1.3,50.0,0.7,1.5,44.4,1.8,4.5,40.7
80,Collin Sexton,UTA,24,9.5,14.4,65.8,4.8,10.3,46.2,2.2,5.3,41.2,0.8,2.0,41.1,0.6,1.8,35.4,1.4,3.7,38.4,4.6,12.8,36.3
81,Corey Kispert,WAS,23,9.8,14.4,68.2,5.4,12.2,44.1,2.8,7.0,40.2,0.8,2.1,37.0,0.7,2.0,33.7,1.4,4.0,35.4,4.8,14.0,34.3
82,Cory Joseph,DET,31,6.1,8.8,69.1,2.8,5.9,47.2,1.4,3.5,40.0,0.7,1.7,38.7,0.6,1.3,43.6,1.1,2.7,40.6,2.7,7.9,34.0
83,D'Angelo Russell,LAL,26,12.8,19.6,65.3,4.3,10.4,41.2,2.8,7.1,39.0,0.8,2.3,32.3,1.2,3.3,36.1,1.9,5.6,34.5,7.0,18.2,38.5
84,Daishen Nix,HOU,21,5.5,7.5,73.4,2.5,5.4,45.9,1.1,3.1,36.1,0.7,1.9,37.7,0.4,1.3,33.3,1.1,2.9,36.0,3.2,9.4,34.2
85,Dalano Banton,TOR,23,3.8,5.4,69.5,0.8,2.2,38.6,0.6,1.5,42.1,0.7,1.2,54.2,0.6,1.4,46.2,1.1,2.2,50.0,1.7,5.5,31.0
86,Dalen Terry,CHI,20,1.2,2.0,57.9,0.5,1.2,38.1,0.2,0.9,20.0,0.2,0.8,28.6,0.3,0.7,37.5,0.3,0.9,33.3,0.9,2.2,38.6
87,Damian Jones,UTA,27,3.8,5.7,67.0,1.7,3.7,44.6,1.1,2.3,45.5,0.4,1.8,23.8,0.4,1.5,26.7,0.7,2.8,25.0,1.6,5.1,30.4
88,Damian Lillard,POR,32,15.9,23.9,66.7,4.5,10.5,42.8,3.3,7.8,42.3,1.5,3.5,42.8,1.0,3.1,30.8,2.4,6.6,37.1,6.3,17.2,36.5
89,Damion Lee,PHX,30,7.6,11.6,66.1,3.5,8.1,43.5,1.7,4.7,37.3,0.7,1.6,47.3,0.4,1.3,31.0,1.1,2.7,40.1,3.8,11.3,33.4
90,Daniel Gafford,WAS,24,6.1,9.3,65.2,3.3,8.5,39.4,2.0,4.5,43.9,0.4,1.5,28.0,0.5,1.5,31.6,0.8,2.8,29.9,3.9,10.6,36.5
91,Daniel Theis,IND,30,5.8,9.3,62.5,3.2,5.2,61.3,1.0,2.8,35.3,0.6,2.0,30.0,0.6,1.6,37.5,1.2,3.6,33.3,2.7,7.5,35.6
92,Danny Green,MEM,35,4.0,8.0,50.0,2.0,5.0,40.0,1.0,2.0,50.0,1.0,2.0,50.0,0.7,1.3,50.0,1.3,2.7,50.0,2.7,10.3,25.8
93,Danuel House Jr.,PHI,29,5.8,8.3,69.5,1.8,4.4,40.7,1.5,3.4,42.9,0.5,1.4,33.3,0.6,1.5,39.0,0.9,2.5,36.0,3.0,8.8,34.2
94,Dario Saric,OKC,28,5.0,6.9,72.4,2.6,5.9,45.0,1.2,3.0,38.7,0.7,1.2,54.3,0.4,1.2,37.5,1.0,2.1,46.3,3.0,7.9,37.9
95,Darius Bazley,PHX,22,5.6,9.4,59.8,2.4,5.5,44.2,0.9,2.1,43.4,0.6,2.2,26.1,0.6,1.8,35.6,1.1,3.8,30.5,3.0,8.2,36.6
96,Darius Days,HOU,23,0.5,0.5,100.0,0.5,1.0,50.0,1.0,1.0,100.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,2.5,80.0
97,Darius Garland,CLE,23,11.5,18.2,63.2,4.8,11.3,42.1,3.6,7.8,46.2,1.4,3.0,45.0,1.1,2.8,41.0,2.5,5.8,43.1,5.7,16.8,33.9
98,David Duke Jr.,BKN,23,3.1,4.9,62.2,1.0,2.3,44.4,0.7,2.3,32.4,0.7,1.1,61.5,0.6,1.3,46.2,1.1,2.0,53.8,1.9,4.7,39.4
99,David Roddy,MEM,21,7.1,11.3,62.6,2.0,5.0,38.8,1.6,3.7,42.9,0.6,1.4,41.7,0.6,1.5,40.7,1.1,2.6,41.2,3.9,11.4,34.0
100,Davion Mitchell,SAC,24,6.8,9.8,69.9,3.1,6.6,47.6,1.6,4.0,40.2,0.5,1.6,30.3,0.6,1.6,35.4,1.0,3.1,32.7,2.9,8.4,35.2
101,Davis Bertans,DAL,30,3.7,5.7,64.9,1.6,3.3,49.5,1.1,2.4,45.0,0.5,1.3,39.4,0.3,1.1,25.0,0.7,2.0,32.8,2.0,5.5,35.8
102,Davon Reed,LAL,27,3.4,4.8,70.2,1.3,2.6,48.3,0.4,1.5,27.5,0.4,1.4,28.9,0.5,1.1,43.5,0.7,2.1,34.4,1.8,4.9,37.3
103,Day'Ron Sharpe,BKN,21,4.3,6.2,69.8,1.9,4.0,46.4,0.9,2.0,44.4,0.8,1.6,51.6,0.5,1.6,32.1,1.0,2.3,42.4,2.2,5.7,38.2
104,De'Aaron Fox,SAC,25,13.8,19.5,70.4,6.1,12.9,47.4,3.3,8.0,41.1,1.2,3.2,37.5,1.1,3.0,35.5,2.3,6.2,36.5,6.5,17.0,38.0
105,De'Andre Hunter,ATL,25,12.6,19.4,65.0,5.0,10.6,47.2,3.4,7.8,43.5,1.1,2.8,38.3,0.9,2.8,33.6,2.0,5.5,36.0,5.5,16.4,33.6
106,De'Anthony Melton,PHI,24,10.5,15.6,67.2,3.8,9.0,42.1,3.1,7.0,44.3,1.0,2.5,39.4,0.8,2.0,41.3,1.8,4.5,40.3,5.1,14.3,35.6
107,DeAndre Jordan,DEN,34,6.2,8.4,73.4,2.0,4.9,40.7,1.3,3.2,39.8,0.6,1.8,34.4,0.7,1.4,47.2,1.1,2.9,39.2,2.5,7.7,32.6
108,DeMar DeRozan,CHI,33,13.8,20.7,66.8,4.1,9.8,41.7,3.3,7.6,43.4,1.3,3.5,36.7,1.2,3.6,32.5,2.5,7.2,34.6,7.1,19.6,36.3
109,Dean Wade,CLE,26,7.4,12.0,61.9,3.3,8.3,40.2,1.9,5.0,38.0,0.8,2.0,40.4,0.7,2.2,32.8,1.3,3.7,36.1,2.7,8.7,31.2
110,Deandre Ayton,PHX,24,10.8,15.7,69.1,4.6,10.5,43.8,3.1,7.4,42.4,1.0,2.3,42.0,1.0,2.1,45.5,1.9,4.3,43.7,5.3,15.3,34.9
111,Dejounte Murray,ATL,26,15.3,22.7,67.5,5.2,11.8,43.6,3.8,8.7,43.7,1.2,3.3,38.2,1.0,3.0,34.0,2.2,6.2,36.2,6.3,18.4,34.2
112,Delon Wright,WAS,30,8.3,11.8,70.6,4.2,10.0,41.9,2.0,5.2,39.3,0.7,1.9,34.6,0.6,1.5,37.8,1.1,3.2,36.0,4.0,12.0,33.1
113,Deni Avdija,WAS,22,9.2,13.4,68.5,4.6,11.5,39.5,2.7,6.5,42.0,1.0,2.3,41.3,0.7,1.8,36.5,1.6,4.0,39.2,5.1,14.2,36.1
114,Dennis Schroder,LAL,29,12.4,17.5,70.6,5.2,11.9,43.6,3.3,7.7,43.3,1.1,3.0,36.4,1.1,2.8,40.8,2.2,5.7,38.6,5.7,17.4,32.9
115,Dennis Smith Jr.,CHA,25,8.7,13.7,63.2,3.7,8.9,41.3,2.2,5.3,41.1,0.9,2.5,34.8,1.0,2.2,47.4,1.9,4.6,40.6,4.2,12.8,33.0
116,Deonte Burton,SAC,29,1.5,1.5,100.0,0.0,0.5,0.0,0.5,1.5,33.3,0.0,0.0,0.0,1.0,1.0,100,1.0,1.0,100,0.5,2.0,25.0
117,Dereon Seabron,NOP,22,0.5,1.0,50.0,0.0,0.0,0.0,0.3,1.0,33.3,0.0,1.0,0.0,0.5,1.0,50.0,0.5,1.5,33.3,0.3,2.7,12.5
118,Derrick Jones Jr.,CHI,25,6.7,10.0,67.2,1.8,4.4,40.9,0.9,2.8,32.8,0.5,1.5,34.9,0.5,1.3,34.5,0.9,2.6,34.7,2.7,8.3,31.9
119,Derrick Rose,NYK,34,4.7,7.3,64.7,2.1,4.8,43.2,1.0,2.8,33.8,0.4,1.5,28.6,0.4,1.4,28.1,0.7,2.6,28.4,2.7,7.5,36.4
120,Derrick White,BOS,28,8.7,13.3,65.0,5.1,12.1,42.4,3.6,8.0,44.3,0.8,1.9,38.9,0.6,1.7,34.0,1.3,3.7,36.6,5.1,14.5,35.0
121,Desmond Bane,MEM,24,10.7,17.5,61.2,4.8,11.7,40.9,2.3,6.1,37.2,1.1,2.6,40.9,1.1,2.4,43.8,2.1,4.9,42.3,6.2,18.1,34.3
122,Devin Booker,PHX,26,11.9,18.1,66.0,5.1,11.6,43.9,3.1,8.0,38.1,1.2,2.7,44.0,1.0,2.5,41.6,2.2,5.2,42.9,6.1,17.2,35.7
123,Devin Vassell,SAS,22,14.3,20.8,68.9,3.9,8.9,44.2,3.0,7.1,42.9,0.8,2.3,35.3,0.9,2.1,44.3,1.8,4.4,39.5,6.3,15.7,40.4
124,Devon Dotson,WAS,23,2.2,3.7,59.1,1.5,3.3,45.0,0.8,2.2,38.5,0.0,1.0,0.0,0.3,0.8,33.3,0.2,1.4,14.3,1.7,3.8,43.5
125,Devonte' Graham,SAS,27,5.8,7.8,75.0,2.1,4.6,45.6,1.4,3.3,44.3,0.6,1.7,36.3,0.6,1.6,36.9,1.1,3.1,36.6,2.9,8.9,31.9
126,Dewayne Dedmon,PHI,33,3.9,5.8,66.9,1.8,3.8,48.2,1.1,2.8,38.6,0.6,1.3,45.7,0.4,1.3,30.8,0.9,2.5,37.8,2.2,6.2,35.1
127,Dillon Brooks,MEM,27,9.9,16.5,60.0,4.2,10.6,39.9,2.5,6.3,40.5,1.0,2.4,41.0,1.0,2.4,41.7,2.0,4.7,41.3,6.3,17.7,35.5
128,Domantas Sabonis,SAC,26,13.4,19.2,69.6,6.6,13.6,48.4,3.6,8.1,44.3,1.1,3.0,35.9,0.9,2.9,31.0,2.0,5.9,33.5,6.2,16.6,37.5
129,Dominick Barlow,SAS,19,4.6,6.3,71.9,2.0,3.2,62.1,0.6,1.3,41.7,0.7,1.5,44.4,0.0,0.6,0.0,0.5,1.5,33.3,1.7,5.1,32.6
130,Donovan Mitchell,CLE,26,11.7,18.6,63.0,4.3,10.2,42.2,3.6,8.7,40.7,1.4,3.0,46.3,1.1,3.1,34.4,2.5,6.1,40.2,6.2,16.5,37.5
131,Donte DiVincenzo,GSW,26,7.0,10.3,68.3,6.4,12.4,51.8,2.3,5.0,45.4,1.0,2.6,37.4,0.8,2.1,38.2,1.8,4.7,37.8,4.8,13.6,35.3
132,Dorian Finney-Smith,BKN,29,11.0,16.5,66.4,5.3,11.5,45.8,3.0,7.3,41.9,1.2,2.7,43.5,1.1,2.6,43.8,2.3,5.3,43.6,4.9,14.3,34.4
133,Doug McDermott,SAS,31,8.8,12.9,68.1,3.2,7.1,45.1,2.3,5.1,45.5,0.7,1.6,45.2,0.4,1.2,36.2,1.1,2.6,41.2,4.1,11.0,37.2
