,PLAYER,TEAM,GP,W,L,MIN,PTS,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%
170,Haywood Highsmith,MIA,43,23,20,19.7,4.8,0.4,50.0,2.4,35.7,0.3,33.3,1.0,52.4,0.0,0.0,0.2,42.9,52.1
171,Herbert Jones,NOP,43,19,24,28.8,9.7,2.4,45.0,2.3,26.4,0.1,20.0,1.4,55.6,0.1,0.0,0.3,41.7,48.9
172,Immanuel Quickley,NYK,59,33,26,27.7,12.7,4.6,55.6,3.1,37.7,3.9,36.9,0.2,62.5,0.0,0.0,0.1,60.0,52.2
173,Isaac Okoro,CLE,61,38,23,21.2,6.3,1.2,46.6,2.2,34.1,0.1,33.3,0.9,74.2,0.0,100.0,0.1,57.1,57.2
174,Isaiah Hartenstein,NYK,60,33,27,19.7,5.2,0.1,66.7,0.8,32.3,0.1,37.5,3.7,56.0,0.2,80.0,0.7,38.3,53.3
175,Isaiah Jackson,IND,45,17,28,15.3,6.8,0.1,33.3,0.2,25.0,0.2,50.0,4.7,59.7,0.2,33.3,0.9,46.2,57.8
176,Isaiah Joe,OKC,49,25,24,15.7,8.3,0.2,37.5,5.3,47.3,1.6,40.8,0.3,60.0,0.0,0.0,0.2,100.0,65.2
177,Isaiah Livers,DET,36,9,27,21.1,5.4,0.4,33.3,3.3,33.3,0.9,44.8,0.2,100.0,0.1,100.0,0.1,100.0,53.0
178,Isaiah Mobley,CLE,8,5,3,3.3,1.1,0.0,0.0,0.4,50.0,0.0,0.0,0.3,100.0,0.3,100.0,0.0,0.0,56.3
179,Isaiah Roby,SAS,41,9,32,11.3,4.1,0.9,41.7,1.1,31.9,0.5,29.6,0.7,59.1,0.1,100.0,0.3,57.1,49.0
180,Isaiah Stewart,DET,47,12,35,28.5,11.6,1.3,49.0,4.4,36.0,0.0,16.7,4.0,57.3,0.3,31.6,1.2,64.5,52.9
181,Isaiah Todd,WAS,4,2,2,3.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
182,Ish Smith,DEN,30,20,10,10.4,2.8,1.3,45.5,0.2,50.0,1.6,36.9,0.1,50.0,0.0,0.0,0.0,0.0,42.9
183,Ish Wainright,PHX,42,22,20,15.6,4.3,0.5,53.8,2.6,34.0,0.3,30.8,0.5,50.0,0.0,0.0,0.0,0.0,50.9
184,Ivica Zubac,LAC,59,32,27,29.4,10.2,0.3,58.8,0.0,11.1,0.0,0.0,8.0,64.2,1.5,59.3,2.0,59.2,61.7
185,JD Davison,BOS,6,5,1,2.3,0.7,0.0,0.0,0.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,25.0
186,JT Thor,CHA,47,12,35,10.8,2.6,0.5,47.6,1.0,26.2,0.1,13.3,0.7,61.9,0.0,0.0,0.0,20.0,43.6
187,Ja Morant,MEM,48,31,17,32.7,27.3,14.9,49.2,1.9,33.3,7.0,39.4,1.4,64.6,0.0,0.0,0.2,40.0,50.7
188,JaMychal Green,GSW,38,19,19,14.7,6.6,0.0,0.0,2.2,37.2,0.0,0.0,3.2,65.3,0.1,100.0,0.5,66.7,61.4
189,JaVale McGee,DAL,36,17,19,8.1,4.1,0.8,70.6,0.1,33.3,0.1,25.0,2.8,59.7,0.2,30.0,0.7,66.7,60.8
190,Jabari Smith Jr.,HOU,55,12,43,29.9,12.0,2.1,45.5,4.3,30.5,2.2,33.1,2.3,63.6,0.5,45.5,0.9,53.8,46.3
191,Jabari Walker,POR,38,19,19,8.8,2.8,0.3,42.9,0.4,22.2,0.0,0.0,1.3,60.0,0.1,33.3,0.3,62.5,47.8
192,Jack White,DEN,14,12,2,3.1,0.9,0.4,66.7,0.2,16.7,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,39.3
193,Jaden Hardy,DAL,31,15,16,11.8,6.5,2.5,51.8,1.6,37.0,1.1,30.2,0.1,100.0,0.0,0.0,0.0,0.0,49.7
194,Jaden Ivey,DET,54,15,39,30.0,15.2,5.4,45.6,2.4,35.0,3.7,36.2,1.1,52.1,0.0,0.0,0.6,70.6,47.5
195,Jaden McDaniels,MIN,58,30,28,30.5,11.4,2.3,44.3,3.6,38.8,1.2,43.7,2.2,75.3,0.1,28.6,0.4,64.3,58.7
196,Jaden Springer,PHI,7,7,0,3.7,2.4,0.4,33.3,0.3,100.0,0.0,0.0,1.1,80.0,0.0,0.0,0.0,0.0,58.3
197,Jae'Sean Tate,HOU,20,3,17,21.0,7.7,2.8,43.4,1.1,30.4,0.4,33.3,1.8,53.1,0.7,60.0,0.2,50.0,48.1
198,Jake LaRavia,MEM,30,20,10,12.7,3.2,0.5,50.0,2.0,36.4,0.2,25.0,0.2,42.9,0.1,100.0,0.2,100.0,51.7
199,Jakob Poeltl,TOR,48,13,35,26.1,12.3,1.5,64.0,1.0,46.2,0.6,55.6,6.7,65.9,1.4,62.5,3.1,59.5,63.8
200,Jalen Brunson,NYK,56,31,25,35.1,23.9,12.0,49.5,2.5,44.8,8.5,45.0,0.2,55.6,0.6,56.5,0.1,50.0,53.9
201,Jalen Duren,DET,50,14,36,25.3,8.6,0.1,50.0,0.0,25.0,0.1,37.5,7.0,66.5,0.4,36.0,1.0,70.4,64.8
202,Jalen Green,HOU,54,11,43,33.9,21.8,8.2,42.5,3.8,35.2,6.4,34.8,0.9,73.3,0.0,0.0,0.2,40.0,48.1
203,Jalen Johnson,ATL,55,27,28,14.4,5.2,1.0,54.3,1.3,28.8,0.2,29.4,1.1,58.3,0.0,0.0,0.4,47.1,52.6
204,Jalen McDaniels,PHI,59,18,41,26.3,10.4,2.3,39.5,3.5,34.2,0.7,33.9,2.0,68.4,0.0,0.0,0.3,43.8,51.5
205,Jalen Smith,IND,51,24,27,18.2,9.1,0.6,43.3,2.4,25.6,0.3,35.0,3.6,69.1,0.2,30.8,0.9,71.0,51.6
206,Jalen Suggs,ORL,34,13,21,23.0,9.4,2.2,54.2,2.1,31.6,2.7,38.8,0.9,61.5,0.1,50.0,0.2,40.0,50.2
207,Jalen Williams,OKC,53,26,27,29.0,12.2,4.0,51.1,2.4,32.3,1.4,38.0,2.2,71.8,0.0,0.0,0.8,80.0,55.3
208,Jamal Cain,MIA,13,8,5,13.9,4.9,0.5,42.9,0.6,25.0,0.0,0.0,3.1,65.2,0.0,0.0,0.0,0.0,54.2
209,Jamal Murray,DEN,45,32,13,32.5,20.2,5.8,50.0,2.8,36.4,8.7,43.2,1.1,67.7,0.4,50.0,0.7,57.1,53.6
210,Jamaree Bouyea,MIA,4,2,2,16.3,3.8,2.5,80.0,0.8,33.3,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,53.8
211,James Bouknight,CHA,26,5,21,13.6,4.3,1.2,50.0,0.9,20.5,1.2,33.3,0.1,25.0,0.0,0.0,0.1,100.0,39.3
212,James Harden,PHI,41,28,13,36.4,21.4,7.6,48.1,2.5,47.9,8.3,39.6,0.2,28.6,0.4,87.5,0.1,66.7,54.8
213,James Johnson,IND,12,5,7,8.2,2.2,0.8,36.4,0.5,25.0,0.4,40.0,0.3,50.0,0.0,0.0,0.0,0.0,42.6
214,James Wiseman,DET,22,9,13,13.0,7.1,0.2,66.7,0.6,46.2,0.1,11.1,4.2,71.7,0.5,50.0,1.3,72.2,62.6
215,Jared Rhoden,DET,1,0,1,12.0,2.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3
216,Jaren Jackson Jr.,MEM,40,25,15,27.2,16.9,4.7,51.7,4.5,36.4,0.4,25.0,4.6,71.8,2.0,57.4,0.9,56.0,56.6
217,Jarred Vanderbilt,LAL,55,27,28,24.0,8.3,0.6,45.8,1.1,31.7,0.1,21.4,4.6,68.3,0.0,0.0,1.1,58.1,59.2
218,Jarrett Allen,CLE,54,35,19,33.3,14.7,0.3,46.2,0.8,32.8,0.1,50.0,11.4,68.9,0.7,51.7,3.1,61.7,65.6
219,Jarrett Culver,ATL,10,5,5,13.7,4.4,1.0,40.0,0.3,8.3,0.6,37.5,1.2,57.1,0.0,0.0,0.0,0.0,40.7
220,Jason Preston,LAC,13,3,10,9.4,3.2,0.8,35.7,0.9,28.6,1.0,37.5,0.2,100.0,0.0,0.0,0.2,100.0,50.0
221,Javonte Green,CHI,28,11,17,16.0,5.9,0.6,33.3,1.3,36.4,0.2,40.0,2.4,83.3,0.0,0.0,0.5,70.0,64.9
222,Jaxson Hayes,NOP,33,15,18,13.3,5.0,0.4,36.4,0.3,15.4,0.0,0.0,2.4,68.9,0.0,0.0,0.8,90.0,54.4
223,Jaylen Brown,BOS,48,33,15,35.6,26.5,8.6,57.7,5.5,33.5,6.4,43.2,2.2,67.1,0.4,61.5,1.3,65.0,54.9
224,Jaylen Nowell,MIN,61,31,30,19.7,11.0,3.9,51.5,2.1,31.3,3.0,42.5,0.8,61.1,0.0,0.0,0.4,83.3,50.3
225,Jaylin Williams,OKC,25,12,13,15.7,5.3,0.5,57.1,3.1,45.5,0.0,0.0,1.4,37.1,0.0,0.0,0.5,38.5,55.1
226,Jayson Tatum,BOS,55,40,15,37.3,30.6,8.0,50.2,6.5,43.8,5.7,30.7,2.9,67.0,1.3,60.0,2.5,63.3,54.2
227,Jeff Dowtin Jr.,TOR,15,10,5,6.8,1.9,0.6,57.1,0.2,20.0,0.4,25.0,0.3,50.0,0.0,0.0,0.1,0.0,46.3
228,Jeff Green,DEN,37,24,13,19.2,7.9,1.5,54.5,1.2,26.2,0.5,27.6,1.9,62.2,0.7,38.5,0.7,63.2,53.3
229,Jerami Grant,POR,54,25,29,35.7,20.8,4.4,48.8,6.6,40.2,2.6,40.3,2.0,78.0,1.2,51.0,0.5,58.8,56.2
230,Jeremiah Robinson-Earl,OKC,28,11,17,20.9,8.2,0.5,100.0,3.2,35.6,0.2,66.7,2.5,49.2,0.0,0.0,0.5,60.0,56.0
231,Jeremy Sochan,SAS,47,11,36,25.9,10.1,2.9,41.7,1.9,28.3,1.1,39.7,3.4,68.8,0.2,23.5,0.5,75.0,48.6
232,Jericho Sims,NYK,47,27,20,16.3,3.7,0.0,100.0,0.1,66.7,0.0,0.0,3.3,79.6,0.0,0.0,0.3,62.5,76.9
233,Jevon Carter,MIL,58,41,17,22.5,7.5,0.8,38.6,3.1,43.2,3.2,42.2,0.1,50.0,0.0,0.0,0.1,40.0,55.3
234,Jimmy Butler,MIA,44,24,20,33.7,21.7,7.8,49.2,1.5,40.7,2.6,35.4,5.0,63.4,1.1,38.5,1.0,59.4,52.6
235,Jock Landale,PHX,51,26,25,14.1,6.6,0.1,66.7,1.2,25.6,0.0,12.5,4.4,67.4,1.3,62.5,0.7,59.3,55.1
236,Joe Harris,BKN,51,29,22,23.8,8.6,0.6,37.5,5.5,43.3,0.9,38.3,0.6,84.2,0.0,0.0,0.3,72.7,61.3
237,Joe Ingles,MIL,25,17,8,22.5,6.2,1.0,54.5,2.8,30.3,2.0,44.7,0.2,66.7,0.0,0.0,0.0,0.0,51.4
238,Joe Wieskamp,TOR,2,1,1,8.5,4.5,0.0,0.0,4.5,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
239,Joel Embiid,PHI,45,30,15,34.9,33.1,5.4,53.7,5.0,47.7,6.4,42.3,5.9,67.2,4.8,49.3,6.5,54.2,56.4
240,John Butler Jr.,POR,8,2,6,3.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,25.0
241,John Collins,ATL,50,26,24,31.1,13.2,2.1,59.0,3.4,32.2,0.6,38.1,4.0,76.1,2.0,50.0,1.3,65.8,54.5
242,John Konchar,MEM,49,30,19,22.4,5.9,0.3,16.1,2.9,37.5,0.4,34.8,0.9,72.4,0.0,0.0,0.2,57.1,53.8
243,John Wall,LAC,34,15,19,22.2,11.4,3.8,43.2,2.8,35.6,1.7,27.4,0.2,75.0,0.2,57.1,0.0,0.0,45.7
244,Johnny Davis,WAS,13,6,7,4.7,1.2,0.5,28.6,0.2,33.3,0.5,27.3,0.3,100.0,0.0,0.0,0.0,0.0,36.1
245,Jonas Valanciunas,NOP,58,29,29,24.7,14.4,0.4,42.1,3.0,39.1,0.2,21.7,7.4,67.5,2.9,52.8,1.9,56.6,57.0
246,Jonathan Isaac,ORL,10,7,3,10.8,4.5,0.0,0.0,2.0,38.1,0.2,16.7,1.9,43.8,0.4,50.0,0.2,0.0,42.6
247,Jonathan Kuminga,GSW,46,25,21,19.3,8.4,2.2,54.5,2.1,34.7,0.6,41.4,1.6,60.8,0.3,30.0,0.6,52.9,54.8
248,Jordan Clarkson,UTA,58,28,30,32.5,21.0,8.7,52.2,4.2,34.0,6.2,40.5,1.2,60.4,0.1,42.9,0.6,65.0,52.4
249,Jordan Goodwin,WAS,40,15,25,18.0,6.3,2.4,51.3,1.5,40.8,1.5,38.0,0.7,52.0,0.1,100.0,0.1,40.0,51.4
250,Jordan Hall,SAS,9,1,8,9.2,3.1,0.6,50.0,0.6,14.3,1.1,44.4,0.0,0.0,0.0,0.0,0.0,0.0,37.5
251,Jordan McLaughlin,MIN,24,13,11,15.3,3.5,1.3,52.0,0.8,21.4,0.5,29.4,0.3,100.0,0.0,0.0,0.1,100.0,46.3
252,Jordan Nwora,IND,40,27,13,15.6,5.9,1.3,30.4,2.7,39.6,0.8,25.0,0.5,50.0,0.0,0.0,0.1,100.0,47.6
253,Jordan Poole,GSW,57,28,29,30.7,20.9,5.4,51.8,4.8,35.2,5.6,36.0,0.7,51.5,0.0,0.0,0.8,69.0,52.2
254,Jordan Schakel,WAS,2,0,2,3.1,1.5,0.0,0.0,0.0,0.0,1.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
255,Jose Alvarado,NOP,58,30,28,21.8,9.1,3.5,46.1,3.7,34.0,1.0,32.9,0.2,66.7,0.0,0.0,0.2,100.0,49.5
256,Josh Christopher,HOU,40,7,33,10.1,4.6,2.3,48.8,0.5,25.0,1.0,38.0,0.2,66.7,0.1,0.0,0.1,50.0,49.1
257,Josh Giddey,OKC,52,23,29,30.8,16.3,6.2,47.4,3.0,35.5,1.9,37.4,2.7,64.1,0.0,0.0,0.7,65.4,52.1
258,Josh Green,DAL,40,20,20,24.9,9.2,2.9,61.4,3.4,42.2,0.3,40.0,0.4,63.6,0.0,0.0,0.5,77.8,64.0
259,Josh Hart,NYK,54,28,26,33.0,10.0,2.0,50.0,2.4,36.4,0.5,26.0,1.2,66.7,0.0,100.0,0.2,54.5,56.8
260,Josh Minott,MIN,11,5,6,6.2,3.2,0.2,16.7,0.3,33.3,0.0,0.0,1.5,87.5,0.0,0.0,0.2,100.0,53.7
261,Josh Okogie,PHX,50,25,25,15.0,6.3,1.5,41.5,1.8,35.6,0.7,31.1,0.9,48.6,0.0,0.0,0.1,50.0,49.6
262,Josh Richardson,NOP,43,12,31,23.9,11.4,2.6,48.5,4.7,36.7,3.5,43.9,0.7,68.2,0.0,0.0,0.1,40.0,52.4
263,Joshua Primo,SAS,4,3,1,23.3,7.0,2.8,50.0,1.5,22.2,2.3,44.4,0.5,0.0,0.0,0.0,0.0,0.0,40.4
264,Jrue Holiday,MIL,47,35,12,33.0,19.4,6.7,51.6,2.6,42.3,7.4,39.5,1.6,63.6,0.5,35.0,0.3,50.0,53.7
265,Juan Toscano-Anderson,UTA,31,12,19,12.6,2.8,0.3,50.0,0.6,31.8,0.0,0.0,0.9,60.0,0.0,0.0,0.2,50.0,54.2
266,Juancho Hernangomez,TOR,41,20,21,14.8,3.0,0.0,33.3,1.2,26.6,0.0,0.0,1.0,68.0,0.1,66.7,0.1,25.0,50.0
267,Julian Champagnie,SAS,2,2,0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Julius Randle,NYK,60,33,27,35.9,24.8,5.1,50.5,5.7,34.9,6.1,40.6,3.6,69.3,2.0,51.3,1.5,50.8,53.3
269,Justin Champagnie,TOR,3,2,1,3.6,2.0,0.7,100.0,0.0,0.0,0.0,0.0,1.3,100.0,0.0,0.0,0.0,0.0,100.0
270,Justin Holiday,DAL,28,12,16,14.7,4.5,0.1,66.7,2.8,34.7,0.8,29.0,0.2,60.0,0.0,0.0,0.1,20.0,50.4
271,Justin Jackson,BOS,23,15,8,4.7,0.9,0.1,33.3,0.5,22.2,0.1,20.0,0.1,100.0,0.0,0.0,0.1,100.0,35.2
272,Justise Winslow,POR,29,15,14,26.8,6.8,1.2,34.1,1.5,29.4,0.6,32.1,2.4,55.0,0.1,0.0,0.4,40.0,44.4
273,Jusuf Nurkic,POR,45,23,22,27.3,13.8,0.8,63.6,2.7,39.0,0.2,30.0,5.3,60.9,2.8,45.9,1.9,56.1,56.8
274,KZ Okpala,SAC,35,19,16,7.1,1.3,0.2,33.3,0.6,33.3,0.1,50.0,0.3,75.0,0.0,0.0,0.0,0.0,51.3
275,Kai Jones,CHA,27,6,21,8.8,2.7,0.4,33.3,0.3,25.0,0.1,40.0,1.1,60.9,0.1,100.0,0.0,0.0,55.1
276,Karl-Anthony Towns,MIN,21,10,11,33.8,20.8,5.7,55.6,5.9,36.3,1.4,38.7,2.7,75.0,1.4,54.5,1.8,92.3,56.8
277,Kawhi Leonard,LAC,34,23,11,32.4,22.1,6.8,58.9,3.8,40.9,8.4,46.5,1.3,61.5,1.5,52.5,1.5,53.5,54.9
278,Keegan Murray,SAC,55,31,24,29.5,11.9,1.2,43.3,7.1,41.3,1.1,44.6,1.8,56.0,0.1,28.6,0.3,60.0,57.2
279,Keita Bates-Diop,SAS,44,10,34,20.4,8.1,1.8,41.4,1.8,37.1,0.4,33.3,2.4,71.0,0.2,80.0,0.4,58.3,53.6
280,Keldon Johnson,SAS,51,13,38,32.6,21.9,9.0,47.5,5.6,34.0,2.0,28.8,1.3,59.1,0.4,30.8,0.8,52.0,50.7
281,Kelly Olynyk,UTA,48,22,26,28.2,12.1,2.1,46.2,4.2,40.7,0.9,40.4,2.3,66.2,0.2,45.5,0.9,76.0,58.5
282,Kelly Oubre Jr.,CHA,35,10,25,32.6,20.2,5.7,44.7,5.5,31.6,3.7,39.2,1.8,49.1,0.0,0.0,0.5,28.6,48.6
283,Kemba Walker,DAL,9,5,4,16.0,8.0,3.8,60.0,0.2,12.5,3.7,41.9,0.0,0.0,0.0,0.0,0.0,0.0,48.2
284,Kendall Brown,IND,6,1,5,6.7,1.5,0.0,0.0,0.0,0.0,0.3,100.0,0.3,100.0,0.0,0.0,0.0,0.0,57.1
285,Kendrick Nunn,WAS,50,25,25,14.6,7.2,1.6,42.9,2.3,36.4,2.1,36.8,0.5,70.6,0.0,0.0,0.1,100.0,50.9
286,Kennedy Chandler,MEM,24,15,9,9.2,2.5,0.8,34.5,0.3,20.0,0.4,38.5,0.4,50.0,0.0,0.0,0.0,0.0,40.9
287,Kenneth Lofton Jr.,MEM,8,5,3,3.9,2.1,0.6,66.7,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.3,33.3,38.9
288,Kenrich Williams,OKC,49,26,23,22.5,7.8,0.7,42.1,3.0,43.3,1.0,41.1,2.8,67.3,0.1,40.0,0.7,69.6,59.5
289,Kentavious Caldwell-Pope,DEN,56,40,16,31.4,11.4,1.0,48.8,5.6,46.8,2.2,42.5,0.8,51.2,0.0,0.0,0.7,66.7,58.6
290,Kenyon Martin Jr.,HOU,58,13,45,26.3,11.6,1.4,55.2,2.6,33.6,0.0,0.0,3.8,68.1,0.0,0.0,1.1,61.9,61.4
291,Keon Ellis,SAC,9,4,5,4.0,2.1,0.2,50.0,0.7,50.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
292,Keon Johnson,POR,28,12,16,9.8,4.1,1.0,41.4,1.4,33.3,0.9,25.0,0.1,20.0,0.0,0.0,0.0,0.0,44.1
293,Kessler Edwards,SAC,15,5,10,6.0,1.0,0.1,33.3,0.4,15.4,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,28.0
294,Kevin Durant,PHX,39,26,13,36.0,29.7,9.1,63.0,4.7,44.8,12.2,54.7,1.5,83.3,1.9,58.7,2.4,60.3,60.7
295,Kevin Huerter,SAC,54,29,25,30.5,14.9,2.3,51.0,5.3,38.7,4.1,42.5,1.7,77.8,0.0,0.0,0.5,70.6,59.4
296,Kevin Knox II,POR,44,9,35,13.8,5.5,0.9,56.5,2.8,39.8,0.5,29.0,0.6,80.0,0.0,0.0,0.1,100.0,58.5
297,Kevin Love,CLE,41,24,17,20.0,8.5,0.3,40.0,4.5,33.9,1.1,39.5,1.2,51.4,0.6,41.7,0.1,14.3,51.1
298,Kevin Porter Jr.,HOU,40,10,30,34.0,19.2,7.0,43.7,2.8,40.2,6.6,37.2,1.4,78.8,0.0,0.0,0.3,46.2,50.9
299,Kevon Harris,ORL,27,10,17,12.4,3.6,0.6,29.4,1.0,42.9,0.2,22.2,1.0,58.8,0.0,0.0,0.1,66.7,48.7
300,Kevon Looney,GSW,57,28,29,23.4,6.7,0.3,40.0,0.4,52.4,0.0,0.0,4.3,68.4,0.1,60.0,1.1,64.1,65.0
301,Khem Birch,SAS,20,9,11,8.1,2.2,0.0,0.0,0.3,28.6,0.0,0.0,1.2,58.8,0.1,25.0,0.7,60.0,60.9
302,Khris Middleton,MIL,17,14,3,21.4,13.6,3.4,44.0,2.1,26.1,4.8,36.6,1.3,83.3,1.1,60.0,0.4,75.0,48.2
303,Killian Hayes,DET,54,14,40,26.7,9.6,3.2,38.4,2.8,34.2,4.2,38.4,0.2,30.8,0.0,0.0,0.2,50.0,43.6
304,Kira Lewis Jr.,NOP,14,6,8,11.1,5.4,1.4,30.4,1.7,42.1,0.9,50.0,0.4,100.0,0.0,0.0,0.1,100.0,54.2
305,Klay Thompson,GSW,45,23,22,33.0,21.5,1.9,40.7,10.4,39.7,5.9,38.5,1.6,55.3,0.2,66.7,0.8,47.1,53.3
306,Kristaps Porzingis,WAS,50,22,28,32.5,22.8,2.7,48.9,6.6,39.3,3.0,41.3,5.2,67.6,3.4,59.2,2.8,50.6,55.2
307,Kyle Anderson,MIN,48,25,23,26.1,8.6,3.6,51.9,1.8,45.5,0.8,40.0,1.0,48.7,0.0,33.3,0.3,50.0,55.2
308,Kyle Kuzma,WAS,53,26,27,34.9,21.4,6.2,50.6,5.9,35.1,3.4,31.1,2.2,68.4,0.3,50.0,0.6,45.8,52.3
309,Kyle Lowry,MIA,44,22,22,33.3,12.0,3.1,51.1,4.0,33.5,3.3,37.3,0.4,50.0,0.0,0.0,0.0,50.0,50.1
310,Kyrie Irving,DAL,44,26,18,37.1,27.2,8.9,59.6,5.1,39.3,10.7,46.5,1.4,70.0,0.1,40.0,0.9,72.0,57.1
311,LaMelo Ball,CHA,33,10,23,35.4,23.3,6.7,42.0,6.6,39.7,7.5,35.9,0.9,51.7,0.0,0.0,0.1,25.0,50.4
312,Lamar Stevens,CLE,42,26,16,17.6,5.2,0.9,41.5,1.4,31.3,0.6,36.4,0.8,60.9,0.0,0.0,0.2,71.4,50.8
313,Landry Shamet,PHX,30,14,16,21.4,9.5,1.2,29.3,4.4,39.3,2.2,30.0,0.4,100.0,0.0,0.0,0.3,60.0,50.6
314,Larry Nance Jr.,NOP,48,24,24,22.7,8.0,0.1,37.5,1.2,39.3,0.2,33.3,4.6,68.8,0.2,55.6,1.5,66.7,64.4
315,Lauri Markkanen,UTA,54,27,27,34.3,24.9,4.1,51.4,8.7,42.6,2.1,42.0,4.8,69.0,0.9,45.0,2.0,67.3,60.5
316,LeBron James,LAL,45,22,23,36.3,30.0,7.0,56.3,5.0,35.0,5.1,32.5,4.2,72.5,2.0,50.0,2.4,71.6,55.6
317,Leandro Bolmaro,UTA,14,8,6,4.9,0.4,0.4,25.0,0.0,0.0,0.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
318,Lindy Waters III,OKC,23,11,12,11.2,4.2,0.1,100.0,3.1,36.9,0.7,42.9,0.2,100.0,0.0,0.0,0.0,0.0,55.4
319,Lonnie Walker IV,LAL,42,17,25,26.7,13.2,3.1,50.5,4.7,39.2,1.7,33.7,0.6,59.1,0.0,0.0,0.3,66.7,53.7
320,Luguentz Dort,OKC,50,25,25,29.9,14.0,4.6,42.9,5.0,37.2,1.0,29.4,1.4,52.7,0.0,0.0,0.1,20.0,49.3
321,Luka Doncic,DAL,50,28,22,36.5,33.3,14.9,64.1,1.2,39.6,11.9,39.8,1.2,75.0,3.1,51.8,0.5,63.2,56.7
322,Luka Garza,MIN,22,13,9,9.3,6.9,0.9,72.7,2.0,36.6,0.2,66.7,2.9,62.9,0.7,55.6,0.1,14.3,58.9
323,Luke Kennard,MEM,37,21,16,20.7,7.8,1.4,46.5,4.4,48.2,1.8,42.0,0.2,50.0,0.0,0.0,0.2,66.7,60.3
324,Luke Kornet,BOS,51,34,17,11.9,4.0,0.0,0.0,0.1,22.2,0.1,66.7,3.3,75.5,0.0,33.3,0.3,66.7,70.9
325,Malachi Flynn,TOR,42,21,21,13.9,4.8,1.1,40.0,2.2,40.3,1.2,26.7,0.1,66.7,0.0,0.0,0.0,100.0,47.0
326,Malaki Branham,SAS,44,8,36,22.0,9.0,2.6,55.4,3.1,33.3,2.6,45.5,0.4,80.0,0.0,0.0,0.3,50.0,51.4
327,Malcolm Brogdon,BOS,50,35,15,25.3,14.7,5.5,47.9,3.5,45.0,4.3,45.9,0.7,75.0,0.0,0.0,0.4,90.0,57.8
328,Malcolm Hill,CHI,4,3,1,2.0,1.3,0.0,0.0,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5
329,Malik Beasley,LAL,58,29,29,26.4,13.3,1.6,46.5,6.7,36.1,4.1,39.4,0.3,46.7,0.0,0.0,0.2,70.0,52.1
330,Malik Monk,SAC,54,31,23,22.6,13.4,4.2,53.8,3.4,34.6,2.3,32.7,1.0,67.6,0.0,0.0,0.1,36.4,52.2
331,Mamadi Diakite,CLE,16,12,4,6.2,1.6,0.4,75.0,0.6,21.4,0.2,25.0,0.3,100.0,0.0,0.0,0.1,33.3,50.0
332,MarJon Beauchamp,MIL,38,25,13,14.8,5.8,0.9,53.8,2.3,31.9,1.1,33.3,0.5,40.0,0.0,0.0,0.1,66.7,49.3
333,Marcus Morris Sr.,LAC,53,29,24,28.7,12.3,2.1,48.0,5.2,37.7,4.1,43.7,0.6,68.4,1.5,52.4,0.8,54.3,52.2
334,Marcus Smart,BOS,42,31,11,32.4,11.1,3.0,52.4,4.5,35.6,1.3,31.4,0.7,61.9,0.5,56.3,0.1,100.0,51.9
335,Mark Williams,CHA,29,10,19,15.9,7.6,0.1,50.0,0.1,20.0,0.1,100.0,5.7,65.7,0.6,40.0,0.8,50.0,63.0
336,Markelle Fultz,ORL,38,19,19,29.1,13.0,5.7,50.3,1.1,34.1,2.9,42.5,1.7,61.2,0.3,55.6,0.2,57.1,52.0
337,Markieff Morris,DAL,27,16,11,10.6,3.6,0.2,60.0,2.3,40.0,0.5,40.0,0.4,55.6,0.1,0.0,0.1,0.0,52.4
338,Marko Simonovic,CHI,2,0,2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Marvin Bagley III,DET,25,6,19,21.3,10.6,1.7,47.1,1.6,36.4,0.7,36.4,4.9,73.0,1.2,48.1,1.3,62.5,56.0
340,Mason Plumlee,LAC,58,17,41,28.1,12.1,1.4,63.8,0.1,42.9,0.3,56.3,6.7,68.7,1.0,56.8,1.5,58.9,67.3
