,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
250,Jordan Clarkson,UTA,60,30,30,32.6,6.0,2.4,6.0,39.9,1.2,3.5,34.6,50.1
251,Jordan Goodwin,WAS,40,15,25,18.0,1.5,0.7,1.8,38.0,0.2,0.5,33.3,43.0
252,Jordan Hall,SAS,9,1,8,9.2,1.1,0.4,1.0,44.4,0.2,0.3,66.7,55.6
253,Jordan McLaughlin,MIN,25,13,12,15.2,0.6,0.2,0.7,33.3,0.1,0.5,23.1,41.7
254,Jordan Nwora,IND,42,28,14,15.8,0.8,0.3,1.3,25.5,0.1,0.5,25.0,30.0
255,Jordan Poole,GSW,60,30,30,30.6,5.6,2.2,6.2,35.8,1.1,3.6,31.5,44.9
256,Jordan Schakel,WAS,2,0,2,3.1,1.5,0.5,0.5,100,0.5,0.5,100,150.0
257,Jose Alvarado,NOP,60,30,30,21.6,1.0,0.4,1.2,33.3,0.2,0.5,32.3,40.3
258,Josh Christopher,HOU,41,7,34,10.3,1.1,0.5,1.3,38.2,0.1,0.4,23.5,41.8
259,Josh Giddey,OKC,54,23,31,30.8,1.9,0.9,2.5,36.6,0.0,0.3,14.3,37.3
260,Josh Green,DAL,41,21,20,24.9,0.3,0.1,0.4,40.0,0.0,0.1,25.0,43.3
261,Josh Hart,NYK,56,30,26,32.8,0.6,0.3,1.0,29.6,0.0,0.2,8.3,30.6
262,Josh Minott,MIN,11,5,6,6.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
263,Josh Okogie,PHX,51,26,25,15.3,0.7,0.3,0.9,29.8,0.1,0.5,30.4,37.2
264,Josh Richardson,NOP,46,12,34,24.2,3.3,1.5,3.5,44.0,0.2,0.7,35.5,47.5
265,Joshua Primo,SAS,4,3,1,23.3,2.3,1.0,2.3,44.4,0.3,0.8,33.3,50.0
266,Jrue Holiday,MIL,48,36,12,32.9,7.5,3.0,7.4,39.8,1.6,4.4,35.8,50.4
267,Juan Toscano-Anderson,UTA,33,14,19,12.6,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
268,Juancho Hernangomez,TOR,41,20,21,14.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
269,Julian Champagnie,SAS,2,2,0,3.3,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0
270,Julius Randle,NYK,62,35,27,35.8,6.4,2.7,6.5,41.0,1.0,2.9,34.3,48.6
271,Justin Champagnie,TOR,3,2,1,3.6,0.0,0.0,0.0,-,-,-,-,-
272,Justin Holiday,DAL,29,13,16,14.9,0.8,0.3,1.1,28.1,0.2,0.5,33.3,35.9
273,Justin Jackson,BOS,23,15,8,4.7,0.1,0.0,0.2,20.0,0.0,0.1,50.0,30.0
274,Justise Winslow,POR,29,15,14,26.8,0.6,0.3,1.0,32.1,0.0,0.0,0.0,32.1
275,Jusuf Nurkic,POR,45,23,22,27.3,0.2,0.1,0.2,30.0,0.0,0.0,50.0,35.0
276,KZ Okpala,SAC,35,19,16,7.1,0.1,0.0,0.1,50.0,0.0,0.0,-,50.0
277,Kai Jones,CHA,28,7,21,8.8,0.1,0.1,0.2,40.0,0.0,0.0,-,40.0
278,Karl-Anthony Towns,MIN,21,10,11,33.8,1.4,0.6,1.5,38.7,0.2,0.5,45.5,46.8
279,Kawhi Leonard,LAC,35,23,12,32.8,8.7,4.0,8.3,47.6,0.7,1.9,37.9,51.9
280,Keegan Murray,SAC,57,33,24,29.7,1.1,0.5,1.1,45.9,0.2,0.4,42.9,53.3
281,Keita Bates-Diop,SAS,47,10,37,20.5,0.3,0.2,0.5,33.3,0.0,0.1,0.0,33.3
282,Keldon Johnson,SAS,54,13,41,32.7,1.9,0.8,2.8,28.5,0.3,1.2,25.4,34.1
283,Kelly Olynyk,UTA,50,24,26,28.2,0.9,0.4,1.0,40.8,0.1,0.3,46.7,48.0
284,Kelly Oubre Jr.,CHA,37,12,25,32.1,3.5,1.5,3.9,38.6,0.5,1.6,31.7,45.2
285,Kemba Walker,DAL,9,5,4,16.0,3.7,1.4,3.4,41.9,0.8,2.3,33.3,53.2
286,Kendall Brown,IND,6,1,5,6.7,0.3,0.2,0.2,100,0.0,0.0,-,100
287,Kendrick Nunn,WAS,51,25,26,14.5,2.1,0.8,2.3,36.4,0.4,1.1,32.8,44.5
288,Kennedy Chandler,MEM,25,16,9,9.0,0.4,0.2,0.5,38.5,0.0,0.2,0.0,38.5
289,Kenneth Lofton Jr.,MEM,9,6,3,3.9,0.2,0.1,0.6,20.0,0.0,0.1,0.0,20.0
290,Kenrich Williams,OKC,51,26,25,22.7,1.1,0.5,1.2,39.7,0.1,0.3,28.6,42.9
291,Kentavious Caldwell-Pope,DEN,58,41,17,31.4,2.2,1.0,2.3,42.6,0.2,0.6,32.4,47.1
292,Kenyon Martin Jr.,HOU,59,13,46,26.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
293,Keon Ellis,SAC,9,4,5,4.0,1.0,0.3,0.4,75.0,0.3,0.4,75.0,112.5
294,Keon Johnson,POR,29,12,17,10.1,1.0,0.4,1.3,28.2,0.3,0.7,42.1,38.5
295,Kessler Edwards,SAC,16,6,10,5.9,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0
296,Kevin Durant,PHX,39,26,13,36.0,12.2,5.6,10.3,54.7,0.9,2.3,37.8,59.0
297,Kevin Huerter,SAC,56,31,25,30.3,4.0,1.5,3.6,42.6,0.9,2.2,42.3,55.4
298,Kevin Knox II,POR,45,9,36,13.6,0.4,0.2,0.7,29.0,0.0,0.3,13.3,32.3
299,Kevin Love,MIA,43,24,19,20.2,1.1,0.4,1.1,37.0,0.3,0.8,36.4,50.0
300,Kevin Porter Jr.,HOU,40,10,30,34.0,6.6,2.6,7.1,37.2,1.3,4.1,31.5,46.5
301,Kevon Harris,ORL,27,10,17,12.4,0.2,0.1,0.3,22.2,0.1,0.3,28.6,33.3
302,Kevon Looney,GSW,60,30,30,23.3,0.0,0.0,0.1,0.0,-,-,-,0.0
303,Khem Birch,SAS,20,9,11,8.1,0.0,0.0,0.0,-,0.0,0.0,-,-
304,Khris Middleton,MIL,18,15,3,21.2,4.8,2.0,5.4,37.1,0.8,2.4,31.8,44.3
305,Killian Hayes,DET,57,14,43,26.9,4.1,1.9,5.0,38.5,0.3,1.1,27.4,41.5
306,Kira Lewis Jr.,NOP,15,6,9,10.6,0.8,0.4,0.8,50.0,0.0,0.1,0.0,50.0
307,Klay Thompson,GSW,48,25,23,32.7,6.0,2.5,6.3,39.2,1.1,2.8,40.3,48.2
308,Kris Dunn,UTA,2,2,0,20.0,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0
309,Kristaps Porzingis,WAS,51,22,29,32.6,2.9,1.4,3.4,41.0,0.2,0.5,29.6,43.4
310,Kyle Anderson,MIN,49,25,24,26.1,0.8,0.4,0.9,40.0,0.1,0.2,44.4,44.4
311,Kyle Kuzma,WAS,54,26,28,35.0,3.5,1.4,4.5,31.6,0.7,2.3,30.1,39.1
312,Kyle Lowry,MIA,44,22,22,33.3,3.3,1.3,3.4,37.3,0.7,2.2,32.7,48.0
313,Kyrie Irving,DAL,45,27,18,36.9,10.7,4.5,9.6,46.5,1.8,4.6,37.8,55.6
314,LaMelo Ball,CHA,35,12,23,35.6,7.7,3.0,8.2,36.5,1.7,5.1,33.9,47.0
315,Lamar Stevens,CLE,44,26,18,17.7,0.5,0.3,0.8,36.4,0.0,0.0,0.0,36.4
316,Landry Shamet,PHX,30,14,16,21.4,2.2,0.8,2.7,30.0,0.6,1.7,34.6,41.3
317,Larry Nance Jr.,NOP,50,24,26,22.3,0.2,0.1,0.2,33.3,0.0,0.0,0.0,33.3
318,Lauri Markkanen,UTA,56,29,27,34.4,2.1,0.9,2.2,41.5,0.3,0.8,33.3,47.2
319,LeBron James,LAL,46,23,23,36.1,5.1,2.1,6.5,32.3,0.8,2.8,30.0,38.8
320,Leandro Bolmaro,UTA,14,8,6,4.9,0.3,0.1,0.4,40.0,0.0,0.0,-,40.0
321,Lindy Waters III,OKC,24,11,13,10.9,0.7,0.3,0.6,42.9,0.2,0.5,33.3,57.1
322,Lonnie Walker IV,LAL,43,18,25,26.3,1.8,0.8,2.3,34.0,0.2,0.8,29.4,39.0
323,Luguentz Dort,OKC,52,25,27,30.1,1.0,0.4,1.4,31.0,0.2,0.8,24.4,38.0
324,Luka Doncic,DAL,51,29,22,36.4,11.7,4.7,11.9,39.7,2.3,6.8,33.8,49.3
325,Luka Garza,MIN,22,13,9,9.3,0.2,0.1,0.1,66.7,0.0,0.0,-,66.7
326,Luke Kennard,MEM,38,22,16,20.8,1.8,0.8,1.9,40.8,0.3,0.8,34.5,47.9
327,Luke Kornet,BOS,52,35,17,11.7,0.1,0.0,0.1,66.7,0.0,0.0,50.0,83.3
328,Malachi Flynn,TOR,42,21,21,13.9,1.2,0.5,1.8,26.7,0.2,0.8,30.3,33.3
329,Malaki Branham,SAS,47,8,39,22.5,2.7,1.3,2.9,45.2,0.1,0.7,21.2,47.8
330,Malcolm Brogdon,BOS,52,37,15,25.4,4.3,1.7,3.7,46.1,0.9,1.9,47.5,58.4
331,Malcolm Hill,CHI,5,4,1,1.8,0.0,0.0,0.0,-,0.0,0.0,-,-
332,Malik Beasley,LAL,59,30,29,26.4,4.1,1.6,4.1,39.3,0.9,2.6,37.1,51.0
333,Malik Monk,SAC,56,33,23,22.9,2.5,1.0,2.9,33.8,0.5,1.8,29.1,43.1
334,Mamadi Diakite,CLE,16,12,4,6.2,0.2,0.1,0.3,25.0,0.1,0.1,50.0,37.5
335,MarJon Beauchamp,MIL,39,26,13,14.6,1.1,0.4,1.2,33.3,0.2,0.8,30.0,42.7
336,Marcus Morris Sr.,LAC,54,29,25,28.6,4.1,1.9,4.3,44.0,0.3,0.8,36.4,47.4
337,Marcus Smart,BOS,44,33,11,32.3,1.4,0.5,1.7,32.0,0.3,1.1,27.7,40.7
338,Mark Williams,CHA,31,12,19,16.3,0.1,0.0,0.0,100,-,-,-,100
339,Markelle Fultz,ORL,40,20,20,29.2,3.0,1.4,3.4,42.5,0.1,0.3,33.3,44.0
340,Markieff Morris,DAL,27,16,11,10.6,0.5,0.2,0.6,40.0,0.0,0.0,100,43.3
341,Marko Simonovic,CHI,3,1,2,1.5,0.0,0.0,0.0,-,0.0,0.0,-,-
342,Marvin Bagley III,DET,26,6,20,21.5,0.7,0.3,1.0,32.0,0.0,0.2,16.7,34.0
343,Mason Plumlee,LAC,59,17,42,28.1,0.3,0.2,0.3,56.3,-,-,-,56.3
344,Matisse Thybulle,POR,52,33,19,13.0,0.1,0.0,0.1,40.0,0.0,0.1,50.0,60.0
345,Matt Ryan,MIN,32,14,18,9.5,0.4,0.2,0.6,25.0,0.1,0.3,37.5,32.5
346,Matthew Dellavedova,SAC,25,14,11,5.9,0.3,0.1,0.4,30.0,0.1,0.1,66.7,40.0
347,Max Christie,LAL,35,14,21,14.2,0.6,0.3,0.5,47.4,0.1,0.1,66.7,52.6
348,Max Strus,MIA,59,30,29,30.0,1.3,0.5,1.6,29.9,0.4,1.3,28.4,40.7
349,Maxi Kleber,DAL,22,13,9,25.7,0.1,0.0,0.2,25.0,0.0,0.1,0.0,25.0
350,McKinley Wright IV,DAL,20,11,9,10.3,0.6,0.3,0.7,35.7,0.1,0.3,20.0,39.3
351,Meyers Leonard,MIL,1,1,0,14.9,0.0,0.0,0.0,-,0.0,0.0,-,-
352,Mfiondu Kabengele,BOS,2,1,1,7.0,0.0,0.0,0.0,-,0.0,0.0,-,-
353,Micah Potter,UTA,3,2,1,4.8,0.0,0.0,0.0,-,-,-,-,-
354,Michael Foster Jr.,PHI,1,1,0,1.0,0.0,0.0,0.0,-,-,-,-,-
355,Michael Porter Jr.,DEN,44,31,13,29.1,3.3,1.3,3.6,36.3,0.6,1.9,32.9,44.7
356,Mikal Bridges,BKN,60,31,29,36.1,4.0,1.9,4.5,42.8,0.2,0.5,32.3,44.6
357,Mike Conley,MIN,47,23,24,29.7,3.4,1.3,4.0,31.6,0.9,2.9,30.7,42.6
358,Mike Muscala,BOS,46,22,24,15.2,0.5,0.2,0.3,62.5,0.1,0.2,71.4,78.1
359,Miles McBride,NYK,48,27,21,12.4,0.5,0.2,0.9,23.8,0.1,0.4,16.7,27.4
360,Mitchell Robinson,NYK,40,23,17,26.9,0.0,0.0,0.0,0.0,-,-,-,0.0
361,Mo Bamba,LAL,42,20,22,17.1,0.1,0.0,0.2,11.1,0.0,0.1,16.7,16.7
362,Monte Morris,WAS,51,25,26,28.1,3.9,1.7,3.6,47.3,0.5,1.2,40.0,53.8
363,Montrezl Harrell,PHI,50,32,18,12.5,0.0,0.0,0.1,16.7,0.0,0.0,-,16.7
364,Moritz Wagner,ORL,40,19,21,20.9,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
365,Moses Brown,LAC,34,16,18,8.5,0.0,0.0,0.0,-,-,-,-,-
366,Moses Moody,GSW,46,23,23,14.1,0.4,0.2,0.4,40.0,0.1,0.2,27.3,47.5
367,Moussa Diabate,LAC,17,8,9,10.0,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
368,Myles Turner,IND,52,24,28,29.9,0.8,0.3,0.8,36.4,0.1,0.3,41.2,44.3
369,Naji Marshall,NOP,56,28,28,24.6,0.7,0.4,1.1,31.3,0.0,0.2,7.7,32.0
370,Nassir Little,POR,38,19,19,17.2,1.7,0.7,1.4,50.0,0.3,0.5,55.0,60.2
371,Nathan Knight,MIN,33,16,17,8.1,0.1,0.0,0.1,25.0,0.0,0.1,33.3,37.5
372,Naz Reid,MIN,54,25,29,17.7,0.2,0.1,0.4,19.0,0.0,0.2,16.7,23.8
373,Neemias Queta,SAC,4,1,3,6.1,0.0,0.0,0.0,-,-,-,-,-
374,Nerlens Noel,DET,14,2,12,10.8,0.1,0.1,0.3,25.0,0.0,0.0,-,25.0
375,Nic Claxton,BKN,55,30,25,29.3,0.1,0.0,0.1,66.7,0.0,0.0,0.0,66.7
376,Nick Richards,CHA,47,14,33,17.3,0.0,0.0,0.1,0.0,-,-,-,0.0
377,Nickeil Alexander-Walker,MIN,39,18,21,14.3,1.6,0.6,1.5,42.4,0.3,0.8,37.5,52.5
378,Nicolas Batum,LAC,58,33,25,22.0,0.3,0.1,0.3,46.7,0.1,0.2,54.5,66.7
379,Nikola Jokic,DEN,53,39,14,33.5,1.3,0.6,1.1,50.0,0.2,0.3,52.9,57.5
380,Nikola Jovic,MIA,15,7,8,13.6,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
381,Nikola Vucevic,CHI,60,27,33,33.9,0.7,0.4,1.0,33.9,0.0,0.0,-,33.9
382,Noah Vonleh,BOS,23,17,6,7.5,0.1,0.0,0.1,33.3,0.0,0.0,0.0,33.3
383,Norman Powell,LAC,51,27,24,26.1,3.2,1.3,3.2,40.2,0.6,1.5,36.7,49.1
384,O.G. Anunoby,TOR,47,23,24,35.8,1.6,0.7,2.4,31.3,0.1,0.6,21.4,33.9
385,Obi Toppin,NYK,47,25,22,14.8,0.3,0.1,0.4,23.8,0.1,0.3,23.1,31.0
386,Ochai Agbaji,UTA,39,23,16,15.6,0.1,0.1,0.2,28.6,0.0,0.1,25.0,35.7
387,Onyeka Okongwu,ATL,58,30,28,24.0,0.1,0.0,0.1,33.3,0.0,0.0,0.0,33.3
388,Orlando Robinson,MIA,29,17,12,13.7,0.0,0.0,0.0,-,0.0,0.0,-,-
389,Oshae Brissett,IND,49,21,28,16.0,0.2,0.1,0.2,25.0,0.0,0.1,33.3,33.3
390,Otto Porter Jr.,TOR,8,4,4,18.3,0.5,0.3,0.8,33.3,0.0,0.1,0.0,33.3
391,Ousmane Dieng,OKC,19,8,11,15.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0
392,P.J. Tucker,PHI,57,37,20,26.0,0.1,0.0,0.1,14.3,0.0,0.1,33.3,21.4
393,P.J. Washington,CHA,60,18,42,32.9,2.0,0.9,2.3,37.2,0.3,0.9,37.0,44.5
394,PJ Dozier,SAC,4,4,0,2.6,0.8,0.3,0.3,100,0.3,0.3,100,150.0
395,Paolo Banchero,ORL,54,22,32,33.7,4.3,1.9,5.6,34.3,0.5,1.9,25.7,38.6
396,Pascal Siakam,TOR,51,25,26,37.6,5.7,2.7,6.4,42.3,0.3,1.1,28.6,44.8
397,Pat Connaughton,MIL,41,28,13,25.4,0.6,0.2,0.4,50.0,0.2,0.3,50.0,71.9
398,Patrick Baldwin Jr.,GSW,18,6,12,8.6,0.3,0.1,0.4,25.0,0.1,0.2,66.7,37.5
399,Patrick Beverley,CHI,46,22,24,26.8,1.0,0.4,0.8,50.0,0.2,0.5,40.9,61.8
400,Patrick Williams,CHI,60,27,33,29.0,1.5,0.7,1.9,38.1,0.1,0.2,35.7,40.3
401,Patty Mills,BKN,36,18,18,13.3,1.5,0.7,1.6,40.7,0.2,0.5,36.8,46.6
402,Paul George,LAC,45,27,18,34.4,8.2,3.3,8.2,40.9,1.5,4.0,38.3,50.3
403,Paul Reed,PHI,46,29,17,9.4,0.0,0.0,0.1,33.3,0.0,0.0,-,33.3
404,Payton Pritchard,BOS,42,30,12,12.8,0.9,0.4,1.2,28.8,0.2,0.8,23.5,36.5
405,Peyton Watson,DEN,13,8,5,3.2,0.2,0.1,0.2,33.3,0.0,0.0,-,33.3
406,Precious Achiuwa,TOR,37,21,16,23.5,0.3,0.1,0.6,20.8,0.1,0.2,28.6,25.0
407,Quentin Grimes,NYK,51,29,22,29.8,0.6,0.2,0.8,25.6,0.2,0.6,31.0,36.0
408,Quenton Jackson,WAS,3,2,1,2.6,0.0,0.0,0.0,-,0.0,0.0,-,-
409,R.J. Hampton,DET,27,7,20,13.5,0.7,0.3,1.1,26.7,0.1,0.6,26.7,33.3
410,RJ Barrett,NYK,55,30,25,34.3,1.2,0.5,2.2,24.0,0.1,0.7,20.5,27.3
411,Raul Neto,CLE,40,26,14,10.3,0.5,0.2,0.4,52.9,0.1,0.2,28.6,58.8
412,Reggie Bullock,DAL,59,31,28,30.3,0.3,0.1,0.5,22.2,0.1,0.3,20.0,27.8
413,Reggie Jackson,DEN,54,29,25,25.5,2.6,1.2,3.3,35.4,0.2,1.2,19.0,38.8
414,Richaun Holmes,SAC,34,17,17,8.9,0.0,0.0,0.0,-,0.0,0.0,-,-
415,Ricky Rubio,CLE,15,10,5,16.5,2.1,0.9,2.5,37.8,0.2,1.1,18.8,41.9
416,Robert Covington,LAC,36,15,21,16.2,0.2,0.1,0.3,27.3,0.0,0.1,20.0,31.8
417,Robert Williams III,BOS,25,17,8,24.0,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
418,Robin Lopez,CLE,31,22,9,7.8,0.1,0.0,0.0,100,0.0,0.0,-,100
419,Rodney McGruder,DET,21,3,18,10.4,0.4,0.1,0.5,30.0,0.1,0.3,42.9,45.0
420,Romeo Langford,SAS,32,10,22,20.2,1.1,0.6,1.2,46.2,0.0,0.1,0.0,46.2
421,Ron Harper Jr.,TOR,3,2,1,3.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
422,Royce O'Neale,BKN,56,31,25,33.2,1.1,0.4,1.1,34.4,0.3,0.8,36.2,48.4
423,Rudy Gay,UTA,46,25,21,14.4,1.1,0.5,1.3,38.7,0.1,0.2,27.3,41.1
424,Rudy Gobert,MIN,51,23,28,30.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
425,Rui Hachimura,LAL,42,23,19,24.8,2.9,1.5,3.0,48.8,0.0,0.1,0.0,48.8
426,Russell Westbrook,LAC,53,25,28,28.9,2.8,1.2,3.9,31.4,0.4,1.6,25.0,36.5
427,Ryan Arcidiacono,POR,14,8,6,5.0,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
428,Ryan Rollins,GSW,12,5,7,5.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
429,Saben Lee,PHX,20,12,8,14.7,0.5,0.2,0.8,26.7,0.1,0.4,14.3,30.0
430,Saddiq Bey,ATL,55,13,42,28.5,2.2,0.9,2.8,30.3,0.5,1.6,29.2,38.7
431,Sam Hauser,BOS,59,42,17,15.6,0.4,0.1,0.4,30.8,0.1,0.3,30.0,42.3
432,Sandro Mamukelashvili,MIL,24,17,7,9.0,0.0,0.0,0.0,-,0.0,0.0,-,-
433,Santi Aldama,MEM,56,33,23,22.0,0.4,0.1,0.4,32.0,0.1,0.3,37.5,44.0
434,Scottie Barnes,TOR,58,28,30,35.3,1.8,0.8,2.7,30.1,0.2,0.8,23.4,33.7
435,Scotty Pippen Jr.,LAL,6,1,5,5.3,0.5,0.2,0.8,20.0,0.2,0.3,50.0,30.0
436,Serge Ibaka,MIL,16,11,5,11.6,0.3,0.1,0.3,40.0,0.0,0.0,-,40.0
437,Seth Curry,BKN,41,27,14,22.8,4.4,1.9,3.8,51.3,0.6,1.2,46.0,58.8
438,Shaedon Sharpe,POR,58,27,31,20.3,1.7,0.7,2.1,33.9,0.2,1.0,20.3,38.7
439,Shai Gilgeous-Alexander,OKC,54,25,29,35.5,9.1,4.2,9.1,46.4,0.6,1.8,34.4,49.7
440,Shake Milton,PHI,55,39,16,20.9,1.3,0.6,1.6,36.0,0.1,0.3,38.9,40.1
441,Simone Fontecchio,UTA,33,19,14,9.9,0.7,0.3,0.9,31.0,0.2,0.6,28.6,41.4
442,Spencer Dinwiddie,BKN,58,30,28,34.0,5.3,2.0,5.3,38.4,1.2,3.4,35.9,50.0
443,Stanley Johnson,SAS,30,5,25,15.6,0.7,0.3,0.7,45.5,0.1,0.2,40.0,50.0
444,Stanley Umude,DET,1,0,1,2.1,0.0,0.0,0.0,-,0.0,0.0,-,-
445,Stephen Curry,GSW,38,20,18,34.5,10.9,4.0,8.8,45.9,2.8,5.9,47.3,62.0
446,Sterling Brown,LAL,4,2,2,6.1,0.0,0.0,0.0,-,0.0,0.0,-,-
447,Steven Adams,MEM,42,28,14,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
448,Svi Mykhailiuk,CHA,15,10,5,4.8,0.8,0.3,0.5,57.1,0.3,0.4,66.7,85.7
449,T.J. McConnell,IND,59,25,34,19.5,1.8,0.9,1.7,50.5,0.1,0.2,58.3,54.0
450,T.J. Warren,PHX,28,17,11,18.0,2.8,1.4,2.9,47.6,0.0,0.2,16.7,48.2
451,Taj Gibson,WAS,37,17,20,9.9,0.3,0.1,0.2,62.5,0.0,0.0,0.0,62.5
452,Talen Horton-Tucker,UTA,48,25,23,17.1,1.7,0.7,2.0,35.1,0.3,1.0,28.0,42.6
453,Tari Eason,HOU,59,13,46,19.4,0.2,0.1,0.4,20.8,0.0,0.1,12.5,22.9
454,Taurean Prince,MIN,37,21,16,21.3,1.3,0.6,1.3,43.8,0.2,0.5,30.0,50.0
455,Terance Mann,LAC,61,33,28,23.4,1.6,0.7,1.4,45.5,0.3,0.7,40.5,55.1
456,Terence Davis,SAC,46,26,20,13.9,1.6,0.6,1.4,39.4,0.4,1.1,40.8,54.5
457,Terrence Ross,PHX,44,17,27,22.5,2.9,1.3,2.9,45.0,0.3,0.9,31.7,50.0
458,Terry Rozier,CHA,51,15,36,35.6,6.9,2.8,7.9,36.1,1.3,4.1,30.5,44.0
459,Terry Taylor,CHI,27,10,17,8.6,0.1,0.0,0.2,20.0,0.0,0.0,0.0,20.0
460,Thaddeus Young,TOR,48,21,27,15.8,0.1,0.1,0.2,37.5,0.0,0.0,-,37.5
461,Thanasis Antetokounmpo,MIL,26,18,8,4.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
462,Theo Maledon,CHA,36,10,26,16.1,1.1,0.5,1.5,32.7,0.1,0.8,17.9,37.3
463,Theo Pinson,DAL,33,16,17,7.2,0.2,0.1,0.2,50.0,0.1,0.2,40.0,66.7
464,Thomas Bryant,DEN,46,25,21,20.4,0.1,0.1,0.2,33.3,0.0,0.0,0.0,33.3
465,Tim Hardaway Jr.,DAL,55,32,23,30.2,3.1,1.3,3.5,36.3,0.6,1.7,34.0,44.7
466,Tobias Harris,PHI,55,36,19,33.6,2.0,0.9,2.0,44.1,0.2,0.4,45.8,49.1
467,Tony Bradley,CHI,12,5,7,2.8,0.0,0.0,0.0,-,0.0,0.0,-,-
468,Torrey Craig,PHX,58,32,26,25.8,0.2,0.1,0.6,16.7,0.0,0.2,20.0,19.4
469,Trae Young,ATL,53,28,25,35.4,9.6,4.0,10.6,37.5,1.7,5.3,31.7,45.5
470,Tre Jones,SAS,52,14,38,29.3,2.8,1.4,4.0,35.1,0.0,0.5,7.7,35.6
471,Tre Mann,OKC,53,25,28,18.3,3.6,1.4,3.9,36.4,0.8,2.5,30.6,46.4
472,Trendon Watford,POR,43,21,22,16.3,0.3,0.1,0.4,37.5,0.0,0.0,0.0,37.5
473,Trent Forrest,ATL,18,6,12,13.3,0.8,0.4,0.7,53.8,0.0,0.1,0.0,53.8
474,Trevelin Queen,IND,7,2,5,10.0,0.4,0.1,1.6,9.1,0.1,1.4,10.0,13.6
475,Trevor Hudgins,HOU,5,0,5,5.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
476,Trevor Keels,NYK,1,1,0,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-
477,Trey Lyles,SAC,53,31,22,16.1,0.2,0.1,0.3,25.0,0.1,0.2,30.8,37.5
478,Trey Murphy III,NOP,58,27,31,29.2,0.7,0.3,0.9,32.0,0.2,0.5,35.7,42.0
479,Troy Brown Jr.,LAL,54,25,29,24.0,0.8,0.3,0.9,36.2,0.1,0.4,38.1,44.7
480,Ty Jerome,GSW,38,16,22,18.3,2.2,0.9,1.9,50.0,0.3,0.5,50.0,56.9
481,TyTy Washington Jr.,HOU,24,3,21,13.6,2.2,1.0,2.6,38.7,0.2,0.8,27.8,42.7
482,Tyler Dorsey,DAL,3,2,1,2.8,2.0,1.0,1.0,100,0.0,0.0,-,100
483,Tyler Herro,MIA,47,25,22,35.4,8.4,3.4,8.8,38.6,1.6,4.3,37.6,47.8
484,Tyrese Haliburton,IND,50,25,25,33.6,8.2,3.1,7.4,41.5,2.1,5.3,39.7,55.8
485,Tyrese Martin,ATL,13,8,5,3.5,0.4,0.2,0.3,50.0,0.1,0.1,100,62.5
486,Tyrese Maxey,PHI,40,26,14,32.7,5.1,2.2,5.6,38.4,0.8,2.3,32.6,45.1
487,Tyus Jones,MEM,59,36,23,22.9,3.5,1.6,3.7,42.9,0.4,1.0,36.1,47.9
488,Udoka Azubuike,UTA,25,14,11,5.8,0.0,0.0,0.0,-,-,-,-,-
489,Udonis Haslem,MIA,6,3,3,7.9,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
490,Usman Garuba,HOU,52,12,40,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,Vernon Carey Jr.,WAS,11,8,3,2.6,0.0,0.0,0.0,-,-,-,-,-
492,Victor Oladipo,MIA,28,17,11,27.9,3.3,1.4,3.8,36.4,0.5,1.8,28.0,43.0
493,Vince Williams Jr.,MEM,9,5,4,5.4,0.0,0.0,0.0,-,0.0,0.0,-,-
494,Vit Krejci,ATL,22,11,11,5.6,0.4,0.1,0.3,50.0,0.1,0.2,50.0,66.7
495,Vlatko Cancar,DEN,46,31,15,16.3,0.2,0.1,0.3,30.8,0.1,0.2,42.9,42.3
496,Walker Kessler,UTA,59,29,30,21.6,0.0,0.0,0.0,-,0.0,0.0,-,-
497,Wendell Carter Jr.,ORL,41,17,24,29.8,1.1,0.5,1.2,44.0,0.0,0.1,33.3,45.0
498,Wendell Moore Jr.,MIN,24,13,11,5.8,0.1,0.0,0.2,25.0,0.0,0.1,50.0,37.5
