,PLAYER,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
79,Cole Swider,LAL,5,7.4,1.8,0.6,1.2,50.0,0.6,1.2,50.0,75.0
80,Collin Sexton,UTA,43,23.9,1.9,0.7,1.6,40.6,0.6,1.5,39.4,59.4
81,Corey Kispert,WAS,46,27.4,5.3,1.8,4.3,41.5,1.7,4.2,41.2,61.5
82,Cory Joseph,DET,37,15.7,1.1,0.4,1.1,31.0,0.4,1.1,31.0,46.4
83,D'Angelo Russell,LAL,54,32.9,4.7,1.6,4.1,39.4,1.5,3.9,38.5,57.9
84,Daishen Nix,HOU,40,15.5,1.3,0.4,1.6,26.2,0.4,1.6,26.6,39.2
85,Dalano Banton,TOR,24,9.7,1.4,0.5,1.4,32.4,0.5,1.4,33.3,48.5
86,Dalen Terry,CHI,20,3.2,0.2,0.1,0.2,25.0,0.1,0.2,25.0,37.5
87,Damian Jones,UTA,22,8.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
88,Damian Lillard,POR,43,36.2,4.3,1.5,4.0,36.8,1.4,3.9,35.3,53.7
89,Damion Lee,PHX,57,22.3,5.1,1.7,3.5,48.5,1.6,3.4,49.0,72.0
90,Daniel Gafford,WAS,52,18.4,0.0,0.0,0.1,20.0,-,-,-,20.0
91,Daniel Theis,IND,4,14.0,1.3,0.5,1.5,33.3,0.3,1.0,25.0,41.7
92,Danny Green,MEM,3,14.5,3.0,1.0,2.7,37.5,1.0,2.3,42.9,56.3
93,Danuel House Jr.,PHI,35,15.4,1.1,0.4,1.3,28.9,0.4,1.3,28.9,43.3
94,Dario Saric,OKC,37,14.4,2.3,0.8,2.1,39.0,0.7,1.8,40.0,55.8
95,Darius Bazley,PHX,36,15.4,1.6,0.6,1.3,41.7,0.5,1.2,38.6,59.4
96,Darius Days,HOU,1,2.4,0.0,0.0,0.0,-,-,-,-,-
97,Darius Garland,CLE,47,35.3,3.7,1.2,2.6,47.2,1.2,2.5,48.3,70.3
98,David Duke Jr.,BKN,15,9.1,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
99,David Roddy,MEM,45,17.8,2.3,0.8,2.7,28.5,0.8,2.7,28.7,42.7
100,Davion Mitchell,SAC,53,18.2,1.8,0.6,1.7,35.2,0.6,1.7,35.2,52.7
101,Davis Bertans,DAL,34,10.6,2.9,1.0,2.7,36.3,0.9,2.6,35.6,53.8
102,Davon Reed,LAL,35,9.0,1.0,0.3,1.1,31.6,0.3,1.1,32.4,47.4
103,Day'Ron Sharpe,BKN,30,10.3,0.5,0.2,0.2,71.4,0.1,0.2,80.0,100
104,De'Aaron Fox,SAC,49,33.7,2.5,0.9,2.3,37.2,0.8,2.2,35.8,54.0
105,De'Andre Hunter,ATL,46,32.0,4.5,1.6,4.2,37.6,1.3,3.6,35.3,52.8
106,De'Anthony Melton,PHI,50,29.0,5.4,1.8,4.3,42.1,1.8,4.2,41.5,62.5
107,DeAndre Jordan,DEN,33,14.7,0.1,0.0,0.0,100,0.0,0.0,100,150.0
108,DeMar DeRozan,CHI,51,36.3,1.8,0.7,2.0,35.6,0.4,1.2,30.2,44.7
109,Dean Wade,CLE,27,23.0,3.9,1.3,3.1,41.2,1.3,3.0,41.5,61.2
110,Deandre Ayton,PHX,48,30.0,2.8,1.3,3.2,42.1,0.1,0.4,25.0,43.8
111,Dejounte Murray,ATL,51,36.6,4.3,1.5,4.0,36.5,1.4,3.8,37.0,53.9
112,Delon Wright,WAS,25,22.0,0.8,0.3,1.4,19.4,0.2,1.4,17.6,27.8
113,Deni Avdija,WAS,52,26.4,2.5,0.8,2.7,31.7,0.8,2.6,32.1,47.1
114,Dennis Schroder,LAL,41,30.9,3.3,1.1,3.1,35.7,1.1,3.0,35.2,53.2
115,Dennis Smith Jr.,CHA,34,24.9,1.1,0.4,1.5,24.0,0.4,1.5,24.0,36.0
116,Deonte Burton,SAC,2,3.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
117,Dereon Seabron,NOP,4,1.9,0.0,0.0,0.0,-,-,-,-,-
118,Derrick Jones Jr.,CHI,44,15.4,1.2,0.4,1.1,36.0,0.4,1.1,36.0,54.0
119,Derrick Rose,NYK,26,12.9,0.9,0.3,1.4,22.2,0.3,1.3,22.9,33.3
120,Derrick White,BOS,55,27.1,4.0,1.3,3.5,38.1,1.3,3.5,38.5,57.2
121,Desmond Bane,MEM,32,31.1,4.9,1.7,3.8,43.4,1.6,3.6,44.3,64.3
122,Devin Booker,PHX,30,34.2,3.3,1.2,2.7,44.4,0.9,2.1,41.9,60.5
123,Devin Vassell,SAS,29,31.3,7.7,2.6,5.7,46.1,2.4,5.1,47.3,67.3
124,Devon Dotson,WAS,6,8.8,0.5,0.2,0.5,33.3,0.2,0.5,33.3,50.0
125,Devonte' Graham,NOP,53,15.3,2.5,0.8,2.5,34.6,0.8,2.5,34.6,51.9
126,Dewayne Dedmon,MIA,30,11.7,1.1,0.4,1.3,30.8,0.3,1.2,28.6,43.6
127,Dillon Brooks,MEM,49,30.7,3.9,1.3,4.1,32.0,1.3,3.8,33.9,47.8
128,Domantas Sabonis,SAC,52,34.4,2.5,1.0,2.2,45.7,0.4,1.2,37.1,55.6
129,Dominick Barlow,SAS,6,6.4,0.3,0.2,0.8,20.0,0.0,0.7,0.0,20.0
130,Donovan Mitchell,CLE,46,35.3,3.8,1.3,3.5,36.2,1.2,3.4,36.1,53.4
131,Donte DiVincenzo,GSW,45,25.1,5.2,1.8,4.0,44.1,1.7,3.9,44.1,65.9
132,Dorian Finney-Smith,BKN,41,32.2,5.5,1.8,5.1,36.1,1.8,5.0,35.9,53.8
133,Doug McDermott,SAS,49,20.4,4.6,1.6,3.8,41.1,1.5,3.6,41.0,60.8
134,Draymond Green,GSW,49,31.7,1.9,0.7,2.0,33.3,0.6,1.8,33.0,48.0
135,Drew Eubanks,POR,53,19.1,0.4,0.2,0.3,50.0,0.1,0.1,42.9,58.3
136,Dru Smith,BKN,7,13.2,0.9,0.3,0.9,33.3,0.3,0.9,33.3,50.0
137,Duane Washington Jr.,PHX,31,12.7,2.1,0.7,2.3,31.4,0.6,2.1,30.8,45.7
138,Duncan Robinson,MIA,28,17.9,3.6,1.2,3.7,32.7,1.2,3.6,32.4,48.6
139,Dwight Powell,DAL,51,19.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
140,Dyson Daniels,NOP,39,19.9,1.3,0.4,1.3,33.3,0.4,1.3,34.0,50.0
141,Edmond Sumner,BKN,46,14.5,1.6,0.5,1.5,35.7,0.5,1.5,34.8,52.9
142,Eric Gordon,HOU,47,30.2,3.7,1.2,3.6,34.1,1.2,3.6,34.5,51.2
143,Eugene Omoruyi,OKC,21,12.2,1.1,0.4,1.4,27.6,0.4,1.4,27.6,41.4
144,Evan Fournier,NYK,22,18.7,2.9,1.0,2.7,35.6,1.0,2.6,36.2,53.4
145,Evan Mobley,CLE,55,34.0,1.0,0.4,1.7,23.1,0.2,1.1,19.0,29.7
146,Facundo Campazzo,DAL,8,6.5,0.8,0.3,0.8,33.3,0.3,0.8,33.3,50.0
147,Frank Kaminsky,HOU,26,6.8,1.3,0.5,0.9,50.0,0.4,0.9,47.8,72.9
148,Frank Ntilikina,DAL,33,11.8,0.9,0.3,1.3,26.2,0.3,1.2,23.7,36.9
149,Franz Wagner,ORL,55,33.1,3.5,1.2,2.6,44.8,1.2,2.6,45.1,67.1
150,Fred VanVleet,TOR,47,37.0,4.3,1.4,4.2,33.8,1.4,4.1,34.2,50.5
151,Furkan Korkmaz,PHI,25,10.2,1.1,0.4,1.1,33.3,0.4,1.0,36.0,50.0
152,Gabe Vincent,MIA,41,25.3,3.3,1.1,3.3,34.3,1.1,3.2,33.8,51.1
153,Garrett Temple,NOP,17,7.4,1.4,0.5,1.1,44.4,0.5,1.0,47.1,66.7
154,Garrison Mathews,ATL,45,13.4,3.0,1.0,2.9,35.1,1.0,2.9,34.6,52.3
155,Gary Harris,ORL,27,24.3,4.7,1.6,3.3,47.2,1.6,3.3,47.2,70.8
156,Gary Payton II,POR,15,17.0,1.8,0.6,1.1,52.9,0.6,1.1,52.9,79.4
157,Gary Trent Jr.,TOR,49,33.5,6.0,2.0,5.0,40.0,2.0,4.9,40.3,59.6
158,George Hill,IND,35,19.1,1.8,0.6,1.6,38.2,0.6,1.5,37.0,56.4
159,Georges Niang,PHI,51,19.8,6.3,2.1,5.0,42.2,2.1,5.0,41.9,62.9
160,Giannis Antetokounmpo,MIL,43,33.3,1.1,0.4,1.5,25.0,0.3,1.3,27.8,36.7
161,Goga Bitadze,IND,21,9.6,0.5,0.2,0.8,25.0,0.1,0.6,23.1,34.4
162,Goran Dragic,CHI,49,15.8,2.3,0.8,1.8,42.7,0.8,1.8,43.7,64.0
163,Gordon Hayward,CHA,30,31.0,3.2,1.2,3.5,33.0,0.8,2.7,31.3,44.8
164,Gorgui Dieng,SAS,17,9.8,1.6,0.6,1.6,35.7,0.5,1.5,32.0,50.0
165,Grant Williams,BOS,54,27.6,3.5,1.2,2.9,41.0,1.2,2.9,40.9,61.2
166,Grayson Allen,MIL,50,27.4,4.6,1.5,3.6,42.8,1.5,3.6,42.5,63.9
167,Greg Brown III,POR,16,5.8,0.2,0.1,0.4,14.3,0.1,0.4,16.7,21.4
168,Hamidou Diallo,DET,47,16.7,0.3,0.1,0.4,30.0,0.1,0.3,21.4,37.5
169,Harrison Barnes,SAC,54,32.5,4.4,1.5,3.8,39.2,1.4,3.7,38.3,58.1
170,Haywood Highsmith,MIA,39,19.4,2.3,0.8,2.3,35.2,0.7,2.1,34.9,51.7
171,Herbert Jones,NOP,40,28.9,2.2,0.8,2.9,25.6,0.7,2.6,26.9,37.6
172,Immanuel Quickley,NYK,55,27.9,2.9,1.0,2.7,36.7,0.9,2.6,36.6,54.0
173,Isaac Okoro,CLE,57,20.8,2.1,0.7,1.9,36.0,0.7,1.9,36.0,54.1
174,Isaiah Hartenstein,NYK,56,19.3,0.9,0.4,1.2,32.3,0.1,0.6,23.5,38.5
175,Isaiah Jackson,IND,41,15.3,0.2,0.1,0.3,21.4,0.0,0.2,12.5,25.0
176,Isaiah Joe,OKC,46,15.4,5.0,1.7,3.6,47.0,1.7,3.5,47.8,70.4
177,Isaiah Livers,DET,34,20.4,3.4,1.1,3.2,34.5,1.1,3.2,34.9,51.8
178,Isaiah Mobley,CLE,8,3.3,0.4,0.1,0.3,50.0,0.1,0.3,50.0,75.0
179,Isaiah Roby,SAS,39,10.8,1.1,0.4,1.1,33.3,0.4,1.1,33.3,50.0
180,Isaiah Stewart,DET,45,28.3,4.0,1.4,3.9,34.5,1.2,3.8,32.7,50.3
181,Isaiah Todd,WAS,4,3.1,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0
182,Ish Smith,DEN,27,9.5,0.2,0.1,0.1,50.0,0.1,0.1,50.0,75.0
183,Ish Wainright,PHX,39,15.4,2.5,0.8,2.3,35.2,0.8,2.3,35.2,52.7
184,Ivica Zubac,LAC,56,29.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
185,JD Davison,BOS,5,2.3,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
186,JT Thor,CHA,43,10.8,1.0,0.3,1.4,25.4,0.3,1.2,24.5,36.4
187,Ja Morant,MEM,45,32.7,1.8,0.6,1.6,38.9,0.6,1.6,38.6,57.6
188,JaMychal Green,GSW,35,14.7,2.0,0.7,2.0,34.8,0.6,1.8,33.3,50.0
189,JaVale McGee,DAL,32,7.9,0.1,0.0,0.1,50.0,0.0,0.1,50.0,75.0
190,Jabari Smith Jr.,HOU,52,29.7,3.9,1.3,4.4,30.4,1.2,4.2,29.4,44.3
191,Jabari Walker,POR,35,8.4,0.4,0.1,0.6,22.7,0.1,0.6,25.0,34.1
192,Jack White,DEN,12,3.4,0.3,0.1,0.4,20.0,0.1,0.4,20.0,30.0
193,Jaden Hardy,DAL,27,10.7,1.2,0.4,1.4,29.7,0.4,1.4,29.7,44.6
194,Jaden Ivey,DET,52,29.9,2.3,0.8,2.2,35.1,0.8,2.1,36.0,52.6
195,Jaden McDaniels,MIN,55,30.6,3.5,1.2,3.1,38.0,1.1,3.0,37.2,55.8
196,Jaden Springer,PHI,7,3.7,0.3,0.1,0.1,100,-,-,-,100
197,Jae'Sean Tate,HOU,17,20.7,1.1,0.4,1.2,28.6,0.4,1.2,28.6,42.9
198,Jake LaRavia,MEM,29,13.1,2.1,0.7,1.9,36.4,0.7,1.9,36.4,54.5
199,Jakob Poeltl,TOR,46,26.1,1.0,0.5,1.0,45.8,0.0,0.0,-,45.8
200,Jalen Brunson,NYK,52,34.9,2.5,0.8,1.8,46.3,0.8,1.8,45.2,68.4
201,Jalen Duren,DET,48,24.9,0.0,0.0,0.1,25.0,0.0,0.0,0.0,25.0
202,Jalen Green,HOU,51,34.4,3.8,1.3,3.5,35.9,1.2,3.4,36.6,53.3
203,Jalen Johnson,ATL,52,14.6,1.2,0.4,1.4,27.8,0.4,1.3,29.4,41.7
204,Jalen McDaniels,CHA,56,26.7,3.5,1.2,3.6,33.7,1.1,3.5,33.0,49.7
205,Jalen Smith,IND,48,18.9,2.5,0.9,3.3,26.3,0.8,3.0,26.8,38.1
206,Jalen Suggs,ORL,31,22.6,1.6,0.5,1.9,28.3,0.5,1.8,26.3,40.8
207,Jalen Williams,OKC,50,28.9,2.4,0.8,2.5,32.5,0.8,2.4,33.1,48.8
208,Jamal Cain,MIA,13,13.9,0.6,0.2,0.9,25.0,0.2,0.8,18.2,33.3
209,Jamal Murray,DEN,45,32.5,2.7,0.9,2.5,36.3,0.9,2.5,36.9,54.4
210,James Bouknight,CHA,26,13.6,0.9,0.3,1.5,21.1,0.3,1.4,21.6,31.6
211,James Harden,PHI,37,36.5,2.4,0.8,1.7,48.4,0.8,1.6,47.5,71.8
212,James Johnson,IND,12,8.1,0.5,0.2,0.7,25.0,0.2,0.7,25.0,37.5
213,James Wiseman,GSW,21,12.5,0.4,0.2,0.5,40.0,0.0,0.1,50.0,45.0
214,Jared Rhoden,DET,1,12.0,0.0,0.0,0.0,-,0.0,0.0,-,-
215,Jaren Jackson Jr.,MEM,37,27.3,4.3,1.4,4.1,35.3,1.4,3.9,35.6,52.7
216,Jarred Vanderbilt,LAL,52,24.1,1.1,0.4,1.2,31.7,0.3,1.1,32.7,46.0
217,Jarrett Allen,CLE,50,33.1,0.7,0.3,1.0,32.0,0.0,0.2,12.5,33.0
218,Jarrett Culver,ATL,10,13.7,0.3,0.1,1.2,8.3,0.1,1.0,10.0,12.5
219,Jason Preston,LAC,12,9.8,1.0,0.3,1.2,28.6,0.3,1.2,28.6,42.9
220,Javonte Green,CHI,28,16.0,1.3,0.4,1.2,36.4,0.4,1.2,36.4,54.5
221,Jaxson Hayes,NOP,30,14.3,0.4,0.1,0.8,16.7,0.1,0.8,13.0,22.9
222,Jaylen Brown,BOS,48,35.6,5.0,1.7,5.2,33.2,1.6,4.8,32.8,48.2
223,Jaylen Nowell,MIN,58,19.8,2.0,0.7,2.3,30.1,0.6,2.2,27.6,43.0
224,Jaylin Williams,OKC,22,15.2,2.9,1.1,2.4,45.3,0.7,1.4,50.0,59.4
225,Jayson Tatum,BOS,52,37.3,6.0,2.1,4.9,42.5,1.9,4.4,42.5,61.6
226,Jeff Dowtin Jr.,TOR,14,6.6,0.2,0.1,0.3,25.0,0.1,0.3,25.0,37.5
227,Jeff Green,DEN,34,18.9,1.2,0.4,1.4,28.6,0.4,1.3,26.7,40.8
228,Jerami Grant,POR,53,35.7,6.3,2.1,5.4,39.6,2.0,5.1,39.6,58.4
229,Jeremiah Robinson-Earl,OKC,26,21.1,3.5,1.2,3.2,37.3,1.1,2.8,37.8,54.2
230,Jeremy Sochan,SAS,45,25.8,1.7,0.6,2.2,27.7,0.5,1.9,25.6,38.6
231,Jericho Sims,NYK,43,15.7,0.1,0.0,0.1,66.7,0.0,0.0,-,66.7
232,Jevon Carter,MIL,54,22.8,2.9,1.0,2.4,41.4,0.9,2.3,41.8,61.3
233,Jimmy Butler,MIA,40,33.9,1.3,0.5,1.2,40.4,0.4,1.0,35.9,55.3
234,Jock Landale,PHX,48,14.4,1.2,0.4,1.6,27.3,0.4,1.4,25.4,38.3
235,Joe Harris,BKN,48,24.4,5.1,1.7,4.1,41.8,1.6,4.0,41.6,62.0
236,Joe Ingles,MIL,22,22.0,2.9,1.0,2.8,33.9,1.0,2.8,33.9,50.8
237,Joe Wieskamp,TOR,2,8.5,4.5,1.5,2.0,75.0,1.5,2.0,75.0,112.5
238,Joel Embiid,PHI,41,34.8,4.5,1.8,3.7,48.7,0.9,2.0,45.1,60.9
239,John Butler Jr.,POR,7,3.4,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
240,John Collins,ATL,48,31.3,3.2,1.2,3.8,32.0,0.8,3.1,26.4,42.8
241,John Konchar,MEM,46,22.9,2.8,1.0,2.6,36.7,0.9,2.5,36.5,54.2
242,John Wall,LAC,34,22.2,2.6,0.9,2.5,34.9,0.9,2.5,35.3,52.3
243,Johnny Davis,WAS,11,5.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
244,Jonas Valanciunas,NOP,55,24.6,2.8,1.1,2.9,39.2,0.6,1.6,36.0,49.1
245,Jonathan Isaac,ORL,8,10.0,2.5,1.0,1.9,53.3,0.5,1.4,36.4,66.7
246,Jonathan Kuminga,GSW,43,19.5,1.8,0.6,1.9,32.5,0.6,1.7,33.3,48.1
247,Jordan Clarkson,UTA,55,32.3,4.2,1.4,4.1,34.2,1.4,4.0,34.2,50.9
248,Jordan Goodwin,WAS,39,18.4,1.4,0.5,1.2,40.4,0.5,1.1,40.9,59.6
249,Jordan Hall,SAS,9,9.2,0.6,0.2,1.6,14.3,0.1,1.3,8.3,17.9
250,Jordan McLaughlin,MIN,21,15.3,0.9,0.3,1.2,23.1,0.3,1.2,23.1,34.6
251,Jordan Nwora,IND,38,15.7,2.8,0.9,2.3,40.2,0.9,2.2,41.2,60.3
252,Jordan Poole,GSW,55,30.5,4.6,1.5,4.3,35.6,1.5,4.2,35.5,52.7
253,Jordan Schakel,WAS,2,3.1,0.0,0.0,0.0,-,0.0,0.0,-,-
254,Jose Alvarado,NOP,55,21.6,3.7,1.2,3.6,34.0,1.2,3.6,34.2,51.0
255,Josh Christopher,HOU,37,9.7,0.5,0.2,0.7,24.0,0.2,0.7,24.0,36.0
256,Josh Giddey,OKC,49,31.0,2.8,1.0,2.8,35.0,0.8,2.5,32.5,49.6
257,Josh Green,DAL,36,23.6,3.1,1.0,2.3,44.0,1.0,2.3,43.4,65.5
258,Josh Hart,POR,51,33.4,2.0,0.7,2.0,33.0,0.6,1.9,33.3,49.0
259,Josh Minott,MIN,10,6.7,0.3,0.1,0.3,33.3,0.1,0.3,33.3,50.0
260,Josh Okogie,PHX,47,13.5,1.0,0.3,1.3,25.8,0.3,1.3,26.2,38.7
261,Josh Richardson,SAS,42,23.7,4.6,1.6,4.3,37.4,1.5,4.0,36.1,54.5
262,Joshua Primo,SAS,4,23.3,1.5,0.5,2.3,22.2,0.5,2.3,22.2,33.3
263,Jrue Holiday,MIL,43,32.8,2.0,0.7,1.8,38.5,0.7,1.7,38.4,56.4
264,Juan Toscano-Anderson,UTA,30,12.2,0.5,0.2,0.7,30.0,0.1,0.6,22.2,40.0
265,Juancho Hernangomez,TOR,41,14.8,1.2,0.4,1.6,26.6,0.4,1.5,27.0,39.8
266,Julian Champagnie,PHI,2,3.3,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
