,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
242,John Butler Jr.,POR,9,2,7,3.4,0.2,2.4,1.3,0.1,1.42,0.68,0.091,0.0,0.0,0.2,0.0,0.0,1.0
243,John Collins,ATL,50,26,24,31.1,13.2,45.1,22.4,1.2,1.62,0.5,0.294,1.5,2.7,3.4,0.818,0.735,1.157
244,John Konchar,MEM,51,31,20,22.1,5.9,31.1,15.0,0.9,1.76,0.82,0.189,0.4,0.0,1.1,0.429,0.0,0.911
245,John Wall,LAC,34,15,19,22.2,11.4,55.4,18.2,5.2,5.58,4.98,0.205,0.2,0.4,0.2,0.0,0.667,0.75
246,Johnny Davis,WAS,13,6,7,4.7,1.2,6.5,4.5,0.3,2.49,1.96,0.19,0.0,0.0,0.2,0.0,0.0,2.0
247,Jonas Valanciunas,NOP,60,29,31,24.9,14.3,49.6,30.4,1.5,1.77,0.58,0.289,3.1,4.4,6.4,0.59,0.66,1.148
248,Jonathan Isaac,ORL,11,8,3,11.3,5.0,19.5,10.0,0.6,1.69,0.7,0.256,0.7,0.7,2.4,0.25,0.5,0.808
249,Jonathan Kuminga,GSW,48,26,22,19.5,8.4,31.6,18.3,1.3,2.46,1.56,0.267,0.9,1.4,1.9,0.651,0.373,0.846
250,Jordan Clarkson,UTA,60,30,30,32.6,20.9,55.9,31.7,3.9,4.17,3.51,0.373,0.7,0.2,1.4,0.85,0.571,0.857
251,Jordan Goodwin,WAS,40,15,25,18.0,6.3,36.7,15.3,2.5,4.14,3.75,0.172,0.4,0.0,1.1,0.286,2.0,0.651
252,Jordan Hall,SAS,9,1,8,9.2,3.1,17.8,8.9,1.1,3.64,2.98,0.175,0.0,0.0,0.3,0.0,0.0,0.0
253,Jordan McLaughlin,MIN,25,13,12,15.2,3.4,34.8,12.0,2.3,3.94,3.54,0.099,0.2,0.0,0.5,0.4,0.0,0.667
254,Jordan Nwora,IND,42,28,14,15.8,6.2,22.5,14.1,0.9,2.29,1.52,0.276,0.4,0.0,0.7,0.563,0.0,0.786
255,Jordan Poole,GSW,59,29,30,30.6,20.7,68.2,34.4,4.6,4.06,3.66,0.303,0.8,0.0,1.0,0.98,2.0,0.689
256,Jordan Schakel,WAS,2,0,2,3.1,1.5,5.0,2.5,0.3,3.06,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
257,Jose Alvarado,NOP,60,30,30,21.6,9.1,46.4,18.2,3.3,4.31,4.16,0.195,0.2,0.0,0.6,1.111,0.0,0.412
258,Josh Christopher,HOU,41,7,34,10.3,4.8,16.8,10.2,1.0,3.68,3.6,0.288,0.2,0.0,0.3,0.5,2.0,0.667
259,Josh Giddey,OKC,54,23,31,30.8,16.1,76.8,37.6,4.3,3.38,2.69,0.21,1.2,0.2,3.0,0.651,0.0,0.913
260,Josh Green,DAL,41,21,20,24.9,9.3,31.9,17.0,1.4,2.64,1.91,0.291,0.6,0.0,1.4,0.885,0.0,0.322
261,Josh Hart,NYK,56,30,26,32.8,10.0,44.4,23.0,2.0,2.64,2.04,0.224,0.7,0.1,1.9,0.324,0.667,0.648
262,Josh Minott,MIN,11,5,6,6.2,3.2,7.5,4.3,0.2,1.78,0.92,0.427,0.1,0.0,0.9,2.0,0.0,1.6
263,Josh Okogie,PHX,51,26,25,15.3,6.5,20.5,12.4,0.8,2.49,1.71,0.316,0.4,0.0,1.5,0.368,0.0,0.615
264,Josh Richardson,NOP,45,12,33,24.2,11.5,45.9,22.5,2.6,3.46,2.73,0.25,0.3,0.0,0.9,0.286,0.0,0.825
265,Joshua Primo,SAS,4,3,1,23.3,7.0,43.0,15.3,3.2,4.52,4.45,0.163,0.5,0.0,1.0,0.0,0.0,0.5
266,Jrue Holiday,MIL,48,36,12,32.9,19.5,74.5,26.3,6.3,5.03,4.56,0.262,0.9,1.0,2.4,0.333,0.553,0.699
267,Juan Toscano-Anderson,UTA,33,14,19,12.6,2.7,17.2,8.4,0.5,1.89,1.13,0.155,0.5,0.1,1.8,0.389,0.0,0.443
268,Juancho Hernangomez,TOR,41,20,21,14.8,3.0,17.3,9.3,0.4,1.41,0.51,0.172,0.4,0.1,1.2,0.2,0.667,0.854
269,Julian Champagnie,SAS,2,2,0,3.3,0.0,3.0,1.0,0.1,1.34,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Julius Randle,NYK,62,35,27,35.8,25.1,70.4,43.5,3.5,3.0,1.9,0.357,2.2,3.5,3.4,0.659,0.565,1.067
271,Justin Champagnie,TOR,3,2,1,3.6,2.0,4.7,2.3,0.1,1.31,0.57,0.429,0.0,0.0,0.7,0.0,0.0,2.0
272,Justin Holiday,DAL,29,13,16,14.9,4.9,17.2,11.6,0.4,1.56,0.64,0.282,0.2,0.0,0.6,0.286,0.0,0.375
273,Justin Jackson,BOS,23,15,8,4.7,0.9,5.1,3.0,0.2,1.77,1.1,0.169,0.0,0.0,0.1,2.0,0.0,1.5
274,Justise Winslow,POR,29,15,14,26.8,6.8,52.4,22.8,3.1,3.57,2.83,0.129,0.8,0.3,3.2,0.5,0.25,0.742
275,Jusuf Nurkic,POR,45,23,22,27.3,13.8,55.3,32.3,1.5,1.65,0.59,0.249,3.4,4.8,5.7,0.562,0.591,0.919
276,KZ Okpala,SAC,35,19,16,7.1,1.3,7.0,4.9,0.2,1.72,0.79,0.189,0.0,0.0,0.5,0.0,0.0,0.75
277,Kai Jones,CHA,28,7,21,8.8,2.7,9.4,5.6,0.3,1.8,0.8,0.285,0.0,0.1,1.2,0.0,1.0,1.0
278,Karl-Anthony Towns,MIN,21,10,11,33.8,20.8,61.7,43.8,2.2,2.14,0.77,0.336,1.8,3.2,2.3,1.027,0.433,1.143
279,Kawhi Leonard,LAC,35,23,12,32.8,22.7,58.1,37.3,4.0,4.09,3.27,0.391,2.4,2.7,2.0,0.675,0.563,0.671
280,Keegan Murray,SAC,57,33,24,29.7,11.9,34.5,23.7,1.0,1.67,0.8,0.344,0.4,0.1,2.2,0.783,0.5,0.817
281,Keita Bates-Diop,SAS,46,10,36,20.8,8.3,23.6,15.2,0.8,2.12,1.18,0.354,0.8,0.5,2.3,0.514,0.44,1.047
282,Keldon Johnson,SAS,53,13,40,32.7,21.9,56.6,33.9,2.7,2.87,2.0,0.387,0.9,0.8,1.4,0.854,0.5,0.947
283,Kelly Olynyk,UTA,50,24,26,28.2,12.1,53.2,27.6,1.7,1.97,0.72,0.227,1.2,0.7,3.0,0.717,0.351,0.805
284,Kelly Oubre Jr.,CHA,37,12,25,32.1,19.7,44.6,31.9,1.7,2.26,1.4,0.442,0.8,0.0,2.2,0.9,0.0,0.831
285,Kemba Walker,DAL,9,5,4,16.0,8.0,28.7,12.2,2.6,5.47,5.37,0.279,0.0,0.0,0.0,0.0,0.0,0.0
286,Kendall Brown,IND,6,1,5,6.7,1.5,6.7,4.5,0.2,1.61,1.45,0.225,0.0,0.0,0.3,0.0,0.0,1.0
287,Kendrick Nunn,WAS,51,25,26,14.5,7.1,20.2,11.4,1.3,3.75,3.25,0.351,0.2,0.0,0.5,0.545,0.0,1.043
288,Kennedy Chandler,MEM,25,16,9,9.0,2.4,19.2,6.9,1.7,5.36,4.71,0.127,0.1,0.0,0.6,1.0,0.0,0.786
289,Kenneth Lofton Jr.,MEM,9,6,3,3.9,2.1,7.1,5.0,0.3,2.37,1.23,0.297,0.6,0.2,0.7,0.8,0.0,1.667
290,Kenrich Williams,OKC,51,26,25,22.7,8.0,30.9,18.9,1.0,1.86,1.2,0.258,1.1,0.3,3.5,0.643,0.267,0.804
291,Kentavious Caldwell-Pope,DEN,58,41,17,31.4,11.5,39.0,26.0,1.3,1.93,1.02,0.294,0.8,0.0,1.1,0.872,0.0,0.734
292,Kenyon Martin Jr.,HOU,59,13,46,26.5,11.8,35.6,21.8,0.9,1.53,0.8,0.331,1.6,0.0,3.9,0.739,0.0,1.009
293,Keon Ellis,SAC,9,4,5,4.0,2.1,5.6,3.9,0.2,2.09,1.12,0.38,0.0,0.0,0.0,0.0,0.0,0.0
294,Keon Johnson,POR,29,12,17,10.1,4.5,19.1,8.8,1.6,4.88,4.2,0.235,0.3,0.0,0.5,0.0,0.0,0.333
295,Kessler Edwards,SAC,16,6,10,5.9,0.9,7.8,4.2,0.2,1.8,0.83,0.12,0.0,0.0,0.6,0.0,0.0,0.556
296,Kevin Durant,PHX,39,26,13,36.0,29.7,67.6,38.9,4.2,3.76,2.68,0.439,2.7,3.1,1.3,0.895,0.63,1.224
297,Kevin Huerter,SAC,56,31,25,30.3,14.8,44.6,30.4,1.7,2.24,1.47,0.331,0.6,0.0,1.6,0.788,0.0,1.056
298,Kevin Knox II,POR,45,9,36,13.6,5.4,17.7,8.6,0.4,1.52,0.64,0.302,0.1,0.0,0.7,0.833,0.0,0.839
299,Kevin Love,MIA,43,24,19,20.2,8.4,37.5,19.9,1.2,1.86,0.46,0.223,0.5,1.6,1.7,0.273,0.343,0.662
300,Kevin Porter Jr.,HOU,40,10,30,34.0,19.2,79.5,34.0,6.9,5.2,4.77,0.241,0.8,0.1,1.9,0.375,0.0,0.733
301,Kevon Harris,ORL,27,10,17,12.4,3.6,10.9,6.7,0.5,2.75,2.18,0.331,0.2,0.0,1.0,0.8,0.0,1.0
302,Kevon Looney,GSW,59,29,30,23.4,6.7,42.0,24.8,1.1,1.5,0.42,0.159,2.4,0.4,5.6,0.439,0.364,0.767
303,Khem Birch,SAS,20,9,11,8.1,2.2,10.4,6.1,0.2,1.38,0.56,0.208,0.8,0.3,1.6,0.875,0.4,0.742
304,Khris Middleton,MIL,18,15,3,21.2,13.5,43.4,22.8,2.8,3.86,3.07,0.311,0.5,1.2,1.2,0.889,0.818,1.048
305,Killian Hayes,DET,56,14,42,26.9,9.6,59.3,19.9,5.2,5.22,4.92,0.161,0.3,0.0,0.5,0.667,0.0,0.407
306,Kira Lewis Jr.,NOP,15,6,9,10.6,5.6,24.1,11.1,1.4,3.54,3.0,0.233,0.1,0.0,0.2,2.0,0.0,1.667
307,Klay Thompson,GSW,47,24,23,32.9,22.0,47.7,37.3,1.6,2.06,1.3,0.461,1.2,0.2,1.7,0.745,0.727,0.875
308,Kris Dunn,UTA,2,2,0,20.0,13.0,58.5,18.5,4.6,4.73,4.02,0.222,0.5,0.0,0.5,0.0,0.0,2.0
309,Kristaps Porzingis,WAS,51,22,29,32.6,22.8,60.0,39.8,1.8,1.78,0.67,0.38,3.8,3.9,4.8,0.718,0.879,1.086
310,Kyle Anderson,MIN,49,25,24,26.1,8.5,47.7,26.2,2.1,2.68,1.64,0.179,1.3,0.1,1.9,0.188,0.5,0.538
311,Kyle Kuzma,WAS,54,26,28,35.0,21.4,61.0,34.5,3.3,3.28,2.37,0.351,1.0,0.6,1.9,0.604,0.515,1.129
312,Kyle Lowry,MIA,44,22,22,33.3,12.0,74.3,34.3,4.4,3.53,2.59,0.161,0.3,0.1,1.0,0.133,0.0,0.395
313,Kyrie Irving,DAL,45,27,18,36.9,27.1,75.8,33.0,5.7,4.49,3.73,0.357,1.1,0.3,1.5,0.816,0.5,0.884
314,LaMelo Ball,CHA,35,12,23,35.6,23.4,91.4,30.4,7.5,4.9,4.79,0.256,0.4,0.0,1.5,0.214,0.0,0.725
315,Lamar Stevens,CLE,44,26,18,17.7,5.2,20.2,10.7,0.7,2.03,0.91,0.259,0.4,0.0,1.1,0.588,0.0,0.75
316,Landry Shamet,PHX,30,14,16,21.4,9.5,38.3,19.7,2.1,3.27,2.89,0.249,0.4,0.0,0.4,0.727,0.0,1.091
317,Larry Nance Jr.,NOP,50,24,26,22.3,7.7,31.5,19.9,0.9,1.81,0.73,0.244,3.0,0.6,4.8,0.467,0.357,0.929
318,Lauri Markkanen,UTA,56,29,27,34.4,25.2,51.0,31.5,1.8,2.16,1.05,0.494,1.8,1.5,4.1,1.162,0.59,1.201
319,LeBron James,LAL,46,23,23,36.1,29.6,79.6,37.8,5.8,4.37,3.27,0.372,3.0,3.7,3.7,0.781,0.526,1.122
320,Leandro Bolmaro,UTA,14,8,6,4.9,0.4,8.2,3.4,0.6,4.53,4.24,0.052,0.1,0.0,0.4,0.0,0.0,0.0
321,Lindy Waters III,OKC,24,11,13,10.9,4.0,13.1,8.8,0.3,1.54,0.88,0.308,0.0,0.0,0.2,0.0,0.0,0.8
322,Lonnie Walker IV,LAL,43,18,25,26.3,13.1,28.0,16.8,1.4,3.0,2.32,0.468,0.4,0.0,0.7,0.737,0.0,0.867
323,Luguentz Dort,OKC,52,25,27,30.1,14.0,37.0,22.0,1.9,3.07,2.59,0.379,0.5,0.1,2.2,0.375,0.0,0.693
324,Luka Doncic,DAL,51,29,22,36.4,33.2,91.3,34.5,9.5,6.27,5.46,0.364,0.7,4.9,1.1,0.694,0.652,1.107
325,Luka Garza,MIN,22,13,9,9.3,6.9,16.3,10.6,0.4,1.55,0.63,0.423,0.7,0.6,2.5,0.125,1.143,1.145
326,Luke Kennard,MEM,38,22,16,20.8,7.9,25.6,16.3,0.9,2.1,1.21,0.307,0.3,0.0,0.3,0.667,0.0,0.545
327,Luke Kornet,BOS,52,35,17,11.7,3.9,12.6,7.6,0.3,1.24,0.29,0.309,0.6,0.1,3.1,0.586,0.5,1.069
328,Malachi Flynn,TOR,42,21,21,13.9,4.8,27.8,12.7,1.9,4.03,3.37,0.171,0.1,0.0,0.2,0.4,0.0,0.444
329,Malaki Branham,SAS,46,8,38,22.5,9.4,34.9,14.6,2.2,3.71,3.35,0.269,0.3,0.0,0.4,1.0,0.0,1.111
330,Malcolm Brogdon,BOS,52,37,15,25.4,14.7,53.0,21.6,3.9,4.44,4.41,0.277,0.5,0.0,0.8,0.792,0.0,0.833
331,Malcolm Hill,CHI,4,3,1,2.0,1.3,2.0,1.3,0.1,2.13,1.13,0.625,0.0,0.0,0.0,0.0,0.0,0.0
332,Malik Beasley,LAL,59,30,29,26.4,13.5,36.0,21.8,1.4,2.39,1.72,0.374,0.2,0.0,0.4,1.077,0.0,0.762
333,Malik Monk,SAC,56,33,23,22.9,14.0,41.0,25.8,1.9,2.79,2.36,0.342,0.3,0.0,1.1,0.556,0.0,0.883
334,Mamadi Diakite,CLE,16,12,4,6.2,1.6,8.3,4.4,0.2,1.71,0.43,0.197,0.5,0.0,0.4,0.25,0.0,0.571
335,MarJon Beauchamp,MIL,39,26,13,14.6,5.6,15.5,10.8,0.5,2.12,1.49,0.363,0.2,0.1,1.0,0.5,0.0,0.474
336,Marcus Morris Sr.,LAC,54,29,25,28.6,12.3,39.5,25.8,1.4,2.16,1.14,0.311,1.1,1.7,0.6,0.75,0.839,1.032
337,Marcus Smart,BOS,44,33,11,32.3,11.2,61.8,26.3,4.2,4.07,3.38,0.18,0.5,1.3,1.3,0.3,0.393,0.545
338,Mark Williams,CHA,31,12,19,16.3,7.9,17.5,10.1,0.4,1.49,0.42,0.453,1.6,0.8,5.1,0.612,0.769,1.182
339,Markelle Fultz,ORL,40,20,20,29.2,13.2,66.5,21.2,5.6,5.04,4.74,0.198,0.5,0.5,2.1,0.421,0.476,0.765
340,Markieff Morris,DAL,27,16,11,10.6,3.6,15.0,9.1,0.4,1.62,0.51,0.238,0.3,0.3,0.7,0.25,0.25,0.667
341,Marko Simonovic,CHI,2,0,2,1.8,0.0,3.5,2.0,0.1,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Marvin Bagley III,DET,26,6,20,21.5,11.0,32.3,17.9,1.0,1.92,0.74,0.34,1.5,2.0,4.5,0.895,0.547,1.111
343,Mason Plumlee,LAC,59,17,42,28.1,12.0,44.5,27.6,1.7,2.23,1.04,0.27,3.1,1.9,7.6,0.5,0.5,0.886
344,Matisse Thybulle,POR,52,33,19,13.0,2.9,11.4,6.5,0.2,1.28,0.6,0.255,0.1,0.0,0.9,0.143,0.0,0.735
345,Matt Ryan,MIN,32,14,18,9.5,3.8,11.1,7.7,0.3,1.5,0.61,0.344,0.1,0.0,0.2,0.0,0.0,1.2
346,Matthew Dellavedova,SAC,25,14,11,5.9,1.3,13.5,4.2,1.1,4.79,4.67,0.098,0.1,0.0,0.1,0.0,0.0,0.667
347,Max Christie,LAL,35,14,21,14.2,3.6,13.7,7.7,0.4,1.91,1.19,0.262,0.1,0.0,0.4,0.4,0.0,0.267
348,Max Strus,MIA,59,30,29,30.0,12.3,47.6,28.5,1.4,1.73,0.9,0.257,0.5,0.0,1.3,0.926,0.0,0.949
349,Maxi Kleber,DAL,22,13,9,25.7,6.2,30.5,15.5,0.6,1.23,0.26,0.204,1.0,0.1,2.2,0.095,1.0,0.837
350,McKinley Wright IV,DAL,20,11,9,10.3,2.9,18.4,7.0,1.3,4.38,4.07,0.155,0.1,0.0,0.2,0.0,0.0,0.0
351,Meyers Leonard,MIL,1,1,0,14.9,5.0,18.0,9.0,0.4,1.25,0.11,0.278,0.0,0.0,2.0,0.0,0.0,1.0
352,Mfiondu Kabengele,BOS,2,1,1,7.0,1.0,7.0,3.5,0.1,1.2,0.14,0.143,0.0,0.0,2.5,0.0,0.0,0.4
353,Micah Potter,UTA,3,2,1,4.8,1.3,8.3,2.7,0.2,1.67,0.36,0.16,0.3,0.0,0.7,2.0,0.0,2.0
354,Michael Foster Jr.,PHI,1,1,0,1.0,0.0,1.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,Michael Porter Jr.,DEN,44,31,13,29.1,16.8,37.0,23.3,1.2,1.97,1.01,0.453,1.5,0.3,2.1,0.75,0.727,1.033
356,Mikal Bridges,BKN,60,31,29,36.1,17.6,50.5,30.8,2.1,2.53,1.87,0.348,1.5,0.6,1.9,0.652,0.588,0.835
357,Mike Conley,MIN,47,23,24,29.7,10.6,69.0,27.3,6.0,5.21,4.77,0.153,0.3,0.0,0.4,0.571,0.0,0.471
358,Mike Muscala,BOS,46,22,24,15.2,6.6,29.0,14.2,0.5,1.12,0.25,0.229,0.6,0.1,1.5,0.643,0.333,0.757
359,Miles McBride,NYK,48,27,21,12.4,3.4,19.5,9.4,1.1,3.54,3.07,0.173,0.2,0.0,0.3,1.25,0.0,0.625
360,Mitchell Robinson,NYK,40,23,17,26.9,7.4,26.3,13.6,0.6,1.29,0.29,0.281,0.7,0.3,7.7,0.074,0.615,0.906
361,Mo Bamba,LAL,42,20,22,17.1,7.2,27.1,16.0,0.8,1.71,0.46,0.267,0.9,0.5,2.8,0.472,0.526,1.077
362,Monte Morris,WAS,51,25,26,28.1,10.4,59.5,23.1,5.0,4.99,4.59,0.174,0.2,0.0,0.3,0.3,0.0,0.4
363,Montrezl Harrell,PHI,50,32,18,12.5,5.7,17.4,11.3,0.5,1.84,0.8,0.325,1.4,1.1,3.4,0.58,0.691,0.942
364,Moritz Wagner,ORL,40,19,21,20.9,11.1,38.6,23.8,1.1,1.71,0.53,0.287,2.1,0.3,3.8,0.824,1.091,1.007
365,Moses Brown,LAC,34,16,18,8.5,4.6,11.6,5.2,0.3,1.55,0.41,0.391,0.6,0.1,3.4,1.364,1.2,1.077
366,Moses Moody,GSW,45,22,23,14.0,4.8,15.6,11.5,0.5,2.09,1.27,0.307,0.2,0.0,0.7,0.727,0.0,0.839
367,Moussa Diabate,LAC,17,8,9,10.0,3.1,8.5,5.0,0.3,1.97,0.83,0.366,0.6,0.1,2.4,0.182,0.0,0.825
368,Myles Turner,IND,52,24,28,29.9,18.1,43.8,30.5,1.1,1.54,0.51,0.414,3.3,1.9,6.5,0.741,0.921,1.1
369,Naji Marshall,NOP,56,28,28,24.6,9.6,40.5,21.5,1.7,2.53,1.86,0.237,0.4,0.0,0.9,0.857,1.5,0.804
370,Nassir Little,POR,38,19,19,17.2,6.5,20.7,12.3,0.7,2.03,1.17,0.313,0.2,0.0,0.8,0.875,0.0,0.621
371,Nathan Knight,MIN,33,16,17,8.1,3.8,11.7,6.9,0.4,2.04,1.0,0.33,0.5,0.3,1.1,0.733,0.444,0.838
372,Naz Reid,MIN,54,25,29,17.7,10.3,34.6,19.7,0.9,1.63,0.74,0.297,1.8,0.9,2.6,0.719,0.565,1.0
373,Neemias Queta,SAC,4,1,3,6.1,3.0,7.8,4.3,0.2,1.32,0.26,0.387,0.8,0.0,2.0,0.667,0.0,1.25
374,Nerlens Noel,DET,14,2,12,10.8,2.3,14.0,6.1,0.4,1.58,0.51,0.163,1.4,0.0,1.9,0.105,0.0,0.407
375,Nic Claxton,BKN,55,30,25,29.3,12.7,39.5,22.3,1.2,1.79,0.59,0.322,3.6,0.4,8.5,0.427,0.3,0.998
376,Nick Richards,CHA,47,14,33,17.3,8.0,21.7,11.9,0.5,1.46,0.28,0.366,1.4,0.6,5.1,0.735,0.577,1.088
377,Nickeil Alexander-Walker,MIN,39,18,21,14.3,6.2,29.4,9.8,2.4,4.83,4.25,0.212,0.2,0.0,0.2,0.667,0.0,1.0
378,Nicolas Batum,LAC,58,33,25,22.0,6.2,29.4,16.2,0.6,1.29,0.42,0.209,0.5,0.0,0.9,0.296,2.0,0.83
379,Nikola Jokic,DEN,53,39,14,33.5,24.5,99.2,53.0,4.4,2.69,1.44,0.247,9.8,9.4,7.9,0.549,0.545,1.077
380,Nikola Jovic,MIA,15,7,8,13.6,5.5,23.2,13.3,0.7,1.82,0.8,0.236,1.3,0.0,1.7,0.947,0.0,0.885
381,Nikola Vucevic,CHI,59,26,33,33.9,17.8,67.3,45.9,1.6,1.46,0.5,0.265,3.9,5.7,6.0,0.576,0.501,0.98
382,Noah Vonleh,BOS,23,17,6,7.5,1.1,9.5,3.7,0.3,1.83,0.93,0.115,0.3,0.2,1.1,0.0,0.0,0.615
383,Norman Powell,LAC,51,27,24,26.1,17.2,36.6,23.7,1.8,3.01,2.55,0.469,0.4,0.1,0.6,0.381,0.0,0.848
384,O.G. Anunoby,TOR,47,23,24,35.8,16.6,48.7,31.0,1.9,2.37,1.54,0.34,0.9,2.0,3.0,0.698,0.261,0.796
385,Obi Toppin,NYK,47,25,22,14.8,6.2,24.4,12.8,0.6,1.46,0.56,0.255,0.3,0.1,1.7,0.786,0.4,0.813
386,Ochai Agbaji,UTA,39,23,16,15.6,5.0,14.4,8.6,0.3,1.44,0.8,0.346,0.3,0.0,0.8,0.727,0.0,0.871
387,Onyeka Okongwu,ATL,58,30,28,24.0,9.4,30.7,16.3,0.7,1.43,0.42,0.306,2.9,0.6,6.5,0.743,0.719,0.995
388,Orlando Robinson,MIA,29,17,12,13.7,3.9,17.7,9.7,0.4,1.4,0.36,0.22,1.6,0.3,4.0,0.467,0.222,0.707
389,Oshae Brissett,IND,49,21,28,16.0,5.5,25.2,13.2,0.6,1.43,0.52,0.218,0.4,0.0,1.3,0.667,0.0,0.667
390,Otto Porter Jr.,TOR,8,4,4,18.3,5.5,26.1,14.8,0.7,1.52,0.63,0.211,0.4,0.4,1.9,0.0,1.333,1.067
391,Ousmane Dieng,OKC,19,8,11,15.0,4.2,18.1,11.3,0.5,1.71,1.05,0.23,0.6,0.0,0.9,1.091,0.0,0.944
392,P.J. Tucker,PHI,57,37,20,26.0,3.5,21.5,10.9,0.5,1.33,0.49,0.165,0.5,0.1,2.1,0.286,0.0,0.369
393,P.J. Washington,CHA,60,18,42,32.9,15.3,56.0,29.7,1.5,1.64,0.65,0.273,2.1,1.2,2.4,0.766,0.549,1.028
394,PJ Dozier,SAC,4,4,0,2.6,1.3,3.3,1.5,0.1,2.6,2.31,0.385,0.3,0.0,0.0,2.0,0.0,0.0
395,Paolo Banchero,ORL,54,22,32,33.7,19.7,64.0,30.1,4.0,3.75,2.92,0.308,1.0,2.1,2.4,0.774,0.414,0.984
396,Pascal Siakam,TOR,51,25,26,37.6,25.3,82.6,42.5,5.1,3.67,2.86,0.307,1.8,3.0,3.4,0.581,0.667,1.0
397,Pat Connaughton,MIL,41,28,13,25.4,8.5,35.8,19.0,1.0,1.62,0.65,0.239,0.4,0.0,1.5,0.4,0.0,0.6
398,Patrick Baldwin Jr.,GSW,18,6,12,8.6,5.7,13.9,9.2,0.4,1.65,0.62,0.408,0.1,0.2,0.2,0.0,0.0,0.5
399,Patrick Beverley,CHI,46,22,24,26.8,6.4,33.6,16.6,1.9,3.33,2.57,0.191,0.3,0.0,0.8,0.563,0.0,0.421
400,Patrick Williams,CHI,59,26,33,29.0,10.3,40.1,20.3,1.2,1.74,0.99,0.256,0.7,0.3,2.0,0.636,0.588,0.974
401,Patty Mills,BKN,36,18,18,13.3,5.8,18.7,9.9,1.0,3.06,2.93,0.308,0.1,0.0,0.1,0.5,0.0,1.0
402,Paul George,LAC,45,27,18,34.4,23.5,70.9,32.4,5.1,4.35,3.62,0.331,1.5,1.1,1.2,0.561,0.5,0.981
403,Paul Reed,PHI,46,29,17,9.4,3.0,11.8,6.2,0.3,1.56,0.61,0.253,0.7,0.1,2.6,0.606,0.0,0.89
404,Payton Pritchard,BOS,42,30,12,12.8,4.9,22.1,10.3,1.4,3.86,3.45,0.222,0.2,0.0,0.7,0.857,0.0,0.724
405,Peyton Watson,DEN,13,8,5,3.2,1.7,4.6,2.5,0.2,2.46,1.55,0.367,0.1,0.0,0.1,2.0,0.0,0.0
406,Precious Achiuwa,TOR,37,21,16,23.5,10.3,35.8,20.9,1.2,2.04,1.16,0.289,1.5,0.5,4.0,0.63,0.263,0.933
407,Quentin Grimes,NYK,51,29,22,29.8,10.0,31.5,23.0,1.0,1.85,1.03,0.317,0.4,0.0,0.8,0.909,0.0,0.775
408,Quenton Jackson,WAS,3,2,1,2.6,1.7,3.7,2.7,0.3,4.48,4.27,0.455,0.0,0.0,0.0,0.0,0.0,0.0
409,R.J. Hampton,DET,27,7,20,13.5,5.5,22.9,9.5,1.7,4.37,3.97,0.241,0.3,0.0,0.4,0.571,0.0,1.091
410,RJ Barrett,NYK,55,30,25,34.3,19.7,51.3,33.6,2.6,3.04,2.35,0.384,1.2,1.0,1.6,0.846,0.566,1.093
411,Raul Neto,CLE,40,26,14,10.3,3.2,20.1,8.3,1.6,4.9,4.49,0.158,0.1,0.0,0.2,0.667,0.0,1.0
412,Reggie Bullock,DAL,59,31,28,30.3,6.9,33.7,20.3,0.7,1.32,0.32,0.205,0.2,0.0,0.4,0.909,0.0,1.16
413,Reggie Jackson,DEN,54,29,25,25.5,10.8,51.8,20.3,4.1,4.76,4.19,0.208,0.4,0.0,0.6,0.545,0.0,0.303
414,Richaun Holmes,SAC,34,17,17,8.9,3.3,10.4,6.1,0.3,1.62,0.46,0.313,1.3,0.1,2.2,0.756,1.2,0.803
415,Ricky Rubio,CLE,15,10,5,16.5,5.5,40.3,16.5,3.1,4.62,4.11,0.136,0.3,0.0,0.1,0.0,0.0,0.0
416,Robert Covington,LAC,36,15,21,16.2,5.5,28.7,12.8,0.8,1.7,0.49,0.191,0.3,0.0,1.4,0.111,0.0,0.788
417,Robert Williams III,BOS,25,17,8,24.0,8.5,31.4,19.1,0.7,1.27,0.21,0.271,1.2,0.3,7.4,0.379,0.5,0.989
418,Robin Lopez,CLE,31,22,9,7.8,2.8,8.4,5.5,0.3,2.18,0.93,0.338,1.1,0.6,1.8,0.559,0.8,0.702
419,Rodney McGruder,DET,21,3,18,10.4,3.2,10.6,7.4,0.3,1.68,0.97,0.306,0.1,0.0,0.5,0.667,0.0,0.909
420,Romeo Langford,SAS,31,10,21,20.3,7.3,23.2,15.4,1.0,2.58,1.8,0.314,0.4,0.0,1.7,0.615,0.0,0.889
421,Ron Harper Jr.,TOR,3,2,1,3.1,2.7,4.0,3.7,0.1,1.91,1.08,0.667,0.0,0.0,0.3,0.0,0.0,2.0
