,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
103,Day'Ron Sharpe,BKN,30,16,14,10.3,0.0,0.0,0.0,-,0.0,0.0,-,-
104,De'Aaron Fox,SAC,49,30,19,33.7,8.1,3.7,9.0,40.9,0.7,2.5,29.8,45.0
105,De'Andre Hunter,ATL,46,26,20,32.0,4.0,1.9,4.0,48.4,0.2,0.5,40.0,51.1
106,De'Anthony Melton,PHI,50,32,18,29.0,2.0,0.7,2.0,37.8,0.5,1.4,38.2,51.0
107,DeAndre Jordan,DEN,33,20,13,14.7,0.0,0.0,0.0,-,0.0,0.0,-,-
108,DeMar DeRozan,CHI,51,25,26,36.3,9.9,4.9,10.4,47.4,0.1,0.2,41.7,47.9
109,Dean Wade,CLE,27,19,8,23.0,0.1,0.0,0.2,16.7,0.0,0.1,50.0,25.0
110,Deandre Ayton,PHX,48,22,26,30.0,1.1,0.5,1.2,43.9,0.0,0.0,100,45.6
111,Dejounte Murray,ATL,51,26,25,36.6,8.7,4.0,8.7,46.0,0.6,1.8,35.5,49.7
112,Delon Wright,WAS,25,16,9,22.0,1.6,0.6,1.5,43.2,0.4,0.8,42.9,55.4
113,Deni Avdija,WAS,52,24,28,26.4,0.3,0.1,0.6,15.2,0.1,0.4,18.2,21.2
114,Dennis Schroder,LAL,42,21,21,30.9,2.6,1.3,2.9,43.8,0.1,0.4,22.2,45.5
115,Dennis Smith Jr.,CHA,34,9,25,24.9,1.0,0.5,2.1,24.3,0.0,0.3,0.0,24.3
116,Deonte Burton,SAC,2,1,1,3.2,0.0,0.0,0.0,-,0.0,0.0,-,-
117,Dereon Seabron,NOP,4,2,2,1.9,0.0,0.0,0.0,-,-,-,-,-
118,Derrick Jones Jr.,CHI,44,18,26,15.4,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0
119,Derrick Rose,NYK,26,11,15,12.9,2.2,0.9,2.2,42.9,0.4,0.9,41.7,51.8
120,Derrick White,BOS,55,39,16,27.1,1.6,0.7,1.5,45.0,0.3,0.7,36.8,53.8
121,Desmond Bane,MEM,32,20,12,31.1,6.3,2.4,5.5,44.0,1.5,3.4,42.7,57.4
122,Devin Booker,PHX,30,19,11,34.2,11.4,5.0,11.4,43.4,1.4,4.1,34.7,49.7
123,Devin Vassell,SAS,29,8,21,31.3,5.7,2.7,6.7,39.7,0.4,1.8,21.2,42.5
124,Devon Dotson,WAS,6,1,5,8.9,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0
125,Devonte' Graham,SAS,53,27,26,15.3,1.5,0.6,1.4,39.5,0.4,1.1,35.0,53.3
126,Dewayne Dedmon,MIA,30,17,13,11.7,0.5,0.2,0.4,63.6,0.0,0.0,100,68.2
127,Dillon Brooks,MEM,49,30,19,30.7,4.2,1.8,5.3,34.9,0.5,2.1,25.2,39.9
128,Domantas Sabonis,SAC,52,30,22,34.4,0.2,0.1,0.2,50.0,0.0,0.0,0.0,50.0
129,Dominick Barlow,SAS,6,0,6,6.4,0.3,0.2,0.2,100,0.0,0.0,-,100
130,Donovan Mitchell,CLE,46,30,16,35.3,10.6,4.1,9.6,42.9,2.3,5.9,39.9,55.1
131,Donte DiVincenzo,GSW,45,26,19,25.1,0.6,0.2,0.9,26.8,0.2,0.7,23.3,35.4
132,Dorian Finney-Smith,BKN,41,20,21,32.2,0.2,0.1,0.4,18.8,0.1,0.3,25.0,28.1
133,Doug McDermott,SAS,49,14,35,20.4,1.6,0.7,1.6,41.6,0.3,0.7,42.9,51.3
134,Draymond Green,GSW,49,27,22,31.7,0.1,0.0,0.1,33.3,0.0,0.0,100,41.7
135,Drew Eubanks,POR,53,25,28,19.1,0.2,0.1,0.2,55.6,0.0,0.0,-,55.6
136,Dru Smith,BKN,7,4,3,13.2,0.3,0.1,0.7,20.0,0.0,0.3,0.0,20.0
137,Duane Washington Jr.,PHX,31,17,14,12.7,3.4,1.4,3.5,39.3,0.6,1.5,43.5,48.6
138,Duncan Robinson,MIA,28,14,14,17.9,1.7,0.6,1.8,36.7,0.4,1.3,33.3,49.0
139,Dwight Powell,DAL,51,29,22,19.8,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
140,Dyson Daniels,NOP,39,21,18,19.9,0.4,0.2,0.5,30.0,0.1,0.3,30.0,37.5
141,Edmond Sumner,BKN,46,28,18,14.5,0.7,0.3,0.8,40.0,0.1,0.3,33.3,45.7
142,Eric Gordon,LAC,47,12,35,30.2,1.9,0.7,2.0,33.0,0.6,1.6,36.5,47.3
143,Eugene Omoruyi,OKC,21,7,14,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Evan Fournier,NYK,22,12,10,18.7,2.5,1.0,3.1,32.4,0.5,2.0,27.9,41.2
145,Evan Mobley,CLE,55,33,22,34.0,1.2,0.6,1.5,41.5,0.0,0.0,-,41.5
146,Facundo Campazzo,DAL,8,2,6,6.5,0.4,0.1,0.6,20.0,0.1,0.6,20.0,30.0
147,Frank Kaminsky,HOU,26,11,15,6.8,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
148,Frank Ntilikina,DAL,33,17,16,11.8,0.5,0.2,0.5,38.9,0.0,0.2,12.5,41.7
149,Franz Wagner,ORL,55,22,33,33.1,2.5,1.0,3.3,31.3,0.5,1.9,25.2,38.5
150,Fred VanVleet,TOR,47,22,25,37.0,7.4,2.9,7.7,38.1,1.5,4.5,34.3,48.1
151,Furkan Korkmaz,PHI,25,17,8,10.2,0.8,0.3,0.8,38.1,0.1,0.4,30.0,45.2
152,Gabe Vincent,MIA,41,23,18,25.3,3.1,1.3,3.2,40.8,0.6,1.8,31.9,49.6
153,Garrett Temple,NOP,17,11,6,7.4,0.2,0.1,0.4,14.3,0.1,0.2,25.0,21.4
154,Garrison Mathews,ATL,45,12,33,13.4,0.5,0.2,0.6,32.0,0.2,0.5,34.8,48.0
155,Gary Harris,ORL,27,11,16,24.3,1.1,0.4,1.0,39.3,0.3,0.7,44.4,53.6
156,Gary Payton II,GSW,15,8,7,17.0,0.0,0.0,0.0,-,0.0,0.0,-,-
157,Gary Trent Jr.,TOR,49,23,26,33.5,5.3,2.3,5.9,39.2,0.7,2.2,31.2,45.0
158,George Hill,IND,35,24,11,19.1,0.9,0.4,1.0,40.0,0.1,0.5,16.7,44.3
159,Georges Niang,PHI,51,33,18,19.8,0.5,0.2,0.5,33.3,0.1,0.4,28.6,44.4
160,Giannis Antetokounmpo,MIL,44,32,12,33.4,3.7,1.7,5.2,32.2,0.4,1.7,24.3,36.1
161,Goga Bitadze,IND,21,8,13,9.6,0.1,0.0,0.0,100,0.0,0.0,100,150.0
162,Goran Dragic,CHI,49,23,26,15.8,1.8,0.8,2.4,35.3,0.1,0.7,17.1,37.9
163,Gordon Hayward,CHA,30,10,20,31.0,3.4,1.6,4.2,39.2,0.2,0.7,22.7,41.2
164,Gorgui Dieng,SAS,17,2,15,9.8,0.4,0.2,0.8,23.1,0.1,0.6,10.0,26.9
165,Grant Williams,BOS,54,39,15,27.6,1.3,0.5,1.1,42.6,0.4,0.7,51.4,58.2
166,Grayson Allen,MIL,51,36,15,27.4,1.3,0.5,1.5,32.4,0.4,1.1,33.9,45.3
167,Greg Brown III,POR,16,10,6,5.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
168,Hamidou Diallo,DET,47,11,36,16.7,0.9,0.4,1.0,40.8,0.0,0.1,50.0,42.9
169,Harrison Barnes,SAC,54,31,23,32.5,1.3,0.5,1.3,39.7,0.3,0.7,40.5,50.7
170,Haywood Highsmith,MIA,39,21,18,19.4,0.3,0.1,0.4,35.7,0.1,0.1,50.0,42.9
171,Herbert Jones,NOP,40,18,22,28.9,0.1,0.1,0.3,20.0,0.0,0.1,50.0,25.0
172,Immanuel Quickley,NYK,55,30,25,27.9,3.9,1.6,4.3,36.4,0.7,2.2,32.5,44.9
173,Isaac Okoro,CLE,57,35,22,20.8,0.2,0.1,0.2,33.3,0.1,0.1,42.9,50.0
174,Isaiah Hartenstein,NYK,56,30,26,19.3,0.1,0.1,0.1,37.5,0.0,0.0,-,37.5
175,Isaiah Jackson,IND,41,16,25,15.3,0.2,0.1,0.2,50.0,0.0,0.0,0.0,50.0
176,Isaiah Joe,OKC,46,23,23,15.4,1.6,0.6,1.5,39.4,0.3,1.0,33.3,50.7
177,Isaiah Livers,DET,34,8,26,20.4,0.7,0.3,0.7,41.7,0.1,0.2,37.5,47.9
178,Isaiah Mobley,CLE,8,5,3,3.3,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
179,Isaiah Roby,SAS,39,9,30,10.8,0.5,0.2,0.6,33.3,0.1,0.3,33.3,41.7
180,Isaiah Stewart,DET,45,11,34,28.3,0.0,0.0,0.1,16.7,0.0,0.1,0.0,16.7
181,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,-,0.0,0.0,-,-
182,Ish Smith,DEN,27,17,10,9.5,1.5,0.7,1.9,38.5,0.0,0.1,0.0,38.5
183,Ish Wainright,PHX,39,20,19,15.4,0.2,0.1,0.3,25.0,0.1,0.3,27.3,37.5
184,Ivica Zubac,LAC,56,30,26,29.3,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
185,JD Davison,BOS,5,4,1,2.3,0.0,0.0,0.4,0.0,0.0,0.0,-,0.0
186,JT Thor,CHA,43,10,33,10.8,0.1,0.0,0.3,14.3,0.0,0.1,0.0,14.3
187,Ja Morant,MEM,45,29,16,32.7,7.0,3.0,7.5,39.5,1.1,3.4,31.4,46.6
188,JaMychal Green,GSW,35,18,17,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,JaVale McGee,DAL,32,16,16,7.9,0.1,0.0,0.1,33.3,0.0,0.0,0.0,33.3
190,Jabari Smith Jr.,HOU,52,12,40,29.7,2.3,1.0,2.9,34.2,0.3,0.9,32.7,39.5
191,Jabari Walker,POR,35,18,17,8.4,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
192,Jack White,DEN,12,10,2,3.4,0.0,0.0,0.0,-,0.0,0.0,-,-
193,Jaden Hardy,DAL,27,14,13,10.7,1.1,0.4,1.4,32.4,0.2,0.8,27.3,40.5
194,Jaden Ivey,DET,52,14,38,29.9,3.5,1.5,4.2,35.0,0.6,1.8,30.9,41.7
195,Jaden McDaniels,MIN,55,29,26,30.6,1.1,0.5,1.2,43.3,0.1,0.2,36.4,46.3
196,Jaden Springer,PHI,7,7,0,3.7,0.0,0.0,0.3,0.0,-,-,-,0.0
197,Jae'Sean Tate,HOU,17,3,14,20.7,0.4,0.2,0.5,37.5,0.1,0.1,50.0,43.8
198,Jake LaRavia,MEM,29,19,10,13.1,0.2,0.1,0.3,25.0,0.0,0.2,14.3,31.3
199,Jakob Poeltl,TOR,46,11,35,26.1,0.6,0.3,0.6,53.8,0.0,0.0,0.0,53.8
200,Jalen Brunson,NYK,52,28,24,34.9,8.0,3.5,8.0,43.6,1.0,2.7,37.7,49.9
201,Jalen Duren,DET,48,13,35,24.9,0.1,0.1,0.2,37.5,0.0,0.0,-,37.5
202,Jalen Green,HOU,51,11,40,34.4,6.6,2.6,7.4,35.7,1.3,4.2,31.8,44.7
203,Jalen Johnson,ATL,52,26,26,14.6,0.2,0.1,0.3,29.4,0.0,0.1,0.0,29.4
204,Jalen McDaniels,PHI,56,15,41,26.7,0.7,0.4,1.1,32.8,0.0,0.1,16.7,33.6
205,Jalen Smith,IND,48,23,25,18.9,0.4,0.1,0.4,35.0,0.1,0.1,75.0,42.5
206,Jalen Suggs,ORL,31,12,19,22.6,3.0,1.2,3.1,40.0,0.5,1.7,32.1,48.9
207,Jalen Williams,OKC,50,24,26,28.9,1.4,0.7,1.8,37.8,0.1,0.3,21.4,39.4
208,Jamal Cain,MIA,13,8,5,13.9,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
209,Jamal Murray,DEN,45,32,13,32.5,8.7,3.6,8.4,43.2,1.5,3.5,41.8,52.0
210,James Bouknight,CHA,26,5,21,13.6,1.2,0.5,1.4,33.3,0.3,0.9,34.8,44.4
211,James Harden,PHI,37,24,13,36.5,8.1,3.1,7.9,38.8,2.0,5.5,36.1,51.2
212,James Johnson,IND,12,5,7,8.1,0.4,0.2,0.4,40.0,0.1,0.2,50.0,50.0
213,James Wiseman,DET,21,9,12,12.5,0.1,0.0,0.4,12.5,0.0,0.0,-,12.5
214,Jared Rhoden,DET,1,0,1,12.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,50.0
215,Jaren Jackson Jr.,MEM,37,23,14,27.3,0.4,0.1,0.6,22.7,0.1,0.3,27.3,29.5
216,Jarred Vanderbilt,LAL,52,25,27,24.1,0.1,0.0,0.3,15.4,0.0,0.0,50.0,19.2
217,Jarrett Allen,CLE,50,32,18,33.1,0.1,0.0,0.1,50.0,0.0,0.0,-,50.0
218,Jarrett Culver,ATL,10,5,5,13.7,0.6,0.3,0.8,37.5,0.0,0.2,0.0,37.5
219,Jason Preston,LAC,12,3,9,9.8,1.1,0.5,1.3,37.5,0.1,0.3,25.0,40.6
220,Javonte Green,CHI,28,11,17,16.0,0.2,0.1,0.2,40.0,0.0,0.0,100,50.0
221,Jaxson Hayes,NOP,30,14,16,14.3,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
222,Jaylen Brown,BOS,48,33,15,35.6,6.4,2.8,6.4,43.2,0.8,2.5,32.5,49.5
223,Jaylen Nowell,MIN,58,30,28,19.8,3.1,1.3,3.0,42.9,0.5,1.4,32.5,50.6
224,Jaylin Williams,OKC,22,10,12,15.2,0.0,0.0,0.0,-,0.0,0.0,-,-
225,Jayson Tatum,BOS,52,37,15,37.3,5.4,2.1,7.0,29.7,1.3,4.7,27.5,38.9
226,Jeff Dowtin Jr.,TOR,14,9,5,6.6,0.4,0.2,0.8,27.3,0.0,0.0,-,27.3
227,Jeff Green,DEN,34,21,13,18.9,0.4,0.2,0.6,27.3,0.0,0.1,20.0,29.5
228,Jerami Grant,POR,53,25,28,35.7,2.5,1.2,2.9,39.1,0.2,0.5,46.2,42.9
229,Jeremiah Robinson-Earl,OKC,26,10,16,21.1,0.2,0.1,0.1,66.7,0.0,0.1,50.0,83.3
230,Jeremy Sochan,SAS,45,11,34,25.8,1.0,0.5,1.1,42.9,0.1,0.2,40.0,46.9
231,Jericho Sims,NYK,43,24,19,15.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
232,Jevon Carter,MIL,55,38,17,22.6,2.9,1.2,3.0,39.9,0.5,1.4,36.8,48.5
233,Jimmy Butler,MIA,40,22,18,33.9,2.7,1.3,3.6,36.6,0.1,0.6,12.5,37.7
234,Jock Landale,PHX,48,24,24,14.4,0.0,0.0,0.1,14.3,0.0,0.0,0.0,14.3
235,Joe Harris,BKN,48,28,20,24.4,0.9,0.3,0.9,35.6,0.2,0.6,34.5,46.7
236,Joe Ingles,MIL,22,14,8,22.0,1.9,0.6,1.5,42.4,0.6,1.4,41.9,62.1
237,Joe Wieskamp,TOR,2,1,1,8.5,0.0,0.0,0.0,-,0.0,0.0,-,-
238,Joel Embiid,PHI,41,26,15,34.8,6.2,3.0,7.2,41.5,0.3,1.2,21.6,43.4
239,John Butler Jr.,POR,7,1,6,3.4,0.0,0.0,0.0,-,0.0,0.0,-,-
240,John Collins,ATL,48,25,23,31.3,0.6,0.3,0.8,40.5,0.0,0.1,0.0,40.5
241,John Konchar,MEM,46,28,18,22.9,0.5,0.2,0.5,34.8,0.1,0.4,35.3,47.8
242,John Wall,HOU,34,15,19,22.2,1.7,0.8,3.1,26.7,0.0,0.6,5.0,27.1
243,Johnny Davis,WAS,11,4,7,5.1,0.5,0.3,1.0,27.3,0.0,0.1,0.0,27.3
244,Jonas Valanciunas,NOP,55,28,27,24.6,0.2,0.1,0.4,22.7,0.0,0.0,0.0,22.7
245,Jonathan Isaac,ORL,8,6,2,10.0,0.3,0.1,0.5,25.0,0.0,0.0,-,25.0
246,Jonathan Kuminga,GSW,43,24,19,19.5,0.6,0.3,0.7,41.4,0.1,0.2,33.3,46.6
247,Jordan Clarkson,UTA,55,27,28,32.3,6.0,2.4,5.9,40.2,1.2,3.5,35.4,50.6
248,Jordan Goodwin,WAS,39,14,25,18.4,1.6,0.7,1.8,38.0,0.2,0.5,33.3,43.0
249,Jordan Hall,SAS,9,1,8,9.2,1.1,0.4,1.0,44.4,0.2,0.3,66.7,55.6
250,Jordan McLaughlin,MIN,21,12,9,15.3,0.5,0.2,0.6,30.8,0.1,0.5,20.0,38.5
251,Jordan Nwora,IND,38,26,12,15.7,0.8,0.3,1.3,26.5,0.1,0.4,29.4,31.6
252,Jordan Poole,GSW,55,28,27,30.5,5.6,2.2,6.1,36.4,1.1,3.6,31.1,45.4
253,Jordan Schakel,WAS,2,0,2,3.1,1.5,0.5,0.5,100,0.5,0.5,100,150.0
254,Jose Alvarado,NOP,55,29,26,21.6,0.9,0.4,1.2,30.8,0.2,0.5,31.0,37.7
255,Josh Christopher,HOU,37,7,30,9.7,1.0,0.5,1.2,37.8,0.1,0.4,15.4,40.0
256,Josh Giddey,OKC,49,21,28,31.0,1.9,0.9,2.5,36.3,0.0,0.3,14.3,37.1
257,Josh Green,DAL,36,19,17,23.6,0.3,0.1,0.3,33.3,0.0,0.1,25.0,37.5
258,Josh Hart,NYK,51,25,26,33.4,0.5,0.3,0.9,27.1,0.0,0.2,9.1,28.1
259,Josh Minott,MIN,10,5,5,6.7,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
260,Josh Okogie,PHX,47,23,24,13.5,0.7,0.3,0.9,32.5,0.1,0.4,36.8,41.3
261,Josh Richardson,NOP,42,11,31,23.7,3.4,1.6,3.6,43.1,0.3,0.7,35.5,46.7
262,Joshua Primo,SAS,4,3,1,23.3,2.3,1.0,2.3,44.4,0.3,0.8,33.3,50.0
263,Jrue Holiday,MIL,44,32,12,32.9,7.5,3.0,7.4,40.0,1.5,4.3,36.2,50.5
264,Juan Toscano-Anderson,UTA,30,12,18,12.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
265,Juancho Hernangomez,TOR,41,20,21,14.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
266,Julian Champagnie,PHI,2,2,0,3.3,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0
267,Julius Randle,NYK,56,30,26,35.9,5.9,2.5,6.2,40.5,0.9,2.8,33.8,48.0
268,Justin Champagnie,TOR,3,2,1,3.6,0.0,0.0,0.0,-,-,-,-,-
269,Justin Holiday,HOU,28,12,16,14.7,0.8,0.3,1.1,29.0,0.2,0.5,33.3,37.1
270,Justin Jackson,BOS,23,15,8,4.7,0.1,0.0,0.2,20.0,0.0,0.1,50.0,30.0
271,Justise Winslow,POR,29,15,14,26.8,0.6,0.3,1.0,32.1,0.0,0.0,0.0,32.1
272,Jusuf Nurkic,POR,45,23,22,27.3,0.2,0.1,0.2,30.0,0.0,0.0,50.0,35.0
273,KZ Okpala,SAC,35,19,16,7.1,0.1,0.0,0.1,50.0,0.0,0.0,-,50.0
274,Kai Jones,CHA,27,6,21,8.8,0.1,0.1,0.2,40.0,0.0,0.0,-,40.0
275,Karl-Anthony Towns,MIN,21,10,11,33.8,1.4,0.6,1.5,38.7,0.2,0.5,45.5,46.8
276,Kawhi Leonard,LAC,32,21,11,32.2,8.3,3.8,8.3,46.6,0.6,1.8,33.9,50.2
277,Keegan Murray,SAC,52,30,22,29.6,1.1,0.5,1.1,45.5,0.2,0.4,42.1,52.7
278,Keita Bates-Diop,SAS,41,10,31,19.1,0.3,0.1,0.4,35.3,0.0,0.1,0.0,35.3
279,Keldon Johnson,SAS,49,13,36,32.6,2.1,0.9,3.0,29.0,0.3,1.3,27.0,34.8
280,Kelly Olynyk,UTA,44,20,24,27.9,0.8,0.4,0.9,39.0,0.1,0.3,38.5,45.1
281,Kelly Oubre Jr.,CHA,35,10,25,32.6,3.7,1.6,4.1,38.7,0.5,1.7,30.5,45.1
282,Kemba Walker,DAL,9,5,4,16.0,3.7,1.4,3.4,41.9,0.8,2.3,33.3,53.2
283,Kendall Brown,IND,6,1,5,6.7,0.3,0.2,0.2,100,0.0,0.0,-,100
284,Kendrick Nunn,WAS,46,22,24,14.2,2.0,0.8,2.3,35.2,0.3,1.2,30.2,42.6
285,Kennedy Chandler,MEM,23,14,9,9.6,0.4,0.2,0.6,38.5,0.0,0.2,0.0,38.5
286,Kenneth Lofton Jr.,MEM,7,4,3,4.2,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0
287,Kenrich Williams,OKC,46,24,22,22.3,1.0,0.5,1.2,41.5,0.1,0.3,30.8,45.3
288,Kentavious Caldwell-Pope,DEN,53,37,16,31.3,2.0,0.9,2.3,39.3,0.2,0.6,30.3,43.4
289,Kenyon Martin Jr.,HOU,55,13,42,26.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
290,Keon Ellis,SAC,7,4,3,4.4,1.3,0.4,0.4,100,0.4,0.4,100,150.0
291,Keon Johnson,POR,25,11,14,10.5,1.0,0.4,1.4,25.7,0.2,0.7,35.3,34.3
292,Kessler Edwards,SAC,14,5,9,5.7,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0
293,Kevin Durant,PHX,39,26,13,36.0,12.2,5.6,10.3,54.7,0.9,2.3,37.8,59.0
294,Kevin Huerter,SAC,51,28,23,30.3,4.1,1.6,3.8,41.7,1.0,2.3,42.2,54.4
295,Kevin Knox II,POR,42,8,34,14.1,0.5,0.2,0.7,29.0,0.0,0.4,13.3,32.3
296,Kevin Love,CLE,41,24,17,20.0,1.1,0.4,1.0,39.5,0.3,0.7,40.0,53.5
297,Kevin Porter Jr.,HOU,40,10,30,34.0,6.6,2.6,7.1,37.2,1.3,4.1,31.5,46.5
298,Kevon Harris,ORL,27,10,17,12.4,0.2,0.1,0.3,22.2,0.1,0.3,28.6,33.3
299,Kevon Looney,GSW,55,28,27,23.2,0.0,0.0,0.1,0.0,-,-,-,0.0
300,Khem Birch,SAS,20,9,11,8.1,0.0,0.0,0.0,-,0.0,0.0,-,-
301,Khris Middleton,MIL,16,13,3,21.2,4.8,2.0,5.3,37.6,0.8,2.4,31.6,44.7
302,Killian Hayes,DET,52,13,39,26.6,4.3,2.0,5.0,39.8,0.3,1.1,29.8,43.1
303,Kira Lewis Jr.,NOP,11,5,6,11.1,0.9,0.5,0.8,55.6,0.0,0.1,0.0,55.6
304,Klay Thompson,GSW,43,23,20,32.7,5.6,2.3,6.0,38.6,1.0,2.6,37.3,46.5
305,Kristaps Porzingis,WAS,46,19,27,32.6,3.0,1.4,3.5,40.0,0.2,0.5,32.0,42.5
306,Kyle Anderson,MIN,45,24,21,26.2,0.8,0.4,0.9,38.1,0.1,0.2,50.0,42.9
307,Kyle Kuzma,WAS,51,24,27,34.9,3.3,1.3,4.4,30.4,0.6,2.2,28.2,37.3
308,Kyle Lowry,MIA,44,22,22,33.3,3.3,1.3,3.4,37.3,0.7,2.2,32.7,48.0
309,Kyrie Irving,DAL,41,25,16,36.9,10.7,4.5,9.8,45.8,1.7,4.7,36.6,54.6
310,LaMelo Ball,CHA,29,8,21,35.0,7.2,2.8,8.0,35.1,1.6,4.9,33.1,45.2
311,Lamar Stevens,CLE,40,25,15,18.3,0.6,0.3,0.8,36.4,0.0,0.1,0.0,36.4
312,Landry Shamet,PHX,30,14,16,21.4,2.2,0.8,2.7,30.0,0.6,1.7,34.6,41.3
313,Larry Nance Jr.,NOP,46,23,23,22.6,0.2,0.1,0.3,33.3,0.0,0.0,0.0,33.3
314,Lauri Markkanen,UTA,51,25,26,34.1,2.1,0.9,2.1,43.9,0.3,0.7,37.1,50.0
315,LeBron James,LAL,44,21,23,36.4,5.2,2.2,6.7,32.8,0.9,2.9,30.2,39.2
316,Leandro Bolmaro,UTA,14,8,6,4.9,0.3,0.1,0.4,40.0,0.0,0.0,-,40.0
317,Lindy Waters III,OKC,20,9,11,11.5,0.7,0.3,0.7,38.5,0.2,0.6,27.3,50.0
318,Lonnie Walker IV,LAL,39,15,24,28.0,1.7,0.7,2.3,32.6,0.2,0.7,27.6,37.1
319,Luguentz Dort,OKC,47,23,24,30.3,1.0,0.4,1.4,28.4,0.2,0.9,25.0,35.8
320,Luka Doncic,DAL,47,28,19,36.5,12.2,4.9,12.1,40.4,2.4,7.0,35.2,50.4
321,Luka Garza,MIN,21,13,8,9.7,0.2,0.1,0.1,66.7,0.0,0.0,-,66.7
322,Luke Kennard,MEM,35,20,15,20.7,1.9,0.8,1.9,43.1,0.3,0.8,33.3,50.0
323,Luke Kornet,BOS,47,31,16,12.1,0.1,0.0,0.1,66.7,0.0,0.0,50.0,83.3
324,Malachi Flynn,TOR,39,19,20,14.0,1.2,0.5,1.9,26.0,0.2,0.8,28.1,32.2
325,Malaki Branham,SAS,41,8,33,20.9,2.5,1.2,2.6,46.7,0.1,0.6,16.7,48.6
326,Malcolm Brogdon,BOS,47,33,14,25.1,4.1,1.6,3.6,45.8,0.8,1.8,46.4,57.4
327,Malcolm Hill,CHI,4,4,0,0.6,0.0,0.0,0.0,-,-,-,-,-
328,Malik Beasley,LAL,55,27,28,26.8,4.0,1.6,4.0,39.4,0.9,2.5,37.0,50.9
329,Malik Monk,SAC,53,31,22,22.7,2.3,0.9,2.8,32.7,0.5,1.8,29.5,42.2
330,Mamadi Diakite,CLE,16,12,4,6.2,0.2,0.1,0.3,25.0,0.1,0.1,50.0,37.5
331,MarJon Beauchamp,MIL,36,23,13,14.6,1.1,0.4,1.3,34.8,0.3,0.8,32.1,44.6
332,Marcus Morris Sr.,LAC,50,27,23,28.9,4.2,2.0,4.4,44.5,0.3,0.8,38.1,48.2
333,Marcus Smart,BOS,41,30,11,32.5,1.3,0.5,1.7,30.4,0.3,1.1,26.1,39.1
334,Mark Williams,CHA,25,8,17,14.0,0.1,0.0,0.0,100,-,-,-,100
335,Markelle Fultz,ORL,35,18,17,28.7,2.8,1.4,3.2,43.2,0.1,0.3,30.0,44.6
336,Markieff Morris,DAL,27,16,11,10.6,0.5,0.2,0.6,40.0,0.0,0.0,100,43.3
337,Marko Simonovic,CHI,2,1,1,1.4,0.0,0.0,0.0,-,0.0,0.0,-,-
338,Marvin Bagley III,DET,25,6,19,21.3,0.7,0.3,0.9,36.4,0.0,0.2,20.0,38.6
339,Mason Plumlee,LAC,56,15,41,28.5,0.3,0.2,0.3,56.3,-,-,-,56.3
340,Matisse Thybulle,POR,49,32,17,12.1,0.1,0.0,0.1,66.7,0.0,0.1,66.7,100
341,Matt Ryan,MIN,32,14,18,9.5,0.4,0.2,0.6,25.0,0.1,0.3,37.5,32.5
342,Matthew Dellavedova,SAC,23,13,10,6.3,0.3,0.1,0.4,30.0,0.1,0.1,66.7,40.0
343,Max Christie,LAL,34,14,20,14.5,0.6,0.3,0.6,47.4,0.1,0.1,66.7,52.6
344,Max Strus,MIA,53,28,25,29.6,1.4,0.5,1.7,30.7,0.4,1.3,28.4,41.5
345,Maxi Kleber,DAL,22,13,9,25.7,0.1,0.0,0.2,25.0,0.0,0.1,0.0,25.0
346,McKinley Wright IV,DAL,18,10,8,10.0,0.3,0.2,0.6,27.3,0.0,0.2,0.0,27.3
347,Mfiondu Kabengele,BOS,2,1,1,7.0,0.0,0.0,0.0,-,0.0,0.0,-,-
348,Micah Potter,UTA,3,2,1,4.8,0.0,0.0,0.0,-,-,-,-,-
349,Michael Foster Jr.,PHI,1,1,0,1.0,0.0,0.0,0.0,-,-,-,-,-
350,Michael Porter Jr.,DEN,39,27,12,29.1,3.4,1.4,3.6,38.6,0.6,1.8,35.2,47.5
351,Mikal Bridges,BKN,56,30,26,36.4,4.0,1.9,4.5,42.9,0.2,0.5,33.3,44.8
