,PLAYER,TEAM,GP,W,L,MIN,Dist. Feet,Dist. Miles,Dist. Miles Off,Dist. Miles Def,Avg Speed,Avg Speed Off,Avg Speed Def
44,Brandon Ingram,NOP,21,11,10,32.0,11715.8,2.22,1.21,1.0,3.87,4.29,3.46
45,Braxton Key,DET,3,0,3,3.0,1299.0,0.25,0.11,0.13,4.19,4.91,3.77
46,Brook Lopez,MIL,53,36,17,30.3,11044.4,2.09,1.12,0.97,3.89,4.15,3.63
47,Bruce Brown,DEN,54,38,16,28.6,10879.8,2.06,1.12,0.94,4.03,4.36,3.7
48,Bruno Fernando,ATL,31,9,22,11.7,4501.9,0.85,0.47,0.38,4.06,4.4,3.7
49,Bryce McGowens,CHA,22,6,16,13.8,5539.6,1.05,0.55,0.5,4.22,4.59,3.87
50,Bryn Forbes,MIN,25,9,16,10.7,4362.0,0.83,0.44,0.39,4.31,4.75,3.87
51,Buddy Boeheim,DET,1,0,1,0.9,370.0,0.07,0.03,0.04,5.99,0.0,0.0
52,Buddy Hield,IND,56,25,31,32.3,13615.6,2.58,1.41,1.17,4.48,5.02,3.97
53,CJ McCollum,NOP,50,26,24,35.1,13986.5,2.65,1.48,1.16,4.24,4.86,3.64
54,Cade Cunningham,DET,12,3,9,33.4,13146.8,2.49,1.39,1.1,4.18,4.67,3.67
55,Caleb Houstan,ORL,31,10,21,16.4,6748.6,1.28,0.69,0.58,4.35,4.66,4.04
56,Caleb Martin,MIA,45,24,21,30.7,13187.5,2.5,1.36,1.14,4.57,4.91,4.23
57,Cam Reddish,NYK,20,9,11,21.9,8831.4,1.67,0.84,0.83,4.26,4.38,4.15
58,Cam Thomas,BKN,37,23,14,15.8,6166.0,1.17,0.65,0.52,4.17,4.56,3.78
59,Cameron Johnson,BKN,17,13,4,25.3,10134.7,1.92,1.04,0.88,4.25,4.66,3.88
60,Cameron Payne,PHX,28,15,13,24.0,9253.5,1.75,0.98,0.77,4.1,4.61,3.6
61,Caris LeVert,CLE,51,30,21,30.8,11924.9,2.26,1.24,1.01,4.1,4.35,3.83
62,Cedi Osman,CLE,55,34,21,21.3,8285.7,1.57,0.84,0.73,4.1,4.26,3.94
63,Charles Bassey,SAS,24,5,19,13.6,5420.6,1.03,0.54,0.48,4.16,4.51,3.82
64,Chima Moneke,SAC,2,1,1,4.0,1658.0,0.31,0.16,0.15,4.23,4.64,3.88
65,Chimezie Metu,SAC,41,24,17,10.9,4429.5,0.84,0.43,0.41,4.26,4.59,3.95
66,Chris Boucher,TOR,50,24,26,20.8,8351.1,1.58,0.84,0.75,4.24,4.44,4.03
67,Chris Duarte,IND,33,13,20,19.0,8139.2,1.54,0.82,0.72,4.54,4.92,4.18
68,Chris Paul,PHX,35,18,17,31.8,10572.9,2.0,1.12,0.88,3.53,3.91,3.14
69,Chris Silva,DAL,1,1,0,3.0,1536.0,0.29,0.15,0.14,5.07,3.47,3.29
70,Christian Braun,DEN,50,35,15,14.7,6027.7,1.14,0.61,0.53,4.33,4.52,4.14
71,Christian Koloko,TOR,45,21,24,14.6,6013.0,1.14,0.59,0.55,4.35,4.55,4.15
72,Christian Wood,DAL,44,25,19,28.5,10378.8,1.97,1.05,0.92,3.87,4.01,3.73
73,Chuma Okeke,ORL,18,5,13,21.8,8861.5,1.68,0.88,0.79,4.31,4.43,4.19
74,Clint Capela,ATL,39,21,18,26.8,10195.0,1.93,1.01,0.92,4.04,4.24,3.83
75,Coby White,CHI,45,22,23,21.7,8367.2,1.58,0.81,0.77,4.08,4.33,3.85
76,Cody Martin,CHA,7,2,5,19.1,8315.4,1.57,0.84,0.73,4.57,4.86,4.28
77,Cole Anthony,ORL,37,17,20,25.2,10427.2,1.97,1.07,0.91,4.37,4.72,4.01
78,Cole Swider,LAL,5,1,4,7.4,3263.6,0.62,0.35,0.26,4.59,5.07,4.06
79,Collin Sexton,UTA,43,22,21,23.9,9080.0,1.72,0.94,0.78,3.99,4.27,3.7
80,Corey Kispert,WAS,46,21,25,27.4,11251.3,2.13,1.19,0.94,4.37,4.83,3.91
81,Cory Joseph,DET,37,9,28,15.7,6554.8,1.24,0.66,0.58,4.39,4.68,4.11
82,D'Angelo Russell,LAL,54,27,27,32.9,12758.8,2.42,1.33,1.09,4.12,4.65,3.61
83,Daishen Nix,HOU,40,11,29,15.6,5930.8,1.12,0.61,0.51,4.01,4.27,3.75
84,Dalano Banton,TOR,24,12,12,9.7,4195.2,0.79,0.42,0.38,4.55,4.81,4.3
85,Dalen Terry,CHI,19,10,9,3.3,1349.8,0.26,0.13,0.12,4.55,4.88,4.25
86,Damian Jones,UTA,22,6,16,8.0,3140.9,0.59,0.31,0.29,4.15,4.5,3.83
87,Damian Lillard,POR,43,22,21,36.2,13521.4,2.56,1.46,1.1,3.96,4.45,3.46
88,Damion Lee,PHX,56,30,26,22.3,9231.7,1.75,0.97,0.78,4.36,4.74,3.96
89,Daniel Gafford,WAS,52,23,29,18.4,7321.3,1.39,0.73,0.65,4.21,4.35,4.06
90,Daniel Theis,IND,4,1,3,14.0,5348.0,1.01,0.54,0.47,4.14,4.3,3.97
91,Danny Green,MEM,3,1,2,14.5,6162.7,1.17,0.58,0.59,4.51,4.85,4.23
92,Danuel House Jr.,PHI,35,22,13,15.4,6283.8,1.19,0.62,0.57,4.31,4.52,4.12
93,Dario Saric,OKC,37,17,20,14.4,5786.6,1.1,0.6,0.5,4.24,4.52,3.96
94,Darius Bazley,PHX,36,16,20,15.4,6241.3,1.18,0.62,0.56,4.31,4.75,3.9
95,Darius Days,HOU,1,0,1,2.5,1135.0,0.21,0.13,0.09,4.28,3.55,5.39
96,Darius Garland,CLE,47,25,22,35.4,13800.0,2.61,1.46,1.15,4.14,4.53,3.73
97,David Duke Jr.,BKN,15,7,8,9.1,3678.1,0.7,0.37,0.32,4.18,4.43,4.0
98,David Roddy,MEM,45,28,17,17.8,7102.5,1.35,0.7,0.64,4.2,4.36,4.05
99,Davion Mitchell,SAC,53,30,23,18.2,7631.6,1.45,0.76,0.69,4.44,4.77,4.12
100,Davis Bertans,DAL,34,17,17,10.6,4328.3,0.82,0.46,0.36,4.32,4.8,3.82
101,Davon Reed,LAL,35,23,12,9.0,3691.5,0.7,0.39,0.31,4.31,4.64,3.96
102,Day'Ron Sharpe,BKN,29,15,14,9.7,3946.8,0.75,0.4,0.35,4.29,4.54,4.03
103,De'Aaron Fox,SAC,49,30,19,33.7,13403.8,2.54,1.36,1.18,4.2,4.66,3.77
104,De'Andre Hunter,ATL,45,25,20,31.9,12126.4,2.3,1.24,1.06,4.04,4.4,3.69
105,De'Anthony Melton,PHI,50,32,18,29.0,11505.9,2.18,1.16,1.01,4.23,4.42,4.02
106,DeAndre Jordan,DEN,33,20,13,14.7,4966.9,0.94,0.5,0.44,3.59,3.72,3.45
107,DeMar DeRozan,CHI,49,24,25,36.2,13084.9,2.48,1.34,1.14,3.84,4.29,3.43
108,Dean Wade,CLE,27,19,8,22.9,8990.4,1.7,0.9,0.8,4.14,4.25,4.02
109,Deandre Ayton,PHX,47,22,25,30.0,10827.5,2.05,1.1,0.95,3.84,4.1,3.57
110,Dejounte Murray,ATL,50,25,25,36.6,14219.0,2.69,1.47,1.22,4.14,4.56,3.72
111,Delon Wright,WAS,25,16,9,22.0,8906.0,1.69,0.92,0.77,4.22,4.46,3.95
112,Deni Avdija,WAS,52,24,28,26.4,10397.5,1.97,1.06,0.91,4.16,4.4,3.92
113,Dennis Schroder,LAL,42,21,21,30.1,11778.6,2.23,1.15,1.08,4.17,4.32,4.03
114,Dennis Smith Jr.,CHA,34,9,25,24.9,9987.2,1.89,1.0,0.89,4.25,4.59,3.92
115,Deonte Burton,SAC,2,1,1,3.3,1447.5,0.27,0.14,0.14,4.05,5.65,4.27
116,Dereon Seabron,NOP,4,2,2,1.9,789.8,0.15,0.07,0.07,4.13,4.96,3.55
117,Derrick Jones Jr.,CHI,42,17,25,15.6,6415.7,1.22,0.63,0.58,4.35,4.74,4.0
118,Derrick Rose,NYK,26,11,15,12.9,5256.6,1.0,0.54,0.45,4.33,4.76,3.9
119,Derrick White,BOS,55,39,16,27.1,10496.0,1.99,1.06,0.92,4.13,4.46,3.82
120,Desmond Bane,MEM,32,20,12,31.1,12392.1,2.35,1.28,1.07,4.22,4.65,3.79
121,Devin Booker,PHX,30,19,11,34.2,12784.1,2.42,1.35,1.07,3.96,4.4,3.51
122,Devin Vassell,SAS,29,8,21,31.3,13193.0,2.5,1.41,1.09,4.45,5.03,3.87
123,Devon Dotson,WAS,6,1,5,8.8,3769.8,0.71,0.38,0.33,4.45,4.71,4.2
124,Devonte' Graham,NOP,53,27,26,15.3,6003.4,1.14,0.63,0.51,4.16,4.54,3.77
125,Dewayne Dedmon,MIA,30,17,13,11.7,4373.1,0.83,0.45,0.38,3.96,4.23,3.7
126,Dillon Brooks,MEM,49,30,19,30.7,11717.6,2.22,1.12,1.1,4.04,4.14,3.95
127,Domantas Sabonis,SAC,52,30,22,34.4,13735.9,2.6,1.37,1.23,4.25,4.6,3.92
128,Dominick Barlow,SAS,6,0,6,6.4,2801.7,0.53,0.28,0.25,4.57,5.15,4.06
129,Donovan Mitchell,CLE,46,30,16,35.3,12507.3,2.37,1.32,1.05,3.75,4.09,3.39
130,Donte DiVincenzo,GSW,44,25,19,25.1,10143.7,1.92,1.04,0.88,4.28,4.69,3.88
131,Dorian Finney-Smith,BKN,40,19,21,32.2,12270.4,2.32,1.24,1.09,4.05,4.15,3.94
132,Doug McDermott,SAS,48,14,34,20.4,8839.8,1.67,0.97,0.71,4.56,5.26,3.85
133,Draymond Green,GSW,48,26,22,31.8,11675.6,2.21,1.18,1.04,3.9,4.3,3.54
134,Drew Eubanks,POR,53,25,28,19.1,7537.1,1.43,0.77,0.66,4.17,4.38,3.95
135,Dru Smith,BKN,7,4,3,13.2,5225.1,0.99,0.53,0.46,4.19,4.55,3.85
136,Duane Washington Jr.,PHX,31,17,14,12.7,5208.3,0.99,0.55,0.43,4.32,4.78,3.86
137,Duncan Robinson,MIA,28,14,14,17.9,7098.4,1.34,0.77,0.58,4.19,4.76,3.62
138,Dwight Powell,DAL,51,29,22,19.8,8000.2,1.52,0.81,0.7,4.32,4.51,4.11
139,Dyson Daniels,NOP,39,21,18,19.9,8117.8,1.54,0.81,0.72,4.31,4.7,3.95
140,Edmond Sumner,BKN,46,28,18,14.5,6029.8,1.14,0.61,0.53,4.36,4.68,4.06
141,Eric Gordon,HOU,47,12,35,30.2,10314.1,1.95,1.07,0.89,3.62,3.85,3.38
142,Eugene Omoruyi,OKC,21,7,14,12.2,4876.1,0.92,0.48,0.45,4.23,4.61,3.89
143,Evan Fournier,NYK,22,12,10,18.7,7608.7,1.44,0.77,0.67,4.31,4.61,4.01
144,Evan Mobley,CLE,55,33,22,34.0,13021.1,2.47,1.34,1.13,4.06,4.31,3.79
145,Facundo Campazzo,DAL,8,2,6,6.5,2680.9,0.51,0.28,0.23,4.34,4.68,3.8
146,Frank Kaminsky,HOU,26,11,15,6.8,2535.0,0.48,0.26,0.22,3.93,4.18,3.68
147,Frank Ntilikina,DAL,33,17,16,11.8,4529.8,0.86,0.45,0.41,4.06,4.23,3.89
148,Franz Wagner,ORL,54,21,33,33.1,13917.9,2.64,1.44,1.19,4.45,4.96,3.97
149,Fred VanVleet,TOR,47,22,25,37.0,14682.3,2.78,1.56,1.22,4.2,4.67,3.72
150,Furkan Korkmaz,PHI,25,17,8,10.2,4161.8,0.79,0.43,0.35,4.29,4.66,3.91
151,Gabe Vincent,MIA,41,23,18,25.3,9901.4,1.88,1.02,0.85,4.13,4.48,3.76
152,Garrett Temple,NOP,17,11,6,7.4,3025.8,0.57,0.31,0.26,4.26,4.67,3.95
153,Garrison Mathews,ATL,45,12,33,13.4,5299.5,1.0,0.54,0.46,4.2,4.44,3.96
154,Gary Harris,ORL,27,11,16,24.3,9632.0,1.82,0.92,0.91,4.23,4.35,4.12
155,Gary Payton II,POR,15,8,7,17.0,7143.1,1.35,0.67,0.68,4.42,4.37,4.47
156,Gary Trent Jr.,TOR,49,23,26,33.5,12542.6,2.38,1.24,1.14,3.96,4.15,3.76
157,George Hill,IND,35,24,11,19.1,7360.1,1.39,0.75,0.64,4.08,4.25,3.89
158,Georges Niang,PHI,51,33,18,19.9,7871.4,1.49,0.81,0.68,4.19,4.55,3.83
159,Giannis Antetokounmpo,MIL,43,31,12,33.3,12390.5,2.35,1.3,1.05,3.95,4.42,3.49
160,Goga Bitadze,IND,21,8,13,9.6,3813.8,0.72,0.38,0.35,4.18,4.5,3.82
161,Goran Dragic,CHI,47,22,25,15.9,6447.0,1.22,0.66,0.56,4.27,4.82,3.77
162,Gordon Hayward,CHA,30,10,20,31.0,12637.4,2.39,1.32,1.08,4.31,4.79,3.84
163,Gorgui Dieng,SAS,17,2,15,9.8,3566.2,0.68,0.36,0.31,3.84,4.16,3.52
164,Grant Williams,BOS,54,39,15,27.6,10262.2,1.94,1.02,0.92,3.95,4.09,3.8
165,Grayson Allen,MIL,50,35,15,27.4,11230.6,2.13,1.15,0.98,4.37,4.67,4.05
166,Greg Brown III,POR,16,10,6,5.8,2229.7,0.42,0.22,0.21,4.01,4.11,3.91
167,Hamidou Diallo,DET,46,11,35,16.6,6826.6,1.29,0.7,0.59,4.36,4.76,3.94
168,Harrison Barnes,SAC,54,31,23,32.5,13230.4,2.51,1.33,1.17,4.31,4.74,3.91
169,Haywood Highsmith,MIA,39,21,18,19.4,8079.3,1.53,0.82,0.71,4.42,4.69,4.15
170,Herbert Jones,NOP,40,18,22,28.9,11439.7,2.17,1.13,1.03,4.21,4.52,3.92
171,Immanuel Quickley,NYK,55,30,25,27.9,11163.5,2.11,1.16,0.96,4.24,4.53,3.93
172,Isaac Okoro,CLE,57,35,22,20.8,8083.9,1.53,0.76,0.78,4.13,4.03,4.23
173,Isaiah Hartenstein,NYK,56,30,26,19.3,8127.2,1.54,0.84,0.7,4.45,4.79,4.1
174,Isaiah Jackson,IND,41,16,25,15.3,6241.9,1.18,0.62,0.56,4.31,4.71,3.94
175,Isaiah Joe,OKC,46,23,23,15.4,6355.5,1.2,0.63,0.57,4.35,4.71,4.0
176,Isaiah Livers,DET,33,8,25,20.3,8305.6,1.57,0.82,0.75,4.32,4.55,4.1
177,Isaiah Mobley,CLE,8,5,3,3.3,1233.1,0.23,0.12,0.11,4.04,4.41,3.71
178,Isaiah Roby,SAS,38,9,29,10.9,4584.6,0.87,0.48,0.39,4.45,5.02,3.9
179,Isaiah Stewart,DET,44,11,33,28.3,10838.2,2.05,1.1,0.96,4.07,4.31,3.83
180,Isaiah Todd,WAS,4,2,2,3.1,1326.0,0.25,0.14,0.11,4.34,4.53,4.09
181,Ish Smith,DEN,26,17,9,9.3,3739.7,0.71,0.41,0.3,4.26,4.8,3.74
182,Ish Wainright,PHX,38,20,18,14.9,6084.0,1.15,0.62,0.53,4.28,4.63,3.94
183,Ivica Zubac,LAC,56,30,26,29.3,10948.0,2.07,1.11,0.96,3.99,4.2,3.76
184,JD Davison,BOS,5,4,1,2.3,796.0,0.15,0.09,0.06,3.77,3.43,3.15
185,JT Thor,CHA,43,10,33,10.8,4439.9,0.84,0.46,0.38,4.37,4.79,3.96
186,Ja Morant,MEM,45,29,16,32.7,12550.9,2.38,1.29,1.09,4.05,4.42,3.69
187,JaMychal Green,GSW,35,18,17,14.7,5872.4,1.11,0.6,0.52,4.23,4.57,3.89
188,JaVale McGee,DAL,32,16,16,7.9,3036.2,0.58,0.3,0.27,4.11,4.28,3.94
189,Jabari Smith Jr.,HOU,52,12,40,29.8,11392.4,2.16,1.17,0.99,4.07,4.3,3.84
190,Jabari Walker,POR,35,18,17,8.4,3272.2,0.62,0.33,0.29,4.08,4.26,3.89
191,Jack White,DEN,12,10,2,3.4,1356.8,0.26,0.16,0.1,4.12,4.32,3.83
192,Jaden Hardy,DAL,27,14,13,10.7,4324.0,0.82,0.44,0.38,4.23,4.42,4.02
193,Jaden Ivey,DET,51,14,37,29.9,11899.3,2.25,1.24,1.02,4.23,4.62,3.84
194,Jaden McDaniels,MIN,55,29,26,30.6,12851.7,2.43,1.24,1.19,4.47,4.69,4.25
195,Jaden Springer,PHI,7,7,0,3.8,1522.7,0.29,0.15,0.14,4.17,4.06,4.3
196,Jae'Sean Tate,HOU,17,3,14,20.7,8265.5,1.57,0.87,0.7,4.18,4.48,3.86
197,Jake LaRavia,MEM,29,19,10,13.1,5445.7,1.03,0.56,0.47,4.38,4.68,4.07
198,Jakob Poeltl,TOR,45,11,34,26.1,10647.7,2.02,1.09,0.92,4.36,4.75,3.97
199,Jalen Brunson,NYK,52,28,24,34.9,13842.4,2.62,1.51,1.11,4.21,4.67,3.71
200,Jalen Duren,DET,47,13,34,25.0,9861.9,1.87,0.97,0.9,4.17,4.29,4.06
201,Jalen Green,HOU,51,11,40,34.4,13723.2,2.6,1.48,1.12,4.24,4.67,3.78
202,Jalen Johnson,ATL,51,25,26,14.6,5978.0,1.13,0.6,0.53,4.31,4.64,3.99
203,Jalen McDaniels,CHA,56,15,41,26.7,11149.8,2.11,1.15,0.96,4.43,4.88,3.98
204,Jalen Smith,IND,48,23,25,18.9,7802.3,1.48,0.79,0.69,4.41,4.78,4.05
205,Jalen Suggs,ORL,30,11,19,22.5,8808.0,1.67,0.9,0.77,4.13,4.44,3.82
206,Jalen Williams,OKC,50,24,26,28.9,12304.9,2.33,1.26,1.07,4.52,5.09,4.0
207,Jamal Cain,MIA,13,8,5,13.9,5785.3,1.1,0.55,0.55,4.39,4.4,4.37
208,Jamal Murray,DEN,45,32,13,32.5,12788.3,2.42,1.34,1.08,4.18,4.62,3.74
209,James Bouknight,CHA,26,5,21,13.6,5481.9,1.04,0.58,0.46,4.3,4.78,3.83
210,James Harden,PHI,37,24,13,36.5,12190.2,2.31,1.27,1.04,3.55,3.86,3.24
211,James Johnson,IND,12,5,7,8.2,3045.9,0.58,0.3,0.28,3.93,4.47,3.47
212,James Wiseman,GSW,21,9,12,12.5,5209.5,0.99,0.53,0.46,4.42,4.71,4.13
213,Jared Rhoden,DET,1,0,1,12.0,5322.0,1.01,0.52,0.49,4.59,4.86,4.37
214,Jaren Jackson Jr.,MEM,37,23,14,27.3,10861.4,2.06,1.06,1.0,4.2,4.45,3.96
215,Jarred Vanderbilt,LAL,52,25,27,24.1,9915.4,1.88,1.0,0.88,4.36,4.54,4.16
216,Jarrett Allen,CLE,50,32,18,33.1,12194.9,2.31,1.23,1.08,3.91,4.03,3.78
217,Jarrett Culver,ATL,10,5,5,13.7,5399.8,1.02,0.55,0.47,4.12,4.31,3.92
218,Jason Preston,LAC,12,3,9,9.8,3973.8,0.75,0.4,0.35,4.23,4.61,3.88
219,Javonte Green,CHI,28,11,17,16.0,6636.5,1.26,0.65,0.61,4.35,4.68,4.05
220,Jaxson Hayes,NOP,30,14,16,14.3,5612.2,1.06,0.56,0.5,4.16,4.38,3.94
221,Jaylen Brown,BOS,48,33,15,35.6,13463.8,2.55,1.36,1.19,4.03,4.35,3.72
222,Jaylen Nowell,MIN,58,30,28,19.8,8114.8,1.54,0.81,0.73,4.32,4.63,4.02
223,Jaylin Williams,OKC,22,10,12,15.2,5791.6,1.1,0.61,0.49,4.1,4.48,3.71
224,Jayson Tatum,BOS,52,37,15,37.4,13296.0,2.52,1.38,1.14,3.79,4.14,3.43
225,Jeff Dowtin Jr.,TOR,14,9,5,6.6,2682.5,0.51,0.27,0.24,4.22,4.45,3.99
226,Jeff Green,DEN,33,21,12,19.1,6931.4,1.31,0.7,0.61,3.85,4.04,3.67
227,Jerami Grant,POR,53,25,28,35.7,13564.3,2.57,1.38,1.19,4.03,4.26,3.8
228,Jeremiah Robinson-Earl,OKC,26,10,16,21.1,8979.6,1.7,0.91,0.79,4.54,5.07,4.05
229,Jeremy Sochan,SAS,44,11,33,25.9,10782.6,2.04,1.1,0.94,4.46,4.92,4.0
230,Jericho Sims,NYK,43,24,19,15.7,6283.1,1.19,0.64,0.55,4.26,4.51,4.0
231,Jevon Carter,MIL,54,37,17,22.8,9320.0,1.77,0.9,0.86,4.35,4.45,4.26
232,Jimmy Butler,MIA,40,22,18,33.9,12808.4,2.43,1.29,1.13,4.0,4.15,3.85
233,Jock Landale,PHX,47,24,23,14.3,5656.6,1.07,0.57,0.51,4.14,4.38,3.91
234,Joe Harris,BKN,47,27,20,24.4,9745.6,1.85,1.01,0.83,4.27,4.81,3.75
235,Joe Ingles,MIL,22,14,8,22.0,8418.4,1.59,0.85,0.75,4.03,4.28,3.78
236,Joe Wieskamp,TOR,2,1,1,8.5,3863.0,0.73,0.43,0.31,5.0,5.43,4.47
237,Joel Embiid,PHI,41,26,15,34.8,11627.4,2.2,1.15,1.05,3.56,3.7,3.41
238,John Butler Jr.,POR,7,1,6,3.4,1289.9,0.24,0.12,0.12,3.84,4.04,4.08
239,John Collins,ATL,47,24,23,31.3,11916.4,2.26,1.18,1.08,4.06,4.28,3.84
240,John Konchar,MEM,46,28,18,22.9,9712.7,1.84,0.95,0.89,4.47,4.63,4.3
241,John Wall,LAC,34,15,19,22.2,7839.1,1.48,0.8,0.69,3.7,3.99,3.4
242,Johnny Davis,WAS,11,4,7,5.2,2103.2,0.4,0.22,0.18,4.31,4.55,4.06
243,Jonas Valanciunas,NOP,55,28,27,24.6,9246.6,1.75,0.91,0.84,4.03,4.25,3.82
244,Jonathan Isaac,ORL,7,5,2,9.9,4109.6,0.78,0.42,0.36,4.4,4.64,4.16
245,Jonathan Kuminga,GSW,43,24,19,19.5,8102.7,1.53,0.81,0.72,4.4,4.73,4.07
246,Jordan Clarkson,UTA,55,27,28,32.3,12900.4,2.44,1.38,1.06,4.22,4.65,3.77
247,Jordan Goodwin,WAS,39,14,25,18.4,7839.5,1.48,0.81,0.67,4.47,4.84,4.11
248,Jordan Hall,SAS,9,1,8,9.2,3956.7,0.75,0.43,0.32,4.5,5.29,3.86
249,Jordan McLaughlin,MIN,21,12,9,15.3,6727.4,1.27,0.7,0.58,4.64,5.29,4.02
250,Jordan Nwora,IND,38,26,12,15.7,6431.3,1.22,0.66,0.56,4.35,4.6,4.07
251,Jordan Poole,GSW,54,27,27,30.5,11872.6,2.25,1.28,0.97,4.11,4.75,3.5
252,Jordan Schakel,WAS,2,0,2,3.1,1360.0,0.26,0.13,0.13,4.38,5.43,5.11
253,Jose Alvarado,NOP,55,29,26,21.6,9132.9,1.73,0.9,0.83,4.46,4.7,4.23
254,Josh Christopher,HOU,37,7,30,9.7,3940.5,0.75,0.41,0.34,4.3,4.58,4.04
255,Josh Giddey,OKC,49,21,28,31.0,12557.0,2.38,1.26,1.11,4.32,4.75,3.92
256,Josh Green,DAL,36,19,17,23.6,9983.8,1.89,0.99,0.9,4.46,4.58,4.33
257,Josh Hart,POR,51,25,26,33.4,12951.9,2.45,1.31,1.14,4.11,4.34,3.88
