,PLAYER,TEAM,GP,W,L,MIN,Dist. Feet,Dist. Miles,Dist. Miles Off,Dist. Miles Def,Avg Speed,Avg Speed Off,Avg Speed Def
258,Josh Green,DAL,40,20,20,24.9,10476.4,1.98,1.05,0.93,4.44,4.54,4.34
259,Josh Hart,NYK,54,28,26,33.0,12814.5,2.43,1.3,1.13,4.12,4.34,3.89
260,Josh Minott,MIN,11,5,6,6.2,2732.4,0.52,0.28,0.24,4.63,5.31,4.02
261,Josh Okogie,PHX,50,25,25,15.0,6155.4,1.17,0.6,0.57,4.31,4.35,4.27
262,Josh Richardson,NOP,43,12,31,23.9,9857.4,1.87,1.04,0.83,4.33,4.86,3.81
263,Joshua Primo,SAS,4,3,1,23.3,9947.0,1.88,1.08,0.81,4.47,5.07,3.87
264,Jrue Holiday,MIL,47,35,12,33.0,12821.8,2.43,1.3,1.13,4.14,4.5,3.8
265,Juan Toscano-Anderson,UTA,31,12,19,12.6,5278.7,1.0,0.54,0.46,4.43,4.79,4.08
266,Juancho Hernangomez,TOR,41,20,21,14.8,6251.3,1.18,0.62,0.56,4.46,4.63,4.28
267,Julian Champagnie,SAS,2,2,0,3.3,1194.0,0.23,0.12,0.11,4.15,3.28,3.35
268,Julius Randle,NYK,60,33,27,35.9,13330.9,2.52,1.4,1.13,3.94,4.2,3.65
269,Justin Champagnie,TOR,3,2,1,3.6,1492.3,0.28,0.14,0.15,4.05,4.31,3.82
270,Justin Holiday,DAL,28,12,16,14.7,5976.2,1.13,0.62,0.51,4.27,4.7,3.84
271,Justin Jackson,BOS,23,15,8,4.7,1817.5,0.34,0.19,0.16,4.07,4.3,3.83
272,Justise Winslow,POR,29,15,14,26.8,10341.1,1.96,1.06,0.9,4.08,4.27,3.88
273,Jusuf Nurkic,POR,45,23,22,27.3,9898.2,1.87,1.01,0.87,3.87,4.11,3.62
274,KZ Okpala,SAC,35,19,16,7.1,3074.9,0.58,0.3,0.28,4.54,4.82,4.28
275,Kai Jones,CHA,27,6,21,8.8,3516.6,0.67,0.35,0.32,4.2,4.42,3.94
276,Karl-Anthony Towns,MIN,21,10,11,33.8,12664.4,2.4,1.22,1.18,3.99,4.18,3.82
277,Kawhi Leonard,LAC,34,23,11,32.4,12569.8,2.38,1.33,1.05,4.11,4.43,3.77
278,Keegan Murray,SAC,55,31,24,29.5,12059.3,2.28,1.21,1.07,4.34,4.77,3.94
279,Keita Bates-Diop,SAS,44,10,34,20.4,8462.5,1.6,0.87,0.74,4.4,4.8,4.0
280,Keldon Johnson,SAS,51,13,38,32.6,12933.8,2.45,1.35,1.1,4.21,4.72,3.72
281,Kelly Olynyk,UTA,48,22,26,28.2,10852.3,2.06,1.14,0.91,4.07,4.45,3.67
282,Kelly Oubre Jr.,CHA,35,10,25,32.6,12908.7,2.44,1.3,1.14,4.21,4.49,3.92
283,Kemba Walker,DAL,9,5,4,16.0,6018.7,1.14,0.64,0.5,4.01,4.4,3.6
284,Kendall Brown,IND,6,1,5,6.7,3001.2,0.57,0.29,0.28,4.59,4.81,4.4
285,Kendrick Nunn,WAS,50,25,25,14.6,5794.5,1.1,0.6,0.5,4.23,4.56,3.89
286,Kennedy Chandler,MEM,24,15,9,9.2,3671.7,0.7,0.37,0.32,4.17,4.38,3.95
287,Kenneth Lofton Jr.,MEM,8,5,3,3.9,1436.1,0.27,0.15,0.13,3.95,4.2,3.68
288,Kenrich Williams,OKC,49,26,23,22.5,9102.2,1.72,0.9,0.82,4.3,4.64,3.97
289,Kentavious Caldwell-Pope,DEN,56,40,16,31.4,11679.6,2.21,1.15,1.07,3.95,4.12,3.79
290,Kenyon Martin Jr.,HOU,58,13,45,26.3,9520.1,1.8,0.95,0.85,3.82,3.94,3.7
291,Keon Ellis,SAC,9,4,5,4.0,1641.9,0.31,0.16,0.16,4.29,4.32,4.27
292,Keon Johnson,POR,28,12,16,9.8,3962.8,0.75,0.4,0.35,4.21,4.39,4.02
293,Kessler Edwards,SAC,15,5,10,6.0,2435.5,0.46,0.25,0.21,4.23,4.55,3.91
294,Kevin Durant,PHX,39,26,13,36.0,12388.7,2.35,1.25,1.1,3.67,3.96,3.38
295,Kevin Huerter,SAC,54,29,25,30.5,12459.1,2.36,1.27,1.09,4.34,4.82,3.89
296,Kevin Knox II,POR,44,9,35,13.8,5617.1,1.06,0.58,0.48,4.28,4.7,3.87
297,Kevin Love,CLE,41,24,17,20.0,7237.2,1.37,0.75,0.63,3.82,3.97,3.66
298,Kevin Porter Jr.,HOU,40,10,30,34.0,13205.0,2.5,1.36,1.14,4.12,4.34,3.88
299,Kevon Harris,ORL,27,10,17,12.4,4966.3,0.94,0.48,0.46,4.18,4.25,4.12
300,Kevon Looney,GSW,57,28,29,23.4,8871.4,1.68,0.87,0.81,4.05,4.25,3.86
301,Khem Birch,SAS,20,9,11,8.1,3237.9,0.61,0.33,0.29,4.26,4.58,3.89
302,Khris Middleton,MIL,17,14,3,21.4,8174.4,1.55,0.84,0.71,4.04,4.46,3.66
303,Killian Hayes,DET,54,14,40,26.7,10317.0,1.95,1.06,0.9,4.13,4.46,3.8
304,Kira Lewis Jr.,NOP,14,6,8,11.1,4650.0,0.88,0.46,0.42,4.44,4.71,4.18
305,Klay Thompson,GSW,45,23,22,33.0,13046.4,2.47,1.34,1.13,4.2,4.71,3.73
306,Kristaps Porzingis,WAS,50,22,28,32.5,11885.1,2.25,1.22,1.03,3.88,4.13,3.63
307,Kyle Anderson,MIN,48,25,23,26.1,10046.1,1.9,1.01,0.9,4.07,4.42,3.76
308,Kyle Kuzma,WAS,53,26,27,34.9,13579.4,2.57,1.42,1.15,4.12,4.48,3.75
309,Kyle Lowry,MIA,44,22,22,33.3,11600.7,2.2,1.21,0.99,3.7,4.01,3.39
310,Kyrie Irving,DAL,44,26,18,37.1,13650.5,2.59,1.39,1.2,3.91,4.27,3.57
311,LaMelo Ball,CHA,33,10,23,35.4,14746.3,2.79,1.53,1.27,4.43,4.95,3.93
312,Lamar Stevens,CLE,42,26,16,17.6,6847.6,1.3,0.67,0.63,4.13,4.19,4.07
313,Landry Shamet,PHX,30,14,16,21.4,9079.9,1.72,0.97,0.75,4.48,5.05,3.91
314,Larry Nance Jr.,NOP,48,24,24,22.7,8706.8,1.65,0.88,0.77,4.03,4.33,3.72
315,Lauri Markkanen,UTA,54,27,27,34.3,13227.8,2.51,1.39,1.12,4.07,4.41,3.72
316,LeBron James,LAL,45,22,23,36.3,12664.6,2.4,1.31,1.09,3.72,4.09,3.36
317,Leandro Bolmaro,UTA,14,8,6,4.9,2116.3,0.4,0.21,0.19,4.49,4.73,4.24
318,Lindy Waters III,OKC,23,11,12,11.2,4611.6,0.87,0.46,0.41,4.38,4.81,3.98
319,Lonnie Walker IV,LAL,42,17,25,26.7,10139.4,1.92,0.99,0.93,4.09,4.24,3.92
320,Luguentz Dort,OKC,50,25,25,29.9,11924.6,2.26,1.17,1.08,4.24,4.62,3.9
321,Luka Doncic,DAL,50,28,22,36.5,12613.1,2.39,1.37,1.02,3.66,4.06,3.24
322,Luka Garza,MIN,22,13,9,9.3,4070.6,0.77,0.41,0.36,4.62,4.91,4.27
323,Luke Kennard,MEM,37,21,16,20.7,8168.3,1.55,0.84,0.71,4.15,4.54,3.77
324,Luke Kornet,BOS,51,34,17,11.9,4704.8,0.89,0.48,0.41,4.19,4.42,3.95
325,Malachi Flynn,TOR,42,21,21,13.8,5618.1,1.06,0.58,0.49,4.27,4.59,3.94
326,Malaki Branham,SAS,44,8,36,22.0,9131.6,1.73,0.95,0.78,4.39,4.89,3.91
327,Malcolm Brogdon,BOS,50,35,15,25.3,9570.6,1.81,1.01,0.8,4.01,4.46,3.55
328,Malcolm Hill,CHI,4,3,1,2.0,740.5,0.14,0.07,0.07,4.18,4.46,3.92
329,Malik Beasley,LAL,58,29,29,26.4,9868.1,1.87,1.03,0.84,3.93,4.23,3.62
330,Malik Monk,SAC,54,31,23,22.6,9254.3,1.75,0.95,0.8,4.29,4.85,3.78
331,Mamadi Diakite,CLE,16,12,4,6.2,2333.1,0.44,0.23,0.21,4.01,4.11,3.79
332,MarJon Beauchamp,MIL,38,25,13,14.8,6094.6,1.15,0.61,0.55,4.36,4.54,4.18
333,Marcus Morris Sr.,LAC,53,29,24,28.7,10170.3,1.93,1.03,0.9,3.78,3.98,3.56
334,Marcus Smart,BOS,42,31,11,32.4,11455.4,2.17,1.17,1.0,3.77,4.1,3.44
335,Mark Williams,CHA,29,10,19,15.9,6320.8,1.2,0.61,0.59,4.21,4.49,3.96
336,Markelle Fultz,ORL,38,19,19,29.1,12229.5,2.32,1.25,1.07,4.47,4.85,4.1
337,Markieff Morris,DAL,27,16,11,10.6,3902.3,0.74,0.39,0.35,3.9,4.01,3.79
338,Marko Simonovic,CHI,2,0,2,1.8,692.0,0.13,0.06,0.07,4.51,3.82,2.48
339,Marvin Bagley III,DET,25,6,19,21.3,8383.0,1.59,0.84,0.75,4.25,4.4,4.09
340,Mason Plumlee,LAC,58,17,41,28.1,11180.7,2.12,1.14,0.98,4.24,4.58,3.9
341,Matisse Thybulle,POR,51,33,18,12.7,5164.4,0.98,0.49,0.49,4.29,4.32,4.26
342,Matt Ryan,MIN,32,14,18,9.5,3883.2,0.74,0.39,0.34,4.3,4.72,3.91
343,Matthew Dellavedova,SAC,24,13,11,6.1,2554.2,0.48,0.26,0.22,4.38,5.01,3.8
344,Max Christie,LAL,35,14,21,14.2,5944.4,1.13,0.6,0.53,4.42,4.7,4.15
345,Max Strus,MIA,57,30,27,30.2,12405.7,2.35,1.34,1.01,4.35,4.9,3.79
346,Maxi Kleber,DAL,22,13,9,25.6,9655.0,1.83,0.99,0.84,3.95,4.12,3.77
347,McKinley Wright IV,DAL,20,11,9,10.3,4278.3,0.81,0.42,0.39,4.4,4.6,4.19
348,Mfiondu Kabengele,BOS,2,1,1,7.0,2422.0,0.46,0.26,0.2,3.56,3.92,3.19
349,Micah Potter,UTA,3,2,1,4.8,2103.3,0.4,0.22,0.18,4.68,4.42,4.15
350,Michael Foster Jr.,PHI,1,1,0,1.0,356.0,0.07,0.05,0.02,5.13,0.0,0.0
351,Michael Porter Jr.,DEN,42,30,12,29.4,11103.3,2.1,1.09,1.02,4.03,4.16,3.92
352,Mikal Bridges,BKN,59,31,28,36.3,14468.2,2.74,1.47,1.27,4.24,4.54,3.94
353,Mike Conley,MIN,46,23,23,29.7,11675.3,2.21,1.22,0.99,4.15,4.45,3.82
354,Mike Muscala,BOS,46,22,24,15.2,6387.5,1.21,0.67,0.54,4.44,5.04,3.88
355,Miles McBride,NYK,47,26,21,12.6,5200.0,0.98,0.52,0.46,4.35,4.52,4.18
356,Mitchell Robinson,NYK,38,21,17,26.9,10065.1,1.91,1.01,0.9,3.99,4.03,3.95
357,Mo Bamba,LAL,41,19,22,17.0,6326.8,1.2,0.64,0.55,3.96,4.19,3.73
358,Monte Morris,WAS,50,25,25,28.1,10878.2,2.06,1.16,0.9,4.1,4.5,3.7
359,Montrezl Harrell,PHI,50,32,18,12.5,4620.3,0.88,0.47,0.41,3.93,4.16,3.7
360,Moritz Wagner,ORL,38,18,20,21.0,8278.8,1.57,0.85,0.72,4.16,4.48,3.84
361,Moses Brown,LAC,34,16,18,8.5,3397.6,0.64,0.35,0.3,4.21,4.46,3.9
362,Moses Moody,GSW,43,21,22,14.2,5539.2,1.05,0.56,0.49,4.12,4.45,3.81
363,Moussa Diabate,LAC,17,8,9,10.0,4279.2,0.81,0.44,0.37,4.44,4.75,4.13
364,Myles Turner,IND,50,23,27,29.8,11302.7,2.14,1.13,1.02,4.03,4.35,3.74
365,Naji Marshall,NOP,54,28,26,24.9,9804.3,1.86,0.98,0.88,4.16,4.4,3.91
366,Nassir Little,POR,37,19,18,16.8,6681.4,1.27,0.68,0.58,4.19,4.42,3.96
367,Nathan Knight,MIN,33,16,17,8.1,3172.7,0.6,0.32,0.29,4.09,4.31,3.88
368,Naz Reid,MIN,53,25,28,17.7,7105.1,1.35,0.71,0.64,4.24,4.61,3.89
369,Neemias Queta,SAC,4,1,3,6.1,2631.0,0.5,0.25,0.24,4.44,4.58,4.3
370,Nerlens Noel,DET,14,2,12,10.8,4184.5,0.79,0.41,0.38,4.05,4.43,3.71
371,Nic Claxton,BKN,54,30,24,29.5,11675.1,2.21,1.14,1.07,4.23,4.49,3.98
372,Nick Richards,CHA,45,12,33,17.3,7208.8,1.37,0.73,0.63,4.42,4.71,4.14
373,Nickeil Alexander-Walker,MIN,38,18,20,14.1,5900.6,1.12,0.61,0.51,4.41,4.77,4.04
374,Nicolas Batum,LAC,57,33,24,21.7,8619.8,1.63,0.83,0.8,4.17,4.22,4.1
375,Nikola Jokic,DEN,51,38,13,33.6,12083.5,2.29,1.24,1.05,3.83,4.2,3.46
376,Nikola Jovic,MIA,15,7,8,13.6,5507.7,1.04,0.57,0.47,4.3,4.76,3.89
377,Nikola Vucevic,CHI,58,25,33,34.0,12282.4,2.33,1.2,1.13,3.86,4.08,3.64
378,Noah Vonleh,BOS,23,17,6,7.5,2963.3,0.56,0.31,0.25,4.19,4.62,3.77
379,Norman Powell,LAC,50,27,23,25.8,10217.0,1.94,1.05,0.88,4.15,4.47,3.82
380,O.G. Anunoby,TOR,45,21,24,35.8,13623.0,2.58,1.32,1.26,4.03,4.19,3.88
381,Obi Toppin,NYK,45,23,22,14.9,6269.3,1.19,0.64,0.55,4.46,4.8,4.13
382,Ochai Agbaji,UTA,37,21,16,15.1,6119.6,1.16,0.62,0.54,4.26,4.54,3.98
383,Onyeka Okongwu,ATL,57,29,28,23.9,9316.8,1.76,0.9,0.86,4.13,4.28,3.98
384,Orlando Robinson,MIA,29,17,12,13.7,5452.7,1.03,0.55,0.48,4.23,4.29,4.2
385,Oshae Brissett,IND,49,21,28,16.0,6545.9,1.24,0.67,0.57,4.31,4.69,3.94
386,Otto Porter Jr.,TOR,8,4,4,18.3,7313.4,1.39,0.74,0.65,4.24,4.52,3.96
387,Ousmane Dieng,OKC,19,8,11,15.0,5979.5,1.13,0.6,0.53,4.24,4.72,3.81
388,P.J. Tucker,PHI,55,36,19,25.7,9904.6,1.88,0.98,0.9,4.12,4.21,4.02
389,P.J. Washington,CHA,59,17,42,32.9,13110.2,2.48,1.36,1.13,4.25,4.71,3.81
390,PJ Dozier,SAC,4,4,0,2.6,1036.0,0.2,0.11,0.08,4.23,4.31,3.11
391,Paolo Banchero,ORL,52,21,31,33.7,13145.0,2.49,1.36,1.13,4.14,4.55,3.73
392,Pascal Siakam,TOR,49,23,26,37.6,14374.8,2.72,1.49,1.23,4.05,4.48,3.63
393,Pat Connaughton,MIL,41,28,13,25.4,10218.8,1.94,1.05,0.89,4.28,4.67,3.9
394,Patrick Baldwin Jr.,GSW,16,5,11,8.1,3282.9,0.62,0.34,0.28,4.26,4.81,3.82
395,Patrick Beverley,LAL,45,21,24,26.9,10496.3,1.99,1.03,0.96,4.19,4.39,4.0
396,Patrick Williams,CHI,58,25,33,29.0,11628.0,2.2,1.14,1.06,4.28,4.6,3.99
397,Patty Mills,BKN,36,18,18,13.3,5407.1,1.02,0.55,0.47,4.35,4.67,4.01
398,Paul George,LAC,44,27,17,34.2,12784.4,2.42,1.34,1.08,3.97,4.32,3.61
399,Paul Reed,PHI,44,28,16,9.6,4024.9,0.76,0.41,0.36,4.41,4.7,4.15
400,Payton Pritchard,BOS,42,30,12,12.8,5218.5,0.99,0.53,0.46,4.32,4.59,4.05
401,Peyton Watson,DEN,12,8,4,3.2,1290.5,0.24,0.14,0.1,4.19,4.5,3.81
402,Precious Achiuwa,TOR,35,19,16,23.6,9325.1,1.77,0.93,0.83,4.16,4.34,3.99
403,Quentin Grimes,NYK,49,27,22,30.2,11520.6,2.18,1.18,1.0,4.05,4.18,3.9
404,Quenton Jackson,WAS,3,2,1,2.6,1135.3,0.22,0.13,0.09,4.2,4.9,4.88
405,R.J. Hampton,ORL,26,7,19,13.9,5725.0,1.08,0.6,0.49,4.35,4.66,4.02
406,RJ Barrett,NYK,53,28,25,34.5,13707.7,2.6,1.42,1.18,4.22,4.51,3.91
407,Raul Neto,CLE,39,26,13,10.3,3993.1,0.76,0.4,0.35,4.08,4.22,3.94
408,Reggie Bullock,DAL,58,30,28,30.4,11408.5,2.16,1.14,1.02,3.98,4.03,3.92
409,Reggie Jackson,DEN,52,28,24,25.7,9754.3,1.85,1.01,0.83,4.03,4.35,3.7
410,Richaun Holmes,SAC,33,16,17,9.1,3542.4,0.67,0.34,0.33,4.08,4.28,3.94
411,Ricky Rubio,CLE,14,10,4,16.8,6792.1,1.29,0.72,0.56,4.29,4.62,3.93
412,Robert Covington,LAC,36,15,21,16.2,6097.5,1.15,0.62,0.53,3.93,4.24,3.62
413,Robert Williams III,BOS,23,15,8,23.6,8919.6,1.69,0.91,0.78,4.02,4.24,3.78
414,Robin Lopez,CLE,30,22,8,7.9,3016.6,0.57,0.32,0.26,4.0,4.23,3.79
415,Rodney McGruder,DET,21,3,18,10.4,4416.1,0.84,0.44,0.4,4.51,4.9,4.14
416,Romeo Langford,SAS,31,10,21,20.3,8503.2,1.61,0.84,0.77,4.45,4.72,4.21
417,Ron Harper Jr.,TOR,3,2,1,3.1,1249.0,0.24,0.13,0.11,4.08,4.96,3.3
418,Royce O'Neale,BKN,55,31,24,33.4,12866.9,2.44,1.33,1.11,4.12,4.6,3.65
419,Rudy Gay,UTA,44,23,21,14.7,5700.9,1.08,0.58,0.5,4.09,4.35,3.83
420,Rudy Gobert,MIN,50,23,27,30.5,11937.5,2.26,1.18,1.08,4.16,4.44,3.89
421,Rui Hachimura,LAL,41,22,19,24.8,9848.9,1.87,1.01,0.85,4.21,4.51,3.89
422,Russell Westbrook,UTA,52,25,27,28.7,10544.5,2.0,1.1,0.9,3.9,4.37,3.45
423,Ryan Arcidiacono,POR,13,8,5,2.8,1178.5,0.22,0.12,0.1,4.43,4.98,3.89
424,Ryan Rollins,GSW,12,5,7,5.2,2199.4,0.42,0.22,0.19,4.47,4.7,4.23
425,Saben Lee,PHX,20,12,8,14.7,6111.6,1.16,0.62,0.54,4.35,4.58,4.08
426,Saddiq Bey,ATL,53,12,41,28.5,10956.0,2.08,1.09,0.98,4.08,4.27,3.88
427,Sam Hauser,BOS,57,40,17,15.8,6826.7,1.29,0.72,0.57,4.56,5.02,4.09
428,Sandro Mamukelashvili,MIL,24,17,7,9.1,3763.3,0.71,0.39,0.32,4.38,4.73,4.06
429,Santi Aldama,MEM,54,32,22,22.1,9171.6,1.74,0.91,0.82,4.39,4.62,4.16
430,Scottie Barnes,TOR,56,26,30,35.2,14123.3,2.67,1.43,1.24,4.25,4.58,3.92
431,Scotty Pippen Jr.,LAL,6,1,5,5.3,2216.3,0.42,0.22,0.2,4.32,4.71,3.96
432,Serge Ibaka,MIL,16,11,5,11.6,4277.7,0.81,0.45,0.36,3.9,4.03,3.69
433,Seth Curry,BKN,40,27,13,22.8,8523.4,1.61,0.87,0.75,3.95,4.25,3.65
434,Shaedon Sharpe,POR,57,27,30,20.3,8029.9,1.52,0.8,0.72,4.18,4.32,4.03
435,Shai Gilgeous-Alexander,OKC,53,25,28,35.4,13395.6,2.54,1.37,1.16,4.01,4.55,3.51
436,Shake Milton,PHI,53,38,15,21.5,8387.6,1.59,0.86,0.73,4.12,4.44,3.81
437,Simone Fontecchio,UTA,31,17,14,9.6,4125.0,0.78,0.44,0.34,4.45,4.86,4.01
438,Spencer Dinwiddie,BKN,57,30,27,34.1,12259.5,2.32,1.3,1.02,3.83,4.19,3.46
439,Stanley Johnson,SAS,29,5,24,15.8,6563.2,1.24,0.67,0.58,4.35,4.81,3.94
440,Stanley Umude,DET,1,0,1,2.1,932.0,0.18,0.08,0.09,4.66,6.81,3.54
441,Stephen Curry,GSW,37,19,18,34.9,13772.8,2.61,1.46,1.15,4.2,4.87,3.58
442,Sterling Brown,LAL,4,2,2,6.1,2630.8,0.5,0.26,0.24,4.45,4.38,4.54
443,Steven Adams,MEM,42,28,14,27.0,10210.8,1.93,1.01,0.92,4.02,4.19,3.85
444,Svi Mykhailiuk,CHA,14,9,5,4.6,1918.6,0.36,0.18,0.18,4.32,4.55,4.1
445,T.J. McConnell,IND,57,24,33,19.6,8622.9,1.63,0.87,0.77,4.63,5.03,4.24
446,T.J. Warren,PHX,28,17,11,18.0,7212.1,1.37,0.71,0.65,4.21,4.3,4.12
447,Taj Gibson,WAS,36,17,19,9.8,3773.4,0.71,0.38,0.34,4.03,4.13,3.92
448,Talen Horton-Tucker,UTA,46,23,23,16.5,6406.0,1.21,0.67,0.54,4.07,4.43,3.7
449,Tari Eason,HOU,58,13,45,19.4,7758.7,1.47,0.8,0.67,4.22,4.41,4.02
450,Taurean Prince,MIN,37,21,16,21.3,8277.7,1.57,0.82,0.75,4.09,4.36,3.83
451,Terance Mann,LAC,60,33,27,23.5,9485.5,1.8,0.95,0.85,4.27,4.41,4.12
452,Terence Davis,SAC,44,24,20,13.8,5754.1,1.09,0.56,0.53,4.41,4.78,4.05
453,Terrence Ross,PHX,43,16,27,22.5,8768.1,1.66,0.9,0.76,4.12,4.44,3.8
454,Terry Rozier,CHA,49,13,36,35.6,14469.6,2.74,1.51,1.23,4.34,4.78,3.89
455,Terry Taylor,IND,26,9,17,8.8,3654.5,0.69,0.37,0.32,4.38,4.83,3.95
456,Thaddeus Young,TOR,47,20,27,16.1,6291.6,1.19,0.64,0.55,4.14,4.33,3.94
457,Thanasis Antetokounmpo,MIL,25,17,8,4.1,1659.0,0.31,0.17,0.14,4.28,4.36,4.08
458,Theo Maledon,CHA,36,10,26,16.1,6760.9,1.28,0.7,0.58,4.4,4.83,3.97
459,Theo Pinson,DAL,32,15,17,7.2,2925.5,0.55,0.29,0.26,4.19,4.41,3.97
460,Thomas Bryant,DEN,44,24,20,20.6,7906.7,1.5,0.8,0.7,4.11,4.43,3.8
461,Tim Hardaway Jr.,DAL,54,31,23,30.2,11199.8,2.12,1.16,0.96,3.94,4.17,3.69
462,Tobias Harris,PHI,53,35,18,33.6,12602.3,2.39,1.27,1.11,4.0,4.15,3.84
463,Tony Bradley,CHI,11,4,7,2.9,1232.5,0.23,0.12,0.12,4.35,4.68,4.07
464,Torrey Craig,PHX,57,31,26,25.9,10816.3,2.05,1.09,0.96,4.44,4.66,4.21
465,Trae Young,ATL,52,27,25,35.4,13356.6,2.53,1.4,1.13,3.98,4.44,3.53
466,Tre Jones,SAS,51,14,37,29.3,12399.7,2.35,1.28,1.06,4.49,4.95,4.03
467,Tre Mann,OKC,51,25,26,18.4,7414.8,1.4,0.75,0.65,4.28,4.62,3.95
468,Trendon Watford,POR,42,21,21,16.2,6192.4,1.17,0.65,0.53,4.01,4.29,3.71
469,Trent Forrest,ATL,18,6,12,13.3,5284.4,1.0,0.52,0.48,4.18,4.34,4.02
470,Trevelin Queen,IND,7,2,5,10.0,4149.6,0.79,0.43,0.36,4.4,5.01,3.83
471,Trevor Hudgins,HOU,4,0,4,6.7,2608.0,0.49,0.27,0.22,4.13,4.55,3.71
472,Trevor Keels,NYK,1,1,0,0.9,369.0,0.07,0.04,0.03,5.98,0.0,0.0
473,Trey Lyles,SAC,51,29,22,15.9,6579.3,1.25,0.66,0.59,4.33,4.69,3.98
474,Trey Murphy III,NOP,56,27,29,29.4,11629.8,2.2,1.13,1.07,4.21,4.41,4.02
475,Troy Brown Jr.,LAL,53,24,29,24.1,9812.7,1.86,0.97,0.88,4.35,4.62,4.09
476,Ty Jerome,GSW,36,15,21,17.8,6886.6,1.3,0.74,0.57,4.07,4.58,3.55
477,TyTy Washington Jr.,HOU,23,3,20,12.7,4791.5,0.91,0.5,0.41,4.0,4.28,3.66
478,Tyler Dorsey,DAL,3,2,1,2.8,909.3,0.17,0.09,0.08,3.35,3.97,2.72
479,Tyler Herro,MIA,45,25,20,35.4,14247.1,2.7,1.48,1.21,4.28,4.63,3.91
480,Tyrese Haliburton,IND,48,24,24,33.4,13491.7,2.56,1.42,1.13,4.29,4.92,3.69
481,Tyrese Martin,ATL,13,8,5,3.5,1437.5,0.27,0.15,0.12,4.21,4.48,3.93
482,Tyrese Maxey,PHI,38,25,13,32.8,13307.9,2.52,1.38,1.14,4.32,4.65,3.98
483,Tyus Jones,MEM,57,35,22,23.1,9444.9,1.79,0.96,0.82,4.32,4.68,3.96
484,Udoka Azubuike,UTA,24,13,11,5.7,2107.1,0.4,0.21,0.19,3.86,3.84,3.79
485,Udonis Haslem,MIA,6,3,3,7.9,2847.8,0.54,0.29,0.25,3.79,3.91,3.66
486,Usman Garuba,HOU,51,12,39,13.6,5255.1,1.0,0.52,0.47,4.07,4.17,3.97
487,Vernon Carey Jr.,WAS,11,8,3,2.6,1029.6,0.2,0.11,0.08,4.0,4.1,3.87
488,Victor Oladipo,MIA,26,17,9,28.4,10671.2,2.02,1.1,0.92,3.96,4.23,3.67
489,Vince Williams Jr.,MEM,9,5,4,5.4,2304.1,0.44,0.23,0.21,4.44,4.41,4.49
490,Vit Krejci,ATL,21,10,11,5.7,2248.5,0.43,0.23,0.19,4.07,4.43,3.8
491,Vlatko Cancar,DEN,44,30,14,16.0,6054.3,1.15,0.63,0.52,3.99,4.25,3.71
492,Walker Kessler,UTA,57,27,30,21.3,8562.5,1.62,0.88,0.74,4.26,4.5,4.0
493,Wendell Carter Jr.,ORL,39,16,23,30.1,10912.0,2.07,1.09,0.97,3.86,4.13,3.59
494,Wendell Moore Jr.,MIN,24,13,11,5.8,2587.6,0.49,0.26,0.23,4.71,5.16,4.21
495,Wenyen Gabriel,LAL,46,22,24,15.3,6247.0,1.18,0.65,0.54,4.34,4.79,3.89
496,Wesley Matthews,MIL,39,29,10,15.6,6351.8,1.2,0.65,0.55,4.27,4.62,3.93
497,Will Barton,WAS,40,18,22,19.6,7587.6,1.44,0.79,0.65,4.09,4.39,3.78
498,Willy Hernangomez,NOP,29,16,13,12.8,5168.8,0.98,0.52,0.46,4.25,4.52,3.98
499,Xavier Tillman,MEM,38,24,14,14.7,6021.7,1.14,0.6,0.54,4.33,4.58,4.08
500,Yuta Watanabe,BKN,43,23,20,17.9,7182.8,1.36,0.72,0.64,4.26,4.53,3.99
501,Zach Collins,SAS,47,13,34,21.4,8207.7,1.55,0.84,0.72,4.05,4.43,3.69
502,Zach LaVine,CHI,54,24,30,36.0,13981.8,2.65,1.42,1.23,4.13,4.56,3.73
503,Zeke Nnaji,DEN,43,29,14,13.5,5272.2,1.0,0.53,0.47,4.1,4.24,3.95
504,Ziaire Williams,MEM,28,16,12,17.4,6947.0,1.32,0.65,0.66,4.21,4.37,4.06
505,Zion Williamson,NOP,29,17,12,33.0,13026.6,2.47,1.34,1.12,4.19,4.67,3.74
