,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
179,Isaiah Stewart,DET,44,11,33,28.3,11.4,39.6,22.4,1.1,1.7,0.73,0.287,1.6,0.8,4.9,0.8,0.394,0.806
180,Isaiah Todd,WAS,4,2,2,3.1,0.5,4.3,2.5,0.1,1.81,0.59,0.118,0.0,0.0,0.0,0.0,0.0,0.0
181,Ish Smith,DEN,26,17,9,9.3,2.8,21.5,8.5,1.7,4.88,4.71,0.131,0.2,0.0,0.3,0.0,0.0,0.571
182,Ish Wainright,PHX,38,20,18,14.9,3.9,15.1,10.1,0.4,1.51,0.76,0.26,0.1,0.0,0.7,0.0,0.0,0.643
183,Ivica Zubac,LAC,56,30,26,29.3,10.2,42.6,21.1,1.1,1.5,0.46,0.24,3.9,1.8,8.9,0.484,0.871,0.9
184,JD Davison,BOS,5,4,1,2.3,0.4,2.8,1.6,0.2,3.26,2.93,0.143,0.0,0.0,0.0,0.0,0.0,0.0
185,JT Thor,CHA,43,10,33,10.8,2.7,13.7,7.2,0.3,1.49,0.51,0.193,0.2,0.0,0.8,0.2,0.0,0.943
186,Ja Morant,MEM,45,29,16,32.7,27.4,80.3,27.8,7.8,5.86,5.08,0.342,0.5,0.1,1.5,0.391,0.0,0.882
187,JaMychal Green,GSW,35,18,17,14.7,6.4,23.3,14.7,0.5,1.27,0.34,0.276,1.2,0.4,3.3,0.465,0.333,1.0
188,JaVale McGee,DAL,32,16,16,7.9,3.8,11.0,5.8,0.3,1.48,0.46,0.348,1.0,0.4,2.8,0.697,0.571,0.912
189,Jabari Smith Jr.,HOU,52,12,40,29.7,11.8,44.9,22.2,1.4,1.92,0.98,0.263,1.2,0.8,2.2,0.71,0.614,1.036
190,Jabari Walker,POR,35,18,17,8.4,2.4,9.5,5.3,0.3,1.79,0.78,0.255,0.2,0.1,1.3,1.375,0.5,0.787
191,Jack White,DEN,12,10,2,3.4,1.0,4.8,2.7,0.1,1.77,0.74,0.211,0.2,0.0,0.8,0.0,0.0,0.444
192,Jaden Hardy,DAL,27,14,13,10.7,6.6,17.4,9.1,1.1,3.67,3.33,0.377,0.1,0.0,0.2,0.0,0.0,0.8
193,Jaden Ivey,DET,51,14,37,29.9,15.1,54.0,21.1,4.3,4.78,4.42,0.28,0.7,0.0,1.5,0.757,0.0,0.753
194,Jaden McDaniels,MIN,55,29,26,30.6,11.3,38.8,23.0,1.2,1.84,1.15,0.291,0.7,0.2,2.6,0.564,0.462,0.854
195,Jaden Springer,PHI,7,7,0,3.7,2.4,4.0,2.4,0.3,4.41,3.29,0.607,0.1,0.0,0.7,0.0,0.0,1.6
196,Jae'Sean Tate,HOU,17,3,14,20.7,7.8,39.2,20.5,2.3,3.55,2.66,0.198,0.6,1.2,2.7,0.364,0.571,0.717
197,Jake LaRavia,MEM,29,19,10,13.1,3.3,15.8,9.0,0.5,1.76,0.87,0.209,0.1,0.1,0.6,1.25,1.0,0.389
198,Jakob Poeltl,TOR,45,11,34,26.1,12.2,54.0,31.7,1.5,1.71,0.58,0.226,7.1,2.0,8.0,0.441,0.656,0.83
199,Jalen Brunson,NYK,52,28,24,34.9,23.2,84.8,30.1,8.4,5.93,5.57,0.273,0.2,0.9,0.3,0.5,0.653,0.625
200,Jalen Duren,DET,47,13,34,25.0,8.3,34.5,15.7,0.9,1.58,0.48,0.242,1.7,0.7,7.4,0.506,0.424,0.911
201,Jalen Green,HOU,51,11,40,34.4,22.0,65.9,34.6,4.8,4.38,3.85,0.334,0.4,0.0,0.9,0.455,0.0,1.0
202,Jalen Johnson,ATL,51,25,26,14.6,5.2,21.0,8.4,0.7,2.01,0.93,0.249,0.5,0.1,1.2,0.741,0.25,0.869
203,Jalen McDaniels,CHA,56,15,41,26.7,10.6,41.9,22.7,1.5,2.09,1.25,0.253,0.4,0.1,1.6,0.8,0.0,1.264
204,Jalen Smith,IND,48,23,25,18.9,9.5,30.8,18.2,0.7,1.39,0.45,0.308,1.3,0.4,3.8,0.758,0.524,0.989
205,Jalen Suggs,ORL,30,11,19,22.5,9.0,46.2,17.9,3.1,3.98,3.31,0.194,0.2,0.1,1.3,1.0,1.333,0.692
206,Jalen Williams,OKC,50,24,26,28.9,12.0,43.1,21.8,2.2,3.08,2.57,0.277,0.8,0.0,2.1,1.0,0.0,1.019
207,Jamal Cain,MIA,13,8,5,13.9,4.9,13.3,7.8,0.3,1.38,0.55,0.37,0.2,0.0,2.7,0.0,0.0,1.143
208,Jamal Murray,DEN,45,32,13,32.5,20.2,71.3,34.6,5.6,4.73,4.11,0.284,1.1,0.6,1.3,0.627,0.69,0.817
209,James Bouknight,CHA,26,5,21,13.6,4.3,18.1,11.5,0.9,2.89,2.13,0.236,0.1,0.0,0.2,1.0,0.0,0.333
210,James Harden,PHI,37,24,13,36.5,21.1,92.8,33.7,8.5,5.52,4.74,0.228,0.2,0.5,0.6,0.222,0.882,0.364
211,James Johnson,IND,12,5,7,8.1,2.2,10.8,5.4,0.5,2.89,2.57,0.202,0.3,0.1,0.4,0.0,0.0,0.6
212,James Wiseman,GSW,21,9,12,12.5,6.9,23.2,11.1,0.5,1.34,0.3,0.297,1.1,0.7,3.5,1.167,0.571,1.189
213,Jared Rhoden,DET,1,0,1,12.0,2.0,12.0,5.0,0.7,3.25,2.75,0.167,0.0,0.0,0.0,0.0,0.0,0.0
214,Jaren Jackson Jr.,MEM,37,23,14,27.3,16.8,38.3,22.2,1.2,1.88,0.93,0.439,1.1,2.4,4.1,0.762,0.793,1.158
215,Jarred Vanderbilt,LAL,52,25,27,24.1,8.3,33.5,19.3,1.2,2.18,1.26,0.248,2.1,0.0,5.5,0.545,0.0,0.835
216,Jarrett Allen,CLE,50,32,18,33.1,14.4,44.3,26.1,1.1,1.56,0.32,0.326,5.5,1.1,11.4,0.553,0.691,0.969
217,Jarrett Culver,ATL,10,5,5,13.7,4.4,20.5,10.9,0.7,2.12,1.14,0.215,0.1,0.0,1.2,0.0,0.0,1.0
218,Jason Preston,LAC,12,3,9,9.8,3.3,24.8,8.1,1.9,4.65,4.31,0.131,0.1,0.0,0.2,2.0,0.0,1.0
219,Javonte Green,CHI,28,11,17,16.0,5.9,23.7,11.9,0.5,1.24,0.43,0.247,0.5,0.0,1.8,1.071,0.0,1.294
220,Jaxson Hayes,NOP,30,14,16,14.3,5.2,16.2,9.9,0.4,1.35,0.49,0.32,0.8,0.1,2.4,0.92,0.0,1.027
221,Jaylen Brown,BOS,48,33,15,35.6,26.5,63.8,34.8,3.7,3.45,2.74,0.415,1.5,0.6,2.1,0.845,0.643,1.039
222,Jaylen Nowell,MIN,58,30,28,19.8,11.0,34.4,18.9,1.9,3.31,2.99,0.321,0.3,0.0,0.8,1.438,0.0,1.068
223,Jaylin Williams,OKC,22,10,12,15.2,5.1,31.0,17.8,0.7,1.38,0.33,0.166,1.3,0.0,2.6,0.393,0.0,0.491
224,Jayson Tatum,BOS,52,37,15,37.3,30.6,74.5,39.3,4.7,3.82,2.8,0.41,2.8,1.3,3.1,0.858,1.029,0.963
225,Jeff Dowtin Jr.,TOR,14,9,5,6.6,2.0,10.8,5.3,0.7,3.95,3.62,0.185,0.2,0.0,0.4,0.667,0.0,0.8
226,Jeff Green,DEN,33,21,12,19.1,7.2,25.8,16.8,0.8,1.95,0.83,0.281,1.3,1.4,1.8,0.5,0.5,0.902
227,Jerami Grant,POR,53,25,28,35.7,20.7,53.6,33.3,2.2,2.47,1.39,0.387,0.9,2.8,2.0,0.542,0.424,1.038
228,Jeremiah Robinson-Earl,OKC,26,10,16,21.1,8.5,32.3,18.0,0.6,1.15,0.38,0.263,0.9,0.0,3.7,0.565,0.0,0.684
229,Jeremy Sochan,SAS,44,11,33,25.9,10.0,42.6,20.7,2.1,2.91,2.26,0.235,1.2,1.0,3.4,0.49,0.186,1.0
230,Jericho Sims,NYK,43,24,19,15.7,3.8,19.6,7.8,0.4,1.23,0.3,0.194,0.6,0.0,3.7,0.5,0.0,0.937
231,Jevon Carter,MIL,54,37,17,22.8,7.3,38.7,15.5,2.7,4.15,3.7,0.188,0.3,0.0,0.5,0.222,0.0,0.222
232,Jimmy Butler,MIA,40,22,18,33.9,22.0,62.8,36.6,4.5,4.33,3.16,0.35,1.9,2.6,5.6,0.608,0.422,0.848
233,Jock Landale,PHX,47,24,23,14.3,6.9,23.9,15.8,0.6,1.5,0.48,0.287,2.2,1.6,5.0,0.363,0.827,0.906
234,Joe Harris,BKN,47,27,20,24.4,8.3,25.4,17.9,0.6,1.48,0.79,0.326,0.4,0.0,0.6,0.842,0.0,1.067
235,Joe Ingles,MIL,22,14,8,22.0,6.3,32.0,20.7,1.6,2.96,1.74,0.198,0.0,0.0,0.3,0.0,0.0,0.667
236,Joe Wieskamp,TOR,2,1,1,8.5,4.5,9.0,8.0,0.2,1.35,0.89,0.5,0.5,0.0,0.0,0.0,0.0,0.0
237,Joel Embiid,PHI,41,26,15,34.8,33.3,72.0,52.0,3.0,2.52,1.13,0.462,9.1,6.8,5.6,0.703,0.661,1.1
238,John Butler Jr.,POR,7,1,6,3.4,0.3,2.4,1.6,0.1,1.32,0.59,0.118,0.0,0.0,0.3,0.0,0.0,1.0
239,John Collins,ATL,47,24,23,31.3,13.2,45.2,22.3,1.2,1.62,0.49,0.293,1.6,2.7,3.6,0.829,0.756,1.156
240,John Konchar,MEM,46,28,18,22.9,6.0,32.5,15.9,1.0,1.78,0.83,0.184,0.5,0.0,1.1,0.429,0.0,0.846
241,John Wall,LAC,34,15,19,22.2,11.4,55.4,18.2,5.2,5.58,4.98,0.205,0.2,0.4,0.2,0.0,0.667,0.75
242,Johnny Davis,WAS,11,4,7,5.1,1.2,6.6,4.7,0.3,2.38,1.79,0.178,0.0,0.0,0.2,0.0,0.0,2.0
243,Jonas Valanciunas,NOP,55,28,27,24.6,14.6,49.3,30.3,1.4,1.75,0.58,0.296,3.2,4.4,6.5,0.606,0.619,1.14
244,Jonathan Isaac,ORL,7,5,2,9.9,5.6,18.4,9.6,0.5,1.64,0.6,0.302,0.6,0.9,2.0,0.0,0.667,1.071
245,Jonathan Kuminga,GSW,43,24,19,19.5,8.4,31.4,17.9,1.3,2.49,1.6,0.267,0.9,1.3,1.9,0.65,0.241,0.9
246,Jordan Clarkson,UTA,55,27,28,32.3,20.9,55.5,31.7,3.8,4.1,3.45,0.376,0.6,0.2,1.4,0.914,0.615,0.897
247,Jordan Goodwin,WAS,39,14,25,18.4,6.5,37.4,15.6,2.6,4.12,3.73,0.174,0.4,0.0,1.1,0.286,2.0,0.651
248,Jordan Hall,SAS,9,1,8,9.2,3.1,17.8,8.9,1.1,3.64,2.98,0.175,0.0,0.0,0.3,0.0,0.0,0.0
249,Jordan McLaughlin,MIN,21,12,9,15.3,3.7,35.0,12.0,2.3,3.91,3.51,0.105,0.1,0.0,0.5,0.667,0.0,0.727
250,Jordan Nwora,IND,38,26,12,15.7,6.0,22.1,14.0,0.9,2.32,1.55,0.273,0.3,0.0,0.7,0.273,0.0,0.72
251,Jordan Poole,GSW,54,27,27,30.5,20.7,67.8,34.5,4.6,4.06,3.65,0.306,0.8,0.0,1.0,0.933,2.0,0.655
252,Jordan Schakel,WAS,2,0,2,3.1,1.5,5.0,2.5,0.3,3.06,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
253,Jose Alvarado,NOP,55,29,26,21.6,9.3,46.8,18.4,3.4,4.31,4.16,0.198,0.2,0.0,0.6,1.111,0.0,0.424
254,Josh Christopher,HOU,37,7,30,9.7,4.5,15.5,9.0,1.0,3.79,3.74,0.29,0.2,0.0,0.3,0.5,2.0,0.667
255,Josh Giddey,OKC,49,21,28,31.0,16.3,77.6,37.8,4.4,3.39,2.7,0.21,1.1,0.1,2.8,0.636,0.0,0.914
256,Josh Green,DAL,36,19,17,23.6,8.8,29.0,15.1,1.3,2.61,1.91,0.304,0.5,0.0,1.3,0.944,0.0,0.313
257,Josh Hart,POR,51,25,26,33.4,9.5,45.5,23.3,2.0,2.66,2.07,0.21,0.6,0.1,1.9,0.364,0.667,0.673
258,Josh Minott,MIN,10,5,5,6.7,3.5,8.2,4.7,0.2,1.78,0.92,0.427,0.1,0.0,1.0,2.0,0.0,1.6
259,Josh Okogie,PHX,46,23,23,13.1,5.0,17.8,10.9,0.7,2.44,1.62,0.28,0.3,0.0,1.4,0.188,0.0,0.585
260,Josh Richardson,SAS,41,11,30,23.8,11.5,45.8,22.6,2.7,3.52,2.78,0.251,0.3,0.0,0.9,0.286,0.0,0.789
261,Joshua Primo,SAS,4,3,1,23.3,7.0,43.0,15.3,3.2,4.52,4.45,0.163,0.5,0.0,1.0,0.0,0.0,0.5
262,Jrue Holiday,MIL,43,31,12,32.8,19.1,75.2,26.7,6.3,5.05,4.58,0.254,0.9,1.0,2.3,0.316,0.439,0.69
263,Juan Toscano-Anderson,UTA,30,12,18,12.2,2.7,16.3,8.2,0.5,1.79,1.03,0.166,0.6,0.0,1.9,0.412,0.0,0.446
264,Juancho Hernangomez,TOR,41,20,21,14.8,3.0,17.3,9.3,0.4,1.41,0.51,0.172,0.4,0.1,1.2,0.2,0.667,0.854
265,Julian Champagnie,PHI,2,2,0,3.3,0.0,3.0,1.0,0.1,1.34,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Julius Randle,NYK,56,30,26,35.9,24.7,71.2,44.0,3.6,3.0,1.9,0.347,2.3,3.6,3.6,0.638,0.563,1.055
267,Justin Champagnie,TOR,3,2,1,3.6,2.0,4.7,2.3,0.1,1.31,0.57,0.429,0.0,0.0,0.7,0.0,0.0,2.0
268,Justin Holiday,HOU,28,12,16,14.7,4.5,17.2,11.7,0.5,1.58,0.65,0.261,0.2,0.0,0.5,0.333,0.0,0.429
269,Justin Jackson,BOS,23,15,8,4.7,0.9,5.1,3.0,0.2,1.77,1.1,0.169,0.0,0.0,0.1,2.0,0.0,1.5
270,Justise Winslow,POR,29,15,14,26.8,6.8,52.4,22.8,3.1,3.57,2.83,0.129,0.8,0.3,3.2,0.5,0.25,0.742
271,Jusuf Nurkic,POR,45,23,22,27.3,13.8,55.3,32.3,1.5,1.65,0.59,0.249,3.4,4.8,5.7,0.562,0.591,0.919
272,KZ Okpala,SAC,35,19,16,7.1,1.3,7.0,4.9,0.2,1.72,0.79,0.189,0.0,0.0,0.5,0.0,0.0,0.75
273,Kai Jones,CHA,27,6,21,8.8,2.7,9.4,5.6,0.3,1.78,0.78,0.289,0.0,0.1,1.2,0.0,1.0,0.969
274,Karl-Anthony Towns,MIN,21,10,11,33.8,20.8,61.7,43.8,2.2,2.14,0.77,0.336,1.8,3.2,2.3,1.027,0.433,1.143
275,Kawhi Leonard,LAC,32,21,11,32.2,22.0,57.0,36.7,3.9,4.12,3.3,0.386,2.3,2.9,1.9,0.722,0.565,0.694
276,Keegan Murray,SAC,52,30,22,29.6,12.0,34.9,23.9,1.0,1.68,0.81,0.345,0.4,0.2,2.3,0.783,0.5,0.795
277,Keita Bates-Diop,SAS,40,10,30,19.4,7.8,21.8,14.3,0.7,2.03,1.12,0.357,0.8,0.4,2.2,0.548,0.4,1.058
278,Keldon Johnson,SAS,48,13,35,32.6,21.8,56.2,34.3,2.6,2.77,1.89,0.389,0.9,0.9,1.4,0.841,0.524,0.926
279,Kelly Olynyk,UTA,44,20,24,27.9,11.6,53.0,27.7,1.7,1.95,0.67,0.219,1.2,0.8,3.0,0.698,0.314,0.777
280,Kelly Oubre Jr.,CHA,35,10,25,32.6,20.2,45.9,33.0,1.7,2.26,1.4,0.44,0.7,0.0,2.2,0.64,0.0,0.808
281,Kemba Walker,DAL,9,5,4,16.0,8.0,28.7,12.2,2.6,5.47,5.37,0.279,0.0,0.0,0.0,0.0,0.0,0.0
282,Kendall Brown,IND,6,1,5,6.7,1.5,6.7,4.5,0.2,1.61,1.45,0.225,0.0,0.0,0.3,0.0,0.0,1.0
283,Kendrick Nunn,WAS,46,22,24,14.2,7.0,19.9,11.4,1.2,3.69,3.19,0.353,0.2,0.0,0.5,0.545,0.0,1.043
284,Kennedy Chandler,MEM,23,14,9,9.6,2.6,20.2,7.2,1.8,5.28,4.66,0.127,0.0,0.0,0.5,0.0,0.0,0.75
285,Kenneth Lofton Jr.,MEM,7,4,3,4.2,2.4,7.4,5.3,0.3,2.55,1.29,0.327,0.4,0.3,0.7,0.667,0.0,1.6
286,Kenrich Williams,OKC,46,24,22,22.3,7.8,30.0,18.5,0.9,1.85,1.18,0.26,1.0,0.3,3.4,0.739,0.286,0.777
287,Kentavious Caldwell-Pope,DEN,52,37,15,31.1,11.4,38.1,25.3,1.2,1.91,0.98,0.299,0.8,0.0,1.1,0.907,0.0,0.763
288,Kenyon Martin Jr.,HOU,55,13,42,26.0,11.6,34.7,21.0,0.9,1.54,0.81,0.334,1.5,0.0,3.9,0.747,0.0,1.009
289,Keon Ellis,SAC,7,4,3,4.4,2.7,6.1,4.4,0.2,2.2,1.28,0.442,0.0,0.0,0.0,0.0,0.0,0.0
290,Keon Johnson,POR,25,11,14,10.5,4.4,19.6,9.0,1.6,4.85,4.14,0.224,0.3,0.0,0.5,0.0,0.0,0.25
291,Kessler Edwards,SAC,14,5,9,5.7,1.1,7.6,3.9,0.2,1.86,0.88,0.142,0.0,0.0,0.6,0.0,0.0,0.625
292,Kevin Durant,PHX,39,26,13,36.0,29.7,67.6,38.9,4.2,3.76,2.68,0.439,2.7,3.1,1.3,0.895,0.63,1.224
293,Kevin Huerter,SAC,51,28,23,30.3,14.8,44.6,30.4,1.7,2.25,1.48,0.333,0.6,0.0,1.6,0.774,0.0,1.086
294,Kevin Knox II,DET,42,8,34,14.1,5.6,18.6,9.0,0.5,1.52,0.65,0.303,0.1,0.0,0.7,1.0,0.0,0.897
295,Kevin Love,CLE,41,24,17,20.0,8.5,36.9,19.7,1.2,1.87,0.46,0.229,0.5,1.6,1.8,0.286,0.343,0.671
296,Kevin Porter Jr.,HOU,40,10,30,34.0,19.2,79.5,34.0,6.9,5.2,4.77,0.241,0.8,0.1,1.9,0.375,0.0,0.733
297,Kevon Harris,ORL,27,10,17,12.4,3.6,10.9,6.7,0.5,2.75,2.18,0.331,0.2,0.0,1.0,0.8,0.0,1.0
298,Kevon Looney,GSW,54,27,27,23.2,6.6,41.6,24.7,1.0,1.51,0.43,0.158,2.4,0.3,5.6,0.441,0.222,0.757
299,Khem Birch,SAS,20,9,11,8.1,2.2,10.4,6.1,0.2,1.38,0.56,0.208,0.8,0.3,1.6,0.875,0.4,0.742
300,Khris Middleton,MIL,15,12,3,21.0,12.9,42.2,22.0,2.7,3.88,3.11,0.305,0.5,1.3,1.1,0.75,0.842,1.0
301,Killian Hayes,DET,51,13,38,26.5,9.9,58.8,19.5,5.1,5.23,4.95,0.168,0.3,0.0,0.5,0.8,0.0,0.44
302,Kira Lewis Jr.,NOP,11,5,6,11.1,5.5,24.7,11.4,1.4,3.48,2.94,0.221,0.1,0.0,0.2,2.0,0.0,2.0
303,Klay Thompson,GSW,42,22,20,33.0,21.6,47.9,37.5,1.6,2.01,1.24,0.452,1.1,0.2,1.8,0.688,0.8,0.868
304,Kristaps Porzingis,WAS,46,19,27,32.6,22.7,60.2,40.2,1.8,1.78,0.67,0.378,4.0,3.8,4.8,0.698,0.875,1.081
305,Kyle Anderson,MIN,45,24,21,26.2,8.2,47.3,25.6,2.1,2.71,1.67,0.174,1.2,0.1,1.7,0.189,0.5,0.526
306,Kyle Kuzma,WAS,51,24,27,34.9,21.3,61.2,34.3,3.3,3.28,2.37,0.348,1.0,0.6,1.9,0.6,0.515,1.125
307,Kyle Lowry,MIA,44,22,22,33.3,12.0,74.3,34.3,4.4,3.53,2.59,0.161,0.3,0.1,1.0,0.133,0.0,0.395
308,Kyrie Irving,DAL,41,25,16,36.9,27.0,75.3,32.0,5.7,4.53,3.77,0.359,1.1,0.3,1.5,0.851,0.545,0.855
309,LaMelo Ball,CHA,29,8,21,35.0,23.1,90.1,31.0,7.2,4.78,4.64,0.256,0.4,0.0,1.3,0.25,0.0,0.692
310,Lamar Stevens,CLE,40,25,15,18.3,5.4,20.5,11.0,0.7,2.02,0.9,0.264,0.4,0.0,1.1,0.667,0.0,0.738
311,Landry Shamet,PHX,30,14,16,21.4,9.5,38.3,19.7,2.1,3.27,2.89,0.249,0.4,0.0,0.4,0.727,0.0,1.091
312,Larry Nance Jr.,NOP,46,23,23,22.6,8.0,32.0,20.5,1.0,1.8,0.74,0.249,3.2,0.6,5.0,0.48,0.357,0.93
313,Lauri Markkanen,UTA,51,25,26,34.1,24.7,50.1,30.8,1.8,2.15,1.04,0.493,1.7,1.5,4.0,1.191,0.6,1.195
314,LeBron James,LAL,44,21,23,36.4,30.2,80.5,38.0,5.9,4.39,3.29,0.375,3.0,3.8,3.7,0.788,0.527,1.146
315,Leandro Bolmaro,UTA,14,8,6,4.9,0.4,8.2,3.4,0.6,4.53,4.24,0.052,0.1,0.0,0.4,0.0,0.0,0.0
316,Lindy Waters III,OKC,20,9,11,11.5,4.4,13.8,9.2,0.3,1.48,0.8,0.32,0.0,0.0,0.3,0.0,0.0,0.8
317,Lonnie Walker IV,LAL,38,15,23,27.9,13.7,29.6,17.9,1.4,2.87,2.19,0.464,0.5,0.0,0.8,0.667,0.0,0.828
318,Luguentz Dort,OKC,47,23,24,30.3,14.1,37.1,22.4,1.9,3.06,2.58,0.379,0.5,0.0,2.1,0.261,0.0,0.663
319,Luka Doncic,DAL,47,28,19,36.5,33.4,90.5,33.9,9.6,6.39,5.59,0.369,0.7,4.9,1.1,0.714,0.603,1.077
320,Luka Garza,MIN,21,13,8,9.7,7.2,17.0,11.0,0.4,1.56,0.63,0.427,0.8,0.7,2.6,0.125,1.143,1.167
321,Luke Kennard,LAC,35,20,15,20.7,7.8,25.9,16.4,0.9,2.12,1.24,0.302,0.3,0.0,0.3,0.667,0.0,0.545
322,Luke Kornet,BOS,47,31,16,12.1,4.0,13.0,7.9,0.3,1.23,0.29,0.306,0.6,0.1,3.1,0.577,0.5,1.061
323,Malachi Flynn,TOR,39,19,20,14.0,4.7,28.0,12.9,1.9,4.03,3.37,0.17,0.1,0.0,0.2,0.4,0.0,0.444
324,Malaki Branham,SAS,40,8,32,20.9,8.0,31.4,13.1,1.9,3.67,3.32,0.254,0.2,0.0,0.3,0.667,0.0,0.909
325,Malcolm Brogdon,BOS,47,33,14,25.1,14.5,52.9,21.8,3.9,4.4,4.33,0.274,0.5,0.0,0.9,0.773,0.0,0.825
326,Malcolm Hill,CHI,3,3,0,0.4,0.0,0.3,0.0,0.0,8.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Malik Beasley,LAL,55,27,28,26.8,13.4,36.2,22.0,1.4,2.4,1.72,0.369,0.2,0.0,0.4,1.091,0.0,0.762
328,Malik Monk,SAC,53,31,22,22.7,13.5,41.0,25.7,1.9,2.78,2.35,0.33,0.3,0.0,1.1,0.471,0.0,0.895
329,Mamadi Diakite,CLE,16,12,4,6.2,1.6,8.3,4.4,0.2,1.71,0.43,0.197,0.5,0.0,0.4,0.25,0.0,0.571
330,MarJon Beauchamp,MIL,35,22,13,14.8,5.8,16.1,11.4,0.6,2.14,1.51,0.362,0.2,0.0,0.9,0.571,0.0,0.485
331,Marcus Morris Sr.,LAC,50,27,23,28.9,12.6,39.8,25.8,1.4,2.17,1.16,0.316,1.2,1.8,0.6,0.763,0.864,1.032
332,Marcus Smart,BOS,41,30,11,32.5,11.1,62.0,26.3,4.2,4.05,3.36,0.18,0.5,1.3,1.2,0.316,0.385,0.612
333,Mark Williams,CHA,25,8,17,14.0,7.0,15.2,9.3,0.4,1.48,0.45,0.464,1.3,0.8,4.8,0.394,0.737,1.126
334,Markelle Fultz,ORL,34,17,17,28.6,12.7,64.1,20.1,5.5,5.13,4.85,0.198,0.5,0.5,2.0,0.25,0.444,0.791
335,Markieff Morris,DAL,27,16,11,10.6,3.6,15.0,9.1,0.4,1.62,0.51,0.238,0.3,0.3,0.7,0.25,0.25,0.667
336,Marko Simonovic,CHI,1,0,1,1.7,0.0,4.0,2.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Marvin Bagley III,DET,25,6,19,21.3,10.6,31.6,17.3,1.0,1.94,0.76,0.335,1.4,1.9,4.2,0.889,0.604,1.173
338,Mason Plumlee,CHA,56,15,41,28.5,12.2,45.1,28.3,1.7,2.25,1.05,0.271,3.1,2.0,7.8,0.509,0.5,0.874
339,Matisse Thybulle,PHI,49,32,17,12.1,2.7,10.2,6.1,0.2,1.27,0.61,0.26,0.1,0.0,0.9,0.143,0.0,0.711
340,Matt Ryan,MIN,32,14,18,9.5,3.8,11.1,7.7,0.3,1.5,0.61,0.344,0.1,0.0,0.2,0.0,0.0,1.2
341,Matthew Dellavedova,SAC,23,13,10,6.3,1.4,14.3,4.4,1.2,4.87,4.75,0.1,0.1,0.0,0.1,0.0,0.0,0.667
342,Max Christie,LAL,33,14,19,14.5,3.8,14.1,7.9,0.4,1.86,1.13,0.266,0.2,0.0,0.4,0.4,0.0,0.286
343,Max Strus,MIA,53,28,25,29.6,12.3,47.3,28.1,1.4,1.73,0.9,0.259,0.5,0.0,1.4,0.92,0.0,0.947
344,Maxi Kleber,DAL,22,13,9,25.7,6.2,30.5,15.5,0.6,1.23,0.26,0.204,1.0,0.1,2.2,0.095,1.0,0.837
345,McKinley Wright IV,DAL,18,10,8,10.0,2.3,17.7,6.7,1.3,4.33,4.0,0.129,0.1,0.0,0.2,0.0,0.0,0.0
346,Mfiondu Kabengele,BOS,2,1,1,7.0,1.0,7.0,3.5,0.1,1.2,0.14,0.143,0.0,0.0,2.5,0.0,0.0,0.4
347,Micah Potter,UTA,3,2,1,4.8,1.3,8.3,2.7,0.2,1.67,0.36,0.16,0.3,0.0,0.7,2.0,0.0,2.0
348,Michael Foster Jr.,PHI,1,1,0,1.0,0.0,1.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,Michael Porter Jr.,DEN,38,27,11,29.0,16.9,37.1,23.4,1.2,1.98,1.02,0.455,1.5,0.3,2.2,0.793,0.727,1.145
350,Mikal Bridges,BKN,56,30,26,36.4,17.2,50.6,30.8,2.1,2.51,1.85,0.34,1.5,0.6,1.9,0.69,0.563,0.822
351,Mike Conley,MIN,43,22,21,29.7,10.7,69.5,27.5,6.2,5.32,4.87,0.154,0.3,0.0,0.4,0.667,0.0,0.5
352,Mike Muscala,OKC,43,20,23,14.5,6.2,28.1,13.7,0.5,1.12,0.25,0.22,0.6,0.1,1.5,0.56,0.4,0.712
353,Miles McBride,NYK,44,24,20,13.1,3.7,20.4,9.8,1.2,3.51,3.03,0.18,0.2,0.0,0.4,1.25,0.0,0.625
354,Mitchell Robinson,NYK,38,21,17,26.9,7.2,25.9,13.7,0.6,1.3,0.3,0.279,0.7,0.3,7.7,0.077,0.615,0.887
355,Mo Bamba,LAL,40,18,22,17.0,7.3,26.8,16.1,0.8,1.72,0.47,0.271,0.8,0.5,2.8,0.455,0.5,1.082
356,Monte Morris,WAS,46,22,24,28.3,10.5,60.4,23.7,5.0,4.95,4.56,0.173,0.2,0.0,0.3,0.3,0.0,0.462
357,Montrezl Harrell,PHI,49,31,18,12.7,5.7,17.6,11.5,0.5,1.84,0.81,0.323,1.4,1.1,3.5,0.58,0.691,0.942
358,Moritz Wagner,ORL,34,16,18,21.3,11.5,40.0,24.6,1.1,1.71,0.53,0.288,2.2,0.3,3.9,0.8,1.2,1.023
