,PLAYER,TEAM,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
19,Andrew Nembhard,IND,49,22,27,27.4,6.6,1.0,2.4,41.4,0.2,0.2,75.0,2.2,33.1,3.5,53.3,0.8,12.1,0.3,5.3,0.1,1.9
20,Andrew Wiggins,GSW,34,17,17,32.1,4.8,0.6,1.9,34.9,0.3,0.4,71.4,1.6,33.3,2.1,44.4,0.5,11.1,0.4,8.6,0.2,4.3
21,Anfernee Simons,POR,53,26,27,35.8,8.8,2.4,4.4,54.1,0.8,0.8,90.9,5.7,64.4,3.3,37.3,0.8,8.6,0.5,5.6,0.4,4.7
22,Anthony Davis,LAL,32,14,18,33.5,2.2,0.8,1.5,51.0,0.3,0.4,66.7,2.0,88.7,0.4,16.9,0.1,4.2,0.1,5.6,0.2,8.5
23,Anthony Edwards,MIN,58,30,28,36.2,12.3,3.5,6.5,53.9,1.9,2.4,78.9,9.2,74.7,3.3,27.0,0.8,6.9,0.9,7.7,1.2,10.0
24,Anthony Gill,WAS,38,15,23,10.4,0.7,0.1,0.3,45.5,0.2,0.2,75.0,0.4,64.0,0.2,36.0,0.1,8.0,0.0,4.0,0.1,16.0
25,Anthony Lamb,GSW,41,22,19,19.2,1.8,0.3,0.4,76.5,0.1,0.1,83.3,0.8,47.2,1.0,58.3,0.1,8.3,0.1,8.3,0.1,4.2
26,Austin Reaves,LAL,38,17,21,28.2,5.1,1.0,1.8,57.4,0.9,1.1,85.7,3.2,63.2,2.1,40.9,0.4,7.8,0.4,8.8,0.6,10.9
27,Austin Rivers,MIN,43,22,21,21.1,3.7,0.8,1.3,56.9,0.4,0.5,90.0,2.0,55.0,1.9,51.3,0.4,10.6,0.2,5.0,0.2,6.3
28,Ayo Dosunmu,CHI,52,25,27,28.0,5.2,1.3,2.1,62.4,0.3,0.4,75.0,2.9,56.7,2.3,45.5,0.5,10.4,0.4,8.2,0.2,3.7
29,Bam Adebayo,MIA,50,27,23,35.2,5.4,1.6,3.1,51.3,1.1,1.2,88.3,4.4,80.1,1.2,21.7,0.1,2.2,0.3,5.5,0.6,11.0
30,Ben Simmons,BKN,39,23,16,27.1,3.7,0.8,1.5,53.3,0.2,0.3,58.3,1.8,49.3,1.7,45.1,0.3,8.3,0.2,5.6,0.2,4.9
31,Bennedict Mathurin,IND,56,25,31,28.1,7.5,2.0,4.4,44.5,1.9,2.2,84.8,6.1,80.5,1.2,16.2,0.2,2.9,0.6,7.4,1.1,15.0
32,Bismack Biyombo,PHX,44,24,20,14.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
33,Blake Griffin,BOS,23,15,8,13.4,0.4,0.0,0.1,33.3,0.0,0.1,0.0,0.1,30.0,0.1,20.0,0.0,0.0,0.1,20.0,0.0,10.0
34,Blake Wesley,SAS,10,2,8,12.3,3.2,0.6,1.5,40.0,0.1,0.2,50.0,1.3,40.6,1.3,40.6,0.2,6.3,0.2,6.3,0.1,3.1
35,Boban Marjanovic,HOU,17,1,16,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Bobby Portis,MIL,47,30,17,26.8,2.0,0.7,1.2,56.9,0.2,0.3,91.7,1.7,83.0,0.4,21.3,0.2,8.5,0.2,8.5,0.1,6.4
37,Bogdan Bogdanovic,ATL,31,15,16,30.1,6.1,1.6,2.9,54.9,0.5,0.6,88.9,3.8,61.6,2.5,41.1,0.5,8.9,0.3,4.7,0.3,4.7
38,Bojan Bogdanovic,DET,52,14,38,31.7,8.6,2.4,4.3,55.7,1.1,1.3,84.6,5.9,68.5,2.8,32.8,0.8,9.4,0.6,6.5,0.6,7.4
39,Bol Bol,ORL,51,20,31,23.6,3.4,1.1,1.9,55.7,0.5,0.6,71.9,2.6,76.4,0.8,23.0,0.2,5.7,0.3,9.8,0.3,9.2
40,Bones Hyland,LAC,42,28,14,19.5,6.4,1.0,2.9,35.8,0.8,0.9,91.7,3.0,46.4,2.2,34.5,0.6,9.7,0.5,8.6,0.4,6.7
41,Bradley Beal,WAS,32,17,15,32.8,14.1,3.7,6.3,58.1,1.6,1.9,83.3,9.2,65.3,5.4,38.5,1.4,9.7,0.8,5.8,0.9,6.6
42,Brandon Boston Jr.,LAC,19,7,12,11.5,3.6,0.7,2.1,35.0,0.6,0.8,75.0,2.1,57.4,0.9,25.0,0.3,7.4,0.2,4.4,0.4,10.3
43,Brandon Clarke,MEM,48,27,21,19.7,1.0,0.3,0.5,50.0,0.2,0.3,75.0,0.8,73.5,0.2,20.4,0.0,4.1,0.1,12.2,0.1,12.2
44,Brandon Ingram,NOP,21,11,10,32.0,12.7,3.2,6.0,53.5,2.3,2.7,85.7,9.1,71.5,3.8,30.0,1.2,9.4,0.9,7.1,1.3,10.5
45,Braxton Key,DET,3,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,54,37,17,30.3,0.8,0.3,0.5,60.7,0.1,0.1,83.3,0.8,95.3,0.1,14.0,0.0,4.7,0.1,14.0,0.1,7.0
47,Bruce Brown,DEN,55,38,17,28.7,6.0,1.2,2.7,44.3,0.3,0.5,73.1,2.8,47.1,2.5,42.3,0.7,11.5,0.5,7.6,0.2,3.9
48,Bruno Fernando,ATL,31,9,22,11.7,0.4,0.0,0.2,16.7,0.1,0.1,50.0,0.1,30.8,0.1,23.1,0.1,15.4,0.0,7.7,0.1,15.4
49,Bryce McGowens,CHA,22,6,16,13.8,2.2,0.3,1.2,26.9,0.3,0.3,100.0,1.0,46.9,0.7,32.7,0.3,14.3,0.2,8.2,0.1,6.1
50,Bryn Forbes,MIN,25,9,16,10.7,1.5,0.3,0.8,38.1,0.3,0.3,100.0,1.0,68.4,0.4,26.3,0.0,2.6,0.1,5.3,0.2,10.5
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,56,25,31,32.3,6.4,1.1,2.5,44.2,0.3,0.3,88.9,2.5,38.8,3.1,48.3,0.6,8.7,0.4,7.0,0.2,2.5
53,CJ McCollum,NOP,50,26,24,35.1,12.4,2.7,5.4,49.3,0.9,1.1,82.1,6.4,51.9,5.2,41.6,1.6,12.6,0.8,6.5,0.6,4.5
54,Cade Cunningham,DET,12,3,9,33.3,16.6,3.8,8.0,46.9,2.2,2.5,86.7,9.8,59.3,5.5,33.2,1.5,9.0,1.3,7.5,1.3,7.5
55,Caleb Houstan,ORL,32,11,21,16.4,0.3,0.1,0.1,50.0,0.0,0.0,0.0,0.1,40.0,0.2,60.0,0.1,20.0,0.0,0.0,0.0,0.0
56,Caleb Martin,MIA,45,24,21,30.7,3.1,0.6,1.3,45.6,0.4,0.4,80.0,1.6,49.6,1.3,40.4,0.3,9.2,0.3,9.2,0.2,7.1
57,Cam Reddish,POR,20,9,11,21.9,4.2,1.2,2.3,50.0,0.3,0.4,75.0,2.8,66.3,1.3,31.3,0.1,1.2,0.2,4.8,0.2,4.8
58,Cam Thomas,BKN,38,24,14,16.3,7.1,1.6,3.4,46.9,1.1,1.3,84.0,4.5,63.4,2.4,34.7,0.5,7.5,0.5,6.7,0.7,9.3
59,Cameron Johnson,BKN,17,13,4,25.3,2.7,0.7,1.3,54.5,0.3,0.4,83.3,1.9,69.6,0.9,34.8,0.2,8.7,0.2,6.5,0.2,6.5
60,Cameron Payne,PHX,28,15,13,24.0,8.6,2.0,4.7,43.2,0.8,1.1,70.0,4.9,57.1,2.9,33.3,0.9,10.0,0.4,5.0,0.5,6.3
61,Caris LeVert,CLE,51,30,21,30.8,10.5,1.9,4.5,43.0,0.9,1.2,74.6,4.9,46.6,4.5,42.9,1.5,14.4,0.5,5.2,0.6,5.8
62,Cedi Osman,CLE,55,34,21,21.3,2.9,0.6,1.3,44.3,0.3,0.4,63.6,1.4,49.1,1.1,39.1,0.3,10.6,0.2,6.8,0.2,6.8
63,Charles Bassey,SAS,24,5,19,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
64,Chima Moneke,SAC,2,1,1,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0
65,Chimezie Metu,SAC,41,24,17,10.9,0.6,0.1,0.2,37.5,0.0,0.0,50.0,0.2,29.2,0.2,37.5,0.0,4.2,0.1,12.5,0.0,4.2
66,Chris Boucher,TOR,50,24,26,20.8,0.7,0.1,0.4,36.8,0.2,0.2,91.7,0.5,72.2,0.2,27.8,0.1,8.3,0.0,2.8,0.1,16.7
67,Chris Duarte,IND,33,13,20,19.0,4.0,0.7,1.5,46.0,0.7,0.8,82.1,2.1,52.6,1.7,41.4,0.6,15.0,0.3,6.8,0.4,10.5
68,Chris Paul,PHX,36,18,18,31.8,9.4,1.9,3.7,51.5,0.4,0.5,77.8,4.2,45.1,4.8,51.0,1.3,13.4,0.4,4.5,0.3,2.7
69,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Christian Braun,DEN,51,35,16,14.8,1.8,0.4,0.8,47.5,0.2,0.3,64.3,0.9,52.2,0.7,41.1,0.2,11.1,0.1,6.7,0.1,7.8
71,Christian Koloko,TOR,45,21,24,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Christian Wood,DAL,44,25,19,28.5,3.6,1.1,1.9,58.8,0.7,0.9,82.1,3.1,86.8,0.8,22.6,0.3,6.9,0.3,6.9,0.4,11.9
73,Chuma Okeke,ORL,18,5,13,21.8,2.3,0.3,0.7,38.5,0.3,0.3,100.0,0.9,41.5,1.3,56.1,0.3,12.2,0.1,4.9,0.2,7.3
74,Clint Capela,ATL,40,22,18,26.8,0.2,0.1,0.2,33.3,0.0,0.1,50.0,0.1,62.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5
75,Coby White,CHI,46,22,24,21.8,4.5,0.7,1.5,49.3,0.3,0.4,83.3,1.8,40.0,2.4,54.1,0.5,12.2,0.2,4.9,0.2,4.4
76,Cody Martin,CHA,7,2,5,19.1,3.6,0.7,1.6,45.5,0.1,0.1,100.0,1.9,52.0,1.7,48.0,0.4,12.0,0.3,8.0,0.1,4.0
77,Cole Anthony,ORL,38,18,20,25.2,8.0,1.9,3.5,53.4,1.3,1.4,92.5,5.2,64.8,3.1,39.1,0.8,10.5,0.5,6.3,0.7,8.9
78,Cole Swider,LAL,6,1,5,6.7,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Collin Sexton,UTA,43,22,21,23.9,9.5,2.3,4.4,51.9,1.9,2.3,81.8,6.7,70.8,2.8,29.4,0.9,9.1,0.7,7.4,1.2,12.3
80,Corey Kispert,WAS,46,21,25,27.4,1.8,0.4,0.8,48.6,0.3,0.3,86.7,1.1,61.0,0.7,36.6,0.2,11.0,0.1,6.1,0.2,8.5
81,Cory Joseph,DET,37,9,28,15.7,3.9,0.6,1.3,44.9,0.4,0.5,77.8,1.6,41.0,1.9,50.0,0.8,19.4,0.3,6.9,0.2,6.3
82,D'Angelo Russell,LAL,54,27,27,32.9,7.0,1.5,2.9,52.9,1.1,1.4,81.6,4.3,61.6,2.8,39.5,0.8,11.3,0.5,6.6,0.7,10.0
83,Daishen Nix,HOU,40,11,29,15.5,3.8,0.3,0.9,37.1,0.4,0.5,77.8,1.0,27.0,2.2,58.6,0.3,7.2,0.4,9.9,0.2,5.9
84,Dalano Banton,TOR,24,12,12,9.7,1.9,0.1,0.7,17.6,0.2,0.3,83.3,0.5,23.9,0.9,45.7,0.1,6.5,0.1,6.5,0.1,6.5
85,Dalen Terry,CHI,19,10,9,3.3,0.6,0.1,0.3,33.3,0.2,0.2,75.0,0.4,63.6,0.1,18.2,0.0,0.0,0.1,9.1,0.1,18.2
86,Damian Jones,UTA,22,6,16,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,0.0,0.0,0.0
87,Damian Lillard,POR,43,22,21,36.2,15.5,3.8,6.5,58.1,3.0,3.2,92.8,10.9,70.2,6.1,39.4,1.6,10.3,1.0,6.3,1.6,10.3
88,Damion Lee,PHX,57,30,27,22.3,4.3,0.7,1.7,42.4,0.3,0.4,85.0,1.8,41.6,1.9,44.0,0.4,8.2,0.3,7.0,0.2,4.1
89,Daniel Gafford,WAS,52,23,29,18.4,0.4,0.2,0.2,83.3,0.2,0.2,80.0,0.6,131.8,0.0,9.1,0.0,0.0,0.0,9.1,0.1,22.7
90,Daniel Theis,IND,4,1,3,14.0,0.8,0.5,0.5,100.0,0.0,0.0,0.0,1.0,133.3,0.0,0.0,0.0,0.0,0.3,33.3,0.0,0.0
91,Danny Green,HOU,3,1,2,14.5,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0
92,Danuel House Jr.,PHI,35,22,13,15.4,1.7,0.3,0.5,61.1,0.2,0.2,100.0,0.8,48.3,0.9,56.9,0.2,12.1,0.1,3.4,0.1,5.2
93,Dario Saric,OKC,37,17,20,14.4,2.0,0.3,0.9,30.3,0.2,0.3,75.0,0.9,43.8,0.6,31.5,0.3,13.7,0.2,11.0,0.2,8.2
94,Darius Bazley,PHX,36,16,20,15.4,2.3,0.4,0.9,39.4,0.5,1.0,52.8,1.3,56.8,0.5,23.5,0.1,3.7,0.2,8.6,0.5,22.2
95,Darius Days,HOU,1,0,1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Darius Garland,CLE,47,25,22,35.3,17.4,3.3,6.5,50.2,1.9,2.1,87.0,8.7,49.9,8.1,46.6,2.7,15.2,1.1,6.3,1.1,6.2
97,David Duke Jr.,BKN,15,7,8,9.1,3.3,0.9,1.6,54.2,0.1,0.1,50.0,1.8,55.1,1.2,36.7,0.3,10.2,0.3,10.2,0.1,2.0
98,David Roddy,MEM,45,28,17,17.8,2.2,0.6,1.4,46.8,0.2,0.3,66.7,1.5,68.0,0.5,21.0,0.1,5.0,0.2,9.0,0.2,7.0
99,Davion Mitchell,SAC,53,30,23,18.2,4.9,0.8,1.5,53.8,0.1,0.1,71.4,1.8,35.5,2.9,58.8,0.5,11.1,0.4,7.3,0.1,1.5
100,Davis Bertans,DAL,34,17,17,10.6,0.4,0.1,0.1,66.7,0.0,0.0,0.0,0.1,35.7,0.3,71.4,0.1,21.4,0.0,0.0,0.0,0.0
101,Davon Reed,LAL,35,23,12,9.0,1.4,0.1,0.4,21.4,0.3,0.3,75.0,0.4,30.6,0.6,44.9,0.1,6.1,0.1,10.2,0.2,12.2
102,Day'Ron Sharpe,BKN,30,16,14,10.3,0.2,0.0,0.1,25.0,0.0,0.0,0.0,0.1,28.6,0.0,14.3,0.0,0.0,0.1,28.6,0.0,0.0
103,De'Aaron Fox,SAC,49,30,19,33.7,15.3,4.4,7.6,57.5,2.3,3.0,78.6,11.4,74.3,4.9,31.8,1.1,7.4,1.0,6.3,1.5,9.8
104,De'Andre Hunter,ATL,46,26,20,32.0,5.7,1.4,3.3,41.7,1.0,1.1,88.0,3.8,66.2,1.3,22.8,0.3,4.9,0.3,5.7,0.6,9.9
105,De'Anthony Melton,PHI,50,32,18,29.0,5.0,0.8,1.9,44.1,0.2,0.2,66.7,1.8,36.7,2.7,53.6,0.6,11.3,0.2,4.4,0.1,2.4
106,DeAndre Jordan,DEN,33,20,13,14.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,DeMar DeRozan,CHI,50,24,26,36.2,12.2,3.5,5.9,58.6,2.5,2.8,88.6,9.9,81.1,3.9,32.3,0.9,7.6,0.6,4.8,1.4,11.3
108,Dean Wade,CLE,27,19,8,23.0,1.8,0.2,0.6,29.4,0.4,0.5,71.4,0.8,43.8,0.7,37.5,0.2,12.5,0.2,10.4,0.3,14.6
109,Deandre Ayton,PHX,48,22,26,30.0,0.5,0.1,0.3,25.0,0.0,0.1,33.3,0.2,36.4,0.0,9.1,0.0,4.5,0.1,22.7,0.1,13.6
110,Dejounte Murray,ATL,51,26,25,36.6,11.8,2.7,5.9,46.2,1.0,1.2,81.7,6.6,56.0,4.2,35.6,1.1,9.6,0.8,6.8,0.6,5.0
111,Delon Wright,WAS,25,16,9,22.0,5.0,0.8,1.9,43.8,0.4,0.4,100.0,2.2,42.9,2.5,50.0,0.7,13.5,0.3,5.6,0.2,4.0
112,Deni Avdija,WAS,52,24,28,26.4,4.3,1.0,1.9,53.1,0.6,0.9,68.1,2.7,63.2,1.6,36.8,0.4,10.3,0.2,4.5,0.5,10.8
113,Dennis Schroder,LAL,43,21,22,30.2,8.8,1.7,3.6,45.5,1.3,1.5,88.9,4.8,54.6,3.5,40.3,1.1,12.7,0.5,6.1,0.7,8.5
114,Dennis Smith Jr.,CHA,34,9,25,24.9,8.9,1.7,3.4,49.6,0.5,0.6,72.7,3.9,43.7,4.5,50.3,1.2,13.9,0.5,6.0,0.3,3.6
115,Deonte Burton,SAC,2,1,1,3.3,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Dereon Seabron,NOP,4,2,2,1.9,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0
117,Derrick Jones Jr.,CHI,43,17,26,15.4,0.4,0.1,0.2,66.7,0.1,0.1,66.7,0.4,94.7,0.1,15.8,0.0,10.5,0.0,10.5,0.1,21.1
118,Derrick Rose,NYK,26,11,15,12.9,4.7,1.1,2.5,43.8,0.2,0.2,100.0,2.4,51.2,1.9,39.8,0.6,12.2,0.2,3.3,0.1,2.4
119,Derrick White,BOS,55,39,16,27.1,5.4,1.2,2.2,52.0,0.5,0.5,86.7,2.9,54.1,2.5,45.9,0.7,12.8,0.2,4.4,0.3,5.4
120,Desmond Bane,MEM,32,20,12,31.1,8.3,2.0,4.5,44.8,1.1,1.2,89.7,5.2,63.0,2.3,27.2,0.7,8.7,0.7,8.7,0.6,7.5
121,Devin Booker,PHX,30,19,11,34.2,12.6,3.2,6.1,51.9,2.0,2.3,85.7,8.6,68.1,4.4,34.8,1.3,10.3,0.7,5.3,1.2,9.2
122,Devin Vassell,SAS,29,8,21,31.3,9.1,1.4,3.6,40.4,0.9,1.1,81.3,3.9,42.8,4.3,47.3,1.0,11.4,0.4,4.5,0.6,6.1
123,Devon Dotson,WAS,6,1,5,8.9,3.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.3,73.7,0.7,21.1,0.2,5.3,0.0,0.0
124,Devonte' Graham,SAS,53,27,26,15.3,2.1,0.1,0.4,30.4,0.2,0.4,59.1,0.5,25.7,1.4,67.3,0.3,13.3,0.0,1.8,0.2,9.7
125,Dewayne Dedmon,MIA,30,17,13,11.7,0.3,0.2,0.2,100.0,0.1,0.1,75.0,0.4,162.5,0.0,12.5,0.0,0.0,0.0,0.0,0.1,25.0
126,Dillon Brooks,MEM,49,30,19,30.7,7.1,2.1,4.8,45.1,0.6,0.9,72.1,5.0,70.8,1.5,21.1,0.3,4.9,0.3,4.6,0.4,6.1
127,Domantas Sabonis,SAC,52,30,22,34.4,4.1,0.7,1.2,63.3,0.6,0.9,70.2,2.2,52.6,2.0,49.8,0.5,11.3,0.3,8.0,0.4,10.8
128,Dominick Barlow,SAS,6,0,6,6.4,0.2,0.2,0.2,100.0,0.0,0.0,0.0,0.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Donovan Mitchell,CLE,46,30,16,35.3,12.3,3.5,5.9,59.6,1.7,1.8,91.6,8.9,72.5,4.5,36.9,1.2,9.4,0.5,4.3,0.9,7.3
130,Donte DiVincenzo,GSW,44,25,19,25.1,3.7,0.4,0.8,44.4,0.2,0.3,75.0,1.0,25.6,2.4,65.2,0.6,15.9,0.3,6.7,0.1,3.7
131,Dorian Finney-Smith,BKN,41,20,21,32.2,3.0,0.4,0.9,39.5,0.3,0.3,78.6,1.0,34.1,1.6,52.0,0.4,12.2,0.3,8.9,0.2,5.7
132,Doug McDermott,SAS,48,14,34,20.4,2.9,0.6,1.5,41.7,0.2,0.3,78.6,1.5,53.6,1.0,33.3,0.2,6.5,0.2,6.5,0.1,5.1
133,Draymond Green,GSW,48,26,22,31.8,1.9,0.5,0.9,53.5,0.1,0.2,62.5,1.1,55.9,0.8,40.9,0.2,11.8,0.1,5.4,0.1,4.3
134,Drew Eubanks,POR,53,25,28,19.1,0.5,0.2,0.2,69.2,0.1,0.1,57.1,0.4,84.0,0.2,32.0,0.0,4.0,0.0,0.0,0.1,16.0
135,Dru Smith,BKN,7,4,3,13.2,2.0,0.4,1.0,42.9,0.0,0.0,0.0,0.9,42.9,1.0,50.0,0.3,14.3,0.0,0.0,0.0,0.0
136,Duane Washington Jr.,PHX,31,17,14,12.7,5.1,1.2,3.2,38.8,0.1,0.2,50.0,2.6,51.3,1.6,31.0,0.5,10.1,0.2,3.8,0.1,1.9
137,Duncan Robinson,MIA,28,14,14,17.9,2.3,0.4,0.7,57.9,0.0,0.0,0.0,0.8,34.4,1.4,62.5,0.3,14.1,0.2,7.8,0.0,0.0
138,Dwight Powell,DAL,51,29,22,19.8,0.2,0.1,0.2,50.0,0.0,0.0,100.0,0.2,111.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1
139,Dyson Daniels,NOP,39,21,18,19.9,3.3,0.5,1.3,42.0,0.1,0.1,75.0,1.2,35.7,1.7,51.2,0.5,14.0,0.2,6.2,0.1,1.6
140,Edmond Sumner,BKN,46,28,18,14.5,4.5,0.7,1.7,41.6,0.9,1.0,91.3,2.4,52.9,1.8,40.8,0.4,8.3,0.3,7.8,0.5,11.2
141,Eric Gordon,LAC,47,12,35,30.2,8.9,2.1,4.1,51.0,1.2,1.4,82.4,5.6,63.0,3.1,35.3,0.8,8.8,0.6,6.4,0.7,8.1
142,Eugene Omoruyi,OKC,21,7,14,12.2,1.0,0.2,0.4,50.0,0.1,0.3,50.0,0.5,55.0,0.2,20.0,0.0,0.0,0.2,20.0,0.1,15.0
143,Evan Fournier,NYK,22,12,10,18.7,3.0,0.5,1.4,35.5,0.3,0.3,100.0,1.3,43.1,1.2,40.0,0.5,15.4,0.1,4.6,0.1,4.6
144,Evan Mobley,CLE,55,33,22,34.0,3.8,0.9,2.0,43.2,0.3,0.5,67.9,2.1,56.7,1.0,26.0,0.4,9.6,0.4,11.1,0.3,6.7
145,Facundo Campazzo,DAL,8,2,6,6.5,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Frank Kaminsky,HOU,26,11,15,6.8,0.4,0.1,0.1,66.7,0.1,0.1,100.0,0.2,60.0,0.2,60.0,0.0,10.0,0.0,0.0,0.0,10.0
147,Frank Ntilikina,DAL,33,17,16,11.8,1.8,0.2,0.6,40.0,0.2,0.2,83.3,0.7,36.7,1.0,53.3,0.2,13.3,0.1,6.7,0.1,5.0
148,Franz Wagner,ORL,55,22,33,33.1,11.4,3.2,6.5,49.7,1.3,1.6,85.1,7.9,69.5,3.3,28.6,0.8,7.3,0.7,6.0,0.8,7.0
