,PLAYER,TEAM,GP,W,L,MIN,Touches,Paint Touches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,Pass,Pass%,AST,AST%,TO,TOV%,PF,PF%
65,Chima Moneke,SAC,2,1,1,4.0,6.5,1.5,0.5,1.0,50.0,0.0,0.0,0.0,1.0,66.7,0.5,33.3,0.5,33.3,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,45,26,19,10.9,16.2,2.9,1.4,2.0,70.7,0.3,0.4,75.0,3.3,113.1,0.4,14.6,0.1,3.1,0.1,3.8,0.2,6.9
67,Chris Boucher,TOR,54,27,27,20.8,24.6,4.3,1.9,3.0,62.7,0.7,1.0,73.1,4.5,105.6,0.4,8.2,0.1,1.7,0.2,5.6,0.5,11.3
68,Chris Duarte,IND,37,14,23,19.2,28.6,0.5,0.2,0.3,70.0,0.1,0.1,100.0,0.4,84.2,0.1,15.8,0.0,0.0,0.1,21.1,0.0,5.3
69,Chris Paul,PHX,39,20,19,32.0,75.8,0.3,0.1,0.1,50.0,0.1,0.1,60.0,0.1,45.5,0.1,45.5,0.0,9.1,0.0,9.1,0.0,9.1
70,Chris Silva,DAL,1,1,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,55,39,16,15.3,17.3,1.0,0.3,0.4,65.2,0.1,0.1,62.5,0.6,64.8,0.4,40.7,0.1,7.4,0.1,5.6,0.1,7.4
72,Christian Koloko,TOR,45,21,24,14.6,15.4,3.3,1.1,2.0,56.2,0.6,0.8,73.0,2.8,85.3,0.8,22.7,0.1,2.0,0.1,4.0,0.4,11.3
73,Christian Wood,DAL,49,27,22,27.6,48.6,4.5,1.9,2.8,67.4,0.6,0.8,77.5,4.6,101.8,0.8,17.8,0.0,0.9,0.3,6.8,0.3,7.8
74,Chuma Okeke,ORL,19,5,14,21.3,25.0,0.8,0.2,0.2,75.0,0.1,0.1,50.0,0.4,43.8,0.6,68.8,0.1,12.5,0.0,0.0,0.1,6.3
75,Clint Capela,ATL,43,23,20,26.9,37.0,10.4,4.9,7.6,64.4,0.8,1.3,61.8,10.7,103.1,1.6,15.2,0.1,0.9,0.3,2.9,0.6,5.8
76,Coby White,CHI,50,22,28,22.4,34.7,0.2,0.1,0.1,75.0,0.0,0.0,50.0,0.1,70.0,0.1,30.0,0.0,0.0,0.0,20.0,0.0,10.0
77,Cody Martin,CHA,7,2,5,19.1,21.4,1.1,0.3,0.4,66.7,0.0,0.0,0.0,0.6,50.0,0.7,62.5,0.0,0.0,0.0,0.0,0.0,0.0
78,Cole Anthony,ORL,40,19,21,24.9,53.6,0.9,0.3,0.4,70.6,0.2,0.2,87.5,0.8,88.9,0.3,33.3,0.1,5.6,0.0,2.8,0.1,11.1
79,Cole Swider,LAL,6,1,5,6.7,9.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Collin Sexton,UTA,47,24,23,24.0,46.1,1.2,0.4,0.7,56.3,0.3,0.3,100.0,1.1,86.2,0.3,20.7,0.1,5.2,0.1,5.2,0.1,10.3
81,Corey Kispert,WAS,50,24,26,27.2,30.6,1.0,0.4,0.6,62.1,0.1,0.1,100.0,0.8,84.0,0.3,32.0,0.1,6.0,0.0,4.0,0.1,6.0
82,Cory Joseph,DET,41,10,31,15.8,33.8,0.2,0.0,0.1,40.0,0.0,0.0,0.0,0.1,57.1,0.0,28.6,0.0,14.3,0.0,0.0,0.0,0.0
83,D'Angelo Russell,LAL,58,30,28,32.4,81.6,0.8,0.2,0.4,56.0,0.1,0.1,100.0,0.6,71.7,0.3,37.0,0.1,8.7,0.0,2.2,0.0,4.3
84,Daishen Nix,HOU,41,11,30,15.5,35.0,0.2,0.1,0.1,100.0,0.0,0.0,100.0,0.2,88.9,0.1,44.4,0.0,11.1,0.0,11.1,0.0,11.1
85,Dalano Banton,TOR,26,14,12,9.5,21.4,0.8,0.5,0.7,76.5,0.0,0.0,0.0,1.0,130.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0
86,Dalen Terry,CHI,22,10,12,5.2,7.7,0.5,0.1,0.2,50.0,0.0,0.0,0.0,0.2,40.0,0.2,50.0,0.0,0.0,0.0,10.0,0.0,0.0
87,Damian Jones,UTA,24,7,17,8.2,9.8,2.4,0.8,1.3,63.3,0.6,0.8,77.8,2.2,91.2,0.4,17.5,0.0,0.0,0.2,7.0,0.4,15.8
88,Damian Lillard,POR,46,23,23,36.2,88.1,0.6,0.2,0.2,72.7,0.0,0.0,0.0,0.3,59.3,0.2,40.7,0.0,3.7,0.1,11.1,0.0,0.0
89,Damion Lee,PHX,60,32,28,22.1,30.8,0.4,0.1,0.2,58.3,0.0,0.0,100.0,0.3,61.5,0.2,46.2,0.0,3.8,0.0,0.0,0.0,3.8
90,Daniel Gafford,WAS,56,26,30,18.7,26.4,5.2,2.6,3.3,79.1,0.7,1.2,63.1,6.1,116.8,0.9,16.4,0.1,2.1,0.3,5.8,0.6,11.0
91,Daniel Theis,IND,7,1,6,15.5,23.7,3.4,1.3,2.6,50.0,0.6,1.1,50.0,3.1,91.7,0.3,8.3,0.0,0.0,0.0,0.0,0.6,16.7
92,Danny Green,CLE,4,1,3,13.8,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Danuel House Jr.,PHI,37,24,13,14.8,16.6,0.5,0.2,0.3,90.0,0.1,0.2,50.0,0.6,123.5,0.1,17.6,0.0,5.9,0.0,5.9,0.1,17.6
94,Dario Saric,OKC,39,18,21,14.3,22.4,1.8,0.6,1.0,60.0,0.3,0.4,85.7,1.6,90.1,0.4,23.9,0.0,1.4,0.1,4.2,0.2,8.5
95,Darius Bazley,PHX,36,16,20,15.4,23.9,2.1,0.6,1.1,55.0,0.3,0.4,62.5,1.5,73.3,0.6,28.0,0.1,5.3,0.1,6.7,0.2,9.3
96,Darius Days,HOU,3,0,3,7.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Darius Garland,CLE,52,28,24,35.2,77.8,0.5,0.1,0.2,75.0,0.0,0.0,100.0,0.3,51.9,0.3,63.0,0.1,14.8,0.0,3.7,0.0,3.7
98,David Duke Jr.,BKN,16,7,9,8.8,11.9,0.4,0.1,0.2,33.3,0.1,0.1,100.0,0.3,57.1,0.2,42.9,0.0,0.0,0.0,0.0,0.1,14.3
99,David Roddy,MEM,47,29,18,17.7,19.8,0.9,0.4,0.6,71.4,0.1,0.2,75.0,1.0,112.2,0.2,19.5,0.0,2.4,0.0,0.0,0.1,9.8
100,Davion Mitchell,SAC,57,32,25,17.9,34.4,0.5,0.2,0.2,69.2,0.0,0.0,0.0,0.3,73.1,0.2,46.2,0.1,19.2,0.0,3.8,0.0,0.0
101,Davis Bertans,DAL,34,17,17,10.6,12.6,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.1,50.0,0.1,62.5,0.0,0.0,0.0,0.0,0.0,0.0
102,Davon Reed,LAL,38,25,13,8.8,16.1,0.4,0.1,0.1,50.0,0.0,0.0,0.0,0.1,28.6,0.2,42.9,0.0,0.0,0.1,21.4,0.0,0.0
103,Day'Ron Sharpe,BKN,32,16,16,10.2,16.4,3.3,1.1,2.0,57.1,0.3,0.4,78.6,2.6,79.0,0.8,24.8,0.1,2.9,0.2,5.7,0.2,6.7
104,De'Aaron Fox,SAC,53,32,21,33.9,79.2,0.7,0.3,0.3,83.3,0.1,0.1,83.3,0.7,94.6,0.2,21.6,0.1,10.8,0.1,8.1,0.1,8.1
105,De'Andre Hunter,ATL,49,27,22,32.0,38.7,1.2,0.4,0.7,58.3,0.2,0.2,80.0,1.0,89.5,0.2,17.5,0.1,7.0,0.1,5.3,0.1,8.8
106,De'Anthony Melton,PHI,55,37,18,28.2,50.8,1.3,0.2,0.4,54.2,0.1,0.1,83.3,0.6,44.3,0.6,48.6,0.1,10.0,0.1,7.1,0.1,4.3
107,DeAndre Jordan,DEN,34,21,13,14.6,19.1,3.8,1.9,2.4,80.5,0.4,0.8,50.0,4.3,113.1,0.5,12.3,0.1,3.1,0.3,6.9,0.4,10.0
108,DeMar DeRozan,CHI,52,24,28,36.3,61.1,0.6,0.2,0.4,45.0,0.0,0.0,0.0,0.4,63.3,0.2,26.7,0.0,6.7,0.0,0.0,0.0,0.0
109,Dean Wade,CLE,32,22,10,21.2,23.5,0.7,0.3,0.3,90.9,0.0,0.1,0.0,0.7,95.5,0.3,40.9,0.1,9.1,0.0,0.0,0.0,4.5
110,Deandre Ayton,PHX,51,24,27,30.2,53.5,11.6,5.1,7.9,64.6,1.3,1.8,72.8,11.7,101.2,1.9,16.1,0.5,4.2,0.5,3.9,0.8,6.8
111,Dejounte Murray,ATL,54,27,27,36.5,72.8,1.1,0.4,0.6,58.8,0.1,0.1,100.0,0.9,79.3,0.4,32.8,0.1,10.3,0.0,1.7,0.0,3.4
112,Delon Wright,WAS,29,19,10,22.5,45.3,1.0,0.2,0.3,62.5,0.1,0.1,100.0,0.4,42.9,0.6,57.1,0.1,7.1,0.1,7.1,0.0,3.6
113,Deni Avdija,WAS,56,27,29,26.3,43.6,2.2,0.6,1.3,46.7,0.3,0.3,93.3,1.6,70.7,0.6,25.2,0.2,7.3,0.1,5.7,0.1,5.7
114,Dennis Schroder,LAL,47,24,23,29.9,52.3,0.3,0.1,0.1,42.9,0.0,0.0,0.0,0.1,42.9,0.1,28.6,0.0,0.0,0.1,21.4,0.0,0.0
115,Dennis Smith Jr.,CHA,38,11,27,25.0,50.7,1.0,0.4,0.6,66.7,0.1,0.2,83.3,0.9,86.8,0.3,26.3,0.0,0.0,0.1,10.5,0.1,7.9
116,Deonte Burton,SAC,2,1,1,3.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Dereon Seabron,NOP,5,2,3,2.3,2.8,0.2,0.2,0.2,100.0,0.0,0.0,0.0,0.4,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Derrick Jones Jr.,CHI,45,17,28,15.1,20.0,2.4,0.9,1.6,57.1,0.3,0.4,65.0,2.2,89.8,0.5,21.3,0.1,5.6,0.1,3.7,0.2,9.3
119,Derrick Rose,NYK,26,11,15,12.9,27.6,0.4,0.2,0.3,55.6,0.0,0.1,50.0,0.4,100.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,9.1
120,Derrick White,BOS,60,43,17,27.7,46.5,1.1,0.3,0.5,55.2,0.2,0.2,81.8,0.7,62.5,0.4,39.1,0.1,10.9,0.1,6.3,0.1,7.8
121,Desmond Bane,MEM,36,22,14,31.2,61.1,0.9,0.4,0.6,60.9,0.1,0.1,100.0,0.9,100.0,0.2,18.2,0.0,3.0,0.0,3.0,0.1,6.1
122,Devin Booker,PHX,33,21,12,33.9,62.9,1.6,0.6,0.9,63.3,0.2,0.3,80.0,1.3,83.0,0.4,24.5,0.1,3.8,0.0,1.9,0.1,7.5
123,Devin Vassell,SAS,29,8,21,31.3,54.2,0.6,0.2,0.4,58.3,0.1,0.1,75.0,0.6,94.4,0.1,22.2,0.0,0.0,0.0,0.0,0.1,11.1
124,Devon Dotson,WAS,6,1,5,8.9,16.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Devonte' Graham,SAS,58,27,31,16.4,31.5,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.1,60.0,0.1,40.0,0.0,10.0,0.1,30.0,0.0,0.0
126,Dewayne Dedmon,PHI,30,17,13,11.7,19.7,2.9,1.1,1.9,57.9,0.4,0.5,85.7,2.6,91.9,0.5,18.6,0.1,4.7,0.2,5.8,0.2,8.1
127,Dillon Brooks,MEM,53,32,21,30.5,42.3,0.9,0.4,0.6,57.6,0.1,0.1,100.0,0.8,95.7,0.2,17.4,0.0,0.0,0.1,6.5,0.0,4.3
128,Domantas Sabonis,SAC,56,32,24,34.6,82.7,9.6,3.3,4.9,67.3,1.7,2.1,81.2,8.4,87.9,2.8,29.2,0.8,8.0,0.4,4.7,0.9,9.9
129,Dominick Barlow,SAS,11,0,11,10.1,12.2,2.7,0.5,1.0,54.5,0.7,0.7,100.0,1.8,66.7,1.1,40.0,0.1,3.3,0.2,6.7,0.3,10.0
130,Donovan Mitchell,CLE,51,33,18,35.5,69.0,1.0,0.5,0.7,66.7,0.0,0.0,50.0,1.0,96.2,0.2,20.8,0.0,1.9,0.0,3.8,0.0,1.9
131,Donte DiVincenzo,GSW,48,26,22,25.2,47.1,1.4,0.4,0.6,61.3,0.0,0.0,0.0,0.8,58.5,0.5,40.0,0.1,6.2,0.1,4.6,0.0,0.0
132,Dorian Finney-Smith,BKN,44,21,23,32.0,39.5,2.0,0.7,0.9,74.4,0.1,0.1,83.3,1.5,73.9,1.0,47.7,0.1,6.8,0.1,3.4,0.1,3.4
133,Doug McDermott,SAS,51,14,37,20.5,28.0,0.9,0.5,0.7,67.6,0.0,0.0,0.0,0.9,100.0,0.2,16.7,0.0,2.1,0.1,6.3,0.0,0.0
134,Draymond Green,GSW,52,27,25,31.6,73.3,2.7,0.6,1.2,51.7,0.4,0.5,80.8,1.6,59.6,1.1,39.7,0.3,11.3,0.1,5.0,0.2,7.8
135,Drew Eubanks,POR,57,26,31,19.6,26.0,4.0,1.5,2.1,73.7,0.3,0.5,57.7,3.4,86.3,1.4,34.1,0.2,4.9,0.2,4.9,0.2,5.3
136,Dru Smith,BKN,8,4,4,12.1,20.5,0.5,0.1,0.1,100.0,0.0,0.0,0.0,0.3,50.0,0.4,75.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Duane Washington Jr.,PHX,31,17,14,12.7,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0
138,Duncan Robinson,MIA,29,14,15,18.1,25.0,0.4,0.1,0.2,57.1,0.1,0.1,100.0,0.4,100.0,0.1,30.8,0.0,7.7,0.0,0.0,0.1,15.4
139,Dwight Powell,DAL,56,31,25,19.8,25.1,5.8,2.3,3.0,75.6,0.8,1.2,69.7,5.5,95.4,1.7,29.8,0.3,4.3,0.3,5.5,0.6,9.5
140,Dyson Daniels,NOP,39,21,18,19.9,30.5,0.9,0.3,0.5,72.2,0.1,0.1,100.0,0.7,75.7,0.4,40.5,0.1,10.8,0.1,8.1,0.0,2.7
141,Edmond Sumner,BKN,46,28,18,14.5,24.6,0.6,0.3,0.4,76.5,0.0,0.0,100.0,0.7,106.9,0.2,27.6,0.1,13.8,0.0,6.9,0.0,3.4
142,Eric Gordon,LAC,49,14,35,29.9,41.6,0.4,0.2,0.3,71.4,0.1,0.1,100.0,0.4,115.8,0.0,10.5,0.0,0.0,0.0,0.0,0.0,10.5
