,PLAYER,TEAM,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
489,Victor Oladipo,MIA,26,17,9,28.4,7.1,1.6,3.1,51.3,0.7,0.9,78.3,3.8,54.3,2.9,40.8,0.6,8.7,0.3,4.9,0.4,6.0
490,Vince Williams Jr.,MEM,9,5,4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,Vit Krejci,ATL,21,10,11,5.7,0.8,0.1,0.3,33.3,0.0,0.0,0.0,0.2,25.0,0.5,62.5,0.2,25.0,0.0,0.0,0.0,0.0
492,Vlatko Cancar,DEN,45,31,14,16.2,1.1,0.2,0.5,33.3,0.1,0.1,100.0,0.4,39.2,0.4,37.3,0.1,11.8,0.0,3.9,0.0,3.9
493,Walker Kessler,UTA,58,28,30,21.5,0.1,0.0,0.1,66.7,0.0,0.0,50.0,0.1,100.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0
494,Wendell Carter Jr.,ORL,40,17,23,30.1,2.9,1.0,1.7,61.2,0.7,0.9,79.4,2.7,94.7,0.5,16.7,0.1,4.4,0.3,8.8,0.5,16.7
495,Wendell Moore Jr.,MIN,24,13,11,5.8,0.8,0.2,0.2,100.0,0.1,0.1,100.0,0.4,55.6,0.4,50.0,0.0,5.6,0.2,22.2,0.0,5.6
496,Wenyen Gabriel,LAL,47,23,24,15.2,0.6,0.1,0.2,75.0,0.0,0.0,50.0,0.3,50.0,0.3,50.0,0.0,0.0,0.1,11.5,0.0,3.8
497,Wesley Matthews,MIL,39,29,10,15.6,0.7,0.1,0.3,30.0,0.2,0.2,100.0,0.4,48.3,0.3,44.8,0.1,6.9,0.0,3.4,0.1,13.8
498,Will Barton,WAS,40,18,22,19.6,4.0,0.7,1.8,36.1,0.4,0.5,80.0,1.7,43.4,1.7,42.1,0.5,12.6,0.3,6.3,0.3,6.3
499,Willy Hernangomez,NOP,29,16,13,12.8,0.4,0.1,0.2,66.7,0.2,0.2,100.0,0.5,107.7,0.1,15.4,0.0,0.0,0.1,15.4,0.1,23.1
500,Xavier Tillman,MEM,39,24,15,15.2,0.5,0.2,0.3,58.3,0.0,0.0,0.0,0.4,70.0,0.1,25.0,0.0,0.0,0.0,5.0,0.0,0.0
501,Yuta Watanabe,BKN,43,23,20,17.9,1.4,0.3,0.6,44.0,0.1,0.1,66.7,0.6,42.6,0.7,47.5,0.2,11.5,0.1,4.9,0.1,4.9
502,Zach Collins,SAS,48,13,35,21.5,1.0,0.4,0.7,58.8,0.1,0.2,60.0,1.0,94.0,0.1,14.0,0.0,4.0,0.0,4.0,0.1,10.0
503,Zach LaVine,CHI,54,24,30,36.0,10.2,2.4,4.7,51.2,2.1,2.5,85.7,7.3,71.3,3.4,33.5,0.7,6.9,0.7,6.5,1.2,12.2
504,Zeke Nnaji,DEN,43,29,14,13.5,0.2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,28.6,0.1,57.1,0.0,0.0,0.0,0.0,0.0,0.0
505,Ziaire Williams,MEM,28,16,12,17.4,1.5,0.3,0.7,45.0,0.1,0.1,100.0,0.8,51.2,0.5,36.6,0.1,7.3,0.2,12.2,0.0,2.4
506,Zion Williamson,NOP,29,17,12,33.0,16.2,4.6,7.9,58.3,2.9,3.9,74.6,12.5,77.2,4.2,26.2,0.9,5.3,1.6,9.6,1.9,11.9
