,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
33,Blake Griffin,BOS,24,16,8,13.4,4.3,19.0,11.6,0.5,1.66,0.66,0.228,1.1,0.4,2.0,0.538,0.4,0.854
34,Blake Wesley,SAS,12,2,10,12.8,4.3,26.0,9.0,2.1,4.73,4.3,0.163,0.3,0.0,0.6,0.75,0.0,0.571
35,Boban Marjanovic,HOU,17,1,16,4.2,2.8,5.6,3.8,0.2,2.22,0.92,0.49,0.5,1.2,1.1,1.444,1.1,1.474
36,Bobby Portis,MIL,47,30,17,26.8,14.4,52.6,26.7,1.6,1.78,0.74,0.274,1.6,3.2,4.6,0.581,0.664,0.889
37,Bogdan Bogdanovic,ATL,32,16,16,30.0,14.9,43.2,26.7,2.0,2.85,2.07,0.345,0.8,0.1,0.6,0.385,0.5,0.421
38,Bojan Bogdanovic,DET,53,15,38,31.9,21.4,46.5,32.8,2.3,2.95,2.14,0.461,0.8,1.0,0.8,1.0,0.537,0.884
39,Bol Bol,ORL,52,20,32,23.5,10.6,25.1,14.1,1.0,2.35,1.61,0.422,0.4,0.2,2.2,1.136,0.667,1.429
40,Bones Hyland,LAC,42,28,14,19.5,12.1,47.1,20.2,3.8,4.81,4.1,0.257,0.2,0.0,0.3,0.6,0.0,0.429
41,Bradley Beal,WAS,33,18,15,32.7,22.5,66.4,39.8,4.7,4.23,3.77,0.339,1.9,0.7,1.8,0.587,0.25,0.95
42,Brandon Boston Jr.,LAC,20,7,13,12.2,7.1,21.1,12.2,1.0,2.92,2.56,0.335,0.1,0.2,0.5,1.0,0.667,0.5
43,Brandon Clarke,MEM,49,28,21,19.7,10.5,29.1,18.3,0.7,1.5,0.64,0.359,4.3,0.2,5.5,0.599,0.5,1.138
44,Brandon Ingram,NOP,22,11,11,32.1,21.8,64.4,37.1,4.2,3.9,2.89,0.338,1.5,1.6,0.7,0.818,0.714,0.625
45,Braxton Key,DET,3,0,3,3.0,1.3,3.3,1.3,0.1,1.56,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,55,38,17,30.4,14.4,33.9,22.7,0.8,1.42,0.4,0.424,2.3,1.9,5.3,0.437,1.0,1.055
47,Bruce Brown,DEN,56,39,17,28.7,11.2,53.0,25.6,3.0,3.36,2.69,0.211,0.8,0.1,1.7,0.913,1.0,0.844
48,Bruno Fernando,ATL,31,9,22,11.7,4.1,21.1,12.4,0.5,1.4,0.49,0.193,1.6,0.2,3.8,0.347,0.667,0.815
49,Bryce McGowens,CHA,24,6,18,14.1,3.8,15.0,9.2,0.6,2.35,1.43,0.252,0.0,0.0,0.6,0.0,0.0,0.714
50,Bryn Forbes,MIN,25,9,16,10.7,3.6,11.9,8.9,0.4,2.06,1.31,0.3,0.0,0.0,0.1,0.0,0.0,1.0
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,58,25,33,32.1,17.5,60.1,35.4,2.1,2.06,1.38,0.292,0.4,0.0,0.8,0.545,0.0,0.787
53,CJ McCollum,NOP,51,26,25,35.0,21.1,75.4,32.8,5.5,4.37,3.9,0.28,0.9,0.1,0.5,0.689,0.0,0.593
54,Cade Cunningham,DET,12,3,9,33.3,19.9,78.3,24.8,7.0,5.37,4.99,0.255,0.3,0.4,0.9,1.0,0.6,0.909
55,Caleb Houstan,ORL,32,11,21,16.4,4.2,13.8,7.9,0.3,1.36,0.42,0.305,0.1,0.0,0.8,0.0,0.0,0.72
56,Caleb Martin,MIA,47,26,21,30.3,10.1,39.7,23.0,1.6,2.47,1.58,0.254,0.6,0.1,2.4,0.733,0.0,0.632
57,Cam Reddish,POR,21,9,12,21.7,8.5,19.8,15.8,0.7,2.21,1.28,0.43,0.8,0.0,0.8,0.625,0.0,1.059
58,Cam Thomas,BKN,39,24,15,16.4,10.7,29.1,13.3,2.4,4.92,4.34,0.369,0.4,0.0,0.3,0.875,0.0,1.2
59,Cameron Johnson,BKN,18,13,5,25.4,13.8,34.3,21.1,1.1,1.91,1.22,0.401,0.6,0.0,1.1,0.909,0.0,1.0
60,Cameron Payne,PHX,28,15,13,24.0,12.1,57.8,19.9,4.9,5.08,4.49,0.21,0.1,0.0,0.3,0.0,0.0,0.75
61,Caris LeVert,CLE,53,32,21,30.7,12.3,50.4,29.8,3.1,3.67,3.07,0.243,0.6,0.1,1.1,0.485,0.0,0.5
62,Cedi Osman,CLE,57,36,21,21.2,8.9,30.5,21.0,1.2,2.4,1.6,0.293,0.4,0.0,0.7,1.0,0.0,0.881
63,Charles Bassey,SAS,24,5,19,13.6,4.7,22.3,12.5,0.6,1.51,0.44,0.21,1.3,0.4,3.9,0.563,0.778,1.065
64,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
65,Chimezie Metu,SAC,43,25,18,10.8,5.1,16.2,9.4,0.5,1.67,0.71,0.315,1.3,0.3,3.0,0.389,0.692,1.142
66,Chris Boucher,TOR,51,24,27,20.8,9.8,24.7,13.1,0.7,1.69,0.61,0.397,0.5,0.1,4.2,0.708,0.0,1.056
67,Chris Duarte,IND,35,13,22,19.2,7.7,28.2,18.9,1.1,2.27,1.63,0.273,0.3,0.0,0.5,0.6,0.0,0.706
68,Chris Paul,PHX,37,19,18,31.8,13.8,75.6,26.7,7.3,5.81,4.98,0.183,0.3,0.3,0.2,0.083,0.4,0.333
69,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
70,Christian Braun,DEN,52,36,16,15.0,4.3,17.0,10.2,0.6,2.05,1.18,0.25,0.3,0.0,0.9,0.688,0.0,0.625
71,Christian Koloko,TOR,45,21,24,14.6,3.5,15.4,10.0,0.3,1.19,0.27,0.228,0.9,0.0,3.3,0.415,0.0,0.853
72,Christian Wood,DAL,46,26,20,27.9,17.6,49.2,27.5,1.8,2.22,1.01,0.358,2.1,2.2,4.6,0.653,0.718,1.009
73,Chuma Okeke,ORL,18,5,13,21.8,5.4,25.9,12.5,0.9,2.05,1.25,0.21,0.2,0.1,0.9,0.667,1.0,0.438
74,Clint Capela,ATL,41,23,18,26.9,12.0,36.8,18.0,0.8,1.28,0.26,0.325,2.5,0.5,10.2,0.577,0.545,1.021
75,Coby White,CHI,47,22,25,21.8,8.4,33.7,17.1,1.7,2.95,2.28,0.249,0.0,0.0,0.2,1.0,0.0,0.7
76,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
77,Cole Anthony,ORL,39,18,21,25.0,12.0,53.7,18.2,4.4,4.92,4.33,0.224,0.3,0.0,0.9,0.583,0.0,0.914
78,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
79,Collin Sexton,UTA,45,23,22,24.4,14.5,46.7,19.8,3.8,4.82,4.29,0.31,0.4,0.0,1.2,0.526,0.0,0.893
80,Corey Kispert,WAS,47,22,25,27.4,9.6,31.1,19.2,0.7,1.43,0.6,0.307,0.5,0.0,1.0,0.739,0.0,0.857
81,Cory Joseph,DET,38,10,28,15.8,4.7,33.7,11.0,2.9,5.11,5.26,0.138,0.1,0.1,0.2,0.4,0.0,0.667
82,D'Angelo Russell,LAL,55,28,27,33.0,17.9,83.4,35.9,5.6,4.05,3.38,0.214,0.6,0.1,0.8,0.688,0.75,0.628
83,Daishen Nix,HOU,41,11,30,15.5,3.7,35.0,13.7,2.7,4.6,4.48,0.105,0.0,0.0,0.2,1.0,0.0,0.889
84,Dalano Banton,TOR,24,12,12,9.7,4.8,21.9,9.9,1.4,3.83,2.92,0.219,0.1,0.0,0.8,0.667,0.0,1.3
85,Dalen Terry,CHI,19,10,9,3.3,0.8,4.7,2.5,0.2,2.62,2.09,0.18,0.1,0.0,0.2,0.0,0.0,0.5
86,Damian Jones,UTA,22,6,16,8.0,2.5,9.3,5.1,0.2,1.32,0.32,0.268,1.0,0.1,2.3,0.174,1.0,0.882
87,Damian Lillard,POR,44,22,22,36.2,31.0,87.8,39.2,7.4,5.03,4.41,0.354,0.4,0.1,0.6,0.722,0.833,0.56
88,Damion Lee,PHX,58,31,27,22.3,8.9,30.9,18.6,1.2,2.33,1.6,0.288,0.3,0.0,0.4,0.588,0.0,0.615
89,Daniel Gafford,WAS,53,24,29,18.6,8.5,26.3,14.3,0.6,1.45,0.32,0.324,2.0,0.4,5.3,0.682,0.739,1.179
90,Daniel Theis,IND,5,1,4,14.2,6.0,20.4,15.2,0.5,1.61,0.4,0.294,2.2,0.2,2.6,0.818,0.0,1.154
91,Danny Green,HOU,3,1,2,14.5,3.0,19.7,11.3,0.6,1.82,1.07,0.153,0.3,0.0,0.0,0.0,0.0,0.0
92,Danuel House Jr.,PHI,36,23,13,15.1,4.5,16.9,9.1,0.6,2.09,1.21,0.266,0.2,0.0,0.5,1.167,0.0,1.235
93,Dario Saric,OKC,37,17,20,14.4,5.8,22.4,13.5,0.7,1.77,0.9,0.259,0.5,0.7,1.8,0.65,0.769,0.912
94,Darius Bazley,PHX,36,16,20,15.4,5.4,23.9,11.4,0.8,2.0,1.14,0.228,0.9,0.2,2.1,0.71,0.429,0.733
95,Darius Days,HOU,1,0,1,2.5,2.0,6.0,2.0,0.1,1.27,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0
96,Darius Garland,CLE,49,27,22,35.1,21.8,78.3,29.6,7.6,5.83,5.55,0.278,0.6,0.0,0.5,0.714,1.0,0.538
97,David Duke Jr.,BKN,15,7,8,9.1,3.1,12.3,5.9,0.8,3.93,3.47,0.249,0.1,0.0,0.5,0.0,0.0,0.571
98,David Roddy,MEM,46,29,17,17.8,6.3,19.9,12.3,0.7,2.02,1.17,0.318,0.4,0.0,0.9,0.444,1.5,1.1
99,Davion Mitchell,SAC,55,31,24,18.0,5.7,34.7,12.4,2.6,4.53,4.43,0.164,0.1,0.0,0.5,0.571,0.0,0.76
100,Davis Bertans,DAL,34,17,17,10.6,4.1,12.6,7.7,0.2,1.14,0.36,0.329,0.2,0.0,0.2,0.571,0.0,0.5
101,Davon Reed,LAL,35,23,12,9.0,2.3,16.7,8.4,0.7,2.61,1.88,0.138,0.1,0.1,0.3,0.0,0.0,0.167
102,Day'Ron Sharpe,BKN,31,16,15,10.1,3.8,16.1,9.6,0.5,1.74,0.64,0.238,1.3,0.4,3.2,0.564,0.25,0.758
103,De'Aaron Fox,SAC,51,31,20,33.9,24.6,79.2,24.6,6.6,5.0,4.66,0.311,0.4,0.1,0.7,0.7,0.8,0.946
104,De'Andre Hunter,ATL,47,27,20,32.0,15.7,38.7,23.8,1.5,2.29,1.44,0.406,1.0,0.4,1.1,0.911,1.095,0.849
105,De'Anthony Melton,PHI,52,34,18,28.5,10.7,52.0,26.5,2.4,2.74,1.98,0.206,0.6,0.0,1.3,0.438,0.0,0.477
106,DeAndre Jordan,DEN,34,21,13,14.6,4.9,19.1,11.1,0.4,1.3,0.23,0.257,2.4,0.2,3.8,0.084,0.571,1.131
107,DeMar DeRozan,CHI,51,24,27,36.3,25.5,61.0,36.5,4.7,4.58,3.7,0.418,1.3,2.6,0.6,0.731,0.811,0.633
108,Dean Wade,CLE,29,21,8,22.7,5.8,25.0,14.7,0.7,1.67,0.49,0.231,0.3,0.0,0.7,0.444,0.0,0.95
109,Deandre Ayton,PHX,49,23,26,30.0,18.6,53.3,29.6,1.5,1.7,0.51,0.348,5.3,4.6,11.5,0.824,0.714,1.002
110,Dejounte Murray,ATL,52,27,25,36.5,21.0,72.8,29.2,6.0,4.93,4.47,0.289,0.6,0.1,1.1,0.364,0.429,0.786
111,Delon Wright,WAS,26,17,9,22.1,6.0,45.3,18.3,3.7,4.93,4.48,0.132,0.3,0.0,0.8,0.444,0.0,0.476
112,Deni Avdija,WAS,53,25,28,26.5,9.2,44.1,21.7,2.0,2.7,1.94,0.209,0.8,0.1,2.2,0.568,0.5,0.728
113,Dennis Schroder,LAL,44,22,22,30.2,12.4,52.7,22.7,3.9,4.49,3.9,0.235,0.3,0.0,0.3,0.5,0.0,0.462
114,Dennis Smith Jr.,CHA,36,9,27,24.9,8.3,51.3,21.2,3.6,4.16,3.74,0.162,0.3,0.0,1.0,0.9,2.0,0.892
115,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Dereon Seabron,NOP,4,2,2,1.9,1.0,2.3,1.8,0.1,2.88,2.33,0.444,0.0,0.0,0.3,0.0,0.0,2.0
117,Derrick Jones Jr.,CHI,44,17,27,15.3,5.3,20.1,10.7,0.4,1.28,0.38,0.266,0.8,0.1,2.4,0.818,0.667,0.907
118,Derrick Rose,NYK,26,11,15,12.9,5.8,27.6,11.0,1.9,4.22,3.84,0.212,0.2,0.0,0.4,0.667,0.0,1.0
119,Derrick White,BOS,56,40,16,27.3,11.3,44.6,19.2,2.9,3.89,3.25,0.253,0.5,0.0,1.1,0.552,0.0,0.644
120,Desmond Bane,MEM,33,21,12,31.1,21.5,60.7,33.9,2.8,2.78,2.01,0.354,0.8,0.0,1.0,1.107,0.0,0.969
121,Devin Booker,PHX,31,20,11,34.0,26.6,63.0,36.0,5.2,5.0,4.29,0.423,0.9,1.0,1.5,0.621,0.967,0.833
122,Devin Vassell,SAS,29,8,21,31.3,19.4,54.2,34.3,3.0,3.33,2.4,0.358,0.7,0.0,0.6,1.211,0.0,0.944
123,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
124,Devonte' Graham,SAS,55,27,28,15.8,5.8,30.1,15.0,1.6,3.22,2.57,0.193,0.1,0.0,0.1,0.5,0.0,0.667
125,Dewayne Dedmon,MIA,30,17,13,11.7,5.7,19.7,10.7,0.6,1.67,0.45,0.289,1.6,0.5,2.9,0.917,0.714,0.919
126,Dillon Brooks,MEM,50,31,19,30.3,14.9,42.6,28.1,2.0,2.75,1.89,0.349,0.4,0.2,0.9,0.636,0.667,0.977
127,Domantas Sabonis,SAC,54,31,23,34.5,18.7,82.6,48.3,3.3,2.41,1.39,0.227,8.7,4.6,9.5,0.591,0.486,0.872
128,Dominick Barlow,SAS,8,0,8,9.0,3.6,12.5,8.3,0.3,1.53,0.64,0.29,1.4,0.1,2.5,0.545,0.0,0.8
129,Donovan Mitchell,CLE,48,32,16,35.4,26.9,68.8,32.0,5.8,5.07,4.59,0.391,0.8,0.0,1.0,0.949,0.0,0.98
130,Donte DiVincenzo,GSW,45,25,20,25.1,8.5,47.1,22.8,2.1,2.69,2.1,0.18,0.6,0.0,1.4,0.241,0.0,0.557
131,Dorian Finney-Smith,BKN,42,20,22,32.3,9.0,40.2,23.7,1.0,1.53,0.63,0.225,0.6,0.0,2.1,0.407,0.0,0.747
132,Doug McDermott,SAS,49,14,35,20.4,9.8,28.0,20.1,0.8,1.67,0.79,0.348,0.2,0.0,0.9,1.182,2.0,0.93
133,Draymond Green,GSW,49,26,23,31.8,8.1,74.1,40.8,2.3,1.82,0.89,0.11,2.7,1.0,2.7,0.463,0.122,0.597
134,Drew Eubanks,POR,54,25,29,19.3,6.0,25.5,14.0,0.7,1.62,0.45,0.235,2.1,0.4,3.9,0.613,0.526,0.889
135,Dru Smith,BKN,7,4,3,13.2,2.6,22.6,7.6,1.7,4.45,4.46,0.114,0.3,0.0,0.6,1.0,0.0,0.5
136,Duane Washington Jr.,PHX,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
137,Duncan Robinson,MIA,28,14,14,17.9,6.9,25.0,17.6,0.7,1.68,0.77,0.278,0.2,0.0,0.5,1.0,0.0,1.0
138,Dwight Powell,DAL,53,30,23,19.8,6.8,24.4,13.2,0.6,1.51,0.5,0.28,1.9,0.1,5.7,0.441,1.0,0.954
139,Dyson Daniels,NOP,39,21,18,19.9,4.5,30.5,14.9,1.5,2.96,2.19,0.148,0.2,0.0,0.9,0.333,0.0,0.757
140,Edmond Sumner,BKN,46,28,18,14.5,7.4,24.6,11.4,1.6,3.96,3.48,0.302,0.2,0.0,0.6,0.727,0.0,1.069
141,Eric Gordon,LAC,47,12,35,30.2,13.1,41.8,25.1,2.6,3.7,3.18,0.313,0.2,0.0,0.4,0.364,2.0,1.158
142,Eugene Omoruyi,OKC,22,8,14,12.0,4.9,14.0,9.2,0.3,1.42,0.6,0.351,0.5,0.0,2.5,0.417,0.0,0.833
143,Evan Fournier,NYK,22,12,10,18.7,7.1,24.5,17.4,1.0,2.46,1.83,0.291,0.0,0.0,0.2,0.0,0.0,1.0
144,Evan Mobley,CLE,57,35,22,34.1,15.6,58.0,30.3,1.9,1.98,0.77,0.269,4.2,2.1,8.2,0.604,0.549,0.944
145,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
146,Frank Kaminsky,HOU,26,11,15,6.8,2.7,13.4,8.3,0.4,1.75,0.67,0.204,0.3,0.1,0.8,0.25,1.333,0.818
147,Frank Ntilikina,DAL,34,17,17,11.6,2.5,15.9,7.4,0.8,3.09,2.53,0.156,0.1,0.0,0.2,0.0,0.0,0.286
148,Franz Wagner,ORL,56,22,34,33.2,19.1,55.2,33.0,3.5,3.79,3.19,0.346,0.7,0.3,2.1,0.718,0.684,0.925
149,Fred VanVleet,TOR,48,22,26,37.0,19.6,84.6,37.3,6.3,4.5,4.1,0.232,0.2,0.0,0.3,0.75,1.0,0.923
150,Furkan Korkmaz,PHI,25,17,8,10.2,3.8,15.3,10.4,0.7,2.73,2.1,0.249,0.2,0.0,0.4,1.0,0.0,1.333
151,Gabe Vincent,MIA,43,25,18,25.9,9.6,43.5,20.7,2.8,3.9,3.19,0.221,0.2,0.0,0.5,0.6,1.0,0.8
152,Garrett Temple,NOP,18,11,7,7.2,2.3,9.4,5.7,0.3,1.93,1.27,0.249,0.1,0.0,0.2,0.0,0.0,0.667
153,Garrison Mathews,ATL,45,12,33,13.4,4.8,14.6,9.4,0.3,1.33,0.41,0.326,0.1,0.0,0.1,0.0,0.0,1.167
154,Gary Harris,ORL,28,11,17,24.5,8.8,21.5,15.8,0.8,2.15,1.57,0.408,0.1,0.0,0.6,0.667,0.0,0.889
155,Gary Payton II,GSW,15,8,7,17.0,4.1,23.0,12.5,0.6,1.67,0.72,0.177,0.7,0.1,1.8,0.2,1.0,0.741
156,Gary Trent Jr.,TOR,50,23,27,33.6,18.6,40.3,31.5,1.6,2.43,1.87,0.463,0.4,0.0,0.6,1.136,0.0,1.125
157,George Hill,IND,35,24,11,19.1,5.0,33.8,13.2,2.5,4.48,3.98,0.148,0.3,0.0,0.6,0.417,0.0,0.5
158,Georges Niang,PHI,53,35,18,20.0,9.0,30.5,16.5,0.7,1.33,0.46,0.295,0.1,0.0,0.4,0.4,0.0,1.261
159,Giannis Antetokounmpo,MIL,45,33,12,33.3,32.4,82.0,38.6,5.5,4.05,2.97,0.395,4.4,4.7,5.2,0.551,0.462,1.094
160,Goga Bitadze,IND,21,8,13,9.6,3.3,14.6,9.7,0.4,1.49,0.58,0.225,0.8,0.3,2.9,0.563,0.429,0.667
161,Goran Dragic,CHI,49,22,27,15.6,6.6,34.6,13.6,2.4,4.17,3.63,0.189,0.1,0.1,0.2,1.0,0.75,0.8
162,Gordon Hayward,CHA,32,10,22,31.1,13.5,48.1,35.5,2.3,2.85,1.87,0.28,1.7,0.5,2.1,0.574,0.353,0.794
163,Gorgui Dieng,SAS,19,2,17,10.2,3.4,18.7,13.6,0.6,1.84,0.63,0.183,0.7,0.3,1.5,0.154,0.0,0.643
164,Grant Williams,BOS,55,40,15,27.7,8.7,31.3,16.9,0.9,1.76,0.77,0.276,0.6,0.1,1.6,0.364,0.333,0.761
165,Grayson Allen,MIL,52,37,15,27.5,10.4,36.8,24.7,1.5,2.46,1.48,0.284,0.4,0.0,0.8,0.526,0.0,0.558
166,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
167,Hamidou Diallo,DET,47,12,35,16.6,8.3,25.2,12.1,1.0,2.34,1.68,0.329,1.0,0.1,2.0,1.229,0.0,1.25
168,Harrison Barnes,SAC,56,32,24,32.6,14.9,48.0,30.5,1.7,2.15,1.1,0.311,0.6,0.7,2.0,0.914,1.027,1.054
169,Haywood Highsmith,MIA,41,23,18,19.4,4.8,21.7,12.6,0.6,1.69,0.89,0.22,0.7,0.0,2.0,0.25,0.0,0.512
170,Herbert Jones,NOP,41,18,23,28.9,9.8,41.6,23.0,1.5,2.11,1.06,0.234,0.7,0.1,1.8,0.433,1.0,0.781
171,Immanuel Quickley,NYK,57,31,26,27.8,12.6,47.7,24.1,3.4,4.28,3.66,0.264,0.3,0.0,0.5,0.375,0.0,0.5
172,Isaac Okoro,CLE,59,37,22,21.0,6.4,20.1,12.7,0.7,1.96,1.06,0.316,0.3,0.0,1.0,0.471,2.0,0.879
173,Isaiah Hartenstein,NYK,58,31,27,19.5,5.1,29.7,14.4,0.7,1.34,0.23,0.173,1.8,0.2,5.3,0.402,1.0,0.685
174,Isaiah Jackson,IND,43,16,27,15.3,6.9,21.5,13.8,0.5,1.35,0.42,0.319,1.8,0.3,5.1,0.526,0.643,0.936
175,Isaiah Joe,OKC,47,24,23,15.6,8.2,20.0,12.7,0.6,1.93,1.31,0.412,0.3,0.0,0.4,0.769,0.0,0.789
176,Isaiah Livers,DET,34,9,25,20.9,5.7,23.8,14.4,0.7,1.83,0.83,0.24,0.2,0.0,0.4,0.571,2.0,0.667
177,Isaiah Mobley,CLE,8,5,3,3.3,1.1,5.1,2.1,0.2,2.31,1.2,0.22,0.0,0.1,0.1,0.0,2.0,2.0
178,Isaiah Roby,SAS,40,9,31,11.5,4.2,19.1,10.6,0.6,1.99,0.99,0.22,0.5,0.2,0.9,0.619,0.714,0.833
