,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Jarrett Allen,CLE,56,4.1,33.0,1.38,5.6,2.4,3.4,71.1,71.1,15.3,4.8,15.3,3.9,69.0,67.2
1,Domantas Sabonis,SAC,57,3.7,21.8,1.35,5.0,1.9,2.6,72.0,72.0,21.2,11.3,20.3,3.3,68.9,62.0
2,Evan Mobley,CLE,61,3.1,19.9,1.44,4.5,2.0,2.7,72.5,72.5,13.2,2.6,13.2,4.8,72.0,81.3
3,Nic Claxton,BKN,55,3.4,32.4,1.37,4.6,2.1,2.9,73.4,73.4,12.4,4.9,12.4,2.7,70.3,65.6
4,Rudy Gobert,MIN,51,3.3,29.1,1.36,4.5,1.9,2.6,71.4,71.4,19.6,8.9,19.0,7.7,67.9,63.9
5,Bam Adebayo,MIA,55,3.3,16.0,1.22,4.1,1.8,2.9,61.8,61.8,12.0,4.9,12.0,2.7,60.7,39.0
6,Deandre Ayton,PHX,52,3.1,18.1,1.26,3.9,1.7,2.7,63.3,63.3,10.6,6.3,10.0,3.8,61.9,43.9
7,Aaron Gordon,DEN,49,2.8,18.5,1.46,4.1,1.8,2.3,79.6,79.6,14.7,4.4,14.0,2.2,76.5,83.9
8,Kevon Looney,GSW,60,2.5,43.9,1.29,3.2,1.3,2.0,65.0,65.0,19.7,2.7,19.0,4.1,68.0,50.2
9,Mason Plumlee,CHA,56,2.3,21.3,1.38,3.1,1.2,1.6,75.3,75.3,28.3,6.3,27.6,4.7,73.2,67.9
10,Ivica Zubac,LAC,59,2.2,22.8,1.26,2.8,1.2,1.7,66.0,66.0,16.9,6.2,16.9,2.3,64.6,45.2
11,Jonas Valanciunas,NOP,59,2.1,15.3,1.3,2.7,1.1,1.7,66.3,66.3,15.3,8.1,14.5,2.4,65.3,51.1
12,Kenyon Martin Jr.,HOU,59,1.8,17.6,1.47,2.7,1.2,1.6,76.1,76.1,17.4,4.6,17.4,6.4,74.3,84.6
13,Nikola Jokic,DEN,52,2.2,10.5,1.38,3.0,1.3,1.9,66.7,66.7,17.5,4.4,15.8,8.8,65.8,67.5
14,Brandon Clarke,MEM,52,2.3,27.6,1.27,3.0,1.3,2.0,67.0,67.0,14.9,3.3,14.9,3.3,63.6,46.7
15,Jarred Vanderbilt,UTA,52,2.4,28.9,1.24,2.9,1.3,2.0,63.5,63.5,14.6,4.9,13.8,4.1,61.8,41.0
16,Myles Turner,IND,51,2.0,13.2,1.44,2.9,1.2,1.6,73.5,73.5,20.2,4.8,19.2,4.8,73.1,80.7
17,Onyeka Okongwu,ATL,58,1.8,21.9,1.44,2.5,1.1,1.4,75.0,75.0,14.7,5.9,14.7,2.9,73.5,80.0
18,Walker Kessler,UTA,58,1.9,27.8,1.34,2.5,1.2,1.6,74.4,74.4,12.0,7.4,10.2,2.8,69.4,59.7
19,Clint Capela,ATL,44,2.3,22.6,1.39,3.3,1.5,2.2,71.6,71.6,6.8,2.9,6.8,1.9,69.9,70.2
20,Larry Nance Jr.,NOP,49,2.1,30.9,1.38,2.9,1.3,1.8,72.2,72.2,10.8,3.9,10.8,2.9,68.6,68.8
21,Lauri Markkanen,UTA,55,1.9,9.0,1.34,2.5,1.0,1.6,63.6,63.6,18.4,2.9,17.5,6.8,66.0,58.7
22,Jalen Duren,DET,52,2.0,26.4,1.29,2.6,1.2,1.7,67.4,67.4,14.2,4.7,14.2,2.8,66.0,49.8
23,Daniel Gafford,WAS,57,1.6,24.9,1.48,2.4,0.9,1.2,76.1,76.1,30.4,3.3,30.4,10.9,76.1,85.2
24,Anthony Davis,LAL,36,2.5,11.0,1.51,3.7,1.6,2.1,75.0,75.0,16.9,3.4,16.9,5.6,75.3,89.8
25,Drew Eubanks,POR,57,1.8,35.5,1.28,2.3,1.1,1.6,67.0,67.0,5.8,4.9,5.8,1.9,64.1,48.5
26,Jakob Poeltl,SAS,46,2.4,20.6,1.17,2.8,1.2,2.0,63.3,63.3,11.7,8.1,11.7,0.9,60.4,27.2
27,Jimmy Butler,MIA,45,1.9,9.8,1.5,2.8,1.0,1.4,74.2,74.2,26.2,7.1,26.2,7.1,73.8,89.2
28,Dwight Powell,DAL,56,1.5,27.4,1.5,2.3,0.9,1.2,76.5,76.5,23.8,2.4,23.8,7.1,76.2,89.2
29,Scottie Barnes,TOR,57,1.9,11.4,1.15,2.2,0.9,1.6,54.8,54.8,15.6,4.6,15.6,5.5,56.0,23.9
