,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Ja Morant,MEM,48,13.3,47.9,0.93,12.4,4.5,10.2,44.2,47.3,15.5,11.4,14.7,3.9,45.2,64.8
1,Trae Young,ATL,52,12.8,46.4,0.9,11.4,4.0,9.3,42.6,47.1,12.7,16.4,9.0,2.1,41.3,55.2
2,DeMar DeRozan,CHI,53,10.2,43.5,1.08,10.9,4.4,8.1,54.1,54.5,13.2,10.2,12.8,3.7,52.6,93.3
3,Luka Doncic,DAL,50,10.5,34.4,1.07,11.3,4.1,7.7,53.2,59.8,15.0,15.0,13.5,3.8,49.4,93.0
4,Damian Lillard,POR,46,10.4,38.3,1.12,11.6,3.5,7.5,46.4,55.0,19.0,12.1,15.4,3.3,48.9,95.9
5,Donovan Mitchell,CLE,49,9.6,38.9,1.11,10.6,3.8,7.7,49.1,58.4,10.5,11.8,8.8,2.4,47.4,95.6
6,Jalen Brunson,NYK,56,9.4,42.7,0.97,9.1,3.5,7.6,45.6,48.9,12.5,9.7,11.2,3.0,46.1,76.3
7,De'Aaron Fox,SAC,52,8.8,37.6,0.99,8.7,3.3,6.7,49.4,51.7,13.3,12.7,11.8,2.4,48.1,80.4
8,Jalen Green,HOU,54,9.7,42.2,0.84,8.2,2.7,7.1,37.6,42.9,13.7,14.6,12.9,1.9,38.8,44.1
9,Shai Gilgeous-Alexander,OKC,53,8.2,29.8,1.01,8.2,2.8,5.8,48.7,49.5,17.8,13.9,15.7,3.0,49.4,83.7
10,Darius Garland,CLE,50,9.0,42.6,0.96,8.6,3.3,6.9,47.0,52.0,9.8,14.4,7.6,1.3,44.4,71.0
11,Tyrese Haliburton,IND,48,8.8,46.8,1.0,8.8,3.2,7.0,46.0,54.3,9.8,13.3,8.8,2.9,43.3,83.0
12,Zach LaVine,CHI,54,8.3,36.1,0.9,7.4,2.6,6.6,40.3,46.5,11.0,11.9,10.5,2.5,40.6,56.3
13,Dejounte Murray,ATL,54,7.8,36.5,0.95,7.4,3.3,6.8,48.0,50.4,4.3,9.1,4.3,1.4,45.1,69.6
14,Anthony Edwards,MIN,60,7.2,29.2,0.9,6.5,2.4,5.5,42.9,48.6,10.9,15.1,9.5,2.8,40.8,57.0
15,Anfernee Simons,POR,56,6.8,33.5,1.02,6.9,2.6,5.6,45.7,54.6,6.3,10.5,4.7,0.3,43.7,84.4
16,Fred VanVleet,TOR,50,7.8,39.4,0.97,7.6,2.6,6.4,41.4,48.9,9.7,10.5,8.2,1.5,41.6,74.8
17,CJ McCollum,NOP,52,7.5,33.9,0.92,6.9,2.6,5.9,43.7,48.5,9.8,12.9,8.8,2.3,42.3,61.9
18,Jrue Holiday,MIL,46,7.7,38.0,0.99,7.6,2.9,6.0,48.2,55.3,8.5,14.4,6.8,1.1,44.5,79.6
19,Stephen Curry,GSW,38,7.6,30.6,1.18,9.0,3.1,6.1,50.4,62.6,10.7,13.1,9.7,3.5,47.4,97.4
20,Tyler Herro,MIA,45,7.7,36.9,0.97,7.4,2.8,6.2,44.1,51.8,7.2,13.0,7.0,1.7,41.4,75.2
21,D'Angelo Russell,MIN,54,6.0,34.1,0.97,5.8,2.1,4.4,47.7,54.3,11.2,17.1,7.8,1.2,44.4,77.0
22,Jordan Clarkson,UTA,58,5.8,27.2,0.92,5.4,1.9,4.3,45.2,51.2,9.2,17.8,8.3,0.9,41.4,62.2
23,Franz Wagner,ORL,58,5.6,31.0,0.93,5.2,2.1,4.3,49.4,52.4,8.3,16.3,7.7,0.6,45.2,64.4
24,Paul George,LAC,43,7.0,30.8,0.99,7.0,2.6,5.4,48.5,56.7,7.9,16.2,6.0,1.0,43.7,80.0
25,Jordan Poole,GSW,58,5.8,26.8,0.89,5.1,1.8,4.3,41.4,48.4,9.9,17.1,8.7,2.1,38.6,53.0
26,Jamal Murray,DEN,45,6.2,31.4,1.05,6.5,2.6,5.1,50.0,56.5,7.9,10.1,5.8,1.1,47.7,89.6
27,Jayson Tatum,BOS,55,5.8,20.7,0.9,5.2,1.8,4.7,37.9,45.3,11.0,10.7,9.1,2.5,38.5,54.8
28,Chris Paul,PHX,38,8.3,56.3,0.9,7.4,2.8,6.4,43.9,48.4,9.2,13.7,4.5,0.6,42.4,55.9
29,Terry Rozier,CHA,50,6.9,30.8,0.81,5.5,2.1,5.7,36.6,41.5,7.6,9.9,7.0,1.2,37.0,37.8
30,Kevin Porter Jr.,HOU,40,8.9,43.1,0.77,6.9,2.5,6.5,37.7,41.9,10.4,18.2,9.8,2.2,35.6,30.4
31,LaMelo Ball,CHA,33,10.2,40.7,0.8,8.2,3.0,7.9,38.2,44.5,6.8,16.0,4.5,0.6,35.9,37.4
32,Jaden Ivey,DET,55,6.0,34.9,0.8,4.8,1.7,4.4,38.8,41.9,14.2,16.3,12.0,3.3,38.0,34.4
33,Kyrie Irving,BKN,40,6.0,24.7,1.02,6.2,2.4,5.3,44.8,52.9,6.6,8.3,6.2,2.1,43.6,85.6
34,Tre Jones,SAS,52,5.6,39.8,0.84,4.7,2.0,4.6,42.3,43.2,7.5,10.6,6.5,0.7,41.8,44.4
35,LeBron James,LAL,45,5.7,20.4,0.95,5.4,2.0,4.3,47.4,52.6,12.0,16.3,11.6,3.5,43.8,69.3
36,James Harden,PHI,40,6.3,30.7,0.93,5.8,1.9,4.3,44.7,52.4,13.1,21.8,11.5,2.4,40.5,63.6
37,Devin Booker,PHX,32,7.4,29.6,0.96,7.1,2.6,5.7,44.8,49.7,12.7,12.2,10.1,2.1,45.1,71.5
38,Spencer Dinwiddie,DAL,53,4.0,24.4,1.06,4.3,1.6,3.2,49.4,57.1,12.7,11.7,12.7,4.2,47.4,91.1
39,Tyrese Maxey,PHI,37,6.3,33.6,0.97,6.1,2.4,5.3,45.1,48.7,11.5,6.8,11.5,2.1,46.6,74.4
40,Immanuel Quickley,NYK,59,3.8,30.8,1.0,3.8,1.4,3.0,45.5,50.6,15.3,9.0,14.9,4.5,46.8,83.3
41,Malcolm Brogdon,BOS,50,4.6,34.4,0.96,4.5,1.6,3.7,41.9,50.0,10.0,11.3,8.2,1.7,42.0,73.7
42,Pascal Siakam,TOR,49,4.8,19.3,0.94,4.5,1.6,3.7,44.1,46.6,15.4,10.7,14.1,2.6,46.6,67.8
43,Paolo Banchero,ORL,52,4.9,22.7,0.86,4.2,1.4,3.6,40.0,43.5,16.5,14.1,15.3,3.1,41.6,48.5
44,Jimmy Butler,MIA,44,4.8,25.1,1.03,4.9,1.7,3.6,46.3,46.6,21.3,9.0,18.0,6.2,50.2,85.9
45,Jaylen Brown,BOS,48,4.5,17.5,1.01,4.5,1.5,3.2,48.1,54.5,14.0,15.9,13.1,1.9,46.3,84.1
46,Alec Burks,DET,46,4.6,39.7,0.98,4.5,1.5,3.7,41.8,49.4,11.7,9.9,11.3,1.9,43.2,78.5
47,Josh Giddey,OKC,52,5.0,27.7,0.81,4.0,1.9,4.0,46.9,47.1,5.0,17.4,5.0,3.1,39.8,38.5
48,Norman Powell,LAC,50,3.9,25.4,1.07,4.2,1.3,2.8,45.7,51.1,18.5,11.3,15.4,1.5,49.7,91.9
49,Killian Hayes,DET,55,5.2,41.4,0.72,3.8,1.6,4.3,37.9,40.6,4.2,15.3,3.5,1.4,33.8,23.7
50,Keldon Johnson,SAS,52,4.1,18.8,0.96,3.9,1.5,3.1,47.5,49.7,14.7,11.8,14.2,3.3,47.9,73.0
51,Mike Conley,UTA,43,5.2,46.2,0.9,4.7,1.6,3.8,41.5,48.8,10.7,18.3,9.4,2.2,38.8,56.7
