,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Klay Thompson,GSW,46,6.0,29.0,0.95,5.7,2.0,5.4,37.8,50.6,2.5,7.9,2.5,0.4,36.1,52.0
1,Bojan Bogdanovic,DET,56,3.1,16.3,1.15,3.6,1.3,2.6,48.6,58.1,8.5,9.1,6.8,1.7,47.7,85.5
2,Lauri Markkanen,UTA,54,2.7,13.2,1.06,2.9,0.9,2.2,39.5,49.6,15.8,7.5,15.1,4.8,43.2,72.6
3,Malik Beasley,UTA,55,2.4,17.8,1.1,2.6,1.0,2.3,41.9,56.2,0.0,2.3,0.0,0.0,40.9,78.8
4,Jayson Tatum,BOS,55,2.2,7.9,1.0,2.2,0.7,1.8,40.6,48.0,11.6,8.3,12.4,4.1,41.3,63.4
5,Stephen Curry,GSW,38,2.8,11.4,1.08,3.1,1.0,2.3,41.6,55.1,9.3,10.2,8.3,1.9,41.7,75.6
6,Jordan Poole,GSW,58,2.0,9.5,0.99,2.0,0.6,1.7,38.1,51.0,10.2,11.0,10.2,3.4,38.1,56.4
7,Damian Lillard,POR,46,2.1,7.7,1.13,2.3,0.8,1.9,43.2,58.5,4.2,7.3,4.2,3.1,40.6,83.1
8,Jaylen Brown,BOS,48,2.6,10.3,0.84,2.2,0.8,2.2,38.1,46.2,5.6,12.7,5.6,1.6,35.7,30.2
9,Jordan Clarkson,UTA,58,1.9,8.7,0.87,1.6,0.6,1.6,38.5,46.2,7.4,9.3,7.4,1.9,37.0,34.1
10,CJ McCollum,NOP,52,1.9,8.6,0.94,1.8,0.7,1.8,36.6,45.7,6.1,3.0,6.1,3.0,37.4,50.3
11,Kevin Durant,BKN,39,2.4,9.4,0.99,2.3,1.0,1.9,52.7,53.4,10.9,15.2,9.8,6.5,46.7,55.9
12,Devin Booker,PHX,32,2.4,9.5,1.16,2.8,1.0,1.9,51.7,59.2,13.2,11.8,13.2,3.9,50.0,87.2
13,Terry Rozier,CHA,50,2.0,9.1,0.83,1.7,0.6,1.8,34.8,41.8,4.0,5.9,4.0,1.0,34.7,26.3
14,Gary Trent Jr.,TOR,50,1.7,10.2,0.91,1.6,0.6,1.6,39.2,45.6,4.6,5.7,4.6,1.1,39.1,41.9
15,Anfernee Simons,POR,56,1.4,6.8,1.01,1.4,0.5,1.3,41.1,53.4,0.0,5.2,0.0,0.0,39.0,67.6
