,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Jonas Valanciunas,NOP,57,2.5,17.9,1.18,2.9,1.2,2.1,58.8,58.8,11.3,5.7,11.3,1.4,59.6,61.7
1,Ivica Zubac,LAC,58,2.2,23.3,1.04,2.3,1.0,1.8,54.9,54.9,15.4,9.2,13.8,3.1,53.8,38.6
2,Mason Plumlee,CHA,56,1.9,17.6,1.24,2.3,1.0,1.6,61.8,61.8,15.2,6.7,15.2,6.7,61.0,71.5
3,Giannis Antetokounmpo,MIL,46,1.7,5.6,1.6,2.8,1.1,1.3,84.7,84.7,26.3,6.3,25.0,6.3,81.3,98.6
4,Walker Kessler,UTA,56,1.9,28.6,1.21,2.3,1.0,1.6,64.0,64.0,17.9,4.7,17.0,6.6,63.2,66.8
5,Jarrett Allen,CLE,53,1.9,15.1,1.27,2.4,1.0,1.4,69.7,69.7,20.0,6.0,19.0,2.0,68.0,77.6
6,Clint Capela,ATL,42,3.0,29.1,0.99,3.0,1.3,2.7,48.2,48.2,10.2,3.1,10.2,2.3,50.0,28.2
7,Chris Boucher,TOR,53,2.0,21.9,1.21,2.4,1.0,1.7,58.4,58.4,14.4,1.9,14.4,1.9,62.5,68.2
8,Onyeka Okongwu,ATL,56,1.6,20.6,1.35,2.2,0.9,1.3,69.9,69.9,17.4,4.3,16.3,1.1,69.6,85.6
9,Nick Richards,CHA,44,2.3,33.3,1.24,2.8,1.1,1.9,59.0,59.0,23.0,4.0,21.0,10.0,62.0,72.1
10,Rudy Gobert,MIN,49,2.2,19.9,1.13,2.5,1.0,1.7,57.1,57.1,20.2,7.3,19.3,4.6,56.9,51.3
11,Jalen Duren,DET,50,2.0,25.8,1.2,2.4,1.0,1.6,63.4,63.4,15.8,7.9,15.8,5.0,62.4,64.6
12,Julius Randle,NYK,59,1.4,5.7,1.48,2.0,0.9,1.2,75.7,75.7,17.3,7.4,17.3,11.1,71.6,95.3
13,Deandre Ayton,PHX,50,2.0,11.9,1.18,2.4,1.0,1.7,61.4,62.0,14.7,6.9,14.7,3.9,58.8,58.1
14,Steven Adams,MEM,42,3.0,31.9,0.94,2.9,1.4,2.6,51.4,51.4,9.4,7.0,9.4,3.1,49.2,20.6
15,Jakob Poeltl,SAS,46,2.0,17.4,1.27,2.6,1.1,1.7,67.5,67.5,16.0,5.3,16.0,4.3,64.9,77.3
16,Domantas Sabonis,SAC,55,1.7,10.2,1.25,2.2,0.8,1.4,57.1,57.1,22.1,3.2,22.1,6.3,61.1,74.4
17,Anthony Davis,LAL,34,2.9,12.4,1.21,3.4,1.3,2.3,57.0,57.0,16.5,5.2,15.5,3.1,59.8,66.4
18,Daniel Gafford,WAS,55,1.4,21.8,1.46,2.1,0.9,1.2,75.8,75.8,17.7,5.1,16.5,6.3,73.4,93.9
19,Nikola Jokic,DEN,50,1.6,7.8,1.33,2.2,0.9,1.4,62.5,62.5,17.1,2.4,17.1,7.3,64.6,83.0
20,Nic Claxton,BKN,53,1.4,13.5,1.41,2.0,0.9,1.2,76.2,76.2,9.3,8.0,9.3,1.3,70.7,91.7
21,Bam Adebayo,MIA,53,1.7,8.3,1.12,1.9,0.8,1.5,56.4,56.4,11.0,3.3,12.1,1.1,58.2,50.5
22,Aaron Gordon,DEN,49,1.7,11.1,1.23,2.1,0.9,1.5,60.8,60.8,12.2,0.0,11.0,2.4,64.6,70.4
23,Mitchell Robinson,NYK,38,2.7,44.3,1.0,2.7,1.1,2.1,53.8,53.8,13.9,7.9,13.9,1.0,51.5,30.7
24,Isaiah Hartenstein,NYK,59,1.8,32.3,0.97,1.7,0.8,1.6,49.5,49.5,6.7,4.8,6.7,1.0,50.0,26.7
25,Tari Eason,HOU,57,1.4,15.3,1.19,1.7,0.8,1.3,58.9,58.9,9.9,4.9,9.9,4.9,58.0,62.1
26,Kevon Looney,GSW,58,1.3,23.1,1.25,1.6,0.7,1.2,64.2,64.2,8.0,2.7,8.0,0.0,65.3,74.7
27,Lauri Markkanen,UTA,54,1.3,6.5,1.26,1.7,0.7,1.1,61.3,62.1,15.3,6.9,13.9,8.3,59.7,76.9
28,Bobby Portis,MIL,47,1.8,12.7,1.07,1.9,0.9,1.6,55.4,55.4,7.2,7.2,7.2,3.6,53.0,43.0
29,Alperen Sengun,HOU,52,1.7,11.7,0.99,1.7,0.8,1.5,52.6,52.6,7.8,11.1,5.6,3.3,48.9,27.8
30,Bol Bol,ORL,54,1.0,10.4,1.57,1.6,0.8,0.9,84.0,84.0,8.9,3.6,7.1,1.8,80.4,98.2
