,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Luka Doncic,DAL,50,7.3,23.9,1.15,8.4,2.7,5.6,47.8,55.8,21.1,6.6,17.3,3.8,52.1,84.9
1,Shai Gilgeous-Alexander,OKC,53,6.2,22.6,1.06,6.6,2.2,4.7,46.0,47.8,20.4,7.0,19.5,3.3,51.7,75.9
2,James Harden,PHI,41,6.2,30.6,1.11,7.0,2.0,4.8,41.5,50.0,21.1,6.3,20.3,3.5,48.0,83.0
3,Julius Randle,NYK,60,4.9,20.5,0.97,4.8,1.6,3.6,45.1,48.8,19.0,12.9,17.3,4.7,46.4,60.4
4,Damian Lillard,POR,46,5.0,18.3,1.21,6.0,1.9,3.7,52.4,59.2,20.5,9.6,18.8,3.9,55.0,94.3
5,Joel Embiid,PHI,45,6.3,21.6,0.95,6.0,2.1,4.7,44.1,44.8,17.7,10.2,16.6,3.2,47.7,58.5
6,Anthony Edwards,MIN,61,4.4,17.7,0.98,4.3,1.7,3.9,43.0,49.4,7.5,5.6,7.5,1.1,43.4,61.8
7,Kyrie Irving,BKN,40,4.8,19.8,1.28,6.2,2.3,4.1,55.8,61.8,15.0,5.7,14.0,6.2,56.5,97.2
8,Jayson Tatum,BOS,55,4.7,17.1,0.93,4.4,1.3,3.7,35.3,41.8,15.7,8.8,14.6,1.5,41.4,53.3
9,Spencer Dinwiddie,DAL,53,4.3,25.9,0.99,4.2,1.3,3.2,39.5,45.6,18.1,7.1,17.7,1.8,46.5,63.7
10,DeMar DeRozan,CHI,53,3.5,15.2,1.19,4.2,1.3,2.5,50.7,51.1,29.8,6.4,28.7,7.4,58.0,91.5
11,Pascal Siakam,TOR,49,4.2,17.1,1.05,4.4,1.7,3.3,50.0,50.9,16.4,6.3,13.5,1.9,53.6,75.0
12,Kevin Durant,BKN,39,5.4,21.6,1.02,5.6,2.0,4.2,48.5,50.6,13.2,12.3,12.3,2.4,48.1,69.8
13,Jalen Brunson,NYK,56,2.9,13.3,1.16,3.4,1.3,2.5,52.1,57.1,12.2,6.1,11.0,3.7,53.0,86.8
14,Giannis Antetokounmpo,MIL,47,4.4,14.3,0.85,3.8,1.3,3.2,40.8,41.1,20.3,10.1,19.3,4.8,44.9,38.7
15,Trae Young,ATL,52,3.6,13.2,0.94,3.4,1.1,2.8,40.1,43.5,16.0,10.1,13.3,4.3,43.1,54.2
16,Dejounte Murray,ATL,54,3.5,16.4,0.92,3.2,1.2,2.9,41.7,44.9,10.1,9.0,10.1,2.1,42.6,51.4
17,Russell Westbrook,LAL,52,3.9,19.9,0.77,3.0,1.2,3.2,37.3,39.2,13.3,8.9,12.3,3.9,37.4,25.5
18,LeBron James,LAL,45,4.2,14.8,0.83,3.5,1.3,3.7,35.5,38.9,10.2,3.7,9.6,2.7,39.0,36.3
19,Zach LaVine,CHI,55,2.8,12.1,1.01,2.8,1.0,2.2,45.9,51.2,13.8,11.2,13.8,5.3,45.4,67.9
20,Anfernee Simons,POR,56,2.9,14.4,0.91,2.6,0.9,2.3,39.7,42.7,13.5,10.4,11.7,4.3,41.1,50.0
21,Paolo Banchero,ORL,52,3.3,15.1,0.86,2.8,0.9,2.4,37.9,40.7,22.5,8.9,21.3,5.3,43.2,39.6
22,Zion Williamson,NOP,29,4.2,18.1,1.16,4.9,1.7,2.8,60.5,60.5,23.0,16.4,19.7,5.7,57.4,86.3
23,Bam Adebayo,MIA,54,2.5,11.9,1.04,2.6,1.0,1.9,50.5,50.5,18.8,6.0,18.8,3.8,52.6,72.6
24,Jordan Clarkson,UTA,58,2.2,10.1,1.07,2.3,0.8,1.6,51.6,56.5,15.1,15.1,13.5,4.0,49.2,78.3
25,Paul George,LAC,44,3.5,15.3,0.87,3.0,1.1,2.8,39.8,44.3,10.4,11.0,7.8,1.3,40.9,41.5
26,Jimmy Butler,MIA,44,3.1,16.1,0.97,3.0,0.9,2.3,40.6,43.6,18.5,8.9,19.3,3.0,45.9,61.3
27,Kawhi Leonard,LAC,34,3.7,18.8,1.02,3.8,1.5,3.1,46.7,50.5,11.9,4.0,10.3,1.6,49.2,70.3
28,De'Aaron Fox,SAC,52,2.3,9.6,1.09,2.5,0.9,1.8,50.0,52.7,17.9,6.8,17.1,3.4,53.0,81.1
29,Donovan Mitchell,CLE,50,2.1,8.4,1.2,2.5,0.8,1.7,48.2,61.4,13.5,8.7,11.5,1.9,50.0,93.4
30,Ja Morant,MEM,48,3.1,11.0,0.83,2.5,0.8,2.4,34.5,36.3,22.4,6.8,21.1,6.1,40.8,34.0
31,Kevin Porter Jr.,HOU,40,3.0,14.5,0.99,3.0,0.9,2.4,37.5,44.3,17.5,6.7,15.0,4.2,43.3,64.2
32,Jalen Green,HOU,54,2.6,11.3,0.84,2.2,0.7,2.1,34.5,39.8,17.7,7.8,15.6,5.7,39.7,37.3
33,Bradley Beal,WAS,36,3.1,14.5,0.99,3.1,1.2,2.5,47.3,50.5,10.8,10.8,9.0,3.6,45.9,63.2
34,Jaylen Brown,BOS,48,2.4,9.2,0.9,2.1,0.8,1.9,40.9,45.7,10.6,9.7,10.6,2.7,40.7,49.1
