,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Giannis Antetokounmpo,MIL,48,8.3,27.3,1.13,9.4,3.1,5.4,58.1,59.4,31.3,10.4,29.5,7.6,58.6,50.9
1,Shai Gilgeous-Alexander,OKC,54,5.9,21.4,1.25,7.4,2.4,4.3,56.5,59.6,23.5,8.5,21.6,4.1,59.9,71.5
2,LeBron James,LAL,46,7.0,25.1,1.21,8.5,3.1,5.0,62.3,65.4,21.0,13.0,19.8,5.2,59.6,65.9
3,De'Aaron Fox,SAC,54,5.6,23.6,1.16,6.4,2.4,4.2,58.4,61.1,19.3,11.3,18.3,6.0,55.5,55.5
4,Jaylen Brown,BOS,49,5.6,21.9,1.25,7.0,2.7,4.4,61.7,66.6,15.3,10.2,14.6,3.6,59.5,72.7
5,Anthony Edwards,MIN,62,5.2,20.7,1.05,5.4,1.9,3.6,53.6,58.3,18.8,18.4,18.1,6.6,48.8,34.5
6,Buddy Hield,IND,61,4.1,25.6,1.27,5.2,1.9,3.7,52.0,68.6,2.4,8.1,2.0,0.4,48.8,76.3
7,Bennedict Mathurin,IND,61,4.2,24.6,1.2,5.0,1.6,2.9,54.3,60.9,24.3,10.6,23.9,3.5,57.3,63.9
8,Jordan Poole,GSW,60,4.3,19.9,1.18,5.0,1.8,3.1,56.1,63.2,15.3,12.9,12.5,2.4,54.5,60.6
9,Ja Morant,MEM,49,5.4,19.3,1.14,6.1,2.3,3.8,59.6,63.0,17.5,15.2,15.2,4.6,55.1,52.3
10,Zach LaVine,CHI,56,4.4,19.4,1.2,5.3,1.8,3.2,55.6,60.7,20.6,9.7,20.2,3.2,57.1,65.5
11,Jayson Tatum,BOS,56,4.1,14.9,1.25,5.2,1.7,3.0,57.7,63.7,21.1,11.6,20.7,5.2,57.8,72.4
12,Trae Young,ATL,53,5.2,18.8,1.03,5.3,1.7,3.6,46.6,52.6,19.4,13.2,13.9,2.6,48.7,30.7
13,Kyle Kuzma,WAS,54,4.3,19.3,1.11,4.8,1.9,3.3,57.2,63.3,10.3,15.4,10.3,2.6,50.0,45.3
14,Gary Trent Jr.,TOR,51,4.2,24.6,1.18,5.0,1.7,3.6,47.3,56.3,13.0,2.8,11.6,1.4,52.1,61.8
15,Donovan Mitchell,CLE,52,4.0,16.5,1.19,4.8,1.8,3.2,56.4,64.5,12.4,12.9,9.5,3.8,52.4,62.5
16,Pascal Siakam,TOR,50,4.0,16.3,1.22,4.9,1.7,2.7,62.2,65.9,24.4,13.4,22.9,5.0,60.7,68.9
17,Terry Rozier,CHA,51,4.3,19.6,1.11,4.8,1.9,3.6,51.4,57.8,11.3,8.6,10.4,3.6,50.2,47.2
18,Bojan Bogdanovic,DET,57,3.5,18.3,1.21,4.3,1.5,2.7,54.5,63.6,13.9,10.4,11.4,1.5,54.2,67.2
19,O.G. Anunoby,TOR,46,4.2,24.4,1.24,5.2,2.0,3.3,60.8,66.7,12.4,11.9,11.4,3.6,56.5,70.8
20,Desmond Bane,MEM,36,5.5,27.8,1.19,6.6,2.3,4.7,49.4,61.2,10.1,8.0,9.0,3.5,48.7,63.3
21,Keldon Johnson,SAS,53,3.8,17.8,1.16,4.5,1.7,3.2,54.4,60.9,15.2,8.3,14.2,6.4,52.9,56.9
22,Lauri Markkanen,UTA,55,3.1,14.8,1.38,4.2,1.5,2.5,63.0,70.4,15.4,8.3,14.2,3.6,61.5,86.4
23,Trey Murphy III,NOP,57,2.9,26.9,1.42,4.1,1.5,2.5,62.1,72.9,9.8,6.7,9.2,2.5,60.7,89.5
24,Mikal Bridges,PHX,56,3.4,21.0,1.2,4.1,1.4,2.8,52.3,60.6,13.1,7.9,13.6,2.6,52.9,65.0
