,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Ja Morant,MEM,49,13.3,48.1,0.93,12.4,4.5,10.2,43.8,46.8,15.7,11.3,14.8,3.8,45.1,66.3
1,Trae Young,ATL,52,12.8,46.4,0.9,11.4,4.0,9.3,42.6,47.1,12.7,16.4,9.0,2.1,41.3,55.3
2,DeMar DeRozan,CHI,53,10.2,43.5,1.08,10.9,4.4,8.1,54.1,54.5,13.2,10.2,12.8,3.7,52.6,93.8
3,Luka Doncic,DAL,51,10.4,34.2,1.07,11.2,4.1,7.6,53.1,59.6,15.1,14.9,13.6,3.8,49.4,93.4
4,Donovan Mitchell,CLE,51,9.5,38.6,1.11,10.6,3.8,7.6,49.4,58.6,10.5,11.5,8.7,2.3,47.8,95.6
5,Damian Lillard,POR,46,10.4,38.3,1.12,11.6,3.5,7.5,46.4,55.0,19.0,12.1,15.4,3.3,48.9,96.0
6,Jalen Brunson,NYK,56,9.4,42.6,0.97,9.1,3.5,7.6,45.8,49.1,12.5,9.7,11.2,3.0,46.2,77.3
7,De'Aaron Fox,SAC,53,8.7,37.0,1.0,8.6,3.3,6.6,49.7,52.0,13.3,12.6,11.8,2.4,48.4,80.6
8,Darius Garland,CLE,52,9.1,42.9,0.96,8.7,3.3,7.0,47.1,52.2,10.0,14.0,7.6,1.3,44.7,74.0
9,Jalen Green,HOU,54,9.7,42.2,0.84,8.2,2.7,7.1,37.6,42.9,13.7,14.6,12.9,1.9,38.8,45.4
10,Shai Gilgeous-Alexander,OKC,54,8.2,29.6,1.0,8.2,2.8,5.8,48.6,49.4,17.5,13.8,15.4,2.9,49.2,84.6
11,Tyrese Haliburton,IND,49,8.8,46.9,1.0,8.8,3.2,7.0,45.8,54.4,9.6,13.3,8.6,2.8,43.1,85.0
12,Zach LaVine,CHI,55,8.3,36.3,0.9,7.5,2.7,6.6,40.2,46.3,11.0,11.6,10.5,2.4,40.7,57.9
13,Dejounte Murray,ATL,54,7.8,36.5,0.95,7.4,3.3,6.8,48.0,50.4,4.3,9.1,4.3,1.4,45.1,70.7
14,Anthony Edwards,MIN,61,7.2,29.0,0.9,6.5,2.4,5.5,42.6,48.2,10.9,14.8,9.6,2.7,40.8,57.1
15,Anfernee Simons,POR,56,6.8,33.5,1.02,6.9,2.6,5.6,45.7,54.6,6.3,10.5,4.7,0.3,43.7,85.7
