,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Jarrett Allen,CLE,56,4.1,33.0,1.38,5.6,2.4,3.4,71.1,71.1,15.3,4.8,15.3,3.9,69.0,67.2
1,Domantas Sabonis,SAC,57,3.7,21.8,1.35,5.0,1.9,2.6,72.0,72.0,21.2,11.3,20.3,3.3,68.9,62.0
2,Evan Mobley,CLE,61,3.1,19.9,1.44,4.5,2.0,2.7,72.5,72.5,13.2,2.6,13.2,4.8,72.0,81.0
3,Nic Claxton,BKN,55,3.4,32.4,1.37,4.6,2.1,2.9,73.4,73.4,12.4,4.9,12.4,2.7,70.3,65.9
4,Rudy Gobert,MIN,51,3.3,28.9,1.36,4.5,1.8,2.6,71.2,71.2,19.8,9.0,19.2,7.8,67.7,64.3
5,Bam Adebayo,MIA,56,3.3,16.0,1.2,4.0,1.7,2.9,60.6,60.6,11.8,4.8,11.8,2.7,59.7,31.5
6,Deandre Ayton,PHX,52,3.1,18.1,1.26,3.9,1.7,2.7,63.3,63.3,10.6,6.3,10.0,3.8,61.9,43.8
7,Aaron Gordon,DEN,49,2.8,18.5,1.46,4.1,1.8,2.3,79.6,79.6,14.7,4.4,14.0,2.2,76.5,83.8
8,Kevon Looney,GSW,60,2.5,43.9,1.29,3.2,1.3,2.0,65.0,65.0,19.7,2.7,19.0,4.1,68.0,50.0
9,Mason Plumlee,CHA,56,2.3,21.3,1.38,3.1,1.2,1.6,75.3,75.3,28.3,6.3,27.6,4.7,73.2,67.9
10,Ivica Zubac,LAC,59,2.2,22.8,1.26,2.8,1.2,1.7,66.0,66.0,16.9,6.2,16.9,2.3,64.6,45.1
11,Jonas Valanciunas,NOP,60,2.1,15.3,1.29,2.7,1.1,1.7,66.0,66.0,15.1,7.9,14.3,2.4,65.1,50.3
12,Kenyon Martin Jr.,HOU,59,1.8,17.6,1.47,2.7,1.2,1.6,76.1,76.1,17.4,4.6,17.4,6.4,74.3,84.4
13,Nikola Jokic,DEN,53,2.2,10.3,1.38,3.0,1.2,1.9,66.7,66.7,17.5,4.4,15.8,8.8,65.8,67.5
14,Myles Turner,IND,52,2.1,13.4,1.44,3.0,1.2,1.7,73.6,73.6,19.4,4.6,18.5,4.6,73.1,81.0
15,Brandon Clarke,MEM,53,2.3,27.3,1.26,2.9,1.3,2.0,66.3,66.3,14.8,3.3,14.8,3.3,63.1,45.5
16,Jarred Vanderbilt,UTA,52,2.4,28.9,1.24,2.9,1.3,2.0,63.5,63.5,14.6,4.9,13.8,4.1,61.8,40.9
17,Onyeka Okongwu,ATL,58,1.8,21.9,1.44,2.5,1.1,1.4,75.0,75.0,14.7,5.9,14.7,2.9,73.5,79.9
18,Walker Kessler,UTA,59,1.8,27.6,1.35,2.5,1.2,1.5,74.7,74.7,11.9,7.3,10.1,2.8,69.7,60.4
19,Clint Capela,ATL,44,2.3,22.6,1.39,3.3,1.5,2.2,71.6,71.6,6.8,2.9,6.8,1.9,69.9,70.1
20,Larry Nance Jr.,NOP,50,2.0,30.8,1.38,2.8,1.3,1.8,72.2,72.2,10.8,3.9,10.8,2.9,68.6,68.7
21,Lauri Markkanen,UTA,56,1.8,8.8,1.33,2.4,1.0,1.6,63.2,63.2,18.4,2.9,17.5,5.8,66.0,56.5
22,Jalen Duren,DET,52,2.0,26.4,1.29,2.6,1.2,1.7,67.4,67.4,14.2,4.7,14.2,2.8,66.0,49.7
23,Daniel Gafford,WAS,57,1.6,24.9,1.48,2.4,0.9,1.2,76.1,76.1,30.4,3.3,30.4,10.9,76.1,84.7
24,Anthony Davis,LAL,36,2.5,11.0,1.51,3.7,1.6,2.1,75.0,75.0,16.9,3.4,16.9,5.6,75.3,89.0
25,Jimmy Butler,MIA,46,1.9,9.9,1.52,2.9,1.0,1.4,75.0,75.0,26.4,6.9,26.4,6.9,74.7,91.2
26,Drew Eubanks,POR,57,1.8,35.5,1.28,2.3,1.1,1.6,67.0,67.0,5.8,4.9,5.8,1.9,64.1,48.4
27,Jakob Poeltl,SAS,46,2.4,20.6,1.17,2.8,1.2,2.0,63.3,63.3,11.7,8.1,11.7,0.9,60.4,27.3
28,Dwight Powell,DAL,56,1.5,27.4,1.5,2.3,0.9,1.2,76.5,76.5,23.8,2.4,23.8,7.1,76.2,88.4
29,Scottie Barnes,TOR,58,1.9,11.2,1.15,2.2,0.9,1.6,54.8,54.8,15.6,4.6,15.6,5.5,56.0,23.7
