,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Joel Embiid,PHI,44,6.8,23.5,1.2,8.2,2.9,5.1,56.5,59.4,20.3,10.3,19.9,4.7,57.1,62.6
1,Nikola Vucevic,CHI,58,4.5,27.1,1.05,4.7,2.1,4.1,50.6,54.0,3.4,5.7,3.4,0.4,49.2,31.8
2,Deandre Ayton,PHX,50,4.5,26.4,1.2,5.4,2.5,4.0,62.3,62.6,9.3,6.2,9.7,4.0,59.3,61.2
3,Bam Adebayo,MIA,54,4.5,21.7,1.1,4.9,2.0,3.7,54.2,54.2,12.3,5.8,12.3,1.2,55.6,41.1
4,Evan Mobley,CLE,58,3.4,22.0,1.15,3.9,1.6,2.6,61.3,63.0,16.4,12.3,15.9,5.6,56.4,51.4
5,Anthony Davis,LAL,35,4.9,21.3,1.28,6.2,2.5,4.0,62.9,63.9,14.7,4.7,14.7,1.8,63.5,73.8
6,Christian Wood,DAL,48,2.9,18.3,1.52,4.4,1.7,2.5,66.7,77.5,14.4,5.0,13.7,5.8,66.2,95.3
7,Alperen Sengun,HOU,53,3.4,22.9,1.13,3.8,1.5,2.7,55.9,57.2,16.7,7.8,15.0,5.0,55.6,47.2
8,Myles Turner,IND,50,3.3,21.8,1.17,3.9,1.3,2.7,50.0,56.3,16.3,6.0,15.7,3.0,53.6,53.7
9,Nikola Jokic,DEN,51,2.6,12.7,1.42,3.7,1.6,2.3,68.4,73.5,10.4,5.9,10.4,3.0,65.2,90.7
10,Jarrett Allen,CLE,53,3.1,24.7,1.16,3.6,1.5,2.5,62.1,62.5,10.4,11.6,9.1,2.4,57.9,51.9
11,Clint Capela,ATL,43,2.9,28.1,1.41,4.1,1.9,2.6,73.0,73.0,13.5,4.0,13.5,5.6,72.2,90.2
12,Domantas Sabonis,SAC,55,2.5,14.5,1.28,3.1,1.3,2.0,63.4,65.2,18.5,4.4,17.8,5.9,63.0,74.3
13,Brook Lopez,MIL,56,2.5,19.1,1.25,3.1,1.2,2.3,52.8,62.2,7.9,3.6,7.9,2.9,53.2,69.2
14,Jonas Valanciunas,NOP,58,2.7,19.4,1.06,2.8,1.2,2.4,50.4,53.5,6.5,3.2,6.5,0.6,51.6,35.0
15,Kristaps Porzingis,WAS,49,2.8,13.7,1.17,3.3,1.0,2.3,45.5,54.0,18.1,3.6,16.7,2.9,51.4,52.8
16,Nic Claxton,BKN,54,2.0,19.6,1.27,2.6,1.1,1.5,73.2,73.2,21.8,9.1,21.8,6.4,68.2,73.2
17,Ivica Zubac,LAC,58,1.9,20.3,1.24,2.4,0.9,1.4,65.9,65.9,20.4,10.6,19.5,3.5,63.7,68.7
18,Brandon Clarke,MEM,51,1.8,21.1,1.46,2.6,1.1,1.6,69.5,69.5,19.6,2.2,18.5,10.9,70.7,92.5
19,Naz Reid,MIN,52,2.2,22.6,1.19,2.6,1.1,1.9,54.5,61.9,6.2,6.2,6.2,1.8,53.1,57.9
20,Thomas Bryant,LAL,41,2.4,25.8,1.35,3.2,1.3,2.0,65.9,67.7,16.5,4.1,16.5,5.2,64.9,85.0
21,Rudy Gobert,MIN,49,2.1,18.8,1.27,2.7,1.1,1.6,68.4,68.4,24.3,6.8,23.3,4.9,68.0,72.4
22,Lauri Markkanen,UTA,54,1.9,9.0,1.29,2.4,0.8,1.6,51.2,59.9,15.0,2.0,12.0,3.0,56.0,76.2
23,Mason Plumlee,CHA,56,1.9,17.8,1.19,2.3,0.9,1.4,62.3,62.3,28.3,7.5,27.4,8.5,61.3,59.3
24,Dwight Powell,DAL,55,1.5,28.1,1.49,2.3,0.9,1.1,76.2,76.2,25.0,6.0,25.0,6.0,75.0,93.5
25,P.J. Washington,CHA,59,1.6,10.5,1.32,2.1,0.8,1.4,57.1,64.3,11.6,2.1,9.5,2.1,60.0,79.4
26,Jakob Poeltl,SAS,46,2.4,20.2,1.12,2.7,1.2,2.0,61.1,61.1,12.8,9.2,12.8,4.6,56.0,44.4
27,Onyeka Okongwu,ATL,57,1.7,21.4,1.22,2.1,0.9,1.4,63.0,63.0,14.3,8.2,13.3,5.1,61.2,65.9
28,Isaiah Stewart,DET,48,2.1,17.9,1.19,2.5,0.8,1.5,56.3,62.7,23.8,7.9,21.8,3.0,58.4,58.9
29,Wendell Carter Jr.,ORL,39,2.6,17.8,1.13,2.9,1.2,2.2,57.1,62.5,6.9,10.9,6.9,2.0,52.5,45.3
30,Daniel Gafford,WAS,55,1.5,23.2,1.32,2.0,0.8,1.2,71.9,71.9,20.2,8.3,20.2,4.8,65.5,79.9
31,Jusuf Nurkic,POR,45,2.1,15.2,1.15,2.4,0.9,1.6,56.3,59.2,24.5,12.8,24.5,12.8,54.3,50.5
32,John Collins,ATL,50,1.7,13.8,1.17,2.0,0.8,1.5,54.7,58.0,10.5,4.7,10.5,2.3,55.8,54.7
33,Julius Randle,NYK,60,1.4,5.8,1.14,1.6,0.6,1.2,47.1,57.1,11.9,6.0,9.5,1.2,50.0,49.5
34,Jayson Tatum,BOS,55,1.6,5.7,1.09,1.7,0.6,1.3,47.1,57.9,10.3,10.3,10.3,1.1,47.1,38.8
35,Giannis Antetokounmpo,MIL,46,1.9,6.1,1.08,2.1,0.7,1.4,51.5,56.1,21.6,4.5,21.6,3.4,52.3,36.9
36,Bobby Portis,MIL,47,1.8,12.7,1.13,2.0,0.8,1.5,50.0,61.1,3.6,8.4,3.6,0.0,47.0,46.3
37,Moritz Wagner,ORL,38,2.1,20.4,1.19,2.4,0.9,1.7,52.4,57.9,17.9,7.7,17.9,6.4,53.8,60.3
38,Isaiah Jackson,IND,45,1.9,28.8,1.11,2.1,0.8,1.5,50.7,50.7,23.8,2.4,22.6,8.3,57.1,43.0
39,Andre Drummond,CHI,45,1.8,28.9,1.12,2.0,0.9,1.3,69.0,69.0,15.9,17.1,15.9,3.7,57.3,44.9
40,Jalen Duren,DET,51,1.3,17.2,1.29,1.7,0.7,1.1,69.1,69.1,17.6,7.4,16.2,5.9,66.2,76.6
41,Zach Collins,SAS,48,1.7,17.1,1.06,1.8,0.8,1.6,50.7,56.0,8.4,6.0,8.4,4.8,49.4,33.2
42,Jalen Smith,IND,51,1.7,17.9,1.01,1.7,0.6,1.4,44.9,52.2,12.9,7.1,14.1,2.4,45.9,29.4
43,Mike Muscala,OKC,43,1.5,27.0,1.33,2.0,0.7,1.4,50.8,66.1,6.3,0.0,6.3,0.0,54.0,83.1
44,Walker Kessler,UTA,57,1.1,16.0,1.34,1.4,0.7,0.9,70.4,70.4,11.5,1.6,11.5,1.6,68.9,84.6
45,LeBron James,LAL,45,1.4,5.1,1.25,1.8,0.8,1.3,58.3,63.3,9.2,3.1,7.7,4.6,58.5,69.6
46,Kenyon Martin Jr.,HOU,58,1.2,11.4,1.13,1.3,0.5,0.9,58.8,59.8,18.8,13.0,17.4,5.8,53.6,45.8
47,Mo Bamba,ORL,40,1.5,23.3,1.28,1.9,0.7,1.2,53.1,65.3,16.7,8.3,16.7,6.7,51.7,75.1
48,Nick Richards,CHA,45,1.3,19.5,1.28,1.7,0.7,1.0,65.2,65.2,23.3,8.3,23.3,8.3,65.0,75.1
49,Wenyen Gabriel,LAL,46,1.2,21.3,1.41,1.7,0.7,1.0,70.2,71.3,14.8,5.6,13.0,7.4,68.5,89.7
50,Jock Landale,PHX,50,1.5,22.3,1.03,1.5,0.5,1.3,42.2,47.7,12.3,2.7,12.3,2.7,46.6,29.9
51,Draymond Green,GSW,52,1.2,13.1,1.14,1.4,0.6,1.0,60.4,61.3,10.9,9.4,10.9,3.1,57.8,48.6
52,Drew Eubanks,POR,56,1.0,19.8,1.25,1.3,0.6,0.8,71.1,71.1,10.7,10.7,10.7,1.8,64.3,70.4
53,Montrezl Harrell,PHI,50,1.2,23.4,1.12,1.3,0.5,0.9,60.0,60.0,18.6,10.2,18.6,5.1,57.6,43.9
54,DeAndre Jordan,DEN,34,1.3,27.4,1.51,1.9,0.8,1.0,82.4,83.8,23.3,4.7,20.9,7.0,79.1,94.9
55,Steven Adams,MEM,42,1.0,11.0,1.46,1.5,0.7,0.9,76.9,76.9,15.9,2.3,13.6,6.8,72.7,92.1
56,Scottie Barnes,TOR,56,0.8,4.9,1.39,1.1,0.5,0.7,71.8,74.4,10.9,6.5,10.9,2.2,69.6,87.9
57,Derrick Jones Jr.,CHI,46,0.9,18.2,1.57,1.4,0.5,0.7,68.8,68.8,37.5,5.0,37.5,22.5,70.0,97.7
58,Willy Hernangomez,NOP,30,1.7,24.9,1.21,2.1,0.7,1.2,58.3,59.7,25.0,7.7,23.1,1.9,61.5,63.1
59,Pascal Siakam,TOR,49,1.3,5.2,1.0,1.3,0.5,1.1,44.6,50.0,7.9,6.3,7.9,3.2,44.4,26.2
60,Isaiah Hartenstein,NYK,60,0.9,16.5,1.09,1.0,0.4,0.8,55.3,55.3,13.0,5.6,11.1,5.6,55.6,39.3
61,JaVale McGee,DAL,12,1.4,26.6,1.12,1.6,0.7,1.1,62.0,62.0,17.6,5.9,17.6,0.0,64.7,39.1
62,Kelly Olynyk,UTA,48,1.0,8.2,1.26,1.2,0.5,0.8,61.1,68.1,13.0,13.0,13.0,4.3,56.5,71.4
