,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Klay Thompson,GSW,46,6.0,29.0,0.95,5.7,2.0,5.4,37.8,50.6,2.5,7.9,2.5,0.4,36.1,52.2
1,Bojan Bogdanovic,DET,55,3.1,16.3,1.15,3.6,1.3,2.7,48.6,58.2,8.1,9.2,6.4,1.7,47.4,83.7
2,Lauri Markkanen,UTA,54,2.7,13.2,1.06,2.9,0.9,2.2,39.5,49.6,15.8,7.5,15.1,4.8,43.2,73.0
3,Malik Beasley,UTA,55,2.4,17.8,1.1,2.6,1.0,2.3,41.9,56.2,0.0,2.3,0.0,0.0,40.9,78.1
4,Jayson Tatum,BOS,54,2.2,7.9,0.99,2.2,0.7,1.8,40.4,47.5,11.8,8.4,12.6,4.2,41.2,57.3
5,Stephen Curry,GSW,38,2.8,11.4,1.08,3.1,1.0,2.3,41.6,55.1,9.3,10.2,8.3,1.9,41.7,76.3
6,Jordan Poole,GSW,58,2.0,9.5,0.99,2.0,0.6,1.7,38.1,51.0,10.2,11.0,10.2,3.4,38.1,56.7
7,Damian Lillard,POR,46,2.1,7.7,1.13,2.3,0.8,1.9,43.2,58.5,4.2,7.3,4.2,3.1,40.6,82.5
8,Jaylen Brown,BOS,48,2.6,10.3,0.84,2.2,0.8,2.2,38.1,46.2,5.6,12.7,5.6,1.6,35.7,29.8
9,Jordan Clarkson,UTA,57,1.9,8.9,0.87,1.6,0.6,1.6,38.5,46.2,7.4,9.3,7.4,1.9,37.0,34.5
10,Kevin Durant,BKN,39,2.4,9.4,0.99,2.3,1.0,1.9,52.7,53.4,10.9,15.2,9.8,6.5,46.7,56.2
11,CJ McCollum,NOP,51,1.9,8.5,0.95,1.8,0.6,1.8,36.7,46.1,6.3,3.1,6.3,3.1,37.5,51.7
12,Devin Booker,PHX,32,2.4,9.5,1.16,2.8,1.0,1.9,51.7,59.2,13.2,11.8,13.2,3.9,50.0,86.0
13,Terry Rozier,CHA,50,2.0,9.1,0.83,1.7,0.6,1.8,34.8,41.8,4.0,5.9,4.0,1.0,34.7,27.0
14,Gary Trent Jr.,TOR,50,1.7,10.2,0.91,1.6,0.6,1.6,39.2,45.6,4.6,5.7,4.6,1.1,39.1,42.7
15,Anfernee Simons,POR,56,1.4,6.9,1.0,1.4,0.5,1.3,40.5,52.7,0.0,5.1,0.0,0.0,38.5,64.0
16,Max Strus,MIA,56,1.6,13.3,0.83,1.4,0.5,1.5,30.2,41.9,2.2,4.3,2.2,0.0,30.4,26.4
17,Mikal Bridges,PHX,56,1.3,8.0,1.03,1.3,0.6,1.2,47.8,50.7,6.8,4.1,6.8,2.7,47.9,68.0
18,Buddy Hield,IND,59,1.7,10.4,0.77,1.3,0.4,1.4,29.4,36.5,5.1,8.2,5.1,0.0,30.6,16.9
