,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Luka Doncic,DAL,50,7.3,23.9,1.15,8.4,2.7,5.6,47.8,55.8,21.1,6.6,17.3,3.8,52.1,84.8
1,Shai Gilgeous-Alexander,OKC,53,6.2,22.6,1.06,6.6,2.2,4.7,46.0,47.8,20.4,7.0,19.5,3.3,51.7,74.9
2,Julius Randle,NYK,60,4.9,20.6,0.96,4.8,1.6,3.6,44.9,48.6,18.9,12.8,17.2,4.7,46.3,59.2
3,James Harden,PHI,40,6.3,30.7,1.11,7.0,2.0,4.8,41.1,49.7,21.0,6.3,20.2,3.6,47.6,82.9
4,Damian Lillard,POR,46,5.0,18.3,1.21,6.0,1.9,3.7,52.4,59.2,20.5,9.6,18.8,3.9,55.0,94.3
5,Joel Embiid,PHI,44,6.2,21.4,0.96,6.0,2.1,4.7,44.4,45.2,17.9,9.9,16.8,3.3,48.2,59.7
6,Anthony Edwards,MIN,60,4.4,18.0,0.98,4.3,1.7,3.9,43.2,49.6,7.5,5.6,7.5,1.1,43.6,62.1
7,Kyrie Irving,BKN,40,4.8,19.8,1.28,6.2,2.3,4.1,55.8,61.8,15.0,5.7,14.0,6.2,56.5,97.2
8,Jayson Tatum,BOS,55,4.7,17.1,0.93,4.4,1.3,3.7,35.3,41.8,15.7,8.8,14.6,1.5,41.4,53.1
9,Spencer Dinwiddie,DAL,53,4.3,25.9,0.99,4.2,1.3,3.2,39.5,45.6,18.1,7.1,17.7,1.8,46.5,63.0
10,DeMar DeRozan,CHI,53,3.5,15.2,1.19,4.2,1.3,2.5,50.7,51.1,29.8,6.4,28.7,7.4,58.0,91.5
11,Pascal Siakam,TOR,49,4.2,17.1,1.05,4.4,1.7,3.3,50.0,50.9,16.4,6.3,13.5,1.9,53.6,73.9
12,Kevin Durant,BKN,39,5.4,21.6,1.02,5.6,2.0,4.2,48.5,50.6,13.2,12.3,12.3,2.4,48.1,69.2
13,Jalen Brunson,NYK,56,2.9,13.3,1.16,3.4,1.3,2.5,52.1,57.1,12.2,6.1,11.0,3.7,53.0,86.7
14,Giannis Antetokounmpo,MIL,46,4.5,14.2,0.86,3.8,1.3,3.3,41.3,41.7,20.5,10.2,19.5,4.9,45.4,38.9
15,Trae Young,ATL,52,3.6,13.2,0.94,3.4,1.1,2.8,40.1,43.5,16.0,10.1,13.3,4.3,43.1,54.0
16,Dejounte Murray,ATL,54,3.5,16.4,0.92,3.2,1.2,2.9,41.7,44.9,10.1,9.0,10.1,2.1,42.6,51.2
17,Russell Westbrook,LAL,52,3.9,19.9,0.77,3.0,1.2,3.2,37.3,39.2,13.3,8.9,12.3,3.9,37.4,25.1
18,LeBron James,LAL,45,4.2,14.8,0.83,3.5,1.3,3.7,35.5,38.9,10.2,3.7,9.6,2.7,39.0,35.5
19,Zach LaVine,CHI,54,2.8,12.1,1.03,2.9,1.0,2.2,46.7,52.1,14.0,11.3,14.0,5.3,46.0,69.7
20,Anfernee Simons,POR,56,2.9,14.4,0.91,2.6,0.9,2.3,39.7,42.7,13.5,10.4,11.7,4.3,41.1,49.8
21,Paolo Banchero,ORL,52,3.3,15.1,0.86,2.8,0.9,2.4,37.9,40.7,22.5,8.9,21.3,5.3,43.2,39.3
22,Zion Williamson,NOP,29,4.2,18.1,1.16,4.9,1.7,2.8,60.5,60.5,23.0,16.4,19.7,5.7,57.4,86.3
23,Bam Adebayo,MIA,54,2.5,11.9,1.04,2.6,1.0,1.9,50.5,50.5,18.8,6.0,18.8,3.8,52.6,72.0
24,Jordan Clarkson,UTA,58,2.2,10.1,1.07,2.3,0.8,1.6,51.6,56.5,15.1,15.1,13.5,4.0,49.2,78.2
25,Paul George,LAC,43,3.6,15.6,0.88,3.1,1.1,2.8,40.2,44.7,10.5,11.1,7.8,1.3,41.2,43.6
26,Jimmy Butler,MIA,44,3.1,16.1,0.97,3.0,0.9,2.3,40.6,43.6,18.5,8.9,19.3,3.0,45.9,60.7
27,Kawhi Leonard,LAC,33,3.8,19.1,1.04,3.9,1.5,3.2,47.6,51.4,12.1,4.0,10.5,1.6,50.0,71.1
28,De'Aaron Fox,SAC,52,2.3,9.6,1.09,2.5,0.9,1.8,50.0,52.7,17.9,6.8,17.1,3.4,53.0,81.0
29,Ja Morant,MEM,48,3.1,11.0,0.83,2.5,0.8,2.4,34.5,36.3,22.4,6.8,21.1,6.1,40.8,33.2
30,Kevin Porter Jr.,HOU,40,3.0,14.5,0.99,3.0,0.9,2.4,37.5,44.3,17.5,6.7,15.0,4.2,43.3,63.5
31,Jalen Green,HOU,54,2.6,11.3,0.84,2.2,0.7,2.1,34.5,39.8,17.7,7.8,15.6,5.7,39.7,37.0
32,Donovan Mitchell,CLE,49,2.1,8.4,1.17,2.4,0.8,1.7,46.9,59.3,12.9,8.9,11.9,2.0,48.5,89.1
33,Bradley Beal,WAS,35,3.0,14.3,0.98,2.9,1.1,2.4,47.1,50.0,11.4,11.4,9.5,3.8,45.7,61.6
34,Jaylen Brown,BOS,48,2.4,9.2,0.9,2.1,0.8,1.9,40.9,45.7,10.6,9.7,10.6,2.7,40.7,48.8
35,Devin Booker,PHX,32,3.6,14.2,0.88,3.1,1.2,3.1,37.4,39.9,12.3,4.4,12.3,3.5,41.2,44.1
36,Collin Sexton,UTA,47,1.6,12.4,1.29,2.1,0.8,1.2,64.9,69.3,19.5,13.0,16.9,6.5,61.0,97.6
37,Bojan Bogdanovic,DET,56,1.7,9.0,0.99,1.7,0.6,1.4,42.3,48.1,14.4,7.2,9.3,2.1,45.4,62.6
38,Caris LeVert,CLE,55,1.5,11.5,1.08,1.6,0.5,1.2,44.8,52.2,18.1,7.2,18.1,6.0,47.0,80.6
39,Scottie Barnes,TOR,56,1.9,11.4,0.82,1.6,0.6,1.5,41.9,43.0,8.4,13.1,7.5,1.9,40.2,32.2
40,Cam Thomas,BKN,41,1.8,17.9,1.13,2.1,0.8,1.5,50.8,58.2,14.7,9.3,12.0,5.3,50.7,84.4
41,Darius Garland,CLE,50,2.2,10.3,0.76,1.7,0.6,1.7,32.6,37.2,11.9,12.8,9.2,3.7,33.9,22.3
42,Jerami Grant,POR,54,1.8,9.6,0.84,1.5,0.6,1.4,43.6,43.6,11.3,11.3,8.2,3.1,43.3,37.4
43,Jamal Murray,DEN,45,1.8,9.4,0.96,1.8,0.7,1.6,40.5,46.6,7.2,3.6,7.2,0.0,43.4,60.2
44,Christian Wood,DAL,48,1.9,11.8,0.89,1.7,0.6,1.5,42.5,45.2,12.2,12.2,12.2,5.6,40.0,45.5
45,Stephen Curry,GSW,38,1.8,7.1,1.15,2.0,0.8,1.5,54.4,60.5,9.0,11.9,7.5,6.0,49.3,85.3
46,Terry Rozier,CHA,50,1.7,7.6,0.89,1.5,0.6,1.5,38.2,44.1,5.9,4.7,4.7,0.0,40.0,46.9
47,Jordan Poole,GSW,58,1.4,6.3,0.95,1.3,0.4,1.1,41.9,49.2,10.1,13.9,8.9,2.5,40.5,57.3
48,Lauri Markkanen,UTA,54,1.1,5.4,1.23,1.4,0.4,0.8,47.6,52.4,30.0,3.3,25.0,3.3,60.0,95.3
49,Tyrese Haliburton,IND,48,1.6,8.8,0.94,1.5,0.5,1.3,39.7,45.2,13.9,11.4,12.7,5.1,40.5,54.5
50,Bennedict Mathurin,IND,60,1.4,8.1,0.89,1.2,0.3,1.0,32.2,40.7,19.3,10.8,16.9,2.4,39.8,46.0
51,Marcus Morris Sr.,LAC,52,1.6,13.2,0.88,1.4,0.6,1.4,44.6,45.3,4.8,8.3,4.8,1.2,42.9,44.5
52,Jrue Holiday,MIL,46,2.1,10.2,0.77,1.6,0.7,1.8,35.7,39.3,5.3,7.4,4.2,1.1,35.8,23.2
53,Tobias Harris,PHI,52,1.2,8.6,1.06,1.3,0.5,1.0,50.9,55.7,7.8,10.9,7.8,1.6,48.4,76.4
54,Malcolm Brogdon,BOS,50,1.1,8.3,1.16,1.3,0.5,0.9,53.5,58.1,17.9,8.9,17.9,3.6,55.4,87.2
55,CJ McCollum,NOP,52,1.6,7.3,0.77,1.3,0.5,1.3,37.9,40.9,8.3,13.1,7.1,0.0,36.9,25.6
56,Jaden Ivey,DET,55,1.5,8.4,0.8,1.2,0.4,1.0,37.0,40.7,18.8,16.3,16.3,2.5,38.8,29.7
57,Kyle Kuzma,WAS,52,1.6,7.1,0.77,1.2,0.4,1.3,33.8,40.8,9.6,12.0,7.2,0.0,36.1,24.2
58,Immanuel Quickley,NYK,59,1.1,9.3,0.93,1.1,0.4,1.0,37.3,44.1,10.4,6.0,10.4,4.5,38.8,52.6
59,Aaron Gordon,DEN,49,1.3,8.7,0.95,1.2,0.4,0.8,52.6,55.3,26.6,18.8,25.0,4.7,50.0,57.8
60,Bones Hyland,DEN,43,1.7,13.5,0.85,1.4,0.4,1.4,32.2,39.8,12.5,8.3,11.1,2.8,36.1,37.9
61,Dennis Schroder,LAL,45,1.3,10.0,1.05,1.3,0.4,0.9,41.0,43.6,28.1,10.5,14.0,7.0,49.1,73.5
62,Saddiq Bey,DET,52,1.6,10.8,0.74,1.2,0.4,1.2,30.2,31.0,18.5,7.4,17.3,3.7,37.0,19.9
63,RJ Barrett,NYK,53,1.2,5.9,0.91,1.1,0.4,0.9,42.6,44.7,16.9,13.8,16.9,3.1,44.6,49.3
64,Fred VanVleet,TOR,50,1.4,7.0,0.84,1.2,0.4,1.1,35.8,39.6,14.3,11.4,12.9,1.4,40.0,36.5
65,Brandon Ingram,NOP,24,2.8,12.2,0.87,2.4,1.0,2.5,40.0,40.0,10.4,4.5,9.0,4.5,41.8,39.8
66,Franz Wagner,ORL,58,1.3,7.1,0.77,1.0,0.4,1.1,36.9,39.2,5.3,9.3,5.3,1.3,36.0,24.6
67,De'Andre Hunter,ATL,49,1.1,7.0,1.04,1.1,0.4,0.9,48.8,53.5,13.5,9.6,13.5,5.8,48.1,70.1
68,Killian Hayes,DET,55,1.4,11.1,0.69,1.0,0.4,1.2,35.4,36.9,3.9,11.7,3.9,0.0,33.8,12.8
69,D'Angelo Russell,MIN,54,0.8,4.6,1.21,1.0,0.3,0.7,47.2,59.7,14.0,4.7,9.3,2.3,48.8,93.8
70,Kristaps Porzingis,WAS,49,1.0,5.0,1.04,1.1,0.4,0.8,46.2,47.4,18.0,8.0,18.0,4.0,50.0,70.6
71,John Wall,LAC,34,1.9,13.6,0.8,1.5,0.6,1.4,40.8,40.8,17.2,12.5,17.2,6.3,42.2,28.9
72,Eric Gordon,HOU,47,1.0,7.9,1.02,1.0,0.4,0.8,43.6,50.0,10.4,10.4,8.3,2.1,43.8,67.8
73,LaMelo Ball,CHA,33,1.8,7.2,0.82,1.5,0.5,1.3,40.9,45.5,10.0,18.3,10.0,1.7,38.3,30.8
74,Harrison Barnes,SAC,57,0.7,5.4,1.2,0.8,0.2,0.5,46.2,48.1,35.0,5.0,32.5,5.0,60.0,92.8
75,Anthony Davis,LAL,35,1.4,6.1,0.98,1.4,0.6,1.3,46.7,46.7,8.2,4.1,8.2,4.1,46.9,61.1
76,Alperen Sengun,HOU,53,0.8,5.1,1.18,0.9,0.3,0.5,61.5,61.5,25.0,20.0,25.0,10.0,55.0,90.5
77,Nikola Jokic,DEN,51,0.9,4.3,1.02,0.9,0.3,0.6,46.9,51.6,19.6,15.2,15.2,4.3,47.8,68.2
