,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Jonas Valanciunas,NOP,60,2.5,18.0,1.18,2.9,1.2,2.1,58.7,58.7,10.8,5.4,10.8,1.4,59.5,62.5
1,Jarrett Allen,CLE,56,1.9,15.7,1.27,2.5,1.0,1.5,69.0,69.0,19.3,5.5,18.3,1.8,67.9,76.3
2,Ivica Zubac,LAC,59,2.3,23.7,1.03,2.4,1.0,1.8,54.7,54.7,14.8,9.6,13.3,3.0,53.3,35.0
3,Walker Kessler,UTA,59,1.9,28.6,1.2,2.3,1.0,1.6,63.2,63.2,17.7,4.4,16.8,6.2,62.8,64.3
4,Rudy Gobert,MIN,51,2.3,20.4,1.12,2.6,1.0,1.8,56.5,56.5,19.5,6.8,18.6,4.2,56.8,49.1
5,Mason Plumlee,CHA,56,1.9,17.6,1.24,2.3,1.0,1.6,61.8,61.8,15.2,6.7,15.2,6.7,61.0,71.0
6,Giannis Antetokounmpo,MIL,48,1.7,5.5,1.6,2.7,1.0,1.2,84.7,84.7,26.3,6.3,25.0,6.3,81.3,98.6
7,Chris Boucher,TOR,55,1.9,21.7,1.21,2.3,1.0,1.7,58.2,58.2,14.2,1.9,14.2,1.9,62.3,66.8
8,Julius Randle,NYK,62,1.4,5.6,1.51,2.0,0.9,1.2,76.7,76.7,17.9,7.1,17.9,11.9,72.6,97.5
9,Domantas Sabonis,SAC,57,1.8,10.6,1.23,2.2,0.8,1.5,56.5,56.5,20.4,2.9,20.4,5.8,60.2,70.3
10,Clint Capela,ATL,44,3.0,28.5,0.98,2.9,1.2,2.6,47.4,47.4,10.0,3.1,10.0,2.3,49.2,27.2
11,Onyeka Okongwu,ATL,58,1.6,20.2,1.34,2.2,0.9,1.3,69.3,69.3,17.0,4.3,16.0,1.1,69.1,84.8
12,Nick Richards,CHA,47,2.3,33.0,1.19,2.7,1.1,1.9,56.8,56.8,21.7,4.7,19.8,9.4,59.4,63.6
13,Anthony Davis,LAL,36,2.8,12.4,1.24,3.4,1.3,2.3,58.5,58.5,18.0,5.0,17.0,5.0,61.0,71.6
14,Deandre Ayton,PHX,52,2.0,11.7,1.18,2.3,1.0,1.6,61.9,62.5,14.6,6.8,14.6,3.9,59.2,62.9
15,Nikola Jokic,DEN,53,1.7,8.1,1.36,2.3,0.9,1.5,64.9,64.9,16.9,3.4,16.9,6.7,66.3,86.9
16,Jalen Duren,DET,52,2.0,25.6,1.18,2.3,1.0,1.6,61.9,61.9,15.5,7.8,15.5,4.9,61.2,59.0
17,Steven Adams,MEM,42,3.0,31.9,0.94,2.9,1.4,2.6,51.4,51.4,9.4,7.0,9.4,3.1,49.2,22.3
18,Jakob Poeltl,SAS,46,2.0,17.4,1.27,2.6,1.1,1.7,67.5,67.5,16.0,5.3,16.0,4.3,64.9,74.9
19,Daniel Gafford,WAS,57,1.4,21.6,1.46,2.1,0.9,1.2,76.1,76.1,17.5,5.0,16.3,6.3,73.8,94.0
20,Isaiah Hartenstein,NYK,62,1.8,33.2,1.0,1.8,0.8,1.6,51.5,51.5,6.3,5.4,6.3,0.9,51.4,29.4
21,Nic Claxton,BKN,55,1.4,13.1,1.41,1.9,0.9,1.1,76.2,76.2,9.3,8.0,9.3,1.3,70.7,92.2
22,Mitchell Robinson,NYK,40,2.6,43.4,1.01,2.6,1.1,2.1,54.2,54.2,14.3,7.6,14.3,1.0,52.4,34.3
23,Kevon Looney,GSW,60,1.3,23.9,1.3,1.7,0.8,1.2,66.7,66.7,8.8,2.5,8.8,1.3,67.5,80.8
24,Bam Adebayo,MIA,56,1.7,8.1,1.08,1.8,0.8,1.4,54.3,54.3,10.6,3.2,11.7,1.1,56.4,44.5
25,Aaron Gordon,DEN,49,1.7,11.1,1.23,2.1,0.9,1.5,60.8,60.8,12.2,0.0,11.0,2.4,64.6,70.0
26,Tari Eason,HOU,59,1.4,15.1,1.17,1.6,0.7,1.3,58.1,58.1,10.8,4.8,10.8,4.8,57.8,58.3
27,Lauri Markkanen,UTA,56,1.4,6.5,1.25,1.7,0.7,1.2,61.5,62.3,14.5,7.9,13.2,7.9,59.2,73.7
28,Bobby Portis,MIL,48,1.8,12.8,1.07,1.9,0.9,1.6,55.3,55.3,7.1,7.1,7.1,3.5,52.9,41.3
29,Brandon Clarke,MEM,53,1.3,15.4,1.29,1.7,0.7,1.1,64.9,64.9,14.5,4.3,14.5,1.4,65.2,79.5
30,Alperen Sengun,HOU,54,1.8,12.0,0.93,1.6,0.7,1.5,48.8,48.8,7.3,10.4,5.2,3.1,45.8,20.8
