,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Nikola Jokic,DEN,50,5.5,26.0,1.21,6.6,2.5,3.8,65.6,65.6,20.5,16.1,17.9,7.0,59.3,91.2
1,Joel Embiid,PHI,44,4.9,17.0,1.15,5.6,1.8,3.2,55.3,55.3,27.1,12.1,22.4,5.6,57.0,83.9
2,Nikola Vucevic,CHI,57,3.5,21.0,1.07,3.7,1.6,2.9,56.4,56.4,8.6,8.6,5.6,0.5,54.5,75.2
3,Deandre Ayton,PHX,49,4.2,25.0,0.99,4.2,1.9,3.5,53.5,53.5,7.7,11.1,6.7,0.5,51.0,56.9
4,Luka Doncic,DAL,49,4.0,13.0,1.05,4.2,1.5,3.0,51.7,51.7,23.1,6.7,22.6,5.1,55.4,73.0
5,Kristaps Porzingis,WAS,48,3.5,17.0,1.16,4.0,1.5,2.5,57.9,57.9,22.8,10.8,20.4,6.0,58.7,86.1
6,Jonas Valanciunas,NOP,57,3.5,25.0,0.97,3.4,1.3,2.4,52.2,52.2,19.2,17.2,17.2,6.1,49.5,54.7
7,Jusuf Nurkic,POR,45,4.0,29.0,0.91,3.6,1.4,2.8,50.4,50.4,15.7,16.3,15.7,4.5,47.2,42.3
8,Alperen Sengun,HOU,52,2.9,20.0,1.03,3.0,1.2,2.1,56.9,56.9,16.4,13.8,11.8,2.0,53.3,67.9
9,Anthony Davis,LAL,34,4.2,18.0,1.01,4.2,1.5,3.1,46.7,46.7,21.0,8.4,18.2,4.2,51.0,65.0
10,Giannis Antetokounmpo,MIL,45,3.5,11.0,0.9,3.1,1.2,2.2,53.0,53.0,18.6,19.9,14.1,2.6,47.4,39.4
11,Domantas Sabonis,SAC,54,2.5,15.0,1.01,2.5,1.1,1.8,58.2,58.2,11.9,16.3,9.6,0.7,53.3,65.7
12,DeMar DeRozan,CHI,53,2.0,8.0,1.28,2.5,0.9,1.5,58.5,58.5,26.9,6.7,26.9,12.5,60.6,97.1
13,Bobby Portis,MIL,47,2.7,20.0,1.0,2.7,1.3,2.4,52.7,52.7,6.3,7.8,4.7,1.6,50.8,61.7
14,Bam Adebayo,MIA,53,2.3,11.0,1.01,2.3,0.9,1.7,55.6,55.6,10.8,15.0,10.8,0.8,51.7,66.4
15,Zach Collins,SAS,47,2.3,23.0,1.08,2.5,0.9,1.7,53.2,53.2,20.9,11.8,17.3,4.5,54.5,78.1
16,John Collins,ATL,49,2.4,19.0,0.99,2.4,1.0,2.0,51.5,51.5,10.9,10.1,10.9,2.5,49.6,56.2
17,Aaron Gordon,DEN,49,2.3,15.0,1.03,2.4,0.9,1.6,53.2,53.2,26.5,11.5,24.8,8.0,53.1,70.6
18,Pascal Siakam,TOR,48,2.4,10.0,1.03,2.4,0.9,1.6,53.2,53.2,22.1,10.6,21.2,2.7,54.9,70.6
19,Brook Lopez,MIL,55,1.9,15.0,1.09,2.1,0.9,1.5,57.3,57.3,16.2,11.4,14.3,6.7,54.3,79.6
20,Zion Williamson,NOP,29,3.8,16.0,0.99,3.8,1.4,2.6,53.3,53.3,23.4,16.2,19.8,7.2,51.4,55.5
21,LeBron James,LAL,44,2.5,9.0,0.93,2.4,1.0,2.1,48.4,48.4,13.4,12.5,13.4,7.1,44.6,48.9
22,Jayson Tatum,BOS,54,1.5,5.0,1.27,1.9,0.6,1.0,57.4,57.4,30.9,6.2,30.9,4.9,64.2,96.4
23,Myles Turner,IND,49,1.9,12.0,1.08,2.0,0.7,1.3,52.3,52.3,23.1,9.9,18.7,4.4,56.0,77.0
24,Ivica Zubac,LAC,57,1.6,17.0,1.08,1.7,0.7,1.1,59.4,59.4,17.6,14.3,14.3,2.2,56.0,77.0
25,Christian Wood,DAL,47,2.0,13.0,1.03,2.1,0.8,1.3,61.9,61.9,15.8,18.9,12.6,1.1,55.8,68.6
26,Jaren Jackson Jr.,MEM,39,2.4,16.0,1.03,2.5,1.1,1.8,56.9,56.9,10.6,13.8,10.6,1.1,53.2,69.3
27,Julius Randle,NYK,59,2.0,8.0,0.81,1.6,0.5,1.3,43.2,43.2,19.3,21.0,16.8,2.5,42.9,24.1
28,Kevin Durant,BKN,39,2.1,8.0,1.15,2.4,0.9,1.4,63.0,63.0,17.5,18.8,15.0,3.8,56.3,84.7
29,Jerami Grant,POR,54,1.8,10.0,0.95,1.7,0.6,1.3,50.0,50.0,16.7,14.6,14.6,4.2,47.9,52.6
30,Scottie Barnes,TOR,55,1.8,11.0,0.87,1.6,0.6,1.4,43.4,43.4,16.2,9.1,14.1,2.0,46.5,34.3
31,Tobias Harris,PHI,52,1.6,11.0,1.04,1.6,0.7,1.4,51.4,51.4,11.0,6.1,9.8,4.9,51.2,71.5
32,Paolo Banchero,ORL,51,1.8,8.0,0.94,1.7,0.6,1.3,49.2,49.2,16.7,13.3,15.6,2.2,48.9,51.8
33,Jock Landale,PHX,49,1.4,21.0,1.25,1.7,0.7,1.0,66.7,66.7,20.9,10.4,16.4,7.5,62.7,94.9
34,Shai Gilgeous-Alexander,OKC,52,1.3,5.0,1.23,1.5,0.5,0.9,55.6,55.6,27.7,6.2,24.6,3.1,63.1,92.7
35,Evan Mobley,CLE,58,1.8,12.0,0.72,1.3,0.4,1.3,35.1,35.1,16.3,12.5,13.5,0.0,38.5,14.6
36,Jimmy Butler,MIA,43,2.0,10.0,0.82,1.6,0.7,1.5,43.1,43.1,14.3,14.3,14.3,6.0,41.7,27.7
37,Marcus Morris Sr.,LAC,51,1.4,11.0,0.92,1.3,0.5,1.2,45.8,45.8,12.5,11.1,11.1,5.6,43.1,46.0
38,Mason Plumlee,CHA,56,1.1,10.0,1.08,1.2,0.4,0.7,59.0,59.0,30.0,10.0,25.0,5.0,58.3,78.8
39,Kawhi Leonard,LAC,32,2.0,10.0,0.97,1.9,0.8,1.6,48.1,48.1,10.9,7.8,10.9,0.0,50.0,54.0
40,Jakob Poeltl,SAS,46,1.5,13.0,0.89,1.3,0.6,1.2,51.9,51.9,8.6,17.1,8.6,2.9,42.9,38.0
41,Lauri Markkanen,UTA,54,1.3,6.0,0.87,1.1,0.4,0.9,48.9,48.9,14.7,17.6,13.2,2.9,44.1,32.8
42,Rudy Gobert,MIN,49,1.0,9.0,1.16,1.2,0.3,0.5,73.9,73.9,42.0,18.0,34.0,6.0,68.0,86.9
43,Montrezl Harrell,PHI,50,1.0,19.0,1.14,1.1,0.5,0.8,58.5,58.5,14.3,6.1,12.2,4.1,57.1,83.2
44,Russell Westbrook,LAL,52,0.9,5.0,1.11,1.0,0.4,0.8,52.5,52.5,13.0,4.3,13.0,4.3,54.3,81.8
45,P.J. Washington,CHA,58,0.9,6.0,0.89,0.8,0.4,0.8,46.8,46.8,11.1,7.4,9.3,5.6,44.4,38.7
46,Jalen Brunson,NYK,55,0.9,4.0,0.96,0.9,0.4,0.8,47.6,47.6,8.2,6.1,8.2,0.0,49.0,53.3
47,Bojan Bogdanovic,DET,55,0.9,5.0,0.88,0.8,0.3,0.6,40.0,40.0,17.6,15.7,13.7,2.0,43.1,36.5
48,Andrew Wiggins,GSW,37,1.2,7.0,1.02,1.2,0.5,1.1,51.3,51.3,9.3,2.3,9.3,2.3,53.5,67.2
49,Saddiq Bey,DET,52,0.8,5.0,1.1,0.8,0.3,0.6,45.5,45.5,17.9,0.0,15.4,2.6,53.8,81.0
50,Paul George,LAC,42,1.1,5.0,0.92,1.0,0.5,1.0,51.2,51.2,2.1,10.6,0.0,0.0,46.8,45.3
51,Jarrett Allen,CLE,53,0.9,8.0,0.86,0.8,0.3,0.7,47.2,47.2,12.0,18.0,8.0,2.0,44.0,32.1
52,Karl-Anthony Towns,MIN,21,2.1,11.0,0.93,2.0,0.7,1.3,50.0,50.0,17.8,20.0,13.3,0.0,48.9,50.0
53,Harrison Barnes,SAC,56,0.6,4.0,1.25,0.7,0.2,0.4,60.0,60.0,40.6,6.3,31.3,9.4,68.8,94.1
54,Marvin Bagley III,DET,25,1.9,20.0,0.81,1.6,0.7,1.6,43.9,43.9,6.3,8.3,4.2,0.0,41.7,25.9
55,RJ Barrett,NYK,52,1.0,5.0,0.75,0.8,0.3,0.8,37.2,37.2,11.5,5.8,11.5,0.0,40.4,16.1
56,Keldon Johnson,SAS,51,0.8,4.0,0.88,0.7,0.3,0.7,41.2,41.2,16.3,9.3,16.3,4.7,44.2,37.2
57,Jeff Green,DEN,36,1.3,16.0,0.8,1.0,0.4,1.0,44.4,44.4,8.9,8.9,11.1,2.2,42.2,21.6
58,Jabari Smith Jr.,HOU,54,0.8,6.0,0.8,0.6,0.3,0.6,42.4,42.4,9.1,15.9,6.8,0.0,40.9,20.4
59,Spencer Dinwiddie,DAL,53,0.5,3.0,1.42,0.6,0.2,0.3,64.7,64.7,29.2,8.3,29.2,8.3,66.7,99.3
60,Onyeka Okongwu,ATL,56,0.5,6.0,1.21,0.6,0.2,0.4,54.5,54.5,21.4,7.1,10.7,7.1,57.1,92.0
61,Steven Adams,MEM,42,0.9,9.0,0.92,0.8,0.3,0.5,63.2,63.2,35.1,21.6,32.4,8.1,51.4,46.7
