,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Kevin Huerter,SAC,55,3.2,24.0,1.1,3.5,1.3,2.8,46.4,61.1,4.5,9.6,3.4,0.6,42.4,74.0
1,Jordan Poole,GSW,59,2.4,11.2,1.07,2.6,0.8,1.9,45.0,55.0,11.3,12.1,8.5,2.1,44.7,71.0
2,Jalen Green,HOU,54,2.3,9.8,1.07,2.4,0.9,1.9,45.2,55.8,7.4,9.0,7.4,1.6,44.3,69.7
3,Jamal Murray,DEN,46,2.4,12.3,1.13,2.7,1.0,2.2,47.0,55.0,9.0,3.6,6.3,2.7,48.6,80.1
4,Keldon Johnson,SAS,53,2.4,11.3,0.95,2.3,0.8,1.9,40.0,46.0,16.3,10.1,16.3,3.9,43.4,55.8
5,Stephen Curry,GSW,38,2.6,10.3,1.2,3.1,1.0,2.2,43.5,58.8,9.3,7.2,9.3,4.1,43.3,84.8
6,Tyler Herro,MIA,45,2.7,12.9,0.95,2.6,1.0,2.3,44.1,52.5,5.0,13.2,5.0,2.5,39.7,55.4
7,CJ McCollum,NOP,53,2.0,9.1,1.05,2.1,0.7,1.6,44.8,54.0,10.4,12.3,8.5,4.7,42.5,67.5
8,De'Aaron Fox,SAC,53,1.8,7.6,1.13,2.0,0.8,1.5,50.6,57.4,8.5,5.3,7.4,0.0,52.1,80.5
9,Damian Lillard,POR,46,1.9,6.9,1.2,2.2,0.7,1.5,44.8,58.2,12.8,9.3,9.3,0.0,47.7,85.3
10,Keegan Murray,SAC,56,1.5,13.4,1.22,1.8,0.6,1.3,48.6,67.4,2.4,9.8,2.4,0.0,45.1,88.7
11,Terry Rozier,CHA,50,1.6,7.3,1.16,1.9,0.7,1.3,53.7,64.2,4.9,12.3,3.7,0.0,49.4,82.3
12,Buddy Hield,IND,61,1.5,9.3,1.01,1.5,0.5,1.2,43.4,54.6,4.4,12.2,4.4,1.1,40.0,64.1
13,Franz Wagner,ORL,59,1.7,9.4,0.89,1.5,0.5,1.5,36.0,40.7,11.0,6.0,10.0,3.0,39.0,42.9
14,Malik Monk,SAC,55,1.7,12.3,0.96,1.6,0.7,1.4,48.0,55.3,3.3,16.3,3.3,1.1,41.3,56.5
15,Anfernee Simons,POR,56,1.2,6.1,1.23,1.5,0.5,1.1,50.0,62.5,5.8,7.2,4.3,0.0,49.3,89.6
