,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Jonas Valanciunas,NOP,58,2.5,17.9,1.18,2.9,1.2,2.1,58.7,58.7,11.2,5.6,11.2,1.4,59.4,60.9
1,Ivica Zubac,LAC,59,2.3,23.7,1.03,2.4,1.0,1.8,54.7,54.7,14.8,9.6,13.3,3.0,53.3,36.2
2,Jarrett Allen,CLE,54,1.9,15.4,1.27,2.4,1.0,1.4,69.2,69.2,20.4,5.8,19.4,1.9,68.0,77.1
3,Walker Kessler,UTA,57,1.9,28.8,1.19,2.3,1.0,1.6,63.0,63.0,18.2,4.5,17.3,6.4,62.7,63.4
4,Mason Plumlee,CHA,56,1.9,17.6,1.24,2.3,1.0,1.6,61.8,61.8,15.2,6.7,15.2,6.7,61.0,72.0
5,Giannis Antetokounmpo,MIL,47,1.7,5.5,1.6,2.7,1.1,1.3,84.7,84.7,26.3,6.3,25.0,6.3,81.3,98.6
6,Clint Capela,ATL,43,3.0,29.0,0.98,3.0,1.3,2.7,47.4,47.4,10.0,3.1,10.0,2.3,49.2,27.6
7,Chris Boucher,TOR,53,2.0,21.9,1.21,2.4,1.0,1.7,58.4,58.4,14.4,1.9,14.4,1.9,62.5,68.5
8,Rudy Gobert,MIN,50,2.3,20.3,1.1,2.5,1.0,1.8,55.1,55.1,20.0,7.0,19.1,4.3,55.7,45.9
9,Julius Randle,NYK,60,1.4,5.8,1.51,2.1,0.9,1.2,76.4,76.4,18.1,7.2,18.1,12.0,72.3,97.5
10,Onyeka Okongwu,ATL,57,1.6,20.4,1.33,2.2,0.9,1.3,68.9,68.9,17.2,4.3,16.1,1.1,68.8,84.8
11,Nick Richards,CHA,45,2.3,33.4,1.2,2.8,1.1,1.9,57.6,57.6,22.3,4.9,20.4,9.7,60.2,66.7
12,Anthony Davis,LAL,35,2.8,12.4,1.23,3.5,1.3,2.3,58.0,58.0,18.2,5.1,17.2,5.1,60.6,71.0
13,Jalen Duren,DET,51,2.0,25.6,1.2,2.4,1.0,1.6,63.4,63.4,15.8,7.9,15.8,5.0,62.4,64.5
14,Deandre Ayton,PHX,51,2.0,11.7,1.18,2.4,1.0,1.6,61.4,62.0,14.7,6.9,14.7,3.9,58.8,58.8
15,Steven Adams,MEM,42,3.0,31.9,0.94,2.9,1.4,2.6,51.4,51.4,9.4,7.0,9.4,3.1,49.2,21.1
16,Jakob Poeltl,SAS,46,2.0,17.4,1.27,2.6,1.1,1.7,67.5,67.5,16.0,5.3,16.0,4.3,64.9,76.7
17,Domantas Sabonis,SAC,55,1.7,10.2,1.25,2.2,0.8,1.4,57.1,57.1,22.1,3.2,22.1,6.3,61.1,74.9
18,Daniel Gafford,WAS,56,1.4,21.9,1.46,2.1,0.9,1.2,76.1,76.1,17.5,5.0,16.3,6.3,73.8,93.9
19,Nikola Jokic,DEN,51,1.6,7.7,1.33,2.1,0.9,1.4,62.5,62.5,17.1,2.4,17.1,7.3,64.6,83.9
20,Nic Claxton,BKN,54,1.4,13.3,1.41,2.0,0.9,1.2,76.2,76.2,9.3,8.0,9.3,1.3,70.7,92.1
21,Isaiah Hartenstein,NYK,60,1.8,32.3,0.99,1.8,0.8,1.6,50.5,50.5,6.6,4.7,6.6,0.9,50.9,28.0
22,Bam Adebayo,MIA,54,1.7,8.2,1.11,1.9,0.8,1.5,55.7,55.7,10.9,3.3,12.0,1.1,57.6,48.7
23,Aaron Gordon,DEN,49,1.7,11.1,1.23,2.1,0.9,1.5,60.8,60.8,12.2,0.0,11.0,2.4,64.6,70.3
24,Mitchell Robinson,NYK,38,2.7,44.3,1.0,2.7,1.1,2.1,53.8,53.8,13.9,7.9,13.9,1.0,51.5,30.5
25,Tari Eason,HOU,58,1.4,15.2,1.18,1.7,0.7,1.3,58.9,58.9,11.0,4.9,11.0,4.9,58.5,61.6
26,Kevon Looney,GSW,58,1.3,23.1,1.25,1.6,0.7,1.2,64.2,64.2,8.0,2.7,8.0,0.0,65.3,75.3
27,Lauri Markkanen,UTA,54,1.3,6.5,1.26,1.7,0.7,1.1,61.3,62.1,15.3,6.9,13.9,8.3,59.7,76.3
28,Bobby Portis,MIL,47,1.8,12.7,1.07,1.9,0.9,1.6,55.4,55.4,7.2,7.2,7.2,3.6,53.0,41.9
29,Alperen Sengun,HOU,53,1.8,12.0,0.95,1.7,0.8,1.5,50.0,50.0,7.4,10.6,5.3,3.2,46.8,22.9
30,Bol Bol,ORL,54,1.0,10.4,1.57,1.6,0.8,0.9,84.0,84.0,8.9,3.6,7.1,1.8,80.4,98.2
31,Jusuf Nurkic,POR,45,1.7,12.3,1.13,1.9,0.9,1.5,59.1,59.1,9.2,5.3,9.2,1.3,57.9,52.7
32,Evan Mobley,CLE,59,1.2,7.6,1.23,1.4,0.6,0.9,63.0,63.0,15.9,7.2,15.9,1.4,62.3,70.6
33,Nikola Vucevic,CHI,59,1.2,7.4,1.16,1.4,0.6,1.0,61.0,61.0,11.0,9.6,11.0,1.4,58.9,57.3
34,Kristaps Porzingis,WAS,50,1.3,6.2,1.32,1.7,0.7,1.1,64.2,64.2,14.3,4.8,11.1,3.2,65.1,82.1
35,Brandon Clarke,MEM,51,1.3,14.9,1.28,1.6,0.7,1.0,64.2,64.2,15.4,4.6,15.4,1.5,64.6,77.8
36,Jarred Vanderbilt,UTA,52,1.2,14.6,1.32,1.6,0.7,1.0,67.9,67.9,11.3,6.5,9.7,3.2,66.1,82.8
37,Pascal Siakam,TOR,49,1.4,5.5,1.21,1.7,0.7,1.2,60.3,60.3,13.4,4.5,11.9,4.5,61.2,67.4
38,Brook Lopez,MIL,57,1.2,9.0,1.19,1.4,0.6,1.0,58.6,60.3,10.4,6.0,10.4,3.0,58.2,63.8
39,Scottie Barnes,TOR,56,1.4,8.3,1.0,1.4,0.6,1.1,48.4,49.2,12.8,7.7,11.5,2.6,50.0,30.5
40,Wendell Carter Jr.,ORL,39,1.5,10.2,1.33,2.0,0.7,1.1,62.8,62.8,31.0,5.2,29.3,10.3,67.2,83.5
41,Andre Drummond,CHI,46,1.7,26.2,1.0,1.7,0.7,1.3,53.2,53.2,14.5,7.9,14.5,3.9,51.3,30.5
42,Joel Embiid,PHI,45,1.3,4.4,1.29,1.7,0.5,0.8,62.2,62.2,29.3,6.9,29.3,0.0,67.2,79.2
