Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Alperen Sengun,4,14:38,73.7,17,73,9,0,1,7,12,58.3,0,0,0.0,3,4,2,Christian Wood
Evan Mobley,2,11:33,52.5,9,43,1,0,0,3,5,60.0,1,1,100.0,2,2,1,Christian Wood
Thomas Bryant,2,9:50,50.8,6,34,0,0,1,3,6,50.0,0,2,0.0,0,0,0,Christian Wood
Jarrett Allen,2,10:09,45.9,2,30,2,0,0,1,2,50.0,0,0,0.0,0,0,0,Christian Wood
Naz Reid,2,8:22,43.7,9,38,1,1,2,4,8,50.0,0,0,0.0,1,1,1,Christian Wood
Al Horford,2,9:06,43.2,2,42,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Christian Wood
Mitchell Robinson,1,10:03,40.4,13,44,1,0,0,6,7,85.7,0,0,0.0,1,1,1,Christian Wood
Wenyen Gabriel,2,8:06,35.1,9,29,0,1,0,4,7,57.1,1,1,100.0,0,0,0,Christian Wood
Jakob Poeltl,1,6:31,34.7,6,34,4,1,0,3,5,60.0,0,0,0.0,0,1,1,Christian Wood
Drew Eubanks,3,7:25,33.9,2,38,3,0,0,1,2,50.0,0,0,0.0,0,0,0,Christian Wood
Jusuf Nurkic,2,5:49,32.6,8,33,1,2,1,4,5,80.0,0,0,0.0,0,0,0,Christian Wood
Rudy Gobert,1,5:57,32.1,6,23,0,0,0,3,3,100.0,0,0,0.0,0,1,1,Christian Wood
Marcus Morris Sr.,2,6:41,30.1,2,33,3,0,0,1,3,33.3,0,2,0.0,0,0,0,Christian Wood
Bobby Portis,2,5:56,29.0,4,31,0,0,0,2,6,33.3,0,2,0.0,0,0,0,Christian Wood
Luguentz Dort,3,5:21,28.0,5,29,1,0,0,2,5,40.0,1,2,50.0,0,0,0,Christian Wood
Jabari Smith Jr.,4,4:42,25.9,4,19,0,0,0,2,5,40.0,0,2,0.0,0,0,0,Christian Wood
Jalen Williams,3,5:11,25.7,6,29,2,1,0,3,7,42.9,0,2,0.0,0,0,0,Christian Wood
