Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Quentin Grimes,2,7:52,36.7,4,32,2,0,0,2,4,50.0,0,2,0.0,0,0,0,Cameron Payne
Ayo Dosunmu,1,5:19,34.2,6,36,1,1,0,3,3,100.0,0,0,0.0,0,0,0,Cameron Payne
Collin Sexton,2,6:36,32.6,7,39,2,0,0,2,3,66.7,0,0,0.0,3,5,2,Cameron Payne
Eric Gordon,2,6:54,30.7,0,28,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Cameron Payne
Malik Beasley,2,7:47,28.6,0,23,0,1,0,0,3,0.0,0,2,0.0,0,0,0,Cameron Payne
Klay Thompson,2,4:19,28.2,7,43,1,1,0,1,4,25.0,1,3,33.3,4,4,0,Cameron Payne
Reggie Bullock,2,5:19,28.0,0,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Cameron Payne
Tim Hardaway Jr.,2,5:58,27.6,0,28,0,2,0,0,3,0.0,0,2,0.0,0,0,0,Cameron Payne
Jose Alvarado,3,5:03,27.0,0,20,2,0,0,0,1,0.0,0,1,0.0,0,0,0,Cameron Payne
Max Strus,1,6:07,25.1,0,26,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Cameron Payne
Patrick Beverley,1,4:51,24.9,0,14,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Cameron Payne
De'Anthony Melton,1,6:19,24.2,0,23,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Cameron Payne
Devonte' Graham,3,4:43,23.8,5,37,1,1,0,2,4,50.0,1,3,33.3,0,0,0,Cameron Payne
Tre Jones,1,4:12,23.4,4,17,0,1,0,2,4,50.0,0,0,0.0,0,0,0,Cameron Payne
Jaden McDaniels,1,3:35,22.3,4,17,0,1,0,2,5,40.0,0,2,0.0,0,0,0,Cameron Payne
Jalen Suggs,1,4:03,21.3,9,25,1,1,0,4,4,100.0,1,1,100.0,0,0,0,Cameron Payne
Killian Hayes,1,3:47,18.6,5,26,0,1,0,2,5,40.0,1,2,50.0,0,0,0,Cameron Payne
D'Angelo Russell,2,3:24,18.5,6,30,2,0,0,2,2,100.0,2,2,100.0,0,0,0,Cameron Payne
Immanuel Quickley,2,4:09,17.2,0,15,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Cameron Payne
Mike Conley,1,3:50,16.4,9,27,1,1,0,3,4,75.0,3,3,100.0,0,0,0,Cameron Payne
Miles McBride,2,3:15,16.0,2,11,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Cameron Payne
Sam Hauser,1,2:59,15.6,3,25,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Cameron Payne
Shaedon Sharpe,1,3:30,15.2,0,15,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Cameron Payne
Kevin Huerter,1,2:35,15.2,2,8,1,1,0,1,2,50.0,0,1,0.0,0,0,0,Cameron Payne
Kevin Porter Jr.,2,2:30,15.1,5,16,0,1,0,2,4,50.0,1,1,100.0,0,0,0,Cameron Payne
Daishen Nix,3,3:38,14.9,3,13,0,1,0,1,2,50.0,1,1,100.0,0,0,0,Cameron Payne
Jordan McLaughlin,1,2:32,14.7,2,17,1,0,0,1,4,25.0,0,3,0.0,0,0,0,Cameron Payne
Naji Marshall,3,3:02,14.6,5,21,0,0,0,2,3,66.7,0,0,0.0,1,2,0,Cameron Payne
Jordan Clarkson,2,3:18,14.2,6,23,0,0,0,2,5,40.0,1,2,50.0,1,1,1,Cameron Payne
Josh Green,2,3:22,14.1,0,17,2,1,0,0,0,0.0,0,0,0.0,0,0,0,Cameron Payne
Jalen Green,3,2:28,13.5,5,17,0,0,0,2,7,28.6,1,4,25.0,0,0,0,Cameron Payne
Moses Moody,2,2:40,12.8,0,14,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Cameron Payne
Spencer Dinwiddie,2,2:20,12.4,0,2,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Cameron Payne
Andrew Wiggins,2,1:55,12.3,0,9,1,1,0,0,0,0.0,0,0,0.0,0,0,0,Cameron Payne
Caleb Houstan,1,2:47,12.3,0,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Cameron Payne
Lonnie Walker IV,1,2:10,12.1,7,13,0,0,0,2,4,50.0,1,2,50.0,2,2,1,Cameron Payne
Rodney McGruder,1,2:56,11.6,2,4,0,0,0,1,3,33.3,0,2,0.0,0,0,0,Cameron Payne
Stephen Curry,2,1:21,11.1,3,11,1,1,0,1,3,33.3,1,2,50.0,0,0,0,Cameron Payne
Garrison Mathews,3,1:54,10.7,3,21,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Cameron Payne
Dyson Daniels,1,2:02,10.3,0,12,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Cameron Payne
Jalen Brunson,2,2:21,10.2,0,8,1,0,1,0,3,0.0,0,0,0.0,0,0,0,Cameron Payne
Jaylen Nowell,2,1:36,10.1,2,2,0,1,0,1,1,100.0,0,0,0.0,0,1,0,Cameron Payne
Kelly Olynyk,2,1:21,9.6,2,13,0,2,0,1,1,100.0,0,0,0.0,0,0,0,Cameron Payne
Keegan Murray,1,1:47,9.5,2,11,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Cameron Payne
Jordan Poole,2,1:32,9.4,0,13,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Cameron Payne
Tari Eason,3,1:39,9.3,9,12,0,0,0,4,5,80.0,0,0,0.0,1,1,1,Cameron Payne
Anthony Edwards,2,1:20,9.3,0,12,1,1,0,0,2,0.0,0,0,0.0,0,0,0,Cameron Payne
Kevin Knox II,1,2:12,9.2,0,11,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Cameron Payne
Donte DiVincenzo,1,1:53,9.0,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Cameron Payne
Franz Wagner,1,1:42,8.8,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Cameron Payne
