Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Jalen Green,2,9:32,45.6,12,42,7,1,0,5,14,35.7,2,7,28.6,0,0,0,Aaron Wiggins
Klay Thompson,2,6:25,37.5,22,45,1,2,0,8,12,66.7,6,9,66.7,0,0,0,Aaron Wiggins
Spencer Dinwiddie,2,6:47,36.0,4,34,0,3,0,2,5,40.0,0,1,0.0,0,0,0,Aaron Wiggins
Reggie Jackson,2,6:52,34.9,0,28,1,0,1,0,7,0.0,0,3,0.0,0,0,0,Aaron Wiggins
Darius Garland,2,7:29,34.0,16,39,5,0,0,7,11,63.6,2,4,50.0,0,0,0,Aaron Wiggins
Jaylen Nowell,2,6:18,29.2,3,18,1,0,0,1,4,25.0,1,2,50.0,0,0,0,Aaron Wiggins
Anfernee Simons,2,6:18,28.5,5,36,0,1,0,2,7,28.6,1,3,33.3,0,0,0,Aaron Wiggins
Ja Morant,3,5:15,27.7,9,22,2,1,0,3,7,42.9,1,1,100.0,2,3,1,Aaron Wiggins
Gary Trent Jr.,1,4:58,25.4,5,24,0,0,0,2,5,40.0,0,1,0.0,1,2,1,Aaron Wiggins
Jaylen Brown,2,4:23,24.1,7,27,1,0,0,3,6,50.0,1,3,33.3,0,0,0,Aaron Wiggins
Tyus Jones,3,5:12,24.0,6,18,3,2,0,2,3,66.7,0,1,0.0,2,2,1,Aaron Wiggins
Victor Oladipo,2,4:29,22.0,10,25,0,1,0,3,4,75.0,2,2,100.0,2,2,0,Aaron Wiggins
Jalen Brunson,2,3:41,21.8,7,19,2,0,0,3,4,75.0,0,0,0.0,1,1,0,Aaron Wiggins
Russell Westbrook,1,3:19,21.4,10,28,3,1,1,4,7,57.1,2,2,100.0,0,2,0,Aaron Wiggins
Dillon Brooks,3,4:09,20.9,6,20,0,0,0,2,5,40.0,2,4,50.0,0,0,0,Aaron Wiggins
Stephen Curry,1,4:00,20.7,3,18,2,2,0,1,2,50.0,1,1,100.0,0,0,0,Aaron Wiggins
Marcus Smart,2,3:17,20.5,2,22,5,1,0,1,3,33.3,0,2,0.0,0,0,0,Aaron Wiggins
Norman Powell,2,3:17,18.9,3,13,0,2,0,1,1,100.0,0,0,0.0,1,2,1,Aaron Wiggins
Tyler Herro,1,3:32,18.8,16,22,2,0,0,6,7,85.7,4,5,80.0,0,0,0,Aaron Wiggins
John Wall,2,3:14,18.5,8,17,2,0,0,3,4,75.0,0,1,0.0,2,2,1,Aaron Wiggins
Dejounte Murray,2,3:46,17.4,0,8,0,2,0,0,1,0.0,0,0,0.0,0,0,0,Aaron Wiggins
Anthony Edwards,2,3:17,17.4,3,23,0,1,0,1,3,33.3,1,1,100.0,0,2,1,Aaron Wiggins
