Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Onyeka Okongwu,3,13:50,69.7,11,52,1,1,0,5,7,71.4,0,0,0.0,1,2,1,Isaiah Hartenstein
Isaiah Stewart,4,11:44,61.3,11,66,3,2,0,4,8,50.0,2,4,50.0,1,4,2,Isaiah Hartenstein
Jalen Duren,3,10:28,53.7,8,46,0,0,0,4,7,57.1,0,1,0.0,0,0,0,Isaiah Hartenstein
Jarrett Allen,2,9:29,45.3,4,44,1,2,0,2,6,33.3,0,1,0.0,0,0,0,Isaiah Hartenstein
Nick Richards,2,7:57,40.8,6,36,2,1,1,1,2,50.0,0,0,0.0,4,4,2,Isaiah Hartenstein
Montrezl Harrell,3,8:51,38.8,2,29,0,0,0,1,3,33.3,0,1,0.0,0,0,0,Isaiah Hartenstein
Andre Drummond,3,7:52,37.6,0,34,2,2,1,0,3,0.0,0,0,0.0,0,2,1,Isaiah Hartenstein
Bam Adebayo,1,6:27,36.5,18,37,1,0,0,8,11,72.7,0,0,0.0,2,2,1,Isaiah Hartenstein
Anthony Davis,1,8:05,36.3,14,43,0,1,0,5,9,55.6,0,0,0.0,4,4,2,Isaiah Hartenstein
Isaiah Jackson,2,7:17,35.8,2,35,0,2,0,1,2,50.0,0,1,0.0,0,0,0,Isaiah Hartenstein
Steven Adams,2,7:38,33.3,0,27,2,0,0,0,2,0.0,0,0,0.0,0,0,0,Isaiah Hartenstein
Zach Collins,2,5:48,32.8,12,38,1,0,0,5,5,100.0,2,2,100.0,0,0,0,Isaiah Hartenstein
Evan Mobley,3,7:35,32.7,8,24,0,0,1,4,9,44.4,0,1,0.0,0,0,0,Isaiah Hartenstein
Brook Lopez,3,7:17,32.4,6,35,0,0,0,3,7,42.9,0,1,0.0,0,0,0,Isaiah Hartenstein
Precious Achiuwa,3,7:38,31.3,12,20,0,0,2,4,7,57.1,0,0,0.0,4,4,2,Isaiah Hartenstein
DeAndre Jordan,1,7:05,31.1,0,39,1,0,0,0,2,0.0,0,0,0.0,0,0,0,Isaiah Hartenstein
Ivica Zubac,1,5:39,27.7,2,21,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Isaiah Hartenstein
Paul Reed,2,5:16,27.1,2,11,0,1,0,1,3,33.3,0,0,0.0,0,0,0,Isaiah Hartenstein
Jeremiah Robinson-Earl,2,4:37,26.3,8,34,1,0,0,3,4,75.0,2,3,66.7,0,0,0,Isaiah Hartenstein
Giannis Antetokounmpo,3,4:24,26.0,13,42,3,0,0,4,9,44.4,0,3,0.0,5,5,2,Isaiah Hartenstein
Blake Griffin,1,4:42,25.5,2,25,1,2,0,1,2,50.0,0,1,0.0,0,0,0,Isaiah Hartenstein
Grant Williams,2,6:16,25.3,0,26,0,1,0,0,1,0.0,0,1,0.0,0,0,0,Isaiah Hartenstein
Brandon Clarke,2,5:47,24.9,3,17,0,1,0,1,4,25.0,0,0,0.0,1,1,1,Isaiah Hartenstein
Domantas Sabonis,1,3:47,24.2,11,16,0,1,0,5,6,83.3,0,0,0.0,1,3,2,Isaiah Hartenstein
Thomas Bryant,1,4:29,23.6,7,21,0,0,0,3,3,100.0,0,0,0.0,1,1,1,Isaiah Hartenstein
Chris Boucher,4,5:31,22.6,8,34,0,0,1,2,6,33.3,1,3,33.3,3,4,2,Isaiah Hartenstein
Jarred Vanderbilt,1,4:16,22.4,0,20,1,0,0,0,0,0.0,0,0,0.0,0,2,1,Isaiah Hartenstein
Xavier Tillman,1,5:14,22.2,4,17,0,1,0,2,4,50.0,0,0,0.0,0,0,0,Isaiah Hartenstein
Thaddeus Young,2,5:16,21.0,0,17,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Isaiah Hartenstein
Joel Embiid,2,3:30,20.1,14,32,1,0,0,3,6,50.0,0,0,0.0,8,9,3,Isaiah Hartenstein
