Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Jordan Clarkson,4,13:35,69.3,18,102,5,2,0,5,8,62.5,3,4,75.0,5,5,2,Terance Mann
Tre Jones,3,10:33,53.3,4,61,5,0,1,2,7,28.6,0,0,0.0,0,0,0,Terance Mann
Mike Conley,2,7:58,41.8,8,36,4,0,0,3,5,60.0,2,3,66.7,0,0,0,Terance Mann
Trae Young,2,7:34,41.3,14,40,4,4,1,5,8,62.5,1,1,100.0,3,4,2,Terance Mann
Shai Gilgeous-Alexander,2,8:04,40.8,8,36,3,2,1,4,11,36.4,0,0,0.0,0,0,0,Terance Mann
Dejounte Murray,2,6:51,40.7,6,43,3,1,0,3,6,50.0,0,1,0.0,0,0,0,Terance Mann
Spencer Dinwiddie,3,8:14,38.5,5,30,2,0,0,2,4,50.0,1,3,33.3,0,0,0,Terance Mann
Donovan Mitchell,2,8:03,36.8,6,39,1,0,0,3,3,100.0,0,0,0.0,0,0,0,Terance Mann
Luka Doncic,3,7:19,35.5,15,33,6,0,0,5,9,55.6,1,1,100.0,4,4,2,Terance Mann
Tyrese Haliburton,2,5:14,33.5,8,28,6,0,0,3,6,50.0,2,3,66.7,0,0,0,Terance Mann
Kentavious Caldwell-Pope,3,7:11,33.2,12,46,0,0,0,4,4,100.0,4,4,100.0,0,0,0,Terance Mann
Jamal Murray,3,5:27,30.2,5,33,1,0,0,2,8,25.0,1,2,50.0,0,0,0,Terance Mann
Tim Hardaway Jr.,4,6:00,29.2,8,33,1,2,0,3,7,42.9,1,4,25.0,1,2,0,Terance Mann
Daishen Nix,4,5:21,29.1,0,22,2,1,0,0,1,0.0,0,1,0.0,0,0,0,Terance Mann
Anfernee Simons,1,5:47,28.9,11,34,1,1,0,4,6,66.7,3,4,75.0,0,0,0,Terance Mann
Anthony Edwards,2,4:47,27.5,5,35,1,0,0,2,3,66.7,0,1,0.0,1,2,1,Terance Mann
James Harden,2,6:21,27.4,2,30,3,0,0,1,3,33.3,0,1,0.0,0,0,0,Terance Mann
Eric Gordon,4,5:20,27.3,2,25,1,1,0,1,5,20.0,0,2,0.0,0,0,0,Terance Mann
Kevin Porter Jr.,3,5:33,27.2,0,20,3,0,0,0,1,0.0,0,0,0.0,0,0,0,Terance Mann
Bruce Brown,3,6:17,25.8,0,25,1,1,0,0,0,0.0,0,0,0.0,0,0,0,Terance Mann
Edmond Sumner,2,5:25,24.6,5,23,2,0,1,1,4,25.0,1,1,100.0,2,2,0,Terance Mann
Kenyon Martin Jr.,4,4:36,24.2,10,27,2,1,0,5,6,83.3,0,1,0.0,0,0,0,Terance Mann
Stephen Curry,1,4:32,23.7,6,24,1,1,0,3,6,50.0,0,3,0.0,0,0,0,Terance Mann
Kyrie Irving,1,4:51,23.5,2,22,2,1,0,0,1,0.0,0,0,0.0,2,2,1,Terance Mann
Chris Paul,2,4:49,23.4,3,20,5,0,0,1,4,25.0,1,3,33.3,0,0,0,Terance Mann
Lauri Markkanen,4,5:03,23.2,11,48,4,0,0,4,7,57.1,1,2,50.0,2,2,1,Terance Mann
Collin Sexton,4,4:43,22.9,0,20,1,2,0,0,1,0.0,0,0,0.0,0,0,0,Terance Mann
LeBron James,3,4:05,22.1,7,16,2,0,0,3,6,50.0,1,3,33.3,0,0,0,Terance Mann
Jalen Brunson,1,4:43,21.9,5,17,2,0,0,2,3,66.7,1,1,100.0,0,0,0,Terance Mann
Jabari Smith Jr.,4,4:07,21.9,2,21,1,0,0,1,7,14.3,0,5,0.0,0,0,0,Terance Mann
Zach LaVine,1,3:41,19.2,0,21,4,1,0,0,1,0.0,0,1,0.0,0,0,0,Terance Mann
Darius Garland,2,4:22,18.9,4,21,4,1,0,2,4,50.0,0,1,0.0,0,0,0,Terance Mann
Cam Thomas,2,3:16,18.8,4,24,1,0,2,2,5,40.0,0,0,0.0,0,0,0,Terance Mann
Jaylen Nowell,2,4:16,18.3,0,14,2,0,0,0,4,0.0,0,1,0.0,0,0,0,Terance Mann
Kristaps Porzingis,2,3:38,18.3,10,22,0,0,1,4,8,50.0,0,1,0.0,2,2,0,Terance Mann
De'Aaron Fox,2,3:54,18.2,5,18,0,0,0,1,2,50.0,0,0,0.0,3,4,2,Terance Mann
Russell Westbrook,2,3:00,18.2,4,17,2,1,0,2,7,28.6,0,1,0.0,0,0,0,Terance Mann
Jrue Holiday,1,3:06,17.6,0,12,2,0,0,0,1,0.0,0,0,0.0,0,0,0,Terance Mann
Jalen Green,3,3:01,16.0,5,13,0,1,0,1,3,33.3,1,2,50.0,2,2,1,Terance Mann
Keldon Johnson,3,3:28,15.7,7,22,1,0,0,2,5,40.0,1,3,33.3,2,2,1,Terance Mann
Dennis Schroder,1,2:55,15.6,0,18,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Terance Mann
Monte Morris,1,2:52,15.0,4,6,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Terance Mann
Aaron Gordon,3,3:08,14.7,6,18,1,1,0,3,3,100.0,0,0,0.0,0,0,0,Terance Mann
CJ McCollum,1,3:13,14.7,3,11,1,0,0,1,3,33.3,1,1,100.0,0,0,0,Terance Mann
Jordan Goodwin,2,2:47,14.6,4,8,0,0,0,1,3,33.3,0,0,0.0,2,2,1,Terance Mann
Christian Wood,3,2:55,14.4,0,17,0,2,0,0,2,0.0,0,1,0.0,0,2,0,Terance Mann
Harrison Barnes,2,3:05,14.4,2,15,0,0,0,1,4,25.0,0,3,0.0,0,0,0,Terance Mann
Devin Booker,2,2:19,14.3,7,16,0,1,0,3,6,50.0,1,2,50.0,0,0,0,Terance Mann
Alec Burks,2,2:39,14.2,2,12,0,0,0,1,4,25.0,0,0,0.0,0,0,0,Terance Mann
Jaden Ivey,2,3:15,14.1,2,15,1,1,0,1,3,33.3,0,0,0.0,0,0,0,Terance Mann
