Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Kawhi Leonard,2,19:17,93.7,25,87,4,2,0,9,20,45.0,1,5,20.0,6,6,2,Deandre Hunter
Tobias Harris,3,15:12,77.3,23,73,0,1,0,8,15,53.3,1,5,20.0,6,6,3,Deandre Hunter
Brandon Ingram,2,16:30,76.8,25,78,5,2,1,9,18,50.0,2,3,66.7,5,5,2,Deandre Hunter
Bojan Bogdanovic,3,14:21,76.1,21,69,2,4,0,6,10,60.0,3,6,50.0,6,6,2,Deandre Hunter
Harrison Barnes,2,12:54,68.6,15,67,1,0,0,6,12,50.0,1,5,20.0,2,2,1,Deandre Hunter
Gordon Hayward,3,13:30,67.9,5,64,4,3,0,2,9,22.2,0,3,0.0,1,1,1,Deandre Hunter
O.G. Anunoby,3,13:14,66.0,8,52,2,3,0,3,13,23.1,0,5,0.0,2,4,1,Deandre Hunter
DeMar DeRozan,2,11:46,63.1,15,62,4,2,1,6,13,46.2,0,0,0.0,3,4,2,Deandre Hunter
Lauri Markkanen,2,12:36,60.6,13,60,0,2,0,4,13,30.8,3,9,33.3,2,2,1,Deandre Hunter
Scottie Barnes,3,11:50,59.8,29,74,3,1,0,11,19,57.9,5,6,83.3,2,2,0,Deandre Hunter
Terrence Ross,3,10:14,51.2,7,43,3,0,0,3,8,37.5,1,5,20.0,0,0,0,Deandre Hunter
Kevin Porter Jr.,2,10:43,50.2,12,47,3,4,0,5,11,45.5,2,3,66.7,0,0,0,Deandre Hunter
Paolo Banchero,4,9:42,49.5,8,49,2,2,0,4,11,36.4,0,4,0.0,0,0,0,Deandre Hunter
Grayson Allen,4,9:12,47.0,6,30,2,1,0,2,7,28.6,2,4,50.0,0,0,0,Deandre Hunter
Franz Wagner,4,8:54,47.0,4,50,2,2,0,1,7,14.3,0,3,0.0,2,2,1,Deandre Hunter
RJ Barrett,2,9:06,42.9,12,42,3,1,0,5,8,62.5,2,4,50.0,0,0,0,Deandre Hunter
Jalen McDaniels,3,7:24,41.4,4,50,2,0,1,2,6,33.3,0,2,0.0,0,0,0,Deandre Hunter
Jayson Tatum,1,8:14,39.8,5,49,5,1,0,2,7,28.6,1,4,25.0,0,0,0,Deandre Hunter
Michael Porter Jr.,1,6:21,35.4,13,52,1,0,0,5,7,71.4,3,5,60.0,0,0,0,Deandre Hunter
MarJon Beauchamp,4,6:42,35.1,11,34,1,0,0,4,6,66.7,3,5,60.0,0,0,0,Deandre Hunter
Torrey Craig,2,6:49,33.8,0,32,1,1,0,0,3,0.0,0,2,0.0,0,0,0,Deandre Hunter
Jimmy Butler,1,7:06,33.7,11,31,1,0,0,5,8,62.5,0,0,0.0,1,1,1,Deandre Hunter
Klay Thompson,1,7:10,33.0,15,29,0,2,0,6,10,60.0,3,6,50.0,0,0,0,Deandre Hunter
P.J. Tucker,3,6:30,31.2,0,38,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Deandre Hunter
Luka Doncic,1,6:12,31.2,14,36,3,3,0,5,7,71.4,0,2,0.0,4,4,2,Deandre Hunter
LeBron James,1,5:38,30.6,4,29,3,4,0,1,5,20.0,0,1,0.0,2,2,1,Deandre Hunter
Max Strus,2,4:59,27.1,6,29,0,0,0,2,5,40.0,2,4,50.0,0,0,0,Deandre Hunter
