Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Jusuf Nurkic,3,19:59,95.0,25,86,4,8,1,11,17,64.7,1,1,100.0,2,2,1,Deandre Ayton
Steven Adams,3,16:59,89.6,16,109,4,0,1,8,12,66.7,0,0,0.0,0,0,0,Deandre Ayton
Jarrett Allen,2,18:47,86.3,9,81,5,1,0,4,7,57.1,0,1,0.0,1,2,1,Deandre Ayton
Bam Adebayo,2,18:19,79.3,22,111,1,1,0,9,17,52.9,0,0,0.0,4,4,2,Deandre Ayton
Rudy Gobert,2,14:44,74.6,8,72,1,3,0,4,5,80.0,0,0,0.0,0,0,0,Deandre Ayton
Clint Capela,2,13:34,70.7,9,81,0,2,0,4,10,40.0,0,0,0.0,1,2,1,Deandre Ayton
Nic Claxton,2,13:26,69.1,19,67,3,2,0,9,11,81.8,0,1,0.0,1,2,1,Deandre Ayton
Jonas Valanciunas,3,11:40,66.9,8,69,1,1,1,2,15,13.3,0,3,0.0,4,4,2,Deandre Ayton
Mitchell Robinson,2,15:13,60.8,6,73,2,0,0,3,4,75.0,0,0,0.0,0,0,0,Deandre Ayton
Dwight Powell,2,14:44,60.2,8,57,0,0,1,3,6,50.0,0,0,0.0,2,2,0,Deandre Ayton
Nikola Jokic,1,11:03,58.6,15,61,10,2,0,6,12,50.0,1,3,33.3,2,2,1,Deandre Ayton
Domantas Sabonis,1,10:42,55.8,0,39,9,2,0,0,2,0.0,0,1,0.0,0,0,0,Deandre Ayton
Daniel Gafford,2,12:21,54.6,11,62,0,1,0,5,6,83.3,0,0,0.0,1,2,1,Deandre Ayton
Anthony Davis,1,8:41,49.4,11,38,0,4,0,2,6,33.3,0,0,0.0,7,7,2,Deandre Ayton
Jarred Vanderbilt,2,11:46,49.3,6,57,6,0,1,3,6,50.0,0,1,0.0,0,0,0,Deandre Ayton
Jakob Poeltl,1,10:27,46.2,6,50,6,3,0,3,7,42.9,0,0,0.0,0,0,0,Deandre Ayton
Zion Williamson,2,8:05,41.8,24,63,0,2,0,9,11,81.8,2,2,100.0,4,7,4,Deandre Ayton
Nikola Vucevic,1,6:56,41.0,6,38,1,1,0,3,5,60.0,0,1,0.0,0,0,0,Deandre Ayton
Kevon Looney,2,7:27,40.4,10,42,0,1,0,5,5,100.0,0,0,0.0,0,0,0,Deandre Ayton
