Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Damian Lillard,2,15:19,76.7,14,55,3,1,0,6,15,40.0,2,6,33.3,0,0,0,Andrew Nembhard
Jimmy Butler,3,15:59,66.5,11,54,5,1,2,4,12,33.3,0,1,0.0,3,4,2,Andrew Nembhard
CJ McCollum,2,11:45,65.2,11,53,6,2,0,3,8,37.5,1,3,33.3,4,5,2,Andrew Nembhard
Darius Garland,3,13:42,64.7,13,63,5,2,0,5,5,100.0,3,3,100.0,0,0,0,Andrew Nembhard
Stephen Curry,2,11:36,60.6,5,47,3,2,0,2,7,28.6,1,4,25.0,0,0,0,Andrew Nembhard
Trae Young,2,10:57,58.7,6,61,6,1,0,2,12,16.7,1,6,16.7,1,2,0,Andrew Nembhard
James Harden,2,13:21,58.2,22,56,5,2,0,8,11,72.7,3,4,75.0,3,3,1,Andrew Nembhard
Jalen Brunson,2,11:58,54.8,18,51,4,0,0,8,17,47.1,0,0,0.0,2,2,2,Andrew Nembhard
LaMelo Ball,2,9:43,53.8,18,45,1,1,0,6,8,75.0,5,7,71.4,1,2,1,Andrew Nembhard
Tyler Herro,4,10:28,51.5,15,46,0,1,0,5,11,45.5,2,6,33.3,3,3,1,Andrew Nembhard
Kawhi Leonard,1,10:42,48.4,12,51,6,1,0,4,10,40.0,1,2,50.0,3,3,2,Andrew Nembhard
Donovan Mitchell,3,9:14,45.2,6,45,6,2,0,2,9,22.2,2,7,28.6,0,0,0,Andrew Nembhard
Jrue Holiday,2,8:12,44.4,14,54,7,1,0,6,10,60.0,2,3,66.7,0,0,0,Andrew Nembhard
Jamal Murray,2,8:55,43.0,8,40,6,2,0,3,10,30.0,0,0,0.0,2,2,1,Andrew Nembhard
Kyle Kuzma,2,7:48,39.3,12,45,2,2,0,4,9,44.4,2,4,50.0,2,2,1,Andrew Nembhard
Kevin Huerter,2,6:17,33.9,7,38,1,2,0,3,8,37.5,1,4,25.0,0,0,0,Andrew Nembhard
RJ Barrett,2,7:10,31.8,2,36,1,0,0,0,6,0.0,0,3,0.0,2,2,1,Andrew Nembhard
Ja Morant,2,6:14,31.7,4,21,3,1,0,1,6,16.7,0,3,0.0,2,2,1,Andrew Nembhard
LeBron James,2,6:30,29.7,4,22,2,1,1,2,8,25.0,0,3,0.0,0,0,0,Andrew Nembhard
Jayson Tatum,1,5:31,28.7,12,33,1,1,0,4,7,57.1,1,4,25.0,3,4,1,Andrew Nembhard
Scottie Barnes,2,6:16,28.6,2,21,2,0,0,1,5,20.0,0,2,0.0,0,0,0,Andrew Nembhard
Russell Westbrook,2,5:18,28.5,13,35,1,2,0,6,10,60.0,1,4,25.0,0,0,0,Andrew Nembhard
Kyle Lowry,3,6:20,28.1,2,25,2,1,0,1,6,16.7,0,2,0.0,0,0,0,Andrew Nembhard
Terry Rozier,2,5:59,26.9,4,23,2,4,0,0,5,0.0,0,3,0.0,4,4,1,Andrew Nembhard
Gabe Vincent,2,5:18,26.9,6,24,1,0,0,2,4,50.0,2,4,50.0,0,0,0,Andrew Nembhard
Jordan Clarkson,1,4:57,26.0,4,26,1,2,0,2,5,40.0,0,1,0.0,0,0,0,Andrew Nembhard
Dennis Schroder,2,5:02,23.5,3,26,2,0,0,1,4,25.0,1,1,100.0,0,0,0,Andrew Nembhard
Harrison Barnes,2,3:40,23.2,4,15,2,0,0,2,5,40.0,0,2,0.0,0,0,0,Andrew Nembhard
Jalen Green,1,4:19,23.0,1,11,0,0,0,0,4,0.0,0,2,0.0,1,3,1,Andrew Nembhard
Anfernee Simons,2,4:14,22.4,2,23,4,1,0,1,3,33.3,0,2,0.0,0,0,0,Andrew Nembhard
Mikal Bridges,1,4:04,22.2,4,11,0,2,0,2,6,33.3,0,0,0.0,0,0,0,Andrew Nembhard
Edmond Sumner,2,4:31,20.1,6,26,2,0,0,2,6,33.3,0,1,0.0,2,2,0,Andrew Nembhard
D'Angelo Russell,1,3:59,19.0,2,13,2,1,0,1,2,50.0,0,1,0.0,0,0,0,Andrew Nembhard
Pascal Siakam,1,4:43,18.6,8,26,1,0,0,3,5,60.0,2,3,66.7,0,0,0,Andrew Nembhard
Michael Porter Jr.,2,3:32,18.2,9,38,1,0,0,4,5,80.0,1,2,50.0,0,0,0,Andrew Nembhard
Josh Richardson,1,3:00,18.1,2,21,0,0,0,1,4,25.0,0,1,0.0,0,0,0,Andrew Nembhard
De'Aaron Fox,1,3:24,17.6,6,23,2,0,0,3,4,75.0,0,0,0.0,0,0,0,Andrew Nembhard
Caleb Martin,4,3:47,16.9,2,41,1,0,0,1,3,33.3,0,0,0.0,0,0,0,Andrew Nembhard
Jordan Poole,2,2:44,16.7,4,21,2,1,0,2,5,40.0,0,0,0.0,0,0,0,Andrew Nembhard
Jonathan Kuminga,2,2:26,16.0,2,27,2,2,0,1,2,50.0,0,0,0.0,0,0,0,Andrew Nembhard
Jarrett Allen,3,3:06,15.9,6,29,0,0,0,3,4,75.0,0,0,0.0,0,0,0,Andrew Nembhard
Grayson Allen,2,3:01,15.7,2,14,2,0,0,1,3,33.3,0,2,0.0,0,0,0,Andrew Nembhard
Monte Morris,2,3:00,15.6,0,15,3,0,0,0,2,0.0,0,1,0.0,0,0,0,Andrew Nembhard
