Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Jalen Green,4,23:39,131.3,34,126,4,8,1,14,21,66.7,5,7,71.4,1,2,1,Deaaron Fox
Ja Morant,3,16:32,80.0,13,66,4,0,0,5,12,41.7,0,2,0.0,3,5,1,Deaaron Fox
Stephen Curry,3,13:59,78.8,17,69,2,2,1,6,12,50.0,5,8,62.5,0,0,0,Deaaron Fox
Dennis Schroder,3,16:42,78.6,19,77,3,1,0,6,8,75.0,2,3,66.7,5,5,2,Deaaron Fox
Tre Jones,3,13:55,73.1,11,74,8,3,0,4,9,44.4,1,2,50.0,2,2,0,Deaaron Fox
D'Angelo Russell,2,14:56,68.4,8,49,3,1,1,3,11,27.3,2,7,28.6,0,0,0,Deaaron Fox
Fred VanVleet,2,13:12,58.7,11,64,4,1,0,4,10,40.0,1,4,25.0,2,2,1,Deaaron Fox
Jaden Ivey,2,12:38,56.5,8,42,5,0,0,3,6,50.0,1,2,50.0,1,2,1,Deaaron Fox
Tyus Jones,4,10:03,56.1,3,71,10,0,0,1,4,25.0,1,3,33.3,0,0,0,Deaaron Fox
Mike Conley,2,11:20,55.8,5,51,4,2,1,2,7,28.6,1,5,20.0,0,0,0,Deaaron Fox
Patrick Beverley,4,11:04,50.7,3,42,3,0,0,1,2,50.0,1,2,50.0,0,0,0,Deaaron Fox
Trae Young,2,10:03,48.5,17,54,5,2,0,7,10,70.0,2,5,40.0,1,1,1,Deaaron Fox
Jalen Suggs,2,7:19,39.4,2,46,5,3,0,0,6,0.0,0,5,0.0,2,2,0,Deaaron Fox
Andrew Wiggins,3,6:23,38.6,16,52,0,1,0,6,10,60.0,2,6,33.3,2,3,2,Deaaron Fox
Reggie Jackson,2,8:24,37.8,9,29,1,4,0,3,7,42.9,3,4,75.0,0,0,0,Deaaron Fox
Dillon Brooks,4,5:38,35.9,13,40,1,0,0,5,11,45.5,3,6,50.0,0,0,0,Deaaron Fox
Jamal Murray,1,7:46,35.4,11,48,3,1,0,4,7,57.1,1,3,33.3,2,2,1,Deaaron Fox
Josh Richardson,3,7:02,35.3,11,27,0,2,0,4,9,44.4,3,7,42.9,0,0,0,Deaaron Fox
Malaki Branham,2,6:36,33.5,7,36,4,0,0,3,6,50.0,0,3,0.0,1,2,0,Deaaron Fox
Shai Gilgeous-Alexander,1,7:40,33.5,15,38,2,0,0,7,10,70.0,0,1,0.0,1,2,1,Deaaron Fox
Max Christie,4,6:22,31.3,4,26,1,0,0,1,4,25.0,1,4,25.0,1,2,1,Deaaron Fox
Desmond Bane,2,5:50,31.3,11,44,3,3,1,4,6,66.7,2,2,100.0,1,2,0,Deaaron Fox
Tyrese Maxey,1,7:07,31.1,2,31,2,2,0,1,4,25.0,0,2,0.0,0,0,0,Deaaron Fox
Bones Hyland,2,6:08,29.3,13,41,4,0,0,5,7,71.4,3,4,75.0,0,0,0,Deaaron Fox
Anfernee Simons,1,5:58,29.0,0,22,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Deaaron Fox
Kyle Lowry,1,5:58,28.6,2,21,1,2,0,1,1,100.0,0,0,0.0,0,0,0,Deaaron Fox
Darius Garland,1,6:13,28.5,0,27,3,2,0,0,2,0.0,0,1,0.0,0,0,0,Deaaron Fox
Eric Gordon,4,5:03,28.1,2,28,1,1,0,1,3,33.3,0,2,0.0,0,0,0,Deaaron Fox
Lonnie Walker IV,2,5:29,27.1,6,25,0,1,0,2,3,66.7,2,3,66.7,0,0,0,Deaaron Fox
Jrue Holiday,1,5:43,27.1,6,29,3,1,0,3,4,75.0,0,0,0.0,0,0,0,Deaaron Fox
Cory Joseph,2,5:53,27.0,5,31,5,1,0,2,7,28.6,1,3,33.3,0,0,0,Deaaron Fox
Russell Westbrook,3,5:57,26.2,5,26,4,3,0,2,5,40.0,1,3,33.3,0,0,0,Deaaron Fox
Dejounte Murray,2,4:14,26.2,13,40,1,0,0,6,6,100.0,1,1,100.0,0,0,0,Deaaron Fox
LaMelo Ball,1,5:39,25.7,6,27,4,0,0,2,6,33.3,2,6,33.3,0,0,0,Deaaron Fox
Tari Eason,4,4:46,25.1,4,27,0,2,0,1,1,100.0,0,0,0.0,2,2,1,Deaaron Fox
James Harden,1,4:55,24.4,3,35,4,2,0,1,2,50.0,1,2,50.0,0,0,0,Deaaron Fox
Franz Wagner,2,4:08,23.0,12,30,1,0,0,5,8,62.5,2,4,50.0,0,0,0,Deaaron Fox
Draymond Green,3,3:19,21.5,5,31,3,0,0,2,3,66.7,0,1,0.0,1,2,1,Deaaron Fox
Jaylen Nowell,2,4:28,21.5,2,24,1,0,0,1,5,20.0,0,2,0.0,0,0,0,Deaaron Fox
Pascal Siakam,2,4:07,21.4,6,31,2,0,0,2,5,40.0,0,1,0.0,2,4,2,Deaaron Fox
