Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Brook Lopez,4,21:59,108.9,24,109,0,2,0,9,16,56.3,4,9,44.4,2,2,1,John Collins
Saddiq Bey,3,14:57,84.6,7,89,0,2,1,2,10,20.0,1,4,25.0,2,4,2,John Collins
Jabari Smith Jr.,2,14:38,79.9,19,85,1,0,0,6,16,37.5,5,12,41.7,2,2,1,John Collins
P.J. Tucker,3,14:50,77.1,2,69,1,0,0,1,2,50.0,0,1,0.0,0,0,0,John Collins
Paolo Banchero,3,13:27,68.0,16,54,2,3,1,5,15,33.3,0,5,0.0,6,7,4,John Collins
P.J. Washington,2,13:45,67.8,18,59,2,1,0,6,12,50.0,3,7,42.9,3,3,2,John Collins
Bobby Portis,4,11:58,61.6,10,48,3,2,1,4,13,30.8,0,5,0.0,2,2,0,John Collins
Julius Randle,2,10:21,56.3,15,45,3,2,0,6,15,40.0,1,7,14.3,2,3,2,John Collins
Scottie Barnes,3,10:08,51.1,4,27,2,0,0,0,5,0.0,0,1,0.0,4,4,2,John Collins
Caleb Martin,2,9:24,47.3,14,63,2,0,0,5,8,62.5,2,2,100.0,2,2,1,John Collins
Patrick Williams,2,9:12,44.5,14,50,0,2,0,5,8,62.5,2,3,66.7,2,2,1,John Collins
Zion Williamson,1,8:26,43.6,12,42,1,3,1,5,11,45.5,0,0,0.0,2,3,2,John Collins
Isaiah Stewart,3,8:37,43.3,10,53,2,1,0,4,9,44.4,2,5,40.0,0,0,0,John Collins
Terance Mann,2,9:08,41.8,0,54,3,0,0,0,1,0.0,0,0,0.0,0,0,0,John Collins
Draymond Green,1,7:56,41.8,2,33,5,1,1,1,3,33.3,0,0,0.0,0,0,0,John Collins
Evan Mobley,1,7:48,40.6,6,49,2,3,0,2,4,50.0,0,0,0.0,2,2,1,John Collins
Kelly Olynyk,2,7:44,40.5,3,34,2,2,0,1,6,16.7,1,2,50.0,0,0,0,John Collins
Keegan Murray,2,7:34,40.0,5,40,0,1,0,1,5,20.0,1,3,33.3,2,2,1,John Collins
Tobias Harris,3,8:53,39.6,8,35,0,0,2,4,9,44.4,0,3,0.0,0,0,0,John Collins
Jerami Grant,1,7:37,39.1,9,44,1,0,0,4,8,50.0,1,3,33.3,0,0,0,John Collins
LeBron James,2,7:19,37.5,20,46,4,1,0,8,11,72.7,1,3,33.3,3,4,3,John Collins
Pascal Siakam,2,7:36,37.4,12,34,1,0,0,5,11,45.5,0,0,0.0,2,4,3,John Collins
Aaron Gordon,1,6:37,37.1,13,57,2,0,0,6,9,66.7,0,1,0.0,1,1,1,John Collins
Harrison Barnes,2,6:01,33.3,3,32,0,0,1,1,3,33.3,1,2,50.0,0,0,0,John Collins
Marcus Morris Sr.,1,6:22,32.2,4,31,1,1,0,2,6,33.3,0,1,0.0,0,0,0,John Collins
Herbert Jones,2,5:54,30.4,4,34,1,0,0,2,5,40.0,0,1,0.0,0,0,0,John Collins
Thomas Bryant,2,6:20,30.3,16,36,0,1,1,7,9,77.8,0,0,0.0,2,2,2,John Collins
O.G. Anunoby,3,5:54,29.3,13,43,1,1,0,5,8,62.5,2,5,40.0,1,1,1,John Collins
Giannis Antetokounmpo,4,5:20,29.2,23,46,4,1,1,10,16,62.5,0,0,0.0,3,4,2,John Collins
Myles Turner,1,5:09,27.1,10,31,1,0,0,4,7,57.1,0,1,0.0,2,2,1,John Collins
Domantas Sabonis,2,4:20,26.0,9,25,2,0,2,3,7,42.9,0,0,0.0,3,4,2,John Collins
Bol Bol,3,4:19,25.7,4,13,1,0,0,2,4,50.0,0,0,0.0,0,0,0,John Collins
JT Thor,2,4:47,25.6,4,34,0,1,0,1,1,100.0,1,1,100.0,1,2,1,John Collins
Ben Simmons,1,4:37,25.0,6,32,2,1,0,3,4,75.0,0,0,0.0,0,2,1,John Collins
Grant Williams,1,4:53,24.6,8,30,0,2,0,3,3,100.0,2,2,100.0,0,0,0,John Collins
Moritz Wagner,1,4:41,24.5,5,22,1,0,0,2,4,50.0,1,2,50.0,0,0,0,John Collins
Bennedict Mathurin,2,5:09,24.2,8,19,0,0,0,2,5,40.0,0,0,0.0,4,4,2,John Collins
Torrey Craig,2,4:18,23.8,4,16,0,0,0,2,2,100.0,0,0,0.0,0,0,0,John Collins
Jock Landale,1,4:27,23.5,0,15,0,1,0,0,4,0.0,0,3,0.0,0,0,0,John Collins
Trey Lyles,2,3:46,23.1,5,22,1,0,0,2,3,66.7,0,1,0.0,1,1,1,John Collins
Christian Wood,1,4:28,22.7,13,34,1,1,1,5,7,71.4,3,3,100.0,0,0,0,John Collins
Lauri Markkanen,2,4:33,22.4,10,25,0,0,0,3,5,60.0,0,1,0.0,4,4,2,John Collins
Dorian Finney-Smith,1,4:06,20.4,0,16,1,0,0,0,2,0.0,0,2,0.0,0,0,0,John Collins
Ish Wainright,2,2:54,18.8,2,15,0,0,0,0,1,0.0,0,1,0.0,2,2,0,John Collins
Jalen Williams,1,3:20,18.7,4,22,2,0,0,2,3,66.7,0,0,0.0,0,0,0,John Collins
Bam Adebayo,2,3:28,17.9,6,23,1,0,1,2,5,40.0,0,0,0.0,2,2,1,John Collins
Haywood Highsmith,2,3:51,17.2,3,14,0,0,0,1,4,25.0,1,4,25.0,0,0,0,John Collins
Al Horford,1,3:42,17.1,0,24,0,0,0,0,0,0.0,0,0,0.0,0,0,0,John Collins
Wenyen Gabriel,2,3:27,16.8,7,22,1,1,0,3,3,100.0,0,0,0.0,1,1,1,John Collins
Obi Toppin,2,3:11,16.6,2,7,0,0,0,1,5,20.0,0,3,0.0,0,0,0,John Collins
