Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Damian Lillard,3,21:50,106.6,29,115,8,4,2,9,22,40.9,7,16,43.8,4,4,2,Jaden Mcdaniels
Jalen Green,4,23:09,103.1,18,103,7,2,1,7,24,29.2,2,12,16.7,2,5,3,Jaden Mcdaniels
Jordan Clarkson,4,20:37,91.5,19,102,7,5,0,7,18,38.9,2,9,22.2,3,3,2,Jaden Mcdaniels
Josh Giddey,4,15:19,79.1,13,70,2,5,2,6,12,50.0,1,3,33.3,0,0,0,Jaden Mcdaniels
Ja Morant,2,13:29,68.8,23,78,8,4,0,8,14,57.1,4,9,44.4,3,3,2,Jaden Mcdaniels
Tyrese Haliburton,2,13:48,63.2,10,54,9,2,3,3,11,27.3,2,6,33.3,2,2,0,Jaden Mcdaniels
Keldon Johnson,3,11:29,62.9,30,71,4,1,2,10,23,43.5,6,12,50.0,4,5,3,Jaden Mcdaniels
Luka Doncic,2,13:53,61.8,11,56,8,6,0,3,12,25.0,1,4,25.0,4,6,2,Jaden Mcdaniels
Michael Porter Jr.,4,11:20,59.3,13,47,0,2,0,3,8,37.5,0,4,0.0,7,8,4,Jaden Mcdaniels
Bojan Bogdanovic,2,11:47,58.8,18,57,2,3,0,7,12,58.3,2,4,50.0,2,2,1,Jaden Mcdaniels
Shai Gilgeous-Alexander,3,9:13,55.2,21,53,2,3,1,8,17,47.1,2,5,40.0,3,3,2,Jaden Mcdaniels
Kyle Lowry,2,11:42,53.8,6,41,6,2,1,2,8,25.0,1,3,33.3,1,2,1,Jaden Mcdaniels
Mikal Bridges,3,10:30,53.5,12,41,3,1,1,5,11,45.5,0,2,0.0,2,2,1,Jaden Mcdaniels
De'Aaron Fox,2,9:33,49.7,17,44,3,0,0,6,15,40.0,1,6,16.7,4,4,1,Jaden Mcdaniels
Franz Wagner,2,8:47,46.1,2,37,3,3,0,0,2,0.0,0,0,0.0,2,2,1,Jaden Mcdaniels
Jamal Murray,2,9:06,45.9,18,72,4,1,2,8,11,72.7,2,5,40.0,0,0,0,Jaden Mcdaniels
Stephen Curry,1,8:05,39.5,10,40,1,0,0,2,6,33.3,2,4,50.0,4,5,2,Jaden Mcdaniels
Zion Williamson,1,6:54,35.7,18,31,3,1,1,8,12,66.7,0,0,0.0,2,4,2,Jaden Mcdaniels
LeBron James,1,6:44,34.9,9,26,2,2,1,3,10,30.0,1,3,33.3,2,2,1,Jaden Mcdaniels
Jayson Tatum,1,7:31,34.8,12,33,3,2,1,4,7,57.1,1,1,100.0,3,3,2,Jaden Mcdaniels
Lauri Markkanen,2,5:51,32.7,12,45,0,2,0,5,5,100.0,2,2,100.0,0,0,1,Jaden Mcdaniels
Darius Garland,2,6:31,31.3,11,40,6,0,0,3,7,42.9,3,4,75.0,2,4,1,Jaden Mcdaniels
Fred VanVleet,1,6:10,29.8,3,16,0,1,0,1,3,33.3,1,1,100.0,0,0,0,Jaden Mcdaniels
Tari Eason,3,5:23,29.8,9,36,1,1,0,3,4,75.0,1,1,100.0,2,2,1,Jaden Mcdaniels
Bruce Brown,4,5:27,29.7,11,42,6,1,1,5,7,71.4,1,1,100.0,0,0,0,Jaden Mcdaniels
Zach LaVine,1,5:35,28.4,14,30,2,1,2,5,11,45.5,2,4,50.0,2,2,1,Jaden Mcdaniels
