Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Rudy Gobert,3,9:22,44.6,4,48,0,2,0,1,2,50.0,0,0,0.0,2,2,1,Brandon Clarke
Draymond Green,2,7:23,34.0,5,37,3,1,0,2,2,100.0,0,0,0.0,1,2,0,Brandon Clarke
Al Horford,1,7:25,32.8,2,25,2,0,0,1,1,100.0,0,0,0.0,0,0,0,Brandon Clarke
Saddiq Bey,2,6:47,32.2,9,42,4,0,0,2,5,40.0,0,0,0.0,5,5,2,Brandon Clarke
Jaxson Hayes,2,5:03,29.3,8,25,0,0,0,2,3,66.7,0,1,0.0,4,5,3,Brandon Clarke
Domantas Sabonis,3,5:33,27.6,2,34,4,2,0,1,4,25.0,0,1,0.0,0,0,0,Brandon Clarke
Naji Marshall,3,6:23,27.1,2,33,1,2,0,0,2,0.0,0,0,0.0,2,2,1,Brandon Clarke
Bismack Biyombo,3,5:07,27.0,0,16,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Brandon Clarke
Jarrett Allen,2,5:31,26.0,4,38,1,1,0,2,2,100.0,0,0,0.0,0,0,0,Brandon Clarke
Nick Richards,1,4:39,25.5,1,16,1,1,2,0,4,0.0,0,0,0.0,1,2,1,Brandon Clarke
Kevon Looney,2,4:50,23.5,0,30,4,0,0,0,1,0.0,0,0,0.0,0,0,0,Brandon Clarke
Aaron Nesmith,2,3:59,22.4,3,26,0,1,0,0,3,0.0,0,1,0.0,3,3,1,Brandon Clarke
Daniel Gafford,2,5:16,22.4,4,26,2,0,1,2,4,50.0,0,0,0.0,0,4,0,Brandon Clarke
Marvin Bagley III,2,4:25,22.1,0,26,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Brandon Clarke
Trey Lyles,2,3:28,21.1,7,20,0,0,0,2,2,100.0,1,1,100.0,2,2,1,Brandon Clarke
Charles Bassey,1,3:56,20.9,4,29,0,0,0,2,3,66.7,0,1,0.0,0,0,0,Brandon Clarke
Richaun Holmes,2,3:35,19.7,3,17,0,0,0,1,2,50.0,0,0,0.0,1,1,1,Brandon Clarke
Julius Randle,2,3:55,19.6,7,28,2,0,0,3,5,60.0,0,1,0.0,1,1,1,Brandon Clarke
Kyle Anderson,3,4:37,19.4,2,23,2,0,0,1,4,25.0,0,1,0.0,0,0,0,Brandon Clarke
Ish Wainright,4,3:57,19.0,0,11,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Brandon Clarke
Kristaps Porzingis,2,3:22,18.4,4,15,0,1,0,2,8,25.0,0,2,0.0,0,0,0,Brandon Clarke
Chris Boucher,2,3:55,18.0,5,26,1,0,0,2,4,50.0,1,2,50.0,0,0,0,Brandon Clarke
Evan Mobley,2,3:24,18.0,4,15,1,1,0,2,2,100.0,0,0,0.0,0,0,0,Brandon Clarke
Obi Toppin,2,3:36,17.9,2,24,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Brandon Clarke
Larry Nance Jr.,2,3:28,17.9,4,15,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Brandon Clarke
