Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Christian Braun,4,9:28,39.7,2,41,2,2,0,1,4,25.0,0,1,0.0,0,0,0,Tre Mann
Jordan McLaughlin,3,7:21,39.4,4,39,2,0,1,1,5,20.0,0,1,0.0,2,2,1,Tre Mann
D'Angelo Russell,3,7:01,37.7,11,48,7,2,0,5,7,71.4,0,1,0.0,1,1,1,Tre Mann
Reggie Bullock,3,7:13,37.5,4,47,0,1,0,1,1,100.0,1,1,100.0,1,2,1,Tre Mann
Tre Jones,2,6:60,32.9,4,24,2,2,0,2,7,28.6,0,4,0.0,0,0,0,Tre Mann
Terance Mann,2,5:55,30.3,3,12,0,3,0,1,3,33.3,1,3,33.3,0,0,0,Tre Mann
Bruce Brown,4,5:50,29.0,6,41,4,1,0,3,5,60.0,0,1,0.0,0,3,2,Tre Mann
Wesley Matthews,2,5:56,26.7,0,24,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Tre Mann
Malaki Branham,2,6:01,26.7,5,31,1,0,0,2,3,66.7,1,2,50.0,0,0,0,Tre Mann
Tyus Jones,2,3:40,22.0,5,21,1,0,0,2,4,50.0,1,2,50.0,0,0,0,Tre Mann
AJ Griffin,2,4:19,21.4,6,23,1,0,0,1,3,33.3,0,2,0.0,4,4,2,Tre Mann
R.J. Hampton,2,3:54,21.3,9,23,0,1,0,3,4,75.0,1,2,50.0,2,2,1,Tre Mann
Donte DiVincenzo,2,4:20,19.8,6,20,1,0,0,2,4,50.0,2,4,50.0,0,0,0,Tre Mann
Jaylen Nowell,4,2:53,19.6,11,26,1,1,0,5,8,62.5,1,3,33.3,0,0,0,Tre Mann
Ty Jerome,1,3:60,19.5,1,18,2,0,0,0,2,0.0,0,1,0.0,1,2,1,Tre Mann
Kentavious Caldwell-Pope,4,3:39,19.5,3,21,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Tre Mann
Jalen Suggs,1,3:46,19.3,0,13,1,2,0,0,1,0.0,0,1,0.0,0,0,0,Tre Mann
