Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Zach LaVine,2,10:29,47.5,10,57,5,0,0,4,9,44.4,0,2,0.0,2,2,1,Kenrich Williams
Karl-Anthony Towns,2,9:30,44.2,2,50,5,2,0,1,2,50.0,0,1,0.0,0,0,0,Kenrich Williams
LeBron James,1,6:05,39.8,13,38,1,1,0,5,8,62.5,3,4,75.0,0,0,0,Kenrich Williams
Kristaps Porzingis,2,6:47,32.0,3,24,1,3,2,0,2,0.0,0,0,0.0,3,4,2,Kenrich Williams
Clint Capela,1,6:20,30.0,3,27,0,0,0,1,1,100.0,0,0,0.0,1,2,1,Kenrich Williams
Jerami Grant,2,6:32,28.0,10,28,1,2,0,4,5,80.0,2,3,66.7,0,0,0,Kenrich Williams
Kyle Kuzma,2,5:24,26.9,2,35,6,3,0,1,3,33.3,0,2,0.0,0,0,0,Kenrich Williams
Christian Wood,2,5:38,26.6,0,18,1,2,0,0,2,0.0,0,1,0.0,0,0,0,Kenrich Williams
Stephen Curry,1,4:37,26.5,12,39,3,1,0,4,5,80.0,2,3,66.7,2,2,0,Kenrich Williams
Tobias Harris,2,5:39,25.4,2,22,0,0,3,1,9,11.1,0,1,0.0,0,0,0,Kenrich Williams
Al Horford,2,4:17,25.3,2,29,1,0,0,1,2,50.0,0,0,0.0,0,0,0,Kenrich Williams
Myles Turner,1,4:38,24.6,4,14,0,3,0,2,2,100.0,0,0,0.0,0,0,0,Kenrich Williams
Klay Thompson,2,4:57,24.3,11,31,0,3,0,4,10,40.0,3,7,42.9,0,0,0,Kenrich Williams
Jaren Jackson Jr.,2,5:01,23.5,12,25,0,0,0,4,5,80.0,1,1,100.0,3,3,1,Kenrich Williams
Bobby Portis,2,5:00,22.2,0,19,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Kenrich Williams
Spencer Dinwiddie,2,4:54,22.2,9,30,0,0,0,3,5,60.0,2,3,66.7,1,2,1,Kenrich Williams
Luke Kennard,2,4:37,21.9,7,28,0,1,0,3,5,60.0,1,2,50.0,0,0,0,Kenrich Williams
Max Strus,1,4:19,21.4,3,20,0,1,0,1,3,33.3,1,2,50.0,0,0,0,Kenrich Williams
Reggie Jackson,2,3:34,21.1,3,17,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Kenrich Williams
Rudy Gobert,3,3:35,20.9,2,22,0,0,0,1,3,33.3,0,0,0.0,0,0,0,Kenrich Williams
Eric Gordon,2,4:23,20.7,5,16,1,1,0,2,4,50.0,1,2,50.0,0,0,0,Kenrich Williams
Draymond Green,2,3:16,20.4,0,19,2,2,0,0,0,0.0,0,0,0.0,0,0,0,Kenrich Williams
Michael Porter Jr.,2,4:17,20.2,3,23,1,0,0,1,3,33.3,1,2,50.0,0,0,0,Kenrich Williams
Aaron Gordon,3,3:53,19.6,4,24,1,0,0,1,3,33.3,0,1,0.0,2,2,1,Kenrich Williams
Jaxson Hayes,2,3:40,18.7,2,10,1,1,0,1,3,33.3,0,1,0.0,0,0,0,Kenrich Williams
Damian Lillard,2,3:51,18.3,2,18,1,2,0,1,2,50.0,0,1,0.0,0,0,0,Kenrich Williams
Jeff Green,3,4:11,17.7,1,17,1,1,0,0,0,0.0,0,0,0.0,1,2,1,Kenrich Williams
John Wall,2,3:04,17.6,0,18,4,2,0,0,2,0.0,0,0,0.0,0,0,0,Kenrich Williams
Julius Randle,2,3:40,17.1,7,19,0,0,0,3,4,75.0,1,2,50.0,0,0,0,Kenrich Williams
Devin Vassell,2,3:40,16.9,5,21,0,0,0,2,2,100.0,1,1,100.0,0,0,0,Kenrich Williams
Anfernee Simons,2,3:57,16.7,3,19,0,0,0,1,5,20.0,1,2,50.0,0,0,0,Kenrich Williams
Alperen Sengun,3,3:46,16.6,2,24,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Kenrich Williams
Kentavious Caldwell-Pope,3,2:39,16.5,7,23,0,1,0,2,3,66.7,2,3,66.7,1,2,1,Kenrich Williams
Shake Milton,2,3:28,16.4,3,20,2,0,0,1,1,100.0,1,1,100.0,0,0,0,Kenrich Williams
Anthony Edwards,3,2:40,16.2,2,20,1,2,0,1,3,33.3,0,1,0.0,0,0,0,Kenrich Williams
Devonte' Graham,2,3:05,16.1,5,22,2,1,0,2,3,66.7,1,2,50.0,0,0,0,Kenrich Williams
Derrick White,2,2:46,15.2,2,19,3,2,0,0,0,0.0,0,0,0.0,2,2,1,Kenrich Williams
Harrison Barnes,1,2:53,14.5,0,6,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Kenrich Williams
Santi Aldama,1,2:49,14.5,2,16,0,0,0,0,1,0.0,0,0,0.0,2,2,0,Kenrich Williams
Trey Murphy III,2,2:22,14.4,0,13,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kenrich Williams
Chris Boucher,1,3:05,14.2,2,16,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Kenrich Williams
Andrew Wiggins,2,2:43,14.2,0,10,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Kenrich Williams
Dyson Daniels,2,2:53,14.1,0,23,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Kenrich Williams
