Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Kenyon Martin Jr.,4,11:13,59.1,13,50,1,0,1,5,11,45.5,3,6,50.0,0,0,0,Trey Lyles
Vlatko Cancar,2,8:07,34.8,6,35,2,0,0,2,2,100.0,2,2,100.0,0,0,0,Trey Lyles
Tari Eason,4,5:51,30.1,4,31,1,0,0,2,5,40.0,0,2,0.0,0,0,0,Trey Lyles
Jaren Jackson Jr.,3,6:01,28.4,11,27,0,0,1,5,11,45.5,1,2,50.0,0,1,1,Trey Lyles
Stanley Johnson,2,5:58,26.8,4,32,3,3,1,2,5,40.0,0,0,0.0,0,0,0,Trey Lyles
Rudy Gay,2,5:49,26.6,0,16,0,3,0,0,3,0.0,0,2,0.0,0,0,0,Trey Lyles
Caleb Martin,2,5:10,24.3,0,34,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Trey Lyles
Santi Aldama,2,4:28,23.6,5,20,0,0,0,1,3,33.3,1,3,33.3,2,3,1,Trey Lyles
Jalen Johnson,2,4:29,23.5,4,28,1,0,0,2,3,66.7,0,1,0.0,0,0,0,Trey Lyles
David Roddy,3,3:36,21.6,4,17,0,1,0,1,5,20.0,1,4,25.0,1,2,1,Trey Lyles
Jae'Sean Tate,4,5:09,21.4,9,29,2,0,1,4,11,36.4,0,1,0.0,1,1,1,Trey Lyles
Juan Toscano-Anderson,3,4:43,21.1,3,20,1,1,0,1,1,100.0,1,1,100.0,0,0,0,Trey Lyles
John Collins,2,4:24,20.8,10,22,1,0,0,3,4,75.0,1,2,50.0,3,3,1,Trey Lyles
Rui Hachimura,1,4:08,20.6,10,22,0,0,1,4,8,50.0,2,4,50.0,0,0,0,Trey Lyles
Franz Wagner,2,3:54,20.4,8,21,0,0,0,3,4,75.0,0,0,0.0,2,2,1,Trey Lyles
Georges Niang,2,2:58,19.8,5,23,0,1,0,2,3,66.7,1,1,100.0,0,0,0,Trey Lyles
Max Christie,4,3:56,19.6,0,23,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Trey Lyles
Isaiah Roby,2,4:08,19.6,8,19,1,0,0,3,4,75.0,2,2,100.0,0,0,0,Trey Lyles
Scottie Barnes,2,4:31,19.1,5,25,3,0,0,2,2,100.0,0,0,0.0,1,2,1,Trey Lyles
P.J. Washington,1,4:13,18.2,2,9,0,1,1,1,4,25.0,0,1,0.0,0,0,0,Trey Lyles
Jabari Smith Jr.,4,2:35,15.9,13,20,1,0,0,5,6,83.3,1,1,100.0,2,2,1,Trey Lyles
Isaac Okoro,2,3:21,15.1,0,13,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Trey Lyles
Keita Bates-Diop,2,2:46,15.1,2,15,1,0,0,1,2,50.0,0,0,0.0,0,0,0,Trey Lyles
Kevin Love,1,3:37,14.9,3,17,1,1,0,1,3,33.3,1,2,50.0,0,0,0,Trey Lyles
Chris Boucher,2,3:32,14.8,6,20,0,0,0,3,4,75.0,0,0,0.0,0,0,0,Trey Lyles
Jaxson Hayes,1,2:49,14.5,4,14,0,0,0,1,1,100.0,0,0,0.0,2,3,2,Trey Lyles
Max Strus,2,2:52,13.9,0,10,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Trey Lyles
Kristaps Porzingis,1,3:19,13.8,0,14,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Trey Lyles
Chuma Okeke,1,2:56,13.7,2,13,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Trey Lyles
Matisse Thybulle,2,2:51,13.6,3,11,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Trey Lyles
Yuta Watanabe,1,2:25,13.4,6,13,0,0,0,2,2,100.0,2,2,100.0,0,0,0,Trey Lyles
Troy Brown Jr.,3,2:11,13.3,3,17,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Trey Lyles
Brandon Clarke,2,2:15,12.9,2,15,0,0,2,1,3,33.3,0,0,0.0,0,0,0,Trey Lyles
Jonathan Kuminga,3,2:09,12.9,3,7,0,1,0,1,3,33.3,0,1,0.0,1,1,1,Trey Lyles
Nikola Jokic,2,3:04,12.7,10,22,1,1,0,4,5,80.0,0,0,0.0,2,2,1,Trey Lyles
Nassir Little,1,2:46,12.6,0,17,1,0,0,0,2,0.0,0,2,0.0,0,0,0,Trey Lyles
Russell Westbrook,3,2:22,12.0,4,20,0,3,1,2,6,33.3,0,1,0.0,0,0,0,Trey Lyles
Tobias Harris,2,2:32,11.9,5,9,1,0,0,2,3,66.7,1,1,100.0,0,0,0,Trey Lyles
Bruno Fernando,3,2:30,11.8,2,14,2,0,0,1,3,33.3,0,0,0.0,0,0,0,Trey Lyles
Jalen McDaniels,2,1:47,11.7,8,15,0,0,0,3,5,60.0,2,2,100.0,0,0,0,Trey Lyles
Kelly Olynyk,2,2:25,11.7,3,13,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Trey Lyles
Keldon Johnson,2,2:13,11.7,2,12,0,0,0,1,3,33.3,0,0,0.0,0,0,0,Trey Lyles
Oshae Brissett,1,2:28,11.3,3,14,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Trey Lyles
Jeremy Sochan,2,2:27,11.1,3,19,0,0,0,1,2,50.0,0,1,0.0,1,2,1,Trey Lyles
Evan Mobley,2,2:03,11.1,4,18,1,0,0,1,1,100.0,0,0,0.0,2,2,1,Trey Lyles
Zeke Nnaji,2,3:07,11.1,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Trey Lyles
Bol Bol,1,2:25,10.9,3,12,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Trey Lyles
Naji Marshall,1,1:42,10.4,0,8,1,0,0,0,2,0.0,0,1,0.0,0,0,0,Trey Lyles
Aaron Nesmith,1,2:32,10.1,3,7,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Trey Lyles
Rudy Gobert,2,1:41,10.0,0,7,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Trey Lyles
