Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Domantas Sabonis,2,11:44,54.8,8,52,8,3,0,4,5,80.0,0,0,0.0,0,2,1,Montrezl Harrell
Moritz Wagner,4,8:01,43.2,12,36,1,3,0,5,8,62.5,1,4,25.0,1,1,1,Montrezl Harrell
Isaiah Stewart,1,7:46,36.5,9,36,0,0,1,3,6,50.0,0,1,0.0,3,3,2,Montrezl Harrell
Mo Bamba,2,6:57,31.9,3,32,3,1,0,1,4,25.0,1,3,33.3,0,0,0,Montrezl Harrell
Isaiah Hartenstein,3,5:20,31.4,4,31,0,0,0,2,4,50.0,0,1,0.0,0,0,0,Montrezl Harrell
Daniel Gafford,3,5:51,29.7,4,23,0,2,0,1,2,50.0,0,0,0.0,2,2,1,Montrezl Harrell
Nick Richards,2,5:19,22.8,2,20,0,0,0,0,2,0.0,0,0,0.0,2,2,0,Montrezl Harrell
Mason Plumlee,2,4:35,22.2,4,20,2,1,0,1,3,33.3,0,0,0.0,2,4,2,Montrezl Harrell
Mitchell Robinson,2,4:16,21.9,0,23,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Montrezl Harrell
Ben Simmons,2,3:38,20.4,6,25,2,1,0,3,4,75.0,0,0,0.0,0,1,1,Montrezl Harrell
Jalen Smith,2,3:59,19.2,7,16,1,0,1,2,5,40.0,1,1,100.0,2,2,1,Montrezl Harrell
Bol Bol,4,3:06,18.9,2,13,0,2,0,1,4,25.0,0,1,0.0,0,0,0,Montrezl Harrell
Nikola Vucevic,2,3:41,18.8,7,34,4,1,0,3,4,75.0,1,1,100.0,0,0,0,Montrezl Harrell
Zach Collins,2,3:10,18.6,1,16,2,1,0,0,1,0.0,0,0,0.0,1,2,1,Montrezl Harrell
Jarred Vanderbilt,1,3:36,18.0,0,15,0,0,0,0,2,0.0,0,0,0.0,0,0,0,Montrezl Harrell
Hamidou Diallo,2,3:11,17.9,7,16,0,0,0,3,3,100.0,0,0,0.0,1,2,1,Montrezl Harrell
Willy Hernangomez,2,3:15,17.4,0,17,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Montrezl Harrell
Nic Claxton,2,3:15,17.3,4,21,1,0,0,2,3,66.7,0,0,0.0,0,0,0,Montrezl Harrell
Myles Turner,1,4:33,17.3,2,13,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Montrezl Harrell
Marvin Bagley III,1,2:29,15.9,3,14,1,0,0,1,1,100.0,1,1,100.0,0,0,0,Montrezl Harrell
Darius Bazley,2,2:55,14.7,6,14,0,1,0,2,3,66.7,1,2,50.0,1,2,1,Montrezl Harrell
Paolo Banchero,4,2:50,14.2,10,18,2,1,2,5,12,41.7,0,1,0.0,0,1,1,Montrezl Harrell
Jakob Poeltl,2,2:36,14.0,8,22,3,1,0,4,5,80.0,0,0,0.0,0,0,0,Montrezl Harrell
Ivica Zubac,2,3:16,13.7,2,14,1,0,0,1,2,50.0,0,0,0.0,0,0,0,Montrezl Harrell
Derrick Jones Jr.,2,2:11,13.6,0,16,2,1,0,0,1,0.0,0,0,0.0,0,0,0,Montrezl Harrell
Jonas Valanciunas,2,2:34,13.5,4,8,0,2,1,2,5,40.0,0,0,0.0,0,0,0,Montrezl Harrell
Rui Hachimura,3,3:08,13.2,6,18,1,0,0,2,2,100.0,0,0,0.0,2,2,1,Montrezl Harrell
Blake Griffin,2,2:50,12.7,1,8,0,0,0,0,2,0.0,0,1,0.0,1,2,1,Montrezl Harrell
Drew Eubanks,1,3:01,12.4,0,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Montrezl Harrell
Andre Drummond,1,2:35,12.0,6,15,0,1,0,3,3,100.0,0,0,0.0,0,2,1,Montrezl Harrell
Chimezie Metu,1,1:42,11.8,0,6,0,0,0,0,2,0.0,0,0,0.0,0,0,0,Montrezl Harrell
James Wiseman,1,2:35,11.1,4,9,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Montrezl Harrell
Wenyen Gabriel,1,1:31,10.4,4,17,0,0,0,2,3,66.7,0,1,0.0,0,0,0,Montrezl Harrell
RJ Barrett,2,2:05,10.1,4,18,2,2,0,2,7,28.6,0,1,0.0,0,0,0,Montrezl Harrell
Franz Wagner,4,1:46,9.9,5,8,2,1,0,2,3,66.7,0,1,0.0,1,2,1,Montrezl Harrell
De'Aaron Fox,2,1:19,9.6,11,18,2,0,0,4,11,36.4,0,3,0.0,3,4,2,Montrezl Harrell
Scottie Barnes,3,2:04,9.5,2,10,0,2,0,1,3,33.3,0,1,0.0,0,0,0,Montrezl Harrell
Kristaps Porzingis,3,1:40,8.7,10,20,0,0,1,2,4,50.0,2,3,66.7,4,4,2,Montrezl Harrell
Pascal Siakam,3,1:40,7.8,4,12,2,0,0,1,3,33.3,0,0,0.0,2,2,1,Montrezl Harrell
Luke Kornet,1,1:33,7.7,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Montrezl Harrell
Christian Koloko,2,1:23,7.6,2,10,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Montrezl Harrell
Jaden Ivey,3,1:14,7.6,2,9,2,1,0,1,6,16.7,0,2,0.0,0,0,0,Montrezl Harrell
Nikola Jokic,1,1:27,7.5,4,8,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Montrezl Harrell
Chris Boucher,3,1:42,7.5,5,8,0,0,0,2,3,66.7,1,1,100.0,0,0,0,Montrezl Harrell
Patrick Williams,2,1:14,7.3,4,14,0,0,0,1,1,100.0,0,0,0.0,2,2,1,Montrezl Harrell
Goga Bitadze,1,1:31,6.9,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Montrezl Harrell
Wendell Carter Jr.,2,1:40,6.8,5,8,0,0,0,2,3,66.7,0,1,0.0,1,2,1,Montrezl Harrell
Jericho Sims,1,1:57,6.8,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Montrezl Harrell
Walker Kessler,1,1:50,6.7,0,8,0,1,1,0,3,0.0,0,0,0.0,0,0,0,Montrezl Harrell
LeBron James,2,1:12,6.5,5,9,0,0,0,2,2,100.0,0,0,0.0,1,2,1,Montrezl Harrell
