Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
De'Anthony Melton,4,14:37,65.4,9,61,1,4,0,4,12,33.3,1,5,20.0,0,2,1,Gary Harris
DeMar DeRozan,2,7:01,31.2,6,30,1,1,0,3,9,33.3,0,1,0.0,0,0,0,Gary Harris
Kyrie Irving,1,7:29,30.7,5,40,1,1,0,2,4,50.0,1,1,100.0,0,0,0,Gary Harris
Terry Rozier,1,5:56,30.2,6,36,4,0,0,2,4,50.0,1,1,100.0,1,2,0,Gary Harris
Jaylen Brown,1,5:47,25.7,5,26,1,0,0,2,6,33.3,1,2,50.0,0,0,0,Gary Harris
Buddy Hield,2,5:02,25.2,6,23,1,0,0,2,4,50.0,2,4,50.0,0,0,0,Gary Harris
Tyler Herro,1,5:11,23.9,6,27,0,2,0,3,7,42.9,0,2,0.0,0,0,0,Gary Harris
Tyrese Maxey,2,4:35,23.7,6,19,1,0,0,3,4,75.0,0,1,0.0,0,0,0,Gary Harris
Shake Milton,3,4:47,23.1,6,32,1,0,0,2,3,66.7,0,0,0.0,2,2,1,Gary Harris
James Harden,2,4:29,22.8,0,17,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Gary Harris
Quentin Grimes,1,4:44,22.2,0,17,0,2,0,0,0,0.0,0,0,0.0,0,0,0,Gary Harris
Anfernee Simons,1,4:45,21.8,3,17,3,0,0,1,5,20.0,1,5,20.0,0,0,0,Gary Harris
Tobias Harris,4,4:45,19.9,7,26,2,0,0,3,6,50.0,0,1,0.0,1,1,1,Gary Harris
Shai Gilgeous-Alexander,1,3:49,19.8,6,17,2,1,0,2,5,40.0,0,0,0.0,2,2,0,Gary Harris
Harrison Barnes,1,3:57,19.5,9,23,0,0,0,3,4,75.0,2,2,100.0,1,1,1,Gary Harris
Kentavious Caldwell-Pope,1,4:39,18.5,0,17,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Gary Harris
Doug McDermott,1,3:48,18.1,3,19,0,0,0,1,3,33.3,1,3,33.3,0,0,0,Gary Harris
