Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Shake Milton,3,4:45,27.3,5,41,4,1,0,2,4,50.0,1,2,50.0,0,0,0,Hamidou Diallo
Anthony Edwards,2,4:54,24.0,10,30,2,1,0,3,7,42.9,1,4,25.0,3,3,2,Hamidou Diallo
Immanuel Quickley,4,3:26,21.9,0,23,1,1,0,0,2,0.0,0,1,0.0,0,0,0,Hamidou Diallo
Cam Reddish,3,4:45,20.9,0,34,0,0,2,0,4,0.0,0,2,0.0,0,0,0,Hamidou Diallo
Giannis Antetokounmpo,3,3:01,18.3,11,25,2,0,0,4,5,80.0,0,0,0.0,3,3,1,Hamidou Diallo
Bobby Portis,3,3:52,18.3,2,15,1,0,0,1,2,50.0,0,0,0.0,0,0,0,Hamidou Diallo
Ty Jerome,2,2:42,16.9,3,12,0,1,0,1,1,100.0,0,0,0.0,1,1,1,Hamidou Diallo
Obi Toppin,4,3:33,16.9,3,18,0,1,0,1,3,33.3,1,3,33.3,0,0,0,Hamidou Diallo
Donovan Mitchell,1,3:24,16.4,6,11,0,1,0,1,5,20.0,0,0,0.0,4,4,1,Hamidou Diallo
Jalen Johnson,3,3:42,16.4,7,22,0,0,0,3,4,75.0,1,1,100.0,0,0,0,Hamidou Diallo
Doug McDermott,1,3:30,15.5,3,21,1,0,0,1,1,100.0,1,1,100.0,0,0,0,Hamidou Diallo
Paul George,2,3:04,15.5,4,12,3,1,1,1,3,33.3,1,2,50.0,1,2,0,Hamidou Diallo
Georges Niang,3,2:40,15.0,0,11,0,1,0,0,2,0.0,0,2,0.0,0,0,0,Hamidou Diallo
Cedi Osman,3,3:23,14.6,3,13,1,0,0,1,2,50.0,1,2,50.0,0,0,0,Hamidou Diallo
Jordan Nwora,3,2:39,14.6,2,20,0,0,0,1,3,33.3,0,1,0.0,0,0,0,Hamidou Diallo
RJ Barrett,3,3:06,14.4,2,21,2,0,0,1,3,33.3,0,1,0.0,0,0,0,Hamidou Diallo
Malik Beasley,1,2:49,14.2,0,12,1,0,0,0,4,0.0,0,3,0.0,0,0,0,Hamidou Diallo
Naz Reid,2,2:49,13.9,4,12,0,1,1,2,4,50.0,0,0,0.0,0,0,0,Hamidou Diallo
Norman Powell,2,2:19,13.8,1,7,1,1,0,0,2,0.0,0,1,0.0,1,2,1,Hamidou Diallo
Jordan Clarkson,1,2:43,13.7,2,19,0,1,0,0,1,0.0,0,0,0.0,2,2,0,Hamidou Diallo
Jrue Holiday,3,2:28,13.5,5,21,2,1,0,2,3,66.7,1,2,50.0,0,0,0,Hamidou Diallo
D'Angelo Russell,2,2:35,13.2,3,17,0,1,0,1,4,25.0,1,3,33.3,0,0,0,Hamidou Diallo
Jerami Grant,1,2:25,12.9,4,16,0,1,0,1,1,100.0,0,0,0.0,2,2,0,Hamidou Diallo
Tyrese Maxey,2,2:33,12.6,0,18,0,1,0,0,2,0.0,0,2,0.0,0,0,0,Hamidou Diallo
Tobias Harris,3,1:57,12.6,6,17,0,2,0,3,3,100.0,0,0,0.0,0,0,0,Hamidou Diallo
Isaiah Hartenstein,4,2:14,12.5,2,18,0,1,0,1,3,33.3,0,0,0.0,0,0,0,Hamidou Diallo
De'Anthony Melton,3,1:53,12.1,7,17,0,0,0,3,4,75.0,1,2,50.0,0,0,0,Hamidou Diallo
Jose Alvarado,1,1:55,12.0,0,14,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Hamidou Diallo
Rudy Gobert,2,2:22,11.8,0,10,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Hamidou Diallo
DeMar DeRozan,1,2:05,11.6,4,10,0,1,0,1,2,50.0,0,0,0.0,2,2,1,Hamidou Diallo
Sam Hauser,3,2:42,11.6,0,11,0,0,0,0,4,0.0,0,3,0.0,0,0,0,Hamidou Diallo
Danuel House Jr.,3,2:10,11.6,7,12,0,1,0,3,3,100.0,1,1,100.0,0,0,0,Hamidou Diallo
Naji Marshall,2,2:05,11.4,4,10,0,0,0,0,0,0.0,0,0,0.0,4,4,2,Hamidou Diallo
Paul Reed,2,2:49,11.3,0,7,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Hamidou Diallo
Jaxson Hayes,1,2:11,11.2,0,5,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Hamidou Diallo
Franz Wagner,2,2:22,11.2,1,11,0,0,0,0,3,0.0,0,1,0.0,1,2,1,Hamidou Diallo
Malcolm Brogdon,2,2:14,11.2,3,11,2,1,1,1,2,50.0,1,1,100.0,0,0,0,Hamidou Diallo
Russell Westbrook,1,2:07,11.0,4,11,0,0,0,2,4,50.0,0,1,0.0,0,0,0,Hamidou Diallo
James Harden,3,1:47,11.0,5,13,1,0,0,2,2,100.0,1,1,100.0,0,0,0,Hamidou Diallo
Dejounte Murray,3,2:05,10.7,3,10,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Hamidou Diallo
Paolo Banchero,2,2:14,10.6,2,6,0,0,0,0,1,0.0,0,0,0.0,2,2,1,Hamidou Diallo
Larry Nance Jr.,2,1:52,10.5,3,9,0,0,0,1,1,100.0,0,0,0.0,1,2,1,Hamidou Diallo
Aaron Holiday,3,1:47,10.5,3,9,0,1,0,1,3,33.3,1,1,100.0,0,0,0,Hamidou Diallo
Grant Williams,2,1:51,10.4,2,15,0,0,1,1,2,50.0,0,0,0.0,0,0,0,Hamidou Diallo
Justin Holiday,2,2:05,10.3,0,14,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Hamidou Diallo
Jayson Tatum,3,1:53,10.3,7,14,0,1,0,3,4,75.0,1,2,50.0,0,0,0,Hamidou Diallo
