Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Ayo Dosunmu,4,18:20,91.9,11,70,4,2,0,5,7,71.4,1,1,100.0,0,0,0,Jaylen Brown
Tyler Herro,3,12:18,59.3,7,62,1,3,0,3,11,27.3,1,4,25.0,0,0,0,Jaylen Brown
Franz Wagner,4,11:51,54.6,6,52,4,2,0,2,10,20.0,1,8,12.5,1,1,0,Jaylen Brown
Caris LeVert,2,12:23,51.8,4,31,3,1,0,2,7,28.6,0,2,0.0,0,0,0,Jaylen Brown
DeMar DeRozan,4,9:03,49.0,13,62,3,1,0,6,9,66.7,0,0,0.0,1,1,1,Jaylen Brown
Donovan Mitchell,2,10:25,48.5,11,61,3,1,0,5,10,50.0,1,2,50.0,0,0,0,Jaylen Brown
Stephen Curry,2,7:51,45.3,8,61,5,0,0,2,5,40.0,1,3,33.3,3,3,2,Jaylen Brown
Zach LaVine,4,7:33,44.1,14,53,5,1,2,5,11,45.5,4,7,57.1,0,0,0,Jaylen Brown
Kyrie Irving,2,9:09,43.3,6,26,0,0,1,3,10,30.0,0,2,0.0,0,0,0,Jaylen Brown
Tobias Harris,2,9:46,43.2,13,48,0,0,0,5,5,100.0,3,3,100.0,0,0,0,Jaylen Brown
Markelle Fultz,3,8:06,42.9,4,48,3,1,2,2,7,28.6,0,1,0.0,0,0,0,Jaylen Brown
Pascal Siakam,2,8:13,42.8,5,40,4,1,0,2,4,50.0,0,1,0.0,1,1,1,Jaylen Brown
Jrue Holiday,1,7:49,42.1,5,37,3,2,0,2,4,50.0,1,2,50.0,0,0,0,Jaylen Brown
Mikal Bridges,2,8:04,39.7,6,27,1,0,0,3,6,50.0,0,1,0.0,0,0,0,Jaylen Brown
Kyle Lowry,3,8:17,38.3,7,58,2,1,1,3,7,42.9,1,3,33.3,0,0,0,Jaylen Brown
Julius Randle,2,7:09,37.4,14,42,0,2,0,7,10,70.0,0,1,0.0,0,0,0,Jaylen Brown
Cole Anthony,4,7:25,35.8,12,48,2,3,0,5,8,62.5,2,3,66.7,0,0,0,Jaylen Brown
CJ McCollum,2,7:40,35.0,4,24,0,1,0,2,5,40.0,0,2,0.0,0,0,0,Jaylen Brown
O.G. Anunoby,2,6:39,34.5,7,35,0,2,0,3,5,60.0,1,2,50.0,0,0,0,Jaylen Brown
Chris Paul,2,6:41,34.3,3,30,5,0,0,1,1,100.0,0,0,0.0,1,2,0,Jaylen Brown
Jimmy Butler,2,6:26,33.6,4,30,1,0,0,2,7,28.6,0,1,0.0,0,0,0,Jaylen Brown
Paolo Banchero,4,6:26,33.2,12,44,1,1,1,3,8,37.5,2,2,100.0,4,5,3,Jaylen Brown
Troy Brown Jr.,2,7:01,32.2,0,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jaylen Brown
Jalen Brunson,2,6:38,31.8,8,33,2,0,0,3,5,60.0,0,0,0.0,2,2,1,Jaylen Brown
Kentavious Caldwell-Pope,2,6:19,31.3,3,39,2,0,0,1,3,33.3,1,3,33.3,0,0,0,Jaylen Brown
Bradley Beal,2,5:49,30.5,2,24,0,1,0,1,5,20.0,0,0,0.0,0,0,0,Jaylen Brown
Moritz Wagner,3,5:08,29.6,11,32,0,1,1,5,8,62.5,1,1,100.0,0,0,0,Jaylen Brown
Klay Thompson,2,5:26,29.4,12,26,0,0,0,5,9,55.6,0,3,0.0,2,2,1,Jaylen Brown
Jalen Williams,2,4:50,29.1,4,26,0,0,0,2,4,50.0,0,2,0.0,0,2,2,Jaylen Brown
Dennis Schroder,2,5:52,28.5,0,26,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Jaylen Brown
Spencer Dinwiddie,2,6:22,28.4,2,29,2,0,1,1,3,33.3,0,1,0.0,0,0,0,Jaylen Brown
Nikola Vucevic,4,5:18,27.1,19,53,3,0,0,8,14,57.1,2,3,66.7,1,2,2,Jaylen Brown
Patrick Williams,4,4:19,26.9,5,25,0,0,0,2,2,100.0,1,1,100.0,0,0,0,Jaylen Brown
Kawhi Leonard,2,5:36,26.7,12,30,2,1,0,5,8,62.5,2,4,50.0,0,0,0,Jaylen Brown
Jordan Poole,2,4:11,25.6,7,25,2,0,0,3,6,50.0,1,3,33.3,0,0,0,Jaylen Brown
Scottie Barnes,2,4:20,25.5,0,21,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Jaylen Brown
Shai Gilgeous-Alexander,1,4:06,25.2,12,24,2,0,0,5,8,62.5,0,0,0.0,2,2,1,Jaylen Brown
RJ Barrett,2,4:53,25.0,12,34,0,0,0,3,8,37.5,2,2,100.0,4,4,2,Jaylen Brown
Trey Murphy III,2,4:34,24.7,4,28,1,1,0,2,2,100.0,0,0,0.0,0,0,0,Jaylen Brown
Nic Claxton,2,5:12,24.2,6,29,0,0,0,3,4,75.0,0,0,0.0,0,0,0,Jaylen Brown
Bruce Brown,2,4:38,24.1,9,38,1,0,0,3,7,42.9,1,2,50.0,2,2,1,Jaylen Brown
D'Angelo Russell,1,4:24,23.5,0,21,5,1,0,0,1,0.0,0,0,0.0,0,0,0,Jaylen Brown
Reggie Jackson,2,4:30,22.8,3,36,0,1,0,1,3,33.3,1,1,100.0,0,0,0,Jaylen Brown
Wendell Carter Jr.,2,4:04,22.6,4,23,2,1,0,2,5,40.0,0,0,0.0,0,0,0,Jaylen Brown
Kevin Porter Jr.,1,4:56,22.4,5,27,3,0,0,2,3,66.7,1,2,50.0,0,0,0,Jaylen Brown
Royce O'Neale,2,4:05,22.3,3,22,1,0,1,1,6,16.7,1,5,20.0,0,0,0,Jaylen Brown
Paul George,2,4:37,22.0,0,16,0,1,0,0,5,0.0,0,2,0.0,0,0,0,Jaylen Brown
Aaron Gordon,2,3:56,22.0,10,32,2,0,0,4,6,66.7,1,1,100.0,1,2,1,Jaylen Brown
Romeo Langford,1,3:51,21.3,7,29,0,0,1,3,5,60.0,0,0,0.0,1,1,0,Jaylen Brown
LeBron James,2,3:32,21.0,14,28,1,1,1,6,11,54.5,2,3,66.7,0,0,0,Jaylen Brown
