Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Nikola Jokic,3,25:12,118.8,25,155,23,6,0,9,15,60.0,1,3,33.3,6,8,4,Jeremiah Robinson Earl
Jaren Jackson Jr.,2,10:14,54.0,12,46,1,2,1,5,10,50.0,2,5,40.0,0,0,0,Jeremiah Robinson Earl
Ivica Zubac,2,8:42,47.9,8,46,0,1,0,4,6,66.7,0,0,0.0,0,0,0,Jeremiah Robinson Earl
Zion Williamson,1,9:04,43.6,14,48,3,1,0,7,13,53.8,0,1,0.0,0,0,0,Jeremiah Robinson Earl
Julius Randle,2,8:33,41.5,19,63,0,1,0,6,9,66.7,1,2,50.0,6,6,3,Jeremiah Robinson Earl
Alperen Sengun,1,7:26,37.5,4,29,4,3,0,2,7,28.6,0,1,0.0,0,0,0,Jeremiah Robinson Earl
Clint Capela,1,4:51,33.8,10,23,0,2,0,5,6,83.3,0,0,0.0,0,0,0,Jeremiah Robinson Earl
Rudy Gobert,3,7:03,33.0,5,28,0,0,0,2,3,66.7,0,0,0.0,1,2,1,Jeremiah Robinson Earl
Nikola Vucevic,1,6:23,30.9,4,19,1,1,0,2,4,50.0,0,1,0.0,0,0,0,Jeremiah Robinson Earl
Brook Lopez,2,4:55,24.0,2,35,2,0,0,1,4,25.0,0,2,0.0,0,0,0,Jeremiah Robinson Earl
Karl-Anthony Towns,2,4:50,23.4,5,42,6,0,0,2,4,50.0,1,3,33.3,0,0,0,Jeremiah Robinson Earl
Wendell Carter Jr.,1,4:28,22.8,9,19,0,1,0,3,4,75.0,0,0,0.0,3,3,2,Jeremiah Robinson Earl
Naz Reid,2,3:11,20.4,7,22,2,1,0,3,6,50.0,1,2,50.0,0,0,0,Jeremiah Robinson Earl
Steven Adams,2,4:55,19.9,0,12,0,3,0,0,0,0.0,0,0,0.0,0,0,0,Jeremiah Robinson Earl
Zach Collins,1,3:45,19.4,0,15,0,2,0,0,1,0.0,0,1,0.0,0,0,0,Jeremiah Robinson Earl
Jaden McDaniels,2,3:26,18.9,7,18,0,1,0,3,4,75.0,1,2,50.0,0,0,0,Jeremiah Robinson Earl
Jericho Sims,2,3:30,18.8,0,21,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jeremiah Robinson Earl
Bobby Portis,2,3:17,16.6,6,22,1,0,0,2,3,66.7,2,2,100.0,0,0,0,Jeremiah Robinson Earl
Isaiah Stewart,1,3:17,15.3,5,23,0,0,0,2,2,100.0,1,1,100.0,0,0,0,Jeremiah Robinson Earl
