Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Kevin Porter Jr.,3,12:10,65.3,12,51,2,2,1,5,11,45.5,0,4,0.0,2,4,2,Reggie Jackson
Tre Jones,4,11:32,55.1,7,65,8,2,0,3,8,37.5,1,2,50.0,0,0,0,Reggie Jackson
Collin Sexton,4,7:55,42.5,6,44,2,3,0,2,6,33.3,0,2,0.0,2,2,1,Reggie Jackson
Buddy Hield,2,7:03,41.5,8,43,0,1,0,3,6,50.0,2,3,66.7,0,0,0,Reggie Jackson
Marcus Smart,2,6:47,37.1,3,34,1,0,0,1,1,100.0,1,1,100.0,0,0,0,Reggie Jackson
Malik Beasley,4,7:23,36.0,12,42,0,0,0,4,7,57.1,4,7,57.1,0,0,0,Reggie Jackson
Kevin Huerter,2,6:05,33.5,9,37,3,0,0,3,7,42.9,3,4,75.0,0,0,0,Reggie Jackson
Jordan Clarkson,4,6:02,32.6,20,27,2,1,0,8,13,61.5,4,8,50.0,0,0,0,Reggie Jackson
Kelly Oubre Jr.,2,5:28,31.1,7,32,0,0,0,3,7,42.9,1,2,50.0,0,0,0,Reggie Jackson
Killian Hayes,2,7:01,30.7,12,34,3,1,0,4,9,44.4,4,4,100.0,0,0,0,Reggie Jackson
Spencer Dinwiddie,2,6:17,29.7,10,25,1,0,0,3,9,33.3,1,4,25.0,3,3,2,Reggie Jackson
Jaden Ivey,2,5:43,29.7,12,31,2,0,0,5,10,50.0,1,3,33.3,1,3,1,Reggie Jackson
Edmond Sumner,2,5:36,29.3,7,32,1,1,0,3,5,60.0,0,1,0.0,1,1,1,Reggie Jackson
Jalen Green,3,5:28,28.6,15,37,2,0,0,6,8,75.0,3,4,75.0,0,0,0,Reggie Jackson
Aaron Wiggins,2,6:03,28.4,8,33,0,0,0,3,5,60.0,2,2,100.0,0,0,0,Reggie Jackson
Austin Reaves,2,5:08,26.9,0,23,0,0,0,0,3,0.0,0,3,0.0,0,0,0,Reggie Jackson
Tyler Herro,2,5:37,26.8,12,39,1,0,0,3,5,60.0,3,4,75.0,3,3,1,Reggie Jackson
Patrick Beverley,3,5:41,26.5,3,31,0,1,0,1,3,33.3,1,2,50.0,0,0,0,Reggie Jackson
Derrick White,2,4:38,26.4,4,25,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Reggie Jackson
Josh Richardson,3,4:47,25.9,6,23,1,1,0,2,4,50.0,1,1,100.0,1,2,0,Reggie Jackson
Tre Mann,2,4:58,24.6,4,29,3,0,0,2,7,28.6,0,1,0.0,0,0,0,Reggie Jackson
Kelly Olynyk,3,4:44,24.2,4,40,3,1,0,1,2,50.0,0,0,0.0,2,2,1,Reggie Jackson
Josh Hart,1,5:28,24.2,4,30,0,0,0,2,4,50.0,0,2,0.0,0,0,0,Reggie Jackson
Daishen Nix,4,5:03,24.2,3,20,1,1,0,1,2,50.0,1,2,50.0,0,0,0,Reggie Jackson
De'Anthony Melton,2,5:16,23.8,5,29,0,0,0,2,2,100.0,1,1,100.0,0,0,0,Reggie Jackson
