Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Clint Capela,3,22:05,108.7,16,82,0,4,1,7,11,63.6,0,0,0.0,2,2,1,Joel Embiid
Ivica Zubac,2,16:14,70.6,8,74,1,0,0,4,4,100.0,0,0,0.0,0,0,0,Joel Embiid
Wendell Carter Jr.,2,11:28,61.7,6,43,3,1,0,2,10,20.0,1,4,25.0,1,2,1,Joel Embiid
Jakob Poeltl,2,12:44,61.4,12,56,5,3,0,6,9,66.7,0,0,0.0,0,0,0,Joel Embiid
Brook Lopez,2,12:60,60.5,12,30,0,0,0,5,13,38.5,2,8,25.0,0,0,0,Joel Embiid
Jonas Valanciunas,2,12:24,59.1,11,59,1,1,0,4,9,44.4,1,2,50.0,2,2,1,Joel Embiid
Walker Kessler,2,10:24,50.2,6,55,0,0,0,3,3,100.0,0,0,0.0,0,0,0,Joel Embiid
Steven Adams,1,10:38,50.1,5,46,5,2,1,2,9,22.2,0,0,0.0,1,2,1,Joel Embiid
Anthony Davis,1,8:02,44.9,12,46,0,0,0,6,8,75.0,0,0,0.0,0,0,0,Joel Embiid
Scottie Barnes,2,9:47,44.3,15,53,4,0,0,7,14,50.0,1,5,20.0,0,0,0,Joel Embiid
Nic Claxton,1,7:58,41.6,17,44,1,0,0,8,9,88.9,0,0,0.0,1,2,1,Joel Embiid
Domantas Sabonis,1,7:09,39.9,19,42,4,1,0,7,8,87.5,0,0,0.0,5,5,2,Joel Embiid
Nikola Vucevic,1,7:15,39.5,15,39,1,3,0,5,6,83.3,3,4,75.0,2,2,0,Joel Embiid
Jarred Vanderbilt,2,7:44,37.3,2,19,3,2,0,1,2,50.0,0,1,0.0,0,0,0,Joel Embiid
Kevon Looney,1,6:29,36.5,6,33,3,0,0,3,5,60.0,0,0,0.0,0,0,0,Joel Embiid
Mason Plumlee,1,7:11,36.4,4,42,4,0,0,1,1,100.0,0,0,0.0,2,2,1,Joel Embiid
Mitchell Robinson,1,8:41,36.1,8,55,2,0,0,4,5,80.0,0,0,0.0,0,0,0,Joel Embiid
Jericho Sims,2,9:11,36.0,4,33,1,1,0,2,2,100.0,0,0,0.0,0,0,0,Joel Embiid
Jaylin Williams,2,5:57,35.7,2,29,1,0,0,1,4,25.0,0,1,0.0,0,0,0,Joel Embiid
Rudy Gobert,1,6:31,35.3,6,29,0,0,0,3,4,75.0,0,0,0.0,0,0,0,Joel Embiid
Jalen Duren,1,7:44,35.3,5,35,4,0,0,2,3,66.7,0,0,0.0,1,2,1,Joel Embiid
Alperen Sengun,1,7:26,33.9,6,28,0,4,0,3,5,60.0,0,0,0.0,0,0,0,Joel Embiid
Onyeka Okongwu,2,5:56,32.5,8,26,0,1,0,4,4,100.0,0,0,0.0,0,0,0,Joel Embiid
Willy Hernangomez,2,5:41,31.6,16,33,0,1,1,8,11,72.7,0,0,0.0,0,0,0,Joel Embiid
Thomas Bryant,2,6:03,31.0,5,20,0,0,1,2,5,40.0,1,1,100.0,0,0,0,Joel Embiid
Jusuf Nurkic,1,5:27,29.2,2,22,0,1,1,1,8,12.5,0,2,0.0,0,0,0,Joel Embiid
Khem Birch,2,6:45,29.1,2,14,2,1,0,1,3,33.3,0,0,0.0,0,0,0,Joel Embiid
Luke Kornet,1,7:14,29.0,2,31,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Joel Embiid
Nerlens Noel,1,5:48,27.6,5,21,1,0,0,2,5,40.0,1,2,50.0,0,0,0,Joel Embiid
Nikola Jokic,1,5:43,27.4,4,28,7,0,0,1,3,33.3,0,0,0.0,2,2,1,Joel Embiid
Bobby Portis,2,5:31,27.4,10,29,2,0,0,4,5,80.0,2,3,66.7,0,0,0,Joel Embiid
Deandre Ayton,1,5:14,27.0,4,11,0,0,0,2,4,50.0,0,0,0.0,0,0,0,Joel Embiid
Mike Muscala,2,4:26,26.2,6,32,0,0,1,2,7,28.6,2,6,33.3,0,0,0,Joel Embiid
Al Horford,1,4:41,24.2,3,30,0,0,0,1,3,33.3,1,1,100.0,0,0,0,Joel Embiid
Noah Vonleh,1,4:41,23.4,2,24,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Joel Embiid
Blake Griffin,2,4:49,22.4,9,30,0,1,0,3,5,60.0,3,5,60.0,0,0,0,Joel Embiid
Daniel Gafford,1,5:04,22.3,4,12,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Joel Embiid
Aaron Gordon,1,4:27,22.3,6,19,1,0,0,3,3,100.0,0,0,0.0,0,0,0,Joel Embiid
Wenyen Gabriel,1,4:44,22.1,0,16,0,0,0,0,3,0.0,0,0,0.0,0,0,0,Joel Embiid
John Collins,3,3:19,20.7,5,15,1,0,0,2,5,40.0,0,0,0.0,1,2,1,Joel Embiid
Isaiah Hartenstein,2,5:14,19.7,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Joel Embiid
LeBron James,2,3:55,19.3,7,28,4,1,0,2,8,25.0,1,4,25.0,2,3,1,Joel Embiid
