Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Tobias Harris,2,18:02,75.3,20,85,3,1,1,9,18,50.0,2,7,28.6,0,0,0,Buddy Hield
Kevin Durant,3,12:26,67.6,31,80,2,1,0,13,23,56.5,1,4,25.0,4,4,3,Buddy Hield
Bogdan Bogdanovic,2,9:25,52.9,7,41,0,0,0,3,5,60.0,1,1,100.0,0,0,0,Buddy Hield
RJ Barrett,2,10:52,50.6,13,43,0,0,0,5,13,38.5,1,4,25.0,2,3,2,Buddy Hield
Kristaps Porzingis,3,10:07,49.4,18,42,1,1,0,8,10,80.0,1,1,100.0,1,1,1,Buddy Hield
Jerami Grant,2,10:14,48.4,15,41,1,3,1,7,15,46.7,0,5,0.0,1,1,1,Buddy Hield
Tyler Herro,4,9:49,47.6,17,49,1,1,0,7,23,30.4,3,12,25.0,0,0,0,Buddy Hield
Max Strus,4,10:56,44.8,0,37,1,1,0,0,5,0.0,0,4,0.0,0,0,0,Buddy Hield
O.G. Anunoby,2,9:18,44.1,7,43,1,0,0,3,9,33.3,1,4,25.0,0,0,0,Buddy Hield
Bol Bol,3,7:47,42.4,10,41,2,2,0,5,7,71.4,0,0,0.0,0,0,0,Buddy Hield
Michael Porter Jr.,2,8:23,41.0,9,57,0,0,0,4,6,66.7,1,3,33.3,0,0,0,Buddy Hield
Grayson Allen,2,7:30,40.5,0,44,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Buddy Hield
Jarrett Allen,3,9:12,40.4,4,37,0,1,0,1,2,50.0,0,0,0.0,2,2,0,Buddy Hield
Kyrie Irving,3,8:06,40.2,18,57,3,2,0,8,14,57.1,2,5,40.0,0,0,0,Buddy Hield
Marcus Morris Sr.,2,8:18,40.0,17,48,0,0,0,7,14,50.0,3,7,42.9,0,0,0,Buddy Hield
