Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Julius Randle,3,19:54,94.5,18,96,5,6,3,7,22,31.8,1,6,16.7,3,3,2,Giannis Antetokounmpo
P.J. Tucker,2,19:14,89.9,3,86,2,2,0,1,2,50.0,1,1,100.0,0,0,0,Giannis Antetokounmpo
John Collins,4,17:12,89.5,13,99,0,1,1,6,14,42.9,1,4,25.0,0,0,0,Giannis Antetokounmpo
Jabari Smith Jr.,2,10:51,62.4,3,49,1,0,0,1,14,7.1,1,7,14.3,0,0,0,Giannis Antetokounmpo
Ben Simmons,2,12:38,61.9,8,74,8,0,1,4,10,40.0,0,0,0.0,0,0,0,Giannis Antetokounmpo
Patrick Williams,2,10:31,61.9,2,50,2,2,0,1,4,25.0,0,3,0.0,0,0,0,Giannis Antetokounmpo
Evan Mobley,3,11:16,53.2,6,51,1,2,1,2,10,20.0,0,0,0.0,2,2,1,Giannis Antetokounmpo
Onyeka Okongwu,4,8:52,49.5,12,58,2,1,1,6,9,66.7,0,0,0.0,0,0,0,Giannis Antetokounmpo
Mitchell Robinson,3,9:53,49.4,6,54,0,0,0,3,5,60.0,0,0,0.0,0,0,0,Giannis Antetokounmpo
P.J. Washington,2,8:24,48.9,8,55,0,2,0,3,8,37.5,2,6,33.3,0,0,0,Giannis Antetokounmpo
Pascal Siakam,1,9:44,48.9,2,34,2,0,0,1,7,14.3,0,1,0.0,0,0,0,Giannis Antetokounmpo
Jalen Johnson,4,9:16,46.5,4,54,3,1,1,1,3,33.3,0,1,0.0,2,2,1,Giannis Antetokounmpo
Herbert Jones,2,7:26,45.5,7,44,1,2,0,2,4,50.0,2,3,66.7,1,2,1,Giannis Antetokounmpo
Jerami Grant,2,8:28,43.8,9,41,0,0,0,3,8,37.5,1,4,25.0,2,2,1,Giannis Antetokounmpo
Saddiq Bey,3,7:10,42.6,12,30,1,0,0,4,7,57.1,2,4,50.0,2,2,1,Giannis Antetokounmpo
Rui Hachimura,2,8:04,40.2,0,44,2,1,0,0,3,0.0,0,0,0.0,0,0,0,Giannis Antetokounmpo
Myles Turner,1,6:22,39.8,7,46,0,0,0,3,7,42.9,0,2,0.0,1,2,1,Giannis Antetokounmpo
Isaiah Livers,3,6:21,34.7,0,38,1,1,0,0,1,0.0,0,1,0.0,0,0,0,Giannis Antetokounmpo
Lamar Stevens,1,7:10,34.6,3,36,0,0,0,1,3,33.3,1,1,100.0,0,0,0,Giannis Antetokounmpo
Kristaps Porzingis,1,6:53,33.9,6,22,1,1,0,2,6,33.3,0,2,0.0,2,2,1,Giannis Antetokounmpo
Anthony Davis,2,6:40,33.6,12,38,2,2,0,5,10,50.0,1,1,100.0,1,2,1,Giannis Antetokounmpo
Jaden McDaniels,2,5:34,32.4,5,31,0,1,0,2,3,66.7,1,1,100.0,0,0,0,Giannis Antetokounmpo
Jarrett Allen,2,6:31,32.1,7,26,0,0,0,3,4,75.0,0,0,0.0,1,2,1,Giannis Antetokounmpo
Maxi Kleber,2,6:53,30.0,3,37,1,0,0,1,2,50.0,1,2,50.0,0,0,0,Giannis Antetokounmpo
Dorian Finney-Smith,2,5:47,29.7,3,33,0,0,0,1,3,33.3,1,3,33.3,0,0,0,Giannis Antetokounmpo
Nikola Vucevic,2,5:11,28.8,13,39,2,1,0,5,6,83.3,3,4,75.0,0,0,0,Giannis Antetokounmpo
Ivica Zubac,1,6:20,28.8,3,22,0,1,0,1,3,33.3,0,0,0.0,1,2,1,Giannis Antetokounmpo
Clint Capela,3,4:11,28.6,7,28,0,0,0,3,4,75.0,0,0,0.0,1,2,0,Giannis Antetokounmpo
Jonas Valanciunas,2,5:12,28.4,7,34,4,0,1,3,7,42.9,1,1,100.0,0,0,0,Giannis Antetokounmpo
Mason Plumlee,2,5:16,27.5,0,31,4,1,0,0,1,0.0,0,0,0.0,0,0,0,Giannis Antetokounmpo
Draymond Green,1,5:01,27.1,2,30,5,1,0,1,3,33.3,0,0,0.0,0,0,0,Giannis Antetokounmpo
Karl-Anthony Towns,1,5:03,26.4,3,20,2,0,0,1,2,50.0,1,2,50.0,0,0,0,Giannis Antetokounmpo
Caleb Martin,1,5:03,25.2,5,33,1,1,0,2,4,50.0,0,1,0.0,1,1,1,Giannis Antetokounmpo
Marcus Morris Sr.,1,4:56,24.7,5,37,1,0,0,2,3,66.7,1,2,50.0,0,0,0,Giannis Antetokounmpo
Paolo Banchero,1,5:08,24.6,4,24,3,1,0,1,4,25.0,0,1,0.0,2,3,2,Giannis Antetokounmpo
Wenyen Gabriel,2,4:45,24.5,2,26,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Giannis Antetokounmpo
Isaiah Stewart,2,3:44,23.9,3,21,1,0,1,1,3,33.3,0,0,0.0,1,2,1,Giannis Antetokounmpo
Josh Hart,2,4:44,23.5,0,27,2,2,0,0,1,0.0,0,1,0.0,0,0,0,Giannis Antetokounmpo
Jaylen Brown,1,4:16,22.9,7,29,0,0,0,2,4,50.0,2,4,50.0,1,2,1,Giannis Antetokounmpo
Isaiah Hartenstein,3,4:54,22.9,0,10,0,1,0,0,3,0.0,0,0,0.0,0,0,0,Giannis Antetokounmpo
Patrick Beverley,1,4:32,22.8,5,30,1,0,0,2,3,66.7,1,2,50.0,0,0,0,Giannis Antetokounmpo
Keegan Murray,1,4:53,22.7,10,27,1,0,0,4,6,66.7,2,4,50.0,0,0,0,Giannis Antetokounmpo
Nerlens Noel,3,4:04,22.3,2,22,2,0,1,1,4,25.0,0,0,0.0,0,0,0,Giannis Antetokounmpo
Kevin Love,2,4:47,21.9,3,25,2,0,1,1,4,25.0,1,4,25.0,0,0,0,Giannis Antetokounmpo
Naz Reid,2,3:11,21.9,4,11,0,0,0,2,6,33.3,0,1,0.0,0,0,0,Giannis Antetokounmpo
Christian Wood,2,4:23,21.8,1,14,1,0,0,0,0,0.0,0,0,0.0,1,2,0,Giannis Antetokounmpo
Obi Toppin,2,4:11,21.7,4,20,0,0,0,1,3,33.3,1,3,33.3,1,2,1,Giannis Antetokounmpo
