Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Paul George,3,17:35,85.6,11,84,4,5,1,5,11,45.5,1,5,20.0,0,0,0,Patrick Beverley
Bojan Bogdanovic,2,13:20,67.1,25,81,4,3,1,7,14,50.0,1,4,25.0,10,10,4,Patrick Beverley
Damian Lillard,2,12:23,62.8,14,58,4,1,0,5,15,33.3,1,8,12.5,3,5,1,Patrick Beverley
Jayson Tatum,2,11:54,59.3,14,62,2,1,1,6,11,54.5,2,3,66.7,0,0,0,Patrick Beverley
De'Aaron Fox,4,11:26,59.0,4,49,3,2,1,2,9,22.2,0,3,0.0,0,0,0,Patrick Beverley
Kevin Huerter,4,9:37,56.4,8,91,4,1,0,3,4,75.0,0,0,0.0,2,2,1,Patrick Beverley
Dejounte Murray,2,8:33,51.0,17,53,5,0,0,7,10,70.0,2,2,100.0,1,1,1,Patrick Beverley
Keegan Murray,4,8:47,47.1,3,42,2,0,0,1,9,11.1,1,6,16.7,0,0,0,Patrick Beverley
Kyrie Irving,1,9:13,46.0,9,45,3,2,0,2,7,28.6,1,3,33.3,4,5,1,Patrick Beverley
Terry Rozier,2,8:02,41.9,19,47,2,1,2,7,9,77.8,4,4,100.0,1,2,1,Patrick Beverley
James Harden,1,8:48,41.2,4,33,1,2,1,2,5,40.0,0,1,0.0,0,0,0,Patrick Beverley
Kevin Durant,1,7:47,39.4,12,48,4,1,1,5,7,71.4,0,0,0.0,2,2,1,Patrick Beverley
Luka Doncic,1,8:53,38.2,11,59,6,2,0,4,5,80.0,0,0,0.0,3,3,1,Patrick Beverley
Kawhi Leonard,2,8:32,36.6,6,49,1,2,0,3,4,75.0,0,1,0.0,0,0,0,Patrick Beverley
Jamal Murray,4,5:59,33.9,9,39,3,1,0,4,6,66.7,1,1,100.0,0,0,0,Patrick Beverley
Jimmy Butler,2,7:23,31.5,10,29,1,0,0,3,4,75.0,0,1,0.0,4,5,2,Patrick Beverley
Kentavious Caldwell-Pope,4,6:54,31.4,11,28,0,0,0,4,5,80.0,3,3,100.0,0,0,0,Patrick Beverley
LaMelo Ball,2,4:30,27.1,7,38,2,1,1,3,11,27.3,1,5,20.0,0,0,0,Patrick Beverley
