Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Jayson Tatum,4,13:01,62.6,20,63,3,3,0,8,11,72.7,1,1,100.0,3,3,2,Caleb Martin
Tyrese Haliburton,4,11:21,58.2,6,45,3,2,0,2,8,25.0,2,7,28.6,0,0,0,Caleb Martin
Trae Young,2,10:09,47.4,14,58,8,4,0,3,8,37.5,1,5,20.0,7,8,2,Caleb Martin
LaMelo Ball,2,7:37,43.8,12,45,5,3,0,5,10,50.0,2,7,28.6,0,0,0,Caleb Martin
Terry Rozier,3,8:12,43.8,4,23,3,1,0,2,6,33.3,0,3,0.0,0,0,0,Caleb Martin
Bradley Beal,2,9:11,42.6,20,51,0,1,0,8,12,66.7,4,7,57.1,0,0,0,Caleb Martin
Kyle Kuzma,3,7:43,40.3,20,48,3,3,0,9,19,47.4,2,10,20.0,0,0,0,Caleb Martin
Damian Lillard,2,8:10,39.8,3,28,3,4,0,1,6,16.7,1,5,20.0,0,0,0,Caleb Martin
Anthony Edwards,2,7:25,39.5,26,46,3,3,0,11,14,78.6,4,4,100.0,0,0,0,Caleb Martin
Fred VanVleet,2,8:20,36.5,4,32,2,1,1,1,6,16.7,0,2,0.0,2,2,1,Caleb Martin
CJ McCollum,2,6:14,35.9,2,19,2,3,0,1,7,14.3,0,2,0.0,0,0,0,Caleb Martin
Marcus Morris Sr.,2,6:39,35.9,10,43,0,0,1,2,6,33.3,1,1,100.0,5,5,1,Caleb Martin
Buddy Hield,4,6:18,34.8,16,48,2,3,0,6,9,66.7,4,7,57.1,0,0,0,Caleb Martin
Jaylen Brown,3,5:41,33.9,28,53,5,3,0,11,14,78.6,4,5,80.0,2,3,2,Caleb Martin
DeMar DeRozan,1,5:16,32.2,7,18,4,1,0,3,4,75.0,0,0,0.0,1,2,2,Caleb Martin
Donovan Mitchell,2,6:05,32.0,6,44,7,1,0,2,8,25.0,1,5,20.0,1,2,0,Caleb Martin
Kristaps Porzingis,3,6:16,31.5,11,41,1,1,0,5,11,45.5,1,5,20.0,0,0,0,Caleb Martin
Deni Avdija,3,6:06,29.8,9,40,3,1,1,4,8,50.0,1,4,25.0,0,0,0,Caleb Martin
Darius Garland,2,6:21,29.2,5,23,2,3,0,1,2,50.0,1,2,50.0,2,2,1,Caleb Martin
Andrew Nembhard,4,5:32,28.2,2,19,0,0,1,1,5,20.0,0,2,0.0,0,0,0,Caleb Martin
D'Angelo Russell,2,4:56,27.0,2,23,2,1,0,1,2,50.0,0,1,0.0,0,0,0,Caleb Martin
Franz Wagner,1,5:09,26.7,5,25,1,0,0,2,4,50.0,1,2,50.0,0,0,0,Caleb Martin
Corey Kispert,3,4:46,26.5,3,30,1,0,0,1,4,25.0,1,4,25.0,0,0,0,Caleb Martin
Aaron Nesmith,2,6:09,26.4,7,26,0,0,0,3,4,75.0,1,2,50.0,0,0,0,Caleb Martin
Myles Turner,4,4:54,25.8,10,25,0,1,0,4,4,100.0,0,0,0.0,2,3,1,Caleb Martin
Shai Gilgeous-Alexander,1,4:31,25.7,9,29,0,4,0,4,9,44.4,1,2,50.0,0,0,0,Caleb Martin
Marcus Smart,3,4:01,24.3,6,28,2,2,0,3,7,42.9,0,2,0.0,0,0,0,Caleb Martin
Russell Westbrook,2,5:07,23.8,6,20,3,0,0,3,6,50.0,0,2,0.0,0,0,0,Caleb Martin
Stephen Curry,2,4:05,23.6,5,19,1,0,0,2,5,40.0,1,4,25.0,0,0,0,Caleb Martin
Dennis Schroder,2,4:12,22.4,9,25,0,1,0,3,4,75.0,2,3,66.7,1,2,1,Caleb Martin
Cameron Payne,1,5:44,22.1,4,13,3,0,1,2,11,18.2,0,3,0.0,0,0,0,Caleb Martin
Paul George,2,3:49,21.8,10,27,2,2,0,4,5,80.0,2,3,66.7,0,0,0,Caleb Martin
Bennedict Mathurin,4,3:01,21.7,4,31,0,1,0,2,5,40.0,0,0,0.0,0,0,0,Caleb Martin
Reggie Jackson,2,4:12,21.2,0,23,5,0,0,0,4,0.0,0,1,0.0,0,0,0,Caleb Martin
John Collins,2,4:17,21.1,4,22,1,0,0,1,2,50.0,0,0,0.0,2,2,1,Caleb Martin
T.J. McConnell,3,4:18,21.1,2,18,3,0,1,1,4,25.0,0,0,0.0,0,0,0,Caleb Martin
Dejounte Murray,2,4:23,20.8,10,22,1,0,0,4,7,57.1,2,4,50.0,0,0,0,Caleb Martin
Anfernee Simons,2,3:37,20.1,9,20,1,1,0,4,7,57.1,1,3,33.3,0,0,0,Caleb Martin
Tyus Jones,1,4:41,19.7,5,20,3,0,0,2,3,66.7,1,1,100.0,0,0,0,Caleb Martin
Will Barton,3,3:56,19.4,1,18,2,1,0,0,6,0.0,0,4,0.0,1,2,0,Caleb Martin
Kevon Looney,2,3:46,19.0,4,39,2,1,0,2,2,100.0,0,0,0.0,0,0,0,Caleb Martin
Evan Mobley,2,3:44,18.7,4,21,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Caleb Martin
Jarrett Allen,2,3:43,18.5,9,31,0,1,0,4,6,66.7,0,0,0.0,1,2,0,Caleb Martin
