Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Jalen Green,4,8:19,39.3,8,32,2,0,0,2,5,40.0,1,1,100.0,3,4,1,Frank Ntilikina
Anfernee Simons,3,6:03,32.5,3,38,3,0,0,1,4,25.0,1,4,25.0,0,0,0,Frank Ntilikina
Caris LeVert,2,5:07,26.9,2,25,0,1,0,1,4,25.0,0,1,0.0,0,1,1,Frank Ntilikina
Shaedon Sharpe,3,4:19,25.1,10,32,2,0,0,4,10,40.0,2,6,33.3,0,0,0,Frank Ntilikina
Anthony Edwards,2,4:51,24.6,5,25,1,0,0,2,6,33.3,0,2,0.0,1,1,1,Frank Ntilikina
Kevin Porter Jr.,4,4:46,22.4,2,22,2,0,0,1,3,33.3,0,2,0.0,0,0,0,Frank Ntilikina
Trendon Watford,3,3:25,17.2,9,9,1,0,0,2,2,100.0,0,0,0.0,5,5,3,Frank Ntilikina
D'Angelo Russell,2,3:11,14.4,2,17,2,0,0,1,7,14.3,0,3,0.0,0,0,0,Frank Ntilikina
Shai Gilgeous-Alexander,2,2:35,13.2,10,16,1,0,0,1,3,33.3,0,1,0.0,8,8,4,Frank Ntilikina
Josh Giddey,2,3:06,13.1,2,16,0,1,1,1,6,16.7,0,0,0.0,0,0,0,Frank Ntilikina
Jerami Grant,3,3:04,12.9,7,22,2,0,0,3,6,50.0,1,3,33.3,0,0,0,Frank Ntilikina
Jaylen Nowell,2,2:36,12.4,0,5,0,1,0,0,4,0.0,0,1,0.0,0,0,0,Frank Ntilikina
Damian Lillard,3,1:58,10.4,8,17,1,0,0,2,3,66.7,1,2,50.0,3,3,1,Frank Ntilikina
Derrick Jones Jr.,1,2:15,10.3,2,7,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Frank Ntilikina
Keon Johnson,3,1:43,9.9,2,6,0,0,0,1,5,20.0,0,2,0.0,0,0,0,Frank Ntilikina
Drew Eubanks,3,1:35,9.6,4,22,0,0,0,1,1,100.0,0,0,0.0,2,2,1,Frank Ntilikina
Isaiah Joe,2,1:55,9.4,0,4,1,0,0,0,2,0.0,0,1,0.0,0,0,0,Frank Ntilikina
Donovan Mitchell,2,2:05,9.4,11,15,0,0,0,4,5,80.0,1,2,50.0,2,3,1,Frank Ntilikina
Kenyon Martin Jr.,4,1:50,9.0,0,15,1,0,0,0,2,0.0,0,0,0.0,0,0,0,Frank Ntilikina
Darius Garland,2,2:05,9.0,0,2,0,0,0,0,3,0.0,0,1,0.0,0,0,0,Frank Ntilikina
Norman Powell,1,2:01,8.5,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Frank Ntilikina
Usman Garuba,4,1:37,8.4,2,14,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Frank Ntilikina
Jose Alvarado,1,1:09,8.2,0,12,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Frank Ntilikina
