Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Dennis Schroder,4,19:56,99.2,16,99,6,3,0,5,10,50.0,1,1,100.0,5,5,3,Tre Jones
D'Angelo Russell,3,16:01,75.6,15,61,6,3,0,5,14,35.7,3,6,50.0,2,2,0,Tre Jones
De'Aaron Fox,3,14:30,69.2,14,71,4,1,0,6,13,46.2,2,5,40.0,0,0,0,Tre Jones
Ja Morant,2,12:45,62.3,10,47,3,3,1,4,10,40.0,2,4,50.0,0,0,0,Tre Jones
Immanuel Quickley,2,13:29,62.2,6,63,4,0,1,3,11,27.3,0,4,0.0,0,0,0,Tre Jones
Reggie Jackson,4,12:49,61.6,16,59,4,1,0,6,8,75.0,2,2,100.0,2,2,1,Tre Jones
Terance Mann,3,10:27,50.0,4,75,2,2,0,2,3,66.7,0,0,0.0,0,0,0,Tre Jones
Anfernee Simons,3,10:18,49.1,14,45,1,1,0,6,11,54.5,2,5,40.0,0,0,0,Tre Jones
CJ McCollum,2,10:09,45.6,14,42,2,0,0,5,10,50.0,4,7,57.1,0,0,0,Tre Jones
Seth Curry,2,8:13,45.3,13,49,0,2,0,6,9,66.7,1,2,50.0,0,0,0,Tre Jones
Jalen Green,2,7:55,40.4,5,27,1,0,0,2,3,66.7,1,1,100.0,0,0,0,Tre Jones
Damian Lillard,3,7:57,40.3,14,64,5,0,0,5,7,71.4,4,5,80.0,0,0,0,Tre Jones
Jaden Ivey,1,7:27,39.1,10,36,3,1,0,4,5,80.0,2,2,100.0,0,0,0,Tre Jones
Jose Alvarado,3,7:25,38.8,0,51,5,0,0,0,5,0.0,0,1,0.0,0,0,0,Tre Jones
Russell Westbrook,4,6:09,35.2,1,31,7,4,0,0,3,0.0,0,1,0.0,1,2,0,Tre Jones
Tyus Jones,3,6:53,35.0,0,30,4,0,0,0,2,0.0,0,0,0.0,0,0,0,Tre Jones
Kyle Lowry,1,7:19,34.6,0,25,1,0,0,0,3,0.0,0,3,0.0,0,0,0,Tre Jones
Darius Garland,1,6:27,34.0,4,34,4,2,0,2,3,66.7,0,0,0.0,0,0,0,Tre Jones
Tyler Herro,2,5:47,33.6,6,22,2,4,0,2,5,40.0,0,1,0.0,2,2,1,Tre Jones
Derrick White,1,6:26,32.8,5,25,2,0,0,2,6,33.3,0,1,0.0,1,1,1,Tre Jones
Jevon Carter,1,6:42,31.9,2,20,2,2,0,1,3,33.3,0,1,0.0,0,0,0,Tre Jones
Tre Mann,2,5:59,31.9,6,29,0,1,0,2,3,66.7,0,1,0.0,2,2,1,Tre Jones
Monte Morris,1,6:16,31.8,3,37,2,1,0,1,1,100.0,1,1,100.0,0,0,0,Tre Jones
Jamal Murray,2,6:34,30.0,10,40,4,1,0,5,11,45.5,0,2,0.0,0,0,0,Tre Jones
James Harden,1,5:36,28.9,0,40,4,0,0,0,3,0.0,0,2,0.0,0,0,0,Tre Jones
Devonte' Graham,3,5:19,28.8,5,19,0,1,0,2,4,50.0,1,3,33.3,0,0,0,Tre Jones
Tyrese Haliburton,1,4:52,27.8,5,26,7,1,0,2,4,50.0,0,0,0.0,1,1,1,Tre Jones
John Wall,2,5:42,27.8,4,30,4,0,0,2,5,40.0,0,2,0.0,0,0,0,Tre Jones
Kendrick Nunn,4,5:25,26.5,7,21,0,0,0,3,7,42.9,1,3,33.3,0,0,0,Tre Jones
Daishen Nix,2,4:56,26.2,4,28,3,1,0,1,1,100.0,0,0,0.0,2,2,1,Tre Jones
Josh Giddey,2,4:38,24.4,2,26,4,0,0,1,3,33.3,0,0,0.0,0,0,0,Tre Jones
Chris Paul,1,4:40,24.4,2,17,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Tre Jones
Terry Rozier,1,4:08,23.8,2,23,2,2,1,1,5,20.0,0,1,0.0,0,0,0,Tre Jones
Desmond Bane,3,4:08,22.6,11,33,1,1,0,5,9,55.6,1,2,50.0,0,0,0,Tre Jones
Cameron Payne,1,4:49,22.4,0,18,2,0,0,0,3,0.0,0,0,0.0,0,0,0,Tre Jones
Jaden McDaniels,3,3:35,22.0,2,22,0,1,0,1,3,33.3,0,1,0.0,0,0,0,Tre Jones
Dillon Brooks,3,3:17,22.0,7,29,1,1,0,3,5,60.0,0,1,0.0,1,2,1,Tre Jones
Spencer Dinwiddie,1,4:16,21.8,0,23,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Tre Jones
Mike Conley,1,3:56,21.7,3,20,1,2,0,1,1,100.0,1,1,100.0,0,0,0,Tre Jones
Bones Hyland,2,3:44,21.1,7,26,4,1,0,3,7,42.9,1,2,50.0,0,0,0,Tre Jones
Cole Anthony,1,3:27,20.7,3,31,3,1,0,1,2,50.0,1,1,100.0,0,0,0,Tre Jones
Victor Oladipo,2,4:12,20.6,3,31,3,0,0,1,3,33.3,1,3,33.3,0,0,0,Tre Jones
Norman Powell,4,4:27,20.4,10,22,0,0,0,4,8,50.0,1,1,100.0,1,2,1,Tre Jones
Kentavious Caldwell-Pope,2,3:14,20.1,2,34,1,0,0,1,2,50.0,0,1,0.0,0,0,0,Tre Jones
Shai Gilgeous-Alexander,1,3:52,19.7,10,24,1,0,0,4,6,66.7,0,0,0.0,2,2,1,Tre Jones
Stephen Curry,1,2:57,19.4,2,13,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Tre Jones
Gary Trent Jr.,1,3:21,19.0,2,11,1,0,0,1,4,25.0,0,1,0.0,0,0,0,Tre Jones
Markelle Fultz,1,3:32,18.7,2,17,1,1,0,1,1,100.0,0,0,0.0,0,0,0,Tre Jones
Steven Adams,3,3:24,18.4,8,35,0,1,0,4,4,100.0,0,0,0.0,0,0,0,Tre Jones
Karl-Anthony Towns,3,3:03,18.0,10,27,2,4,0,4,6,66.7,1,1,100.0,1,1,1,Tre Jones
