Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Luka Doncic,3,10:47,53.4,14,48,2,3,1,5,10,50.0,2,4,50.0,2,4,1,Nicolas Batum
Jordan Clarkson,4,10:40,53.2,19,62,1,1,1,7,13,53.8,4,6,66.7,1,2,0,Nicolas Batum
Tyler Herro,2,9:36,45.8,5,53,1,0,1,2,6,33.3,1,2,50.0,0,0,0,Nicolas Batum
Doug McDermott,4,8:09,42.8,8,45,0,1,1,3,4,75.0,2,2,100.0,0,0,0,Nicolas Batum
Lauri Markkanen,4,8:20,41.9,11,45,0,2,0,3,5,60.0,2,2,100.0,3,3,1,Nicolas Batum
Bojan Bogdanovic,2,8:46,39.1,4,50,3,2,2,2,8,25.0,0,3,0.0,0,0,0,Nicolas Batum
Trae Young,2,5:54,34.8,2,28,2,0,0,1,7,14.3,0,3,0.0,0,0,0,Nicolas Batum
Kyle Kuzma,2,7:14,33.6,8,28,1,2,0,4,7,57.1,0,1,0.0,0,0,0,Nicolas Batum
Kristaps Porzingis,2,7:39,32.8,10,26,2,0,0,4,7,57.1,0,1,0.0,2,2,1,Nicolas Batum
Jabari Smith Jr.,4,5:48,31.5,8,22,0,0,1,4,9,44.4,0,2,0.0,0,0,0,Nicolas Batum
Christian Wood,3,6:15,30.4,5,31,0,1,0,2,2,100.0,1,1,100.0,0,0,0,Nicolas Batum
LeBron James,3,4:24,28.0,20,42,1,0,0,8,13,61.5,3,7,42.9,1,2,2,Nicolas Batum
Spencer Dinwiddie,3,5:50,26.9,2,38,1,0,1,1,3,33.3,0,1,0.0,0,0,0,Nicolas Batum
Jamal Murray,2,5:08,25.9,8,37,2,0,0,3,5,60.0,2,4,50.0,0,0,0,Nicolas Batum
Zach Collins,3,5:02,25.6,2,23,2,2,0,1,3,33.3,0,0,0.0,0,0,0,Nicolas Batum
Paolo Banchero,1,4:38,25.4,4,28,0,0,0,1,2,50.0,0,0,0.0,2,2,1,Nicolas Batum
Kenyon Martin Jr.,4,3:21,24.7,14,32,0,1,0,7,8,87.5,0,0,0.0,0,0,0,Nicolas Batum
Alperen Sengun,4,4:50,22.2,2,22,0,0,1,1,3,33.3,0,1,0.0,0,0,0,Nicolas Batum
James Harden,2,4:45,20.7,10,26,4,2,0,3,4,75.0,2,2,100.0,2,2,1,Nicolas Batum
Cam Thomas,2,3:26,19.9,10,33,1,0,0,3,8,37.5,3,5,60.0,1,1,1,Nicolas Batum
Malik Beasley,4,3:38,19.4,3,24,1,1,0,1,7,14.3,1,5,20.0,0,0,0,Nicolas Batum
Usman Garuba,3,3:43,18.9,4,18,0,0,0,2,2,100.0,0,0,0.0,0,1,1,Nicolas Batum
Bam Adebayo,2,3:58,18.5,16,32,0,1,0,8,9,88.9,0,0,0.0,0,0,0,Nicolas Batum
Joel Embiid,2,3:53,18.4,13,23,0,1,1,5,7,71.4,1,1,100.0,2,2,0,Nicolas Batum
Eric Gordon,4,3:40,18.2,5,13,0,0,0,2,7,28.6,1,2,50.0,0,0,0,Nicolas Batum
Jayson Tatum,1,2:51,17.8,6,16,0,2,0,2,5,40.0,0,1,0.0,2,2,1,Nicolas Batum
Nic Claxton,2,3:31,17.6,4,13,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Nicolas Batum
Kelly Olynyk,3,3:44,17.5,4,20,0,1,0,1,1,100.0,0,0,0.0,2,2,1,Nicolas Batum
Shai Gilgeous-Alexander,2,3:14,17.4,7,27,1,0,0,3,4,75.0,1,1,100.0,0,0,0,Nicolas Batum
Anfernee Simons,1,3:38,17.2,3,16,1,0,1,1,4,25.0,1,1,100.0,0,0,0,Nicolas Batum
Pascal Siakam,1,2:45,17.1,12,23,0,0,0,5,5,100.0,0,0,0.0,2,2,1,Nicolas Batum
Patrick Beverley,3,3:13,16.7,3,19,1,0,0,1,1,100.0,1,1,100.0,0,0,0,Nicolas Batum
Joe Harris,2,3:25,16.6,0,15,1,0,1,0,1,0.0,0,0,0.0,0,0,0,Nicolas Batum
Rudy Gobert,1,3:24,16.4,0,6,0,0,0,0,2,0.0,0,0,0.0,0,0,0,Nicolas Batum
Daishen Nix,4,2:45,15.8,0,16,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Nicolas Batum
P.J. Washington,2,2:43,15.8,4,10,0,1,0,2,3,66.7,0,0,0.0,0,0,0,Nicolas Batum
Tim Hardaway Jr.,4,3:16,15.1,1,17,1,0,0,0,1,0.0,0,1,0.0,1,2,1,Nicolas Batum
Georges Niang,2,2:30,15.1,6,26,0,0,1,2,3,66.7,2,3,66.7,0,0,0,Nicolas Batum
Monte Morris,1,2:45,15.0,0,5,1,0,1,0,3,0.0,0,0,0.0,0,0,0,Nicolas Batum
Harrison Barnes,2,2:17,14.9,4,16,0,0,0,1,4,25.0,0,1,0.0,2,3,2,Nicolas Batum
Evan Mobley,2,3:12,14.9,0,18,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Nicolas Batum
Dejounte Murray,2,2:30,14.9,7,21,1,0,1,3,7,42.9,1,1,100.0,0,0,0,Nicolas Batum
Aaron Wiggins,2,2:51,14.6,3,12,0,1,1,1,4,25.0,0,1,0.0,1,1,1,Nicolas Batum
Julius Randle,1,2:52,14.1,9,15,0,1,0,3,6,50.0,0,0,0.0,3,4,2,Nicolas Batum
