Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Bam Adebayo,3,23:17,109.6,44,134,8,0,0,20,33,60.6,0,0,0.0,4,4,2,Brook Lopez
Mitchell Robinson,3,22:12,99.6,10,97,3,0,2,5,10,50.0,0,0,0.0,0,0,0,Brook Lopez
Joel Embiid,2,20:45,98.4,38,88,9,4,4,17,41,41.5,2,7,28.6,2,5,3,Brook Lopez
Evan Mobley,4,16:57,84.8,36,91,4,1,2,18,30,60.0,0,5,0.0,0,3,2,Brook Lopez
Mason Plumlee,3,14:55,83.8,18,75,4,1,3,9,16,56.3,0,0,0.0,0,1,1,Brook Lopez
Clint Capela,3,15:15,81.4,12,78,2,0,1,6,12,50.0,0,0,0.0,0,0,0,Brook Lopez
Anthony Davis,2,16:32,80.6,41,93,4,1,2,19,35,54.3,1,4,25.0,2,2,1,Brook Lopez
Jarrett Allen,3,16:37,79.1,14,72,5,2,0,7,14,50.0,0,0,0.0,0,0,0,Brook Lopez
Onyeka Okongwu,4,14:51,77.4,12,74,4,1,1,6,14,42.9,0,1,0.0,0,0,0,Brook Lopez
Isaiah Stewart,2,12:01,71.4,17,58,1,3,0,7,11,63.6,1,2,50.0,2,2,1,Brook Lopez
Nikola Vucevic,2,12:55,68.8,17,77,7,0,0,7,13,53.8,3,7,42.9,0,0,0,Brook Lopez
Jonas Valanciunas,2,11:10,65.3,31,71,2,3,0,12,23,52.2,4,7,57.1,3,3,2,Brook Lopez
Daniel Gafford,2,12:19,64.6,20,63,3,0,0,9,12,75.0,0,0,0.0,2,2,1,Brook Lopez
Scottie Barnes,2,12:19,64.2,20,64,2,2,3,10,27,37.0,0,6,0.0,0,2,1,Brook Lopez
Nic Claxton,2,12:44,61.5,7,55,4,1,1,3,6,50.0,0,0,0.0,1,2,1,Brook Lopez
Myles Turner,2,9:17,54.3,28,73,1,0,1,10,16,62.5,5,7,71.4,3,4,2,Brook Lopez
Drew Eubanks,2,8:37,47.4,11,48,4,1,0,5,9,55.6,0,0,0.0,1,2,1,Brook Lopez
Domantas Sabonis,1,9:01,45.3,16,37,6,2,0,6,8,75.0,1,1,100.0,3,3,2,Brook Lopez
Jakob Poeltl,1,7:31,39.6,12,50,2,1,0,6,10,60.0,0,0,0.0,0,2,1,Brook Lopez
Alperen Sengun,2,7:02,38.5,3,24,3,1,1,1,6,16.7,0,1,0.0,1,2,0,Brook Lopez
Maxi Kleber,2,8:09,37.2,9,39,0,0,0,3,3,100.0,3,3,100.0,0,0,0,Brook Lopez
Naz Reid,2,6:10,37.1,7,23,0,0,2,3,10,30.0,1,4,25.0,0,0,0,Brook Lopez
Isaiah Hartenstein,3,7:33,36.2,4,40,1,0,0,2,4,50.0,0,0,0.0,0,0,0,Brook Lopez
Usman Garuba,2,6:21,36.2,3,31,1,1,0,1,3,33.3,1,2,50.0,0,0,0,Brook Lopez
Jeremiah Robinson-Earl,2,5:25,34.8,4,19,0,2,1,2,7,28.6,0,3,0.0,0,0,0,Brook Lopez
John Collins,4,4:17,32.9,7,20,0,1,0,3,6,50.0,1,3,33.3,0,0,0,Brook Lopez
Jusuf Nurkic,1,6:54,31.3,9,19,3,0,1,4,11,36.4,1,3,33.3,0,0,0,Brook Lopez
