Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
De'Andre Hunter,3,17:47,89.0,13,89,0,2,0,4,8,50.0,1,2,50.0,4,4,1,Tobias Harris
RJ Barrett,2,15:24,71.9,14,84,1,1,2,5,15,33.3,1,6,16.7,3,4,1,Tobias Harris
O.G. Anunoby,3,14:36,66.9,18,65,0,2,0,8,13,61.5,2,5,40.0,0,2,1,Tobias Harris
Kyle Kuzma,3,13:50,65.7,6,61,2,3,1,2,6,33.3,0,2,0.0,2,2,1,Tobias Harris
Buddy Hield,2,11:49,58.6,8,60,3,1,0,2,5,40.0,1,2,50.0,3,3,1,Tobias Harris
Franz Wagner,4,11:07,57.4,21,60,1,0,0,10,12,83.3,1,2,50.0,0,1,0,Tobias Harris
Jaylen Brown,2,12:03,56.3,6,63,2,3,0,3,8,37.5,0,2,0.0,0,0,0,Tobias Harris
Bol Bol,4,10:38,53.5,12,54,0,1,0,6,8,75.0,0,0,0.0,0,0,0,Tobias Harris
Paolo Banchero,4,8:27,46.4,7,48,1,1,2,2,7,28.6,0,1,0.0,3,5,3,Tobias Harris
Pascal Siakam,3,8:03,42.6,10,39,8,2,0,3,6,50.0,0,2,0.0,4,6,3,Tobias Harris
DeMar DeRozan,2,8:03,42.1,6,47,2,1,1,3,7,42.9,0,1,0.0,0,0,0,Tobias Harris
Kelly Oubre Jr.,2,8:06,40.9,14,40,1,0,0,6,11,54.5,1,3,33.3,1,1,1,Tobias Harris
Bojan Bogdanovic,2,8:39,39.9,5,33,3,1,2,1,8,12.5,0,3,0.0,3,4,2,Tobias Harris
Luguentz Dort,2,6:30,39.8,5,41,0,0,1,2,6,33.3,0,2,0.0,1,2,1,Tobias Harris
Mikal Bridges,1,7:44,36.9,8,30,0,0,0,4,6,66.7,0,0,0.0,0,0,0,Tobias Harris
Kawhi Leonard,2,7:52,36.9,8,36,3,1,0,3,10,30.0,0,2,0.0,2,3,2,Tobias Harris
Julius Randle,3,7:42,36.0,10,51,3,3,0,4,7,57.1,0,1,0.0,2,2,1,Tobias Harris
Markelle Fultz,2,6:01,35.6,0,21,3,0,0,0,1,0.0,0,0,0.0,0,0,0,Tobias Harris
