Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Josh Hart,3,18:41,95.0,4,78,2,1,0,2,6,33.3,0,3,0.0,0,0,0,Michael Porter Jr
Jaden McDaniels,4,14:24,74.3,17,61,3,5,1,6,8,75.0,2,3,66.7,3,3,2,Michael Porter Jr
Andrew Wiggins,2,10:10,53.2,14,69,2,0,0,5,10,50.0,1,2,50.0,3,6,4,Michael Porter Jr
Torrey Craig,2,11:32,52.0,9,38,0,1,0,3,4,75.0,2,3,66.7,1,2,1,Michael Porter Jr
Keegan Murray,2,8:26,46.2,4,42,0,0,0,2,5,40.0,0,3,0.0,0,0,0,Michael Porter Jr
Aaron Nesmith,2,7:13,36.4,3,47,2,0,0,1,4,25.0,1,2,50.0,0,0,0,Michael Porter Jr
Reggie Bullock,2,7:50,36.3,4,32,0,0,0,2,5,40.0,0,3,0.0,0,0,0,Michael Porter Jr
Isaiah Livers,1,7:26,35.9,2,36,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Michael Porter Jr
Marcus Morris Sr.,2,7:12,35.7,6,32,1,1,0,3,4,75.0,0,0,0.0,0,0,0,Michael Porter Jr
Taurean Prince,3,6:34,35.3,2,26,1,1,0,1,3,33.3,0,2,0.0,0,0,0,Michael Porter Jr
Grant Williams,2,7:19,34.4,2,30,2,0,0,1,1,100.0,0,0,0.0,0,0,0,Michael Porter Jr
Jeremy Sochan,2,7:00,32.9,2,35,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Michael Porter Jr
Lauri Markkanen,2,6:53,32.5,12,39,1,0,0,5,6,83.3,2,2,100.0,0,0,0,Michael Porter Jr
De'Andre Hunter,1,5:26,30.4,4,37,2,1,0,2,2,100.0,0,0,0.0,0,0,0,Michael Porter Jr
Herbert Jones,1,5:59,29.9,4,20,1,0,0,2,3,66.7,0,1,0.0,0,0,0,Michael Porter Jr
Kyle Anderson,3,5:52,29.8,4,39,1,0,0,1,2,50.0,0,0,0.0,2,2,1,Michael Porter Jr
Cam Reddish,1,5:31,29.6,1,29,0,0,0,0,0,0.0,0,0,0.0,1,2,1,Michael Porter Jr
Jalen Suggs,2,5:60,27.9,3,20,0,0,0,1,2,50.0,1,1,100.0,0,0,0,Michael Porter Jr
Franz Wagner,2,4:17,25.4,5,27,1,0,0,2,4,50.0,1,1,100.0,0,0,0,Michael Porter Jr
Anthony Edwards,4,4:25,24.4,5,37,2,0,1,2,9,22.2,0,2,0.0,1,2,1,Michael Porter Jr
Dorian Finney-Smith,2,4:30,24.3,0,19,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Michael Porter Jr
Andrew Nembhard,2,3:42,24.0,0,20,2,2,0,0,0,0.0,0,0,0.0,0,0,0,Michael Porter Jr
P.J. Tucker,1,5:39,23.7,0,28,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Michael Porter Jr
Matt Ryan,4,4:30,22.4,3,31,1,0,1,1,3,33.3,1,2,50.0,0,0,0,Michael Porter Jr
Kenrich Williams,2,4:09,22.2,0,24,1,0,1,0,2,0.0,0,0,0.0,0,0,0,Michael Porter Jr
Aleksej Pokusevski,2,4:02,21.7,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Michael Porter Jr
Patrick Williams,1,3:55,21.7,5,13,0,0,0,2,4,50.0,1,2,50.0,0,0,0,Michael Porter Jr
Kevin Huerter,2,3:35,21.6,9,29,1,0,0,4,4,100.0,1,1,100.0,0,0,0,Michael Porter Jr
Max Christie,1,4:57,21.5,8,21,1,0,1,3,4,75.0,2,2,100.0,0,0,0,Michael Porter Jr
Luguentz Dort,2,3:42,21.4,5,18,0,0,0,2,3,66.7,0,1,0.0,1,2,0,Michael Porter Jr
Anfernee Simons,3,3:32,21.2,7,28,2,0,0,3,4,75.0,1,2,50.0,0,0,0,Michael Porter Jr
Buddy Hield,2,3:10,20.3,7,22,1,0,1,3,7,42.9,1,2,50.0,0,0,0,Michael Porter Jr
Doug McDermott,2,3:47,19.8,6,18,0,0,0,2,2,100.0,0,0,0.0,2,3,1,Michael Porter Jr
Rudy Gay,1,3:22,19.4,6,20,0,1,0,2,2,100.0,2,2,100.0,0,0,0,Michael Porter Jr
Cedi Osman,1,3:54,19.3,3,22,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Michael Porter Jr
Talen Horton-Tucker,2,3:33,19.1,4,10,0,0,0,2,3,66.7,0,1,0.0,0,0,0,Michael Porter Jr
Josh Giddey,2,2:47,17.9,9,25,2,0,0,4,5,80.0,1,1,100.0,0,0,0,Michael Porter Jr
KZ Okpala,1,3:03,16.8,0,19,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Michael Porter Jr
Troy Brown Jr.,1,3:14,16.5,0,16,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Michael Porter Jr
Jusuf Nurkic,3,2:38,16.4,7,20,0,1,0,3,6,50.0,0,0,0.0,1,2,2,Michael Porter Jr
Haywood Highsmith,1,3:15,16.2,3,7,0,1,0,1,1,100.0,1,1,100.0,0,0,0,Michael Porter Jr
Derrick White,2,2:59,15.1,5,27,1,0,0,2,3,66.7,1,2,50.0,0,0,0,Michael Porter Jr
Devin Vassell,2,2:14,14.8,2,11,0,0,0,1,4,25.0,0,0,0.0,0,0,0,Michael Porter Jr
Jerami Grant,3,2:18,14.6,10,27,0,0,0,3,7,42.9,1,3,33.3,3,3,1,Michael Porter Jr
Luke Kennard,1,3:20,14.3,0,17,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Michael Porter Jr
Keita Bates-Diop,2,3:11,14.2,0,8,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Michael Porter Jr
Malik Beasley,2,2:43,14.0,2,9,0,0,0,1,4,25.0,0,2,0.0,0,0,0,Michael Porter Jr
D'Angelo Russell,3,2:01,13.8,11,37,2,0,0,4,4,100.0,3,3,100.0,0,0,0,Michael Porter Jr
Gary Harris,1,2:17,13.5,5,16,1,0,0,2,2,100.0,1,1,100.0,0,0,0,Michael Porter Jr
Chris Paul,1,2:23,12.8,2,20,3,0,1,1,5,20.0,0,1,0.0,0,1,1,Michael Porter Jr
