Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Austin Rivers,3,6:59,33.3,5,30,0,0,0,2,4,50.0,1,3,33.3,0,0,0,Garrison Mathews
Taurean Prince,3,5:22,32.3,10,40,1,3,0,4,4,100.0,2,2,100.0,0,0,0,Garrison Mathews
Landry Shamet,3,6:10,30.9,7,28,1,1,0,3,6,50.0,1,4,25.0,0,0,0,Garrison Mathews
Isaiah Joe,2,3:38,22.4,6,21,1,0,0,2,4,50.0,2,4,50.0,0,0,0,Garrison Mathews
Damion Lee,3,4:43,22.2,3,14,0,0,0,1,5,20.0,1,3,33.3,0,0,0,Garrison Mathews
Jaylen Nowell,3,3:20,20.5,0,16,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Garrison Mathews
Jaden McDaniels,4,3:48,20.2,6,19,0,0,0,3,6,50.0,0,2,0.0,0,1,1,Garrison Mathews
Terance Mann,4,3:40,19.6,6,21,0,0,0,2,2,100.0,1,1,100.0,1,1,1,Garrison Mathews
Cedi Osman,1,4:34,19.2,8,22,0,0,0,3,6,50.0,1,4,25.0,1,1,1,Garrison Mathews
Luke Kennard,2,3:34,18.1,0,15,1,1,0,0,2,0.0,0,2,0.0,0,0,0,Garrison Mathews
Davis Bertans,2,3:17,17.9,5,32,0,0,0,2,4,50.0,1,3,33.3,0,0,0,Garrison Mathews
AJ Griffin,1,2:58,17.6,0,17,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Garrison Mathews
Grant Williams,1,3:06,17.1,2,24,0,1,0,0,2,0.0,0,1,0.0,2,2,1,Garrison Mathews
Norman Powell,4,2:48,15.8,0,7,0,0,0,0,3,0.0,0,2,0.0,0,0,0,Garrison Mathews
Bruce Brown,2,3:09,14.9,0,7,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Garrison Mathews
Talen Horton-Tucker,3,2:44,14.8,0,10,0,0,1,0,4,0.0,0,2,0.0,0,0,0,Garrison Mathews
Tyus Jones,1,2:50,14.7,3,9,1,0,0,1,6,16.7,1,3,33.3,0,0,0,Garrison Mathews
Tre Mann,2,2:39,14.6,6,14,0,1,0,2,6,33.3,2,6,33.3,0,0,0,Garrison Mathews
Grayson Allen,2,3:24,14.3,0,5,0,0,0,0,3,0.0,0,2,0.0,0,0,0,Garrison Mathews
Justin Holiday,1,3:05,13.7,0,6,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Garrison Mathews
Malik Monk,2,2:36,13.6,7,14,0,1,0,2,4,50.0,2,3,66.7,1,2,1,Garrison Mathews
Davon Reed,2,3:18,13.0,0,12,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Garrison Mathews
Malik Beasley,3,2:54,13.0,0,8,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Garrison Mathews
Aaron Holiday,2,2:21,12.4,3,18,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Garrison Mathews
Moses Moody,1,2:09,12.3,3,11,1,0,0,1,2,50.0,1,1,100.0,0,0,0,Garrison Mathews
Kentavious Caldwell-Pope,2,2:21,11.1,0,12,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Garrison Mathews
Evan Fournier,1,2:31,10.2,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Garrison Mathews
Frank Ntilikina,3,2:26,10.0,2,15,0,0,0,1,3,33.3,0,2,0.0,0,0,0,Garrison Mathews
Aaron Nesmith,1,2:35,9.7,0,7,0,1,0,0,1,0.0,0,1,0.0,0,0,0,Garrison Mathews
Kendrick Nunn,2,2:01,9.7,4,13,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Garrison Mathews
Simone Fontecchio,2,1:36,9.7,0,10,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Garrison Mathews
Kenrich Williams,2,1:35,9.4,2,5,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Garrison Mathews
Amir Coffey,3,1:48,9.2,0,6,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Garrison Mathews
Terrence Ross,1,1:44,9.2,4,14,1,0,0,2,3,66.7,0,0,0.0,0,0,0,Garrison Mathews
Keegan Murray,2,1:48,9.1,2,4,0,0,1,0,3,0.0,0,2,0.0,2,2,0,Garrison Mathews
Reggie Bullock,2,1:53,9.0,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Garrison Mathews
Mike Conley,2,1:41,9.0,3,14,3,1,0,1,1,100.0,0,0,0.0,1,2,1,Garrison Mathews
Torrey Craig,2,1:34,8.9,2,15,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Garrison Mathews
Duncan Robinson,1,1:38,8.9,5,12,0,0,0,2,3,66.7,1,2,50.0,0,0,0,Garrison Mathews
Matt Ryan,1,1:52,8.8,0,10,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Garrison Mathews
Spencer Dinwiddie,3,1:29,8.7,2,13,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Garrison Mathews
Kevin Knox II,1,1:39,8.7,3,7,0,1,0,1,1,100.0,1,1,100.0,0,0,0,Garrison Mathews
Anthony Lamb,1,2:02,8.6,0,2,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Garrison Mathews
Anthony Edwards,3,1:32,8.6,6,14,0,3,0,2,3,66.7,1,1,100.0,1,2,1,Garrison Mathews
Dejounte Murray,2,1:27,8.2,4,10,1,0,0,1,2,50.0,0,0,0.0,2,2,1,Garrison Mathews
D'Angelo Russell,4,1:25,8.1,6,11,0,1,0,2,3,66.7,2,3,66.7,0,0,0,Garrison Mathews
Ousmane Dieng,2,1:17,8.1,0,9,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Garrison Mathews
Theo Pinson,3,1:30,8.0,0,9,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Garrison Mathews
Jordan Goodwin,1,1:46,7.9,2,8,0,0,0,0,0,0.0,0,0,0.0,2,2,0,Garrison Mathews
Jordan Nwora,2,1:38,7.8,2,3,0,0,0,1,3,33.3,0,1,0.0,0,0,0,Garrison Mathews
