Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
O.G. Anunoby,3,17:08,85.2,11,87,1,1,2,5,15,33.3,1,5,20.0,0,0,0,Kevin Durant
Kyle Kuzma,3,16:47,83.7,9,73,5,2,0,4,16,25.0,1,8,12.5,0,0,0,Kevin Durant
Jalen Smith,3,16:55,78.9,5,84,0,2,0,2,13,15.4,1,5,20.0,0,0,0,Kevin Durant
Jerami Grant,2,17:33,78.1,14,74,1,0,0,5,17,29.4,4,10,40.0,0,0,0,Kevin Durant
Pascal Siakam,3,13:44,68.7,22,66,3,1,0,9,16,56.3,1,3,33.3,3,5,3,Kevin Durant
P.J. Washington,3,9:49,44.0,8,48,2,0,1,2,6,33.3,1,2,50.0,3,3,1,Kevin Durant
Dorian Finney-Smith,2,8:26,42.8,5,50,1,0,1,2,4,50.0,1,2,50.0,0,0,0,Kevin Durant
Jrue Holiday,2,8:53,42.3,5,33,3,1,0,2,8,25.0,1,5,20.0,0,0,0,Kevin Durant
DeMar DeRozan,2,7:59,41.5,9,34,0,0,1,3,9,33.3,0,0,0.0,3,3,1,Kevin Durant
Herbert Jones,2,7:56,40.4,0,41,1,0,1,0,5,0.0,0,0,0.0,0,0,0,Kevin Durant
Julius Randle,1,8:23,40.3,13,31,3,0,0,4,10,40.0,3,6,50.0,2,3,1,Kevin Durant
P.J. Tucker,1,8:50,38.6,0,37,1,0,0,0,3,0.0,0,2,0.0,0,0,0,Kevin Durant
Jalen Johnson,2,7:20,38.5,0,32,1,1,1,0,5,0.0,0,2,0.0,0,0,0,Kevin Durant
Santi Aldama,2,7:51,36.5,5,48,1,0,0,2,5,40.0,1,4,25.0,0,0,0,Kevin Durant
Jayson Tatum,1,7:40,36.0,9,28,0,5,1,4,6,66.7,1,1,100.0,0,0,0,Kevin Durant
Dillon Brooks,2,7:07,35.3,9,47,0,0,0,4,11,36.4,1,5,20.0,0,0,0,Kevin Durant
Zach LaVine,2,6:03,33.1,9,51,3,0,1,4,7,57.1,1,3,33.3,0,0,0,Kevin Durant
Bobby Portis,2,6:54,32.5,13,38,0,0,0,5,9,55.6,2,5,40.0,1,2,0,Kevin Durant
Kelly Oubre Jr.,2,5:53,32.3,17,34,0,0,0,6,11,54.5,3,7,42.9,2,3,1,Kevin Durant
Mason Plumlee,3,6:29,32.0,11,48,5,2,0,5,9,55.6,0,0,0.0,1,5,3,Kevin Durant
Patrick Williams,2,4:38,31.7,5,23,1,2,1,1,4,25.0,1,2,50.0,2,2,1,Kevin Durant
Luka Doncic,2,7:11,31.5,6,40,4,1,0,2,4,50.0,0,0,0.0,2,2,0,Kevin Durant
Scottie Barnes,3,5:39,31.2,16,36,1,1,0,7,11,63.6,0,1,0.0,2,2,1,Kevin Durant
Harrison Barnes,1,5:23,28.7,7,41,0,0,0,2,3,66.7,1,2,50.0,2,2,1,Kevin Durant
Jalen McDaniels,3,6:04,27.9,8,37,0,1,0,4,10,40.0,0,4,0.0,0,0,0,Kevin Durant
Paolo Banchero,1,5:54,26.3,10,27,2,2,0,4,8,50.0,1,1,100.0,1,2,1,Kevin Durant
Kristaps Porzingis,3,4:41,26.3,17,33,0,0,2,5,9,55.6,1,1,100.0,6,8,3,Kevin Durant
Deni Avdija,3,5:00,26.0,2,10,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Kevin Durant
Clint Capela,1,4:35,25.1,4,20,0,1,0,2,4,50.0,0,0,0.0,0,0,0,Kevin Durant
John Collins,1,4:45,24.1,11,28,0,0,0,5,7,71.4,1,2,50.0,0,0,0,Kevin Durant
Onyeka Okongwu,2,4:52,23.4,1,22,0,0,1,0,1,0.0,0,0,0.0,1,2,1,Kevin Durant
Bojan Bogdanovic,1,4:21,23.4,7,21,1,1,0,3,4,75.0,1,2,50.0,0,0,0,Kevin Durant
Nikola Vucevic,2,5:05,23.2,8,34,1,1,1,4,8,50.0,0,0,0.0,0,0,0,Kevin Durant
Isaiah Jackson,3,3:56,22.5,2,28,0,1,2,1,4,25.0,0,0,0.0,0,0,0,Kevin Durant
Keldon Johnson,1,4:29,22.4,6,15,0,0,0,2,3,66.7,0,0,0.0,2,2,1,Kevin Durant
Bennedict Mathurin,3,4:30,22.2,13,31,0,0,0,3,7,42.9,3,5,60.0,4,4,2,Kevin Durant
Giannis Antetokounmpo,2,4:07,22.2,14,33,1,4,0,6,9,66.7,0,1,0.0,2,2,1,Kevin Durant
Franz Wagner,1,4:16,21.9,13,21,0,1,0,5,9,55.6,3,6,50.0,0,0,0,Kevin Durant
Draymond Green,1,4:07,21.7,0,16,2,0,0,0,0,0.0,0,0,0.0,0,0,0,Kevin Durant
Marcus Morris Sr.,1,4:26,21.7,0,14,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Kevin Durant
Maxi Kleber,2,4:27,21.3,0,39,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kevin Durant
Brandon Ingram,1,4:54,21.3,8,23,1,0,1,3,5,60.0,0,0,0.0,2,3,2,Kevin Durant
Buddy Hield,3,3:31,21.2,8,31,3,1,0,3,3,100.0,2,2,100.0,0,0,0,Kevin Durant
Tyrese Haliburton,3,4:07,21.0,9,20,2,3,0,3,8,37.5,3,8,37.5,0,0,0,Kevin Durant
Fred VanVleet,3,3:58,20.9,2,25,3,0,1,1,4,25.0,0,0,0.0,0,0,0,Kevin Durant
Christian Koloko,4,4:49,20.8,4,36,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Kevin Durant
James Johnson,3,4:35,20.7,3,21,1,0,0,1,2,50.0,1,2,50.0,0,0,0,Kevin Durant
Evan Mobley,1,5:06,20.3,7,29,2,1,0,3,5,60.0,0,1,0.0,1,1,1,Kevin Durant
Terry Rozier,3,3:55,19.3,9,17,1,1,1,3,12,25.0,1,5,20.0,2,2,1,Kevin Durant
Anthony Davis,1,3:18,16.5,14,31,0,1,0,7,8,87.5,0,0,0.0,0,0,0,Kevin Durant
