Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Ivica Zubac,4,18:17,86.5,13,96,4,3,0,6,8,75.0,0,0,0.0,1,1,1,Dwight Powell
Deandre Ayton,2,10:52,53.4,12,44,0,1,1,6,15,40.0,0,1,0.0,0,2,1,Dwight Powell
Walker Kessler,3,9:23,49.5,11,51,3,0,1,5,9,55.6,0,0,0.0,1,1,1,Dwight Powell
Jusuf Nurkic,3,8:35,44.7,13,46,3,2,0,5,11,45.5,1,2,50.0,2,2,1,Dwight Powell
DeAndre Jordan,2,9:37,43.7,6,39,2,2,0,3,3,100.0,0,0,0.0,0,1,1,Dwight Powell
Jonas Valanciunas,2,8:27,43.1,11,31,4,1,0,4,9,44.4,0,2,0.0,3,3,2,Dwight Powell
Alperen Sengun,4,9:27,42.1,13,35,1,1,0,4,10,40.0,0,0,0.0,5,6,1,Dwight Powell
Julius Randle,2,8:59,41.8,22,47,2,2,1,8,15,53.3,4,8,50.0,2,2,1,Dwight Powell
Bam Adebayo,1,7:47,41.7,10,41,4,1,0,5,12,41.7,0,0,0.0,0,0,0,Dwight Powell
Kevon Looney,2,8:25,38.8,13,34,1,0,0,5,5,100.0,0,0,0.0,3,3,2,Dwight Powell
Usman Garuba,4,8:11,34.5,7,28,1,0,0,2,2,100.0,1,1,100.0,2,2,0,Dwight Powell
Drew Eubanks,3,7:51,31.3,4,24,1,0,0,2,3,66.7,0,0,0.0,0,0,0,Dwight Powell
Daniel Gafford,2,6:27,31.1,6,35,3,1,0,2,2,100.0,0,0,0.0,2,2,1,Dwight Powell
Nikola Jokic,1,5:08,29.4,7,22,2,2,1,3,5,60.0,0,0,0.0,1,1,1,Dwight Powell
Wendell Carter Jr.,2,5:57,28.1,4,12,3,1,0,1,3,33.3,0,2,0.0,2,2,0,Dwight Powell
Anthony Gill,2,5:29,27.9,0,12,1,0,0,0,2,0.0,0,0,0.0,0,0,0,Dwight Powell
